FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ainsley,Maitland-Niles,MID,ARS,4400000,0,18,0.72,1.63636363636364E-07,4.09090909090909E-06,0,46636,0,10,0,0,0,1,0,4.1,2402,-1,0,18,1,0.2,0,0.8,1,0,0,0,0,0.4,34426,0,0,0,0,431,260,0,0,75,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,23.2
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,177993,0,0,0,0,0,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,1.2,752,0,0,0,0,0,8,0,0,0,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadio,Mane,MID,LIV,9500000,8,132,5.7,6E-07,1.38947368421053E-05,0,2741657,1,14,0,0,0,11,0,13.9,19862,0,0,132,0,0.7,0,6.8,16,0,11,0,2,20.8,2783032,0,0,0,3,1930,119801,0,0,403,Bournemouth,Man Utd,Watford,Everton,Burnley,8,5.8,6.8,5.6,7.8,6.8,5.3,6.9,5.8,5.9,7.6,7.5,6.9,183.4
Javier,Manquillo,DEF,NEW,4300000,0,27,1.08,2.51162790697674E-07,6.27906976744186E-06,0,23432,1,8,0,0,0,0,0,6.3,929,-2,0,27,2,0.2,0,0.8,3,0,2,0,1,0.3,27522,0,0,0,1,557,64,0,0,118,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0.6,0.7,0.5,0.5,0.9,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,20.1
Solomon,March,MID,BHA,4900000,3,76,3,6.12244897959184E-07,1.55102040816327E-05,0,123825,1,33,0,0,0,1,0,15.5,5207,-1,0,76,1,0.4,0,2,5,0,5,0,5,1.2,182935,0,0,0,1,1941,10165,0,0,285,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,3.5,0,2.4,3.5,2.4,3.2,3.3,1.8,3.6,2.1,3.4,1.7,2.3,119.7
Adrian,Mariappa,DEF,WAT,4200000,6,42,2.5,5.95238095238095E-07,1E-05,0,22420,1,17,0,0,0,0,0,10,1470,-3,0,42,3,1,0,4,2,0,4,0,0,0.5,35809,0,0,0,0,1192,8035,0,0,229,Everton,Cardiff City,Liverpool,Leicester,Man City,3.1,2.7,2.2,2.1,1.9,2.2,2.1,2.4,1.9,2.9,2.5,2.6,2.2,32.2
Lazar,Markovic,MID,FUL,5000000,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,379,0,0,0,Man Utd,West Ham,Southampton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Martial,MID,MUN,7200000,0,90,4.7,6.52777777777778E-07,1.25E-05,0,1426639,2,18,0,0,0,8,0,12.5,42361,-3,0,90,3,0.2,0,1.3,11,0,3,0,2,5.4,1653262,0,0,0,2,1200,21359,0,0,290,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,5.4,3.9,5.7,5.5,4.6,3.8,4.8,5.2,4.9,4.5,4.1,6.3,5.3,127.7
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,8149,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,2,0,0,0,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,14069,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0.3,21759,0,0,0,0,0,35,0,0,0,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,0,19,0.76,1.76744186046512E-07,4.41860465116279E-06,0,8965,2,4,0,0,0,0,0,4.4,81,-2,0,19,2,0.1,0,0.3,1,0,2,0,1,0.1,5977,0,0,0,0,354,17,0,0,91,Everton,Cardiff City,Liverpool,Leicester,Man City,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.4
Arthur,Masuaku,MID,WHU,4300000,1,34,1.36,3.16279069767442E-07,7.90697674418605E-06,0,219333,1,24,0,0,0,0,0,7.9,4820,-2,0,34,2,0.2,0,0.8,0,0,2,0,1,1.9,203926,0,0,0,0,1251,4177,0,0,217,Crystal Palace,Fulham,Man City,Newcastle,Cardiff City,0.8,1,0.7,0.9,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.7,45
Juan,Mata,MID,MUN,6100000,0,46,1.84,3.01639344262295E-07,7.54098360655738E-06,0,172439,2,12,0,0,0,2,0,7.5,1935,-4,1,46,4,0.1,0,0.5,5,0,3,0,2,1,90564,0,0,0,2,883,725,-1,0,184,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,1.3,0.9,1.4,1.3,1,0.9,1.1,1.2,1.1,1,0.9,1.6,1.2,64.9
Nemanja,Matic,MID,MUN,5000000,2,49,2.2,4.4E-07,9.8E-06,0,70292,4,29,0,0,0,1,0,9.8,2397,0,0,49,0,0.5,0,2.3,2,0,5,0,0,0.8,59549,0,0,0,0,1946,2084,0,1,312,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,1.7,1.1,1.8,1.8,1.4,1.1,1.5,1.6,1.5,1.3,1.2,2.1,1.6,80.5
Joel,Matip,DEF,LIV,4900000,1,31,1.24,2.53061224489796E-07,6.3265306122449E-06,0,27913,2,7,0,0,0,1,0,6.3,1807,-1,0,31,1,0.2,0,0.8,3,0,2,0,0,0.5,45992,0,0,0,1,545,4980,0,0,137,Bournemouth,Man Utd,Watford,Everton,Burnley,0.7,0.6,0.8,0.9,0.7,0.6,0.7,0.6,1,0.9,1,0.6,0.8,24.3
Konstantinos,Mavropanos,DEF,ARS,4700000,1,1,0.04,8.51063829787234E-09,2.12765957446809E-07,0,10011,0,0,0,0,0,0,0,0.2,102,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.1,1751,0,0,0,0,11,200,0,0,4,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
Alfie,Mawson,DEF,FUL,4800000,0,18,0.72,1.5E-07,3.75E-06,0,14880,2,22,0,0,0,0,0,3.8,178,-2,0,18,2,0,0,0,2,0,1,0,0,0.1,3920,0,0,0,0,1035,14,0,0,155,Man Utd,West Ham,Southampton,Chelsea,Leicester,0,0,0,0,0,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,28.6
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,8535,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1125,0,0,0,0,0,15,0,0,0,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Mbenza,MID,HUD,5900000,1,24,0.96,1.6271186440678E-07,4.06779661016949E-06,0,1602,1,13,0,0,0,0,0,4.1,77,-1,0,24,1,0.2,0,1,0,0,0,0,1,0,856,0,0,0,0,586,14,0,0,82,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,25.9
James,McArthur,MID,CRY,4800000,3,76,3,6.25E-07,1.58333333333333E-05,0,217826,4,31,0,0,0,2,0,15.8,10630,-2,0,76,2,0.5,0,2.3,5,0,9,0,2,2.6,277411,0,0,0,1,2065,10708,0,0,306,West Ham,Leicester,Man Utd,Burnley,Brighton,2.4,3,1.9,2.8,3.1,2.4,2.9,3.3,1.8,2.3,2.4,2.4,3,100.8
Alex,McCarthy,GLK,SOU,4400000,4,72,3,6.81818181818182E-07,1.63636363636364E-05,0,211938,1,42,0,77,0,0,0,16.4,3361,-1,0,72,1,0.6,0,2.8,6,0,4,0,0,2.7,260135,0,0,0,1,2160,7485,0,0,404,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,4,1.7,3.2,2.8,2.8,3,2.5,3.1,3.3,2.6,3,2.7,3.6,57.9
James,McCarthy,MID,EVE,4400000,0,0,0,0,0,0,2754,0,0,0,0,0,0,0,0,103,-1,0,0,1,0,0,0,0,0,0,0,0,0,2636,0,0,0,0,0,128,0,0,0,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,McDonald,MID,FUL,4200000,0,11,0.44,1.04761904761905E-07,2.61904761904762E-06,0,28518,2,21,0,0,0,0,0,2.6,359,-3,1,11,3,0,0,0,0,0,0,0,0,0.2,16425,0,0,0,0,622,823,-1,1,81,Man Utd,West Ham,Southampton,Chelsea,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15
Dwight,McNeil,MID,BUR,4400000,2,25,1,2.27272727272727E-07,5.68181818181818E-06,0,10585,1,7,0,0,0,1,0,5.7,1201,-1,0,25,1,0.6,0,2.5,0,0,3,0,1,0.3,27839,0,0,0,0,595,1382,0,0,119,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,55.4
Sam,McQueen,DEF,SOU,4000000,0,0,0,0,0,0,50771,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5452,0,0,0,0,0,7,0,0,0,Cardiff City,Arsenal,Fulham,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,McTominay,MID,MUN,4200000,0,9,0.36,8.57142857142857E-08,2.14285714285714E-06,0,83588,0,8,0,0,0,0,0,2.1,2913,-3,0,9,3,0.1,0,0.3,0,0,0,0,0,0.7,73467,0,0,0,0,252,3407,0,0,43,Fulham,Liverpool,Crystal Palace,Southampton,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.7
Zech,Medley,DEF,ARS,4000000,0,0,0,0,0,0,3665,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5259,0,0,0,0,0,194,0,0,0,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4600000,1,59,2.4,5.21739130434783E-07,1.28260869565217E-05,0,258099,6,46,0,0,0,0,0,12.8,2213,-4,0,59,4,0.5,0,2.3,4,0,6,0,2,1.7,97269,1,0,0,0,2250,735,0,0,391,Brighton,Tottenham,Newcastle,Crystal Palace,Liverpool,1.6,2.1,1.7,2.3,1.9,2.1,2.5,1.2,3.1,2.3,2.2,2.4,1.9,83.6
Nathaniel,Mendez-Laing,MID,CAR,4800000,0,22,0.88,1.83333333333333E-07,4.58333333333333E-06,0,4059,0,6,0,0,0,1,0,4.6,234,-2,0,22,2,0.6,0,3,1,0,2,0,0,0,1855,0,0,0,0,411,208,0,0,83,Southampton,Watford,Everton,Wolverhampton,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,32.1
Benjamin,Mendy,DEF,MCI,6100000,0,57,2.19230769230769,3.59394703656999E-07,9.34426229508197E-06,0,2375176,1,5,0,0,0,0,0,9.3,7686,1,0,57,-1,0,0,0,6,0,4,0,6,6.2,1907697,0,0,0,2,810,547,0,0,250,Chelsea,West Ham,Bournemouth,Watford,Man Utd,0,0,0,0,0,1.6,1.4,2.7,1.9,1.8,1.3,1.8,1.4,50.6
Nampalys,Mendy,MID,LEI,4500000,1,50,2.2,4.88888888888889E-07,1.11111111111111E-05,0,111852,5,28,0,0,0,0,0,11.1,2760,0,0,50,0,0.3,0,1.3,0,0,7,0,1,1.1,146620,0,0,0,0,1986,2914,0,0,267,Tottenham,Crystal Palace,Brighton,Watford,Fulham,1.4,1.4,1.9,1.6,2,1.7,1.9,2.2,1.7,1.6,1.7,1.1,1.1,36
Chris,Mepham,DEF,BOU,4500000,0,1,0.04,8.88888888888889E-09,2.22222222222222E-07,0,86,0,0,0,0,0,0,0,0.2,37,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,361,0,0,0,0,1,54,0,0,3,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,6,0,0,0,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Meyer,MID,CRY,5600000,1,45,1.8,3.21428571428571E-07,8.03571428571429E-06,0,42421,2,16,0,0,0,1,0,8,315,-4,0,45,4,0.3,0,1.8,0,0,4,0,3,0.2,8553,0,0,0,0,972,164,0,0,165,West Ham,Leicester,Man Utd,Burnley,Brighton,1,1.3,0.9,1.2,1.4,1,1.3,1.5,0.9,1,1,1,1.4,72.8
Simon,Mignolet,GLK,LIV,4700000,0,0,0,0,0,0,5936,0,0,0,0,0,0,0,0,80,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1546,0,0,0,0,0,40,0,0,0,Bournemouth,Man Utd,Watford,Everton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6200000,11,103,4.1,6.61290322580645E-07,1.66129032258065E-05,0,547946,7,33,0,0,0,7,0,16.6,10029,-3,-1,103,3,0.7,1,4.5,15,0,9,0,1,6.3,432105,0,0,0,2,2250,95580,1,0,452,West Ham,Leicester,Man Utd,Burnley,Brighton,3.9,4.7,3.2,4.5,4.9,3.8,4.6,5.1,3,3.8,3.9,3.9,4.8,153
James,Milner,MID,LIV,5600000,7,72,3.6,6.42857142857143E-07,1.28571428571429E-05,0,623147,2,11,0,0,0,3,0,12.9,2572,1,0,72,-1,0.4,0,2.5,11,0,6,0,4,2.5,652610,0,0,0,1,1316,6084,0,1,317,Bournemouth,Man Utd,Watford,Everton,Burnley,4.3,2.9,3.5,2.7,4.2,3.4,2.6,3.6,2.9,2.9,4.1,3.9,3.6,112.2
Yerry,Mina,DEF,EVE,5400000,0,29,1.11538461538462,2.06552706552707E-07,5.37037037037037E-06,0,136902,3,9,0,0,0,1,0,5.4,2662,-1,0,29,1,0,0,0.2,2,0,2,0,0,0.6,51610,0,0,0,0,696,24,0,0,132,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0,0,0.7,0.7,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.6,23.8
Tyrone,Mings,DEF,BOU,4200000,0,5,1,2.38095238095238E-07,1.19047619047619E-06,0,8636,0,4,0,0,0,0,0,1.2,366,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,2375,0,0,0,0,141,4,0,0,41,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,5641,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2076,0,0,0,0,0,24,0,0,0,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin,Mirallas,MID,EVE,5500000,0,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,Watford,Cardiff City,Liverpool,Newcastle,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,4042,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,10,0,0,0,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar,Mitrovic,FWD,FUL,6500000,2,105,4.2,6.46153846153846E-07,1.61538461538462E-05,0,2275810,5,54,0,0,0,10,0,16.2,74507,0,0,105,0,0.7,0,4.5,12,0,2,0,3,14.2,2632483,0,0,0,3,2200,29263,0,0,326,Man Utd,West Ham,Southampton,Chelsea,Leicester,5.2,4.5,4.4,4.7,4.3,4.5,4.9,4.1,5.4,3.7,5.6,3.8,5.1,202.7
Henrikh,Mkhitaryan,MID,ARS,6700000,0,51,2.04,3.04477611940299E-07,7.61194029850746E-06,0,1327381,0,17,0,0,0,4,0,7.6,2272,-3,0,51,3,0,0,0,6,0,0,0,1,3.7,796762,0,0,0,2,838,591,0,0,176,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,1.8,2,1,1.3,1.1,1.9,1,1.1,1.6,1.3,2.1,1.2,82.4
Nacho,Monreal,DEF,ARS,5400000,5,43,1.72,3.18518518518519E-07,7.96296296296296E-06,0,238038,2,15,0,0,0,1,0,8,1084,-1,0,43,1,0.3,0,1.5,4,0,2,0,3,0.9,220016,0,0,0,1,960,9488,0,0,204,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,1.4,1.4,1.4,1.1,1.3,1.1,1.2,1.3,1.1,1.4,1.1,1.7,0.9,52.8
Martin,Montoya,DEF,BHA,4300000,6,32,1.9,4.41860465116279E-07,7.44186046511628E-06,0,13194,2,28,0,0,0,0,0,7.4,464,-2,0,32,2,0.7,0,3,1,0,2,0,1,0.2,12110,0,0,0,0,1530,2113,0,0,254,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,1.6,0,1.3,2,1.3,2.3,1.6,1.3,1.7,1.3,1.4,1,1.6,59.6
Aaron,Mooy,MID,HUD,5000000,2,47,2.8,5.6E-07,9.4E-06,0,214893,2,25,0,0,0,2,0,9.4,463,-5,0,47,5,0.2,0,0.8,3,0,3,0,0,1,70569,0,0,0,1,1447,375,0,0,269,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,2.6,2.9,2.2,2.2,2.8,2.3,2.7,2.1,2.1,2.2,1.7,1.8,2.6,107.2
Alvaro,Morata,FWD,CHE,8400000,0,46,2.9,3.45238095238095E-07,5.47619047619048E-06,0,445346,3,11,0,0,0,5,0,5.5,2060,-6,0,46,6,0,0,0,3,0,6,0,0,1.4,317925,0,0,0,1,936,8,0,0,119,Man City,Tottenham,Fulham,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3
Alberto,Moreno,DEF,LIV,4100000,0,4,0.16,3.90243902439024E-08,9.75609756097561E-07,0,22942,0,2,0,0,0,0,0,1,258,-4,0,4,4,0,0,0,0,0,0,0,0,0.2,7783,0,0,0,0,154,147,0,0,24,Bournemouth,Man Utd,Watford,Everton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.7
Wes,Morgan,DEF,LEI,4500000,0,46,2.7,6E-07,1.02222222222222E-05,0,94460,1,23,0,0,0,1,0,10.2,1710,0,0,46,0,0.4,0,1.8,2,0,5,0,0,0.9,56534,0,0,0,0,1480,471,0,2,256,Tottenham,Crystal Palace,Brighton,Watford,Fulham,2.9,2.4,2.7,2.8,2.5,2.2,2.4,3.4,2,2.5,2,2.3,3,54.3
Sean,Morrison,DEF,CAR,4700000,0,64,2.9,6.17021276595745E-07,1.36170212765957E-05,0,62743,3,41,0,0,0,0,0,13.6,3121,-3,0,64,3,0.3,0,1.5,2,0,6,0,4,0.4,45737,0,0,0,0,1959,36,0,0,317,Southampton,Watford,Everton,Wolverhampton,West Ham,0,0,0,2.7,3,2.1,3.7,2.1,2,3.2,2.1,3.1,2.4,90.8
Victor,Moses,DEF,CHE,5500000,0,2,1,1.81818181818182E-07,3.63636363636364E-07,0,163736,0,1,0,0,0,0,0,0.4,1027,-5,0,2,5,0,0,0,0,0,0,0,0,1.3,6801,0,0,0,0,26,4,0,0,3,Man City,Tottenham,Fulham,Wolverhampton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Steve,Mounie,FWD,HUD,5800000,2,49,2.3,3.96551724137931E-07,8.44827586206897E-06,0,32888,0,25,0,0,0,1,0,8.4,631,-2,0,49,2,0.3,0,1.8,2,0,4,0,4,0.2,25735,0,0,0,0,1310,216,0,1,116,Arsenal,Newcastle,Wolverhampton,Brighton,Bournemouth,2.2,2,1.6,1.8,2.4,2.1,1.9,1.6,1.8,1.8,1.5,1.9,2.1,100
Lys,Mousset,FWD,BOU,4900000,1,15,0.6,1.22448979591837E-07,3.06122448979592E-06,0,18931,1,9,0,0,0,0,0,3.1,379,-1,0,15,1,0.2,0,0.8,0,0,0,0,0,0.2,11542,0,0,0,0,178,363,0,0,35,Liverpool,Wolverhampton,Arsenal,Man City,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,12.5
,Moutinho,MID,WOL,5300000,6,88,3.5,6.60377358490566E-07,1.66037735849057E-05,0,314538,2,26,0,0,0,1,0,16.6,10995,-2,-1,88,2,1.4,0,7.3,11,0,6,0,7,7,615875,0,0,0,1,1957,194625,1,0,415,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,3.8,2.8,4.1,3.5,2.3,3.8,3.4,2.7,3.5,4.1,3.1,4.3,2.3,127.6
Arijanet,Muric,GLK,MCI,4500000,0,0,0,0,0,0,1247,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,0,0,0,0,0,73,0,0,0,Chelsea,West Ham,Bournemouth,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,4700000,0,16,1.8,3.82978723404255E-07,3.40425531914894E-06,0,4183,0,8,0,0,0,0,0,3.4,154,-3,0,16,3,0.1,0,0.3,0,0,1,0,1,0,2285,0,0,0,0,296,4,0,0,50,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7
Josh,Murphy,MID,CAR,4800000,3,54,2.16,4.5E-07,1.125E-05,0,65614,0,22,0,0,0,3,0,11.3,880,-2,0,54,2,0.2,0,1,1,0,5,0,0,0.3,63976,0,0,0,0,1229,362,0,0,119,Southampton,Watford,Everton,Wolverhampton,West Ham,1.5,1.6,1.6,1.3,1.7,1.2,1.3,1.1,1.4,1.3,1.4,1.7,1.1,76.9
Glenn,Murray,FWD,BHA,6300000,2,91,3.6,5.71428571428571E-07,1.44444444444444E-05,0,587288,3,27,0,0,0,10,0,14.4,12996,-2,0,91,2,0.7,0,4.3,13,0,3,0,0,3.2,708923,0,0,0,1,1593,39349,0,0,258,Burnley,Leicester,Huddersfield,Crystal Palace,Cardiff City,4.7,0,3.3,4.3,3,4.6,4.6,2.9,5,2.8,4.1,2.9,4,107
Shkodran,Mustafi,DEF,ARS,5400000,1,50,2.4,4.44444444444444E-07,9.25925925925926E-06,0,125023,6,29,0,0,0,2,0,9.3,2521,-1,0,50,1,0.1,0,0.8,2,0,3,0,0,1,85613,0,0,0,0,1711,596,0,0,318,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,2.3,2.4,1.9,2.1,1.9,2.1,2.2,1.8,2.4,1.9,2.7,1.4,74.2
Yoshinori,Muto,FWD,NEW,5600000,0,20,0.8,1.42857142857143E-07,3.57142857142857E-06,0,10245,0,9,0,0,0,1,0,3.6,48,-4,0,20,4,0,0,0,0,0,1,0,0,0.1,4753,0,0,0,0,459,55,0,0,56,Wolverhampton,Huddersfield,Burnley,West Ham,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,25.2
Samir,Nasri,MID,WHU,5400000,0,8,0.32,5.92592592592593E-08,1.48148148148148E-06,0,112471,0,1,0,0,0,0,0,1.5,26168,-1,1,8,1,0.4,0,2,0,0,1,0,1,0.6,150368,0,0,0,0,135,381,-1,0,27,Crystal Palace,Fulham,Man City,Newcastle,Cardiff City,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9
Marc,Navarro,DEF,WAT,4200000,0,1,0.04,9.52380952380952E-09,2.38095238095238E-07,0,4442,0,2,0,0,0,0,0,0.2,36,-3,0,1,3,0,0,0,0,0,0,0,0,0,779,0,0,0,0,83,28,0,0,8,Everton,Cardiff City,Liverpool,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Wilfred,Ndidi,MID,LEI,4900000,1,64,2.6,5.30612244897959E-07,1.30612244897959E-05,0,82146,6,30,0,0,0,2,0,13.1,2562,-1,0,64,1,0.6,0,3,4,0,7,0,0,0.8,78096,0,0,0,0,2218,1732,0,0,350,Tottenham,Crystal Palace,Brighton,Watford,Fulham,1.9,1.9,2.5,2.1,2.6,2.3,2.4,2.8,2.2,2.1,2.2,1.4,1.5,97.3
Reiss,Nelson,MID,ARS,4400000,0,0,0,0,0,0,32536,0,0,0,0,0,0,0,0,126,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,4130,0,0,0,0,0,4,0,0,0,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Neves,MID,WOL,4900000,6,69,3,6.12244897959184E-07,1.40816326530612E-05,0,1474942,6,30,0,0,0,3,0,14.1,14069,-1,0,69,1,0.8,0,4,4,0,6,0,2,10.9,1249719,0,0,0,1,1955,38903,0,0,323,Newcastle,Bournemouth,Huddersfield,Cardiff City,Chelsea,3,2.1,3.3,2.8,1.8,3,2.6,2.1,2.8,3.3,2.5,3.4,1.8,106.4
Oumar,Niasse,FWD,CAR,5000000,2,11,0.44,8.8E-08,2.2E-06,0,53028,0,3,0,0,0,0,0,2.2,1899,-5,0,11,5,0.3,0,1.5,0,0,1,0,0,0.4,25911,0,0,0,0,275,2765,0,0,17,Southampton,Watford,Everton,Wolverhampton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,18.7
Edward,Nketiah,FWD,ARS,5000000,0,1,0.04,8E-09,2E-07,0,1895,0,0,0,0,0,0,0,0.2,162,0,0,1,0,0,0,0,0,0,0,0,0,0,2386,0,0,0,0,1,162,0,0,3,Huddersfield,Southampton,Bournemouth,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
