FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,21,0,0,0,Liverpool,Crystal Palace,Southampton,Arsenal,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,7,43,1.65384615384615,2.80312907431551E-07,7.28813559322034E-06,0,141338,1,11,0,0,0,4,0,7.3,733,-1,0,43,1,0.5,0,2.7,4,0,3,0,0,0.5,124552,0,0,0,0,779,3303,0,0,119,Cardiff City,Liverpool,Leicester,Man City,Man Utd,1,0.8,1,0.8,0,1.2,1.7,1.4,1.2,1,0.8,1.3,61.1
Demarai,Gray,MID,LEI,5400000,1,60,2.6,4.81481481481482E-07,1.11111111111111E-05,0,208165,2,19,0,0,0,3,0,11.1,1460,-1,0,60,1,0.3,0,1.7,2,0,5,0,1,0.9,182262,0,0,0,0,1402,5860,0,0,168,Crystal Palace,Brighton,Watford,Fulham,Burnley,1.9,2.5,2,2.6,2.3,2.5,2.8,2.2,2,2.2,1.3,1.6,88.8
Pascal,Gro?,MID,BHA,6700000,2,57,3.2,4.77611940298508E-07,8.50746268656716E-06,0,353922,0,21,0,0,0,2,0,8.5,6231,-3,0,57,3,0.6,1,4.3,9,0,2,0,2,1.7,75852,0,0,0,1,1311,3974,0,0,253,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,2.6,3.8,2.7,0,3.6,2,4,2.4,3.6,2,2.5,121.7
Vicente,Guaita,GLK,CRY,4200000,3,37,1.42307692307692,3.38827838827839E-07,8.80952380952381E-06,0,71780,2,5,0,19,0,0,0,8.8,2866,-3,0,37,3,1,0,4,2,0,4,0,0,1.6,147810,0,0,0,0,764,7383,0,0,152,Leicester,Man Utd,Burnley,Brighton,Huddersfield,1,0.7,0.7,1,0,1.1,0.9,0.8,0.7,1.3,1.2,0.9,11.8
Johann Berg,Gudmundsson,MID,BUR,5500000,0,67,3.5,6.36363636363636E-07,1.21818181818182E-05,0,382881,2,30,0,0,0,2,0,12.2,1747,-5,0,67,5,0.1,0,0.7,5,0,5,0,5,1.1,325676,0,0,0,1,1390,449,0,0,246,Tottenham,Newcastle,Crystal Palace,Liverpool,Leicester,2.5,3.7,3.5,2.1,3.4,3.5,2.6,3.6,2.1,2.6,2.5,3.9,105.1
Matteo,Guendouzi,MID,ARS,4400000,2,35,1.5,3.40909090909091E-07,7.95454545454546E-06,0,245275,5,24,0,0,0,0,0,8,4177,-1,0,35,1,0.4,0,1.7,0,0,2,0,0,1.9,254776,0,0,0,0,1553,7149,0,0,249,Southampton,Bournemouth,Tottenham,Man Utd,Newcastle,1.1,1.3,0.8,0.8,0,1.1,0.8,0.8,1,0.8,1.3,0.8,59.1
Idrissa,Gueye,MID,EVE,4700000,2,43,2,4.25531914893617E-07,9.14893617021277E-06,0,27918,5,25,0,0,0,0,0,9.1,378,-3,0,43,3,0.2,0,1,0,0,5,0,0,0.3,9752,0,0,0,0,1872,324,0,0,282,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0,1,1.1,1.5,1.2,1.1,1.7,1.3,1.1,1.4,1.8,1,61.5
Ilkay,Gundogan,MID,MCI,5400000,7,77,2.85185185185185,5.28120713305898E-07,1.42592592592593E-05,0,465564,2,12,0,0,0,5,0,14.3,7122,-1,0,77,1,0.6,0,3,8,0,6,0,2,2,461437,0,0,0,1,1231,16236,0,0,331,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,2.5,1.8,2.5,0,2.4,2.7,2.5,1.8,2.3,2.5,2.1,118.4
Angus,Gunn,GLK,SOU,4300000,0,11,0.423076923076923,9.83899821109123E-08,2.55813953488372E-06,0,16086,0,0,0,6,0,0,0,2.6,677,-2,0,11,2,0,0,0,3,0,1,0,0,0.2,14491,0,0,0,1,90,53,0,0,34,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Aron,Gunnarsson,MID,CAR,4400000,2,46,1.76923076923077,4.02097902097902E-07,1.04545454545455E-05,0,100382,3,23,0,0,0,1,0,10.5,2600,-1,0,46,1,0.7,0,3.3,3,0,5,0,1,0.9,83234,0,0,0,1,1359,3445,0,0,191,Watford,Everton,Wolverhampton,West Ham,Chelsea,1.2,1.2,1,1.2,0,1,0.9,1,0.9,1.1,1.2,0.9,52.4
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,6225,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10531,0,0,0,0,0,1513,0,0,0,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,0,48,2.3,5.22727272727273E-07,1.09090909090909E-05,0,6222,1,29,0,0,0,0,0,10.9,121,-1,0,48,1,0.2,0,0.7,1,0,4,0,0,0.1,4352,0,0,0,0,1658,54,0,0,279,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,1.9,2.1,1.7,2,1.9,2.2,1.8,2.2,2,2,1.7,1.9,68.3
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,12,0,0,0,Watford,Everton,Wolverhampton,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,1,5,0.192307692307692,4.80769230769231E-08,1.25E-06,0,342844,0,11,0,13,0,0,0,1.3,12010,0,0,5,0,0.1,0,0.3,0,0,0,0,0,6.1,488196,0,0,0,0,282,1418,0,0,50,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7
Kadeem,Harris,MID,CAR,4500000,0,23,0.884615384615385,1.96581196581197E-07,5.11111111111111E-06,0,2341,1,6,0,0,0,1,0,5.1,47,0,0,23,0,0.1,0,0.3,0,0,1,0,1,0,2742,0,0,0,0,355,36,0,0,77,Watford,Everton,Wolverhampton,West Ham,Chelsea,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,26
Joe,Hart,GLK,BUR,4300000,0,69,3.6,8.37209302325581E-07,1.6046511627907E-05,0,551920,0,41,0,77,0,0,0,16,15606,-2,0,69,2,0,0,0,7,0,4,0,0,5.2,534857,0,0,1,2,1710,2051,0,0,378,Tottenham,Newcastle,Crystal Palace,Liverpool,Leicester,3.9,3.4,4,3.5,3.9,4.4,2.4,5.1,4.2,3.9,4.3,3.5,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,19280,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20554,0,0,0,0,0,6,0,0,0,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,10,35,1.34615384615385,3.13059033989267E-07,8.13953488372093E-06,0,20892,0,12,0,0,0,1,0,8.1,3435,-2,0,35,2,1.3,0,5.7,2,0,3,0,2,1.2,73306,0,0,0,0,848,43081,0,1,145,Huddersfield,Burnley,West Ham,Everton,Bournemouth,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.8,40.4
Eden,Hazard,MID,CHE,10800000,2,165,6.6,6.11111111111111E-07,1.52777777777778E-05,0,2978391,2,26,0,0,0,12,0,15.3,244515,3,1,165,-3,0.6,0,6.3,21,0,9,0,10,23.8,3559316,0,0,0,6,2015,19346,-1,0,594,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,6.9,7.8,8.7,6.7,7.2,8.5,5.8,9.5,7,8.6,8.3,295.5
Rhys,Healey,FWD,CAR,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,4451,0,0,0,0,0,0,0,0.2,1023,0,0,1,0,0,0,0,0,0,0,0,0,0.1,9699,0,0,0,0,17,986,0,0,1,Watford,Everton,Wolverhampton,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Tom,Heaton,GLK,BUR,4800000,3,29,1.11538461538462,2.32371794871795E-07,6.04166666666667E-06,0,17521,1,6,0,27,0,0,0,6,1594,-2,0,29,2,0.6,0,3,3,0,2,0,0,0.5,38224,0,0,0,0,630,3413,0,0,135,Tottenham,Newcastle,Crystal Palace,Liverpool,Leicester,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.9,0.7,0.6,0.7,0.6,21
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11102,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1419,0,0,0,0,0,10,0,0,0,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,0,36,1.38461538461538,2.61248185776488E-07,6.79245283018868E-06,0,55683,0,10,0,0,0,0,0,6.8,429,-2,0,36,2,0.1,0,0.7,0,0,6,0,0,0.6,14343,0,0,0,0,1230,242,0,1,242,Man Utd,Watford,Everton,Burnley,Fulham,0.7,0.8,0.7,0.9,0.7,0.7,0.8,0.7,0.7,1,0.9,0.8,42.3
Jeff,Hendrick,MID,BUR,5200000,2,48,2.3,4.42307692307692E-07,9.23076923076923E-06,0,15198,2,31,0,0,0,1,0,9.2,374,-3,0,48,3,0.3,0,1.7,3,0,2,0,2,0.2,11621,0,0,0,1,1249,317,0,0,169,Tottenham,Newcastle,Crystal Palace,Liverpool,Leicester,1.2,1.9,1.8,1.2,1.8,1.8,1.3,1.9,1.2,1.3,1.2,2.1,47.1
Wayne,Hennessey,GLK,CRY,4500000,0,64,3.8,8.44444444444444E-07,1.42222222222222E-05,0,478813,0,25,0,41,0,0,0,14.2,7921,0,0,64,0,0,0,0,6,0,5,0,0,2.9,514982,0,0,1,1,1485,446,0,0,295,Leicester,Man Utd,Burnley,Brighton,Huddersfield,4.6,3.6,3.6,4.5,0,4.7,4.1,3.8,2.8,5.2,4.9,4.1,33.4
Ander,Herrera,MID,MUN,5000000,3,56,2.15384615384615,4.30769230769231E-07,1.12E-05,0,101872,3,16,0,0,0,2,0,11.2,5154,0,0,56,0,0.4,0,2,6,0,4,0,3,1,144064,0,0,0,0,1188,6042,0,0,268,Liverpool,Crystal Palace,Southampton,Arsenal,Watford,1.1,1.8,1.7,1.3,0,1.4,1.6,1.4,1.3,1.2,2.1,1.5,80.5
Gonzalo,Higuain,FWD,CHE,9500000,2,17,0.653846153846154,6.88259109311741E-08,1.78947368421053E-06,0,116176,0,8,0,0,0,2,0,1.8,67281,0,0,17,0,0.6,0,5.7,3,0,1,0,0,2.5,278652,0,0,0,1,244,24375,0,0,71,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.8
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,28045,2,24,0,0,0,0,0,6.9,451,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,13999,2,0,0,0,1170,6,0,0,206,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,2,39,2.1,4.77272727272727E-07,8.86363636363636E-06,0,37106,4,25,0,0,0,0,0,8.9,578,-1,0,39,1,0.2,0,1,3,0,4,0,1,0.3,35188,0,0,0,0,1579,219,0,1,253,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,1.9,1.4,1.4,1.9,1.4,1.7,1.4,1.2,1.4,1,1,1.7,50.5
David Junior,Hoilett,MID,CAR,5000000,0,50,1.92307692307692,3.84615384615385E-07,1E-05,0,22276,4,32,0,0,0,2,0,10,197,-5,0,50,5,0.1,0,0.3,1,0,4,0,1,0.1,5939,0,0,0,0,1409,96,0,0,126,Watford,Everton,Wolverhampton,West Ham,Chelsea,1.4,1.4,1.1,1.3,0,1.1,1,1.2,1,1.2,1.4,1,60.2
Pierre-Emile,H?jbjerg,MID,SOU,4400000,2,50,2.6,5.90909090909091E-07,1.13636363636364E-05,0,397728,6,38,0,0,0,3,0,11.4,6194,-1,0,50,1,0.2,0,1,4,0,2,0,1,2.4,497645,0,0,0,1,1680,5769,0,2,285,Arsenal,Fulham,Man Utd,Tottenham,Brighton,1.7,2.8,1.7,1.5,0,1.9,1.6,2.1,2.4,2.7,1.9,2.5,99.4
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,60975,1,10,0,0,0,0,0,5.6,405,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39686,0,0,0,0,806,32,0,0,148,Southampton,Bournemouth,Tottenham,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,7,93,4,8.33333333333333E-07,1.9375E-05,0,1310806,10,30,0,0,0,3,0,19.4,148968,3,0,93,-3,1.1,0,5.3,10,0,5,0,7,11.5,1772053,0,0,0,2,1985,9219,0,0,406,Cardiff City,Liverpool,Leicester,Man City,Man Utd,0,0,4.4,3.7,0,4.3,4.9,4,5.3,5,5,4.6,120.3
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16611,1,9,0,0,0,0,0,1.2,133,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14243,0,0,0,0,407,2,0,0,61,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,4,0.153846153846154,3.66300366300366E-08,9.52380952380952E-07,0,262460,0,1,0,0,0,0,0,1,7452,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,2.1,227773,0,0,0,0,74,3780,0,0,13,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2
Will,Hughes,MID,WAT,4900000,6,52,2.5,5.10204081632653E-07,1.06122448979592E-05,0,190494,3,21,0,0,0,1,0,10.6,609,-1,0,52,1,0.8,0,3.7,2,0,6,0,2,0.5,181621,0,0,0,0,1494,2043,0,0,168,Cardiff City,Liverpool,Leicester,Man City,Man Utd,1.7,1.2,1.9,1.2,0,1.6,2.6,2.3,2.4,2,1.3,1.9,70.5
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,7,0,0,0,Fulham,Man City,Newcastle,Cardiff City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2713,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,2,0,0,0,Wolverhampton,Arsenal,Man City,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,1,18,0.692307692307692,1.38461538461538E-07,3.6E-06,0,25582,0,14,0,0,0,0,0,3.6,214,-5,0,18,5,0.4,0,2,0,0,0,0,1,0.2,4180,0,0,0,0,418,262,0,0,55,Wolverhampton,Arsenal,Man City,Huddersfield,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,28
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4080,0,4,0,0,0,0,0,1.9,39,-3,0,9,3,0,0,0,0,0,0,0,0,0,1233,0,0,0,0,224,3,0,0,31,Crystal Palace,Brighton,Watford,Fulham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,51,2.3,4.03508771929825E-07,8.94736842105263E-06,0,190879,1,13,0,0,0,1,0,8.9,1067,-3,0,51,3,0.2,0,1,3,0,1,0,5,0.9,162064,0,0,0,1,864,636,0,0,144,Crystal Palace,Brighton,Watford,Fulham,Burnley,1.5,2.3,1.9,2.6,2.1,2.4,2.2,1.7,2.2,2.2,1.6,1.7,52.4
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5400000,0,73,4.1,7.59259259259259E-07,1.35185185185185E-05,0,1189182,1,20,0,0,0,7,0,13.5,50350,-1,1,73,1,0.2,0,1,11,0,4,0,1,3.3,1240463,0,0,0,1,1249,909,-1,0,261,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0,0,0,3.8,0,4.3,4,4.3,4.6,5.7,4.8,4.8,125.3
Alex,Iwobi,MID,ARS,5400000,8,67,2.9,5.37037037037037E-07,1.24074074074074E-05,0,216306,0,25,0,0,0,3,0,12.4,5360,-1,0,67,1,0.7,0,3.7,1,0,1,0,5,2.2,268891,0,0,0,0,1322,45695,0,0,254,Southampton,Bournemouth,Tottenham,Man Utd,Newcastle,3.1,3.4,1.7,2.2,0,3.1,1.6,1.9,2.8,2.3,3.4,2.2,100.7
,Izquierdo,MID,BHA,5900000,0,22,0.846153846153846,1.43415906127771E-07,3.72881355932203E-06,0,12608,1,6,0,0,0,0,0,3.7,52,-1,0,22,1,0,0,0,0,0,2,0,2,0.1,4359,0,0,0,0,565,12,0,0,67,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,0.4,0.5,0.4,0,0.4,0.4,0.5,0.4,0.4,0.4,0.4,26
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2682,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,0,7,0,0,0,Leicester,Man Utd,Burnley,Brighton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-2,-0.0740740740740741,-1.72265288544358E-08,-4.65116279069767E-07,0,85817,0,2,0,0,0,0,0,-0.5,326,-2,0,-2,2,0,0,0,0,0,0,0,0,0.4,5333,0,0,0,0,53,57,0,1,-2,Cardiff City,Liverpool,Newcastle,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alireza,Jahanbakhsh,MID,BHA,6700000,1,16,0.615384615384615,9.18484500574053E-08,2.38805970149254E-06,0,48170,2,5,0,0,0,0,0,2.4,120,-3,0,16,3,0,0,0.3,0,0,3,0,0,0.6,2109,0,0,0,0,461,51,0,0,32,Leicester,Huddersfield,Crystal Palace,Southampton,Tottenham,0,0.3,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3685,0,0,0,0,0,0,0,0,57,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,785,0,0,0,0,0,25,0,0,0,Crystal Palace,Brighton,Watford,Fulham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1991,0,0,0,0,0,0,0,0,98,-1,0,0,1,0,0,0,0,0,0,0,0,0,1571,0,0,0,0,0,142,0,0,0,Crystal Palace,Brighton,Watford,Fulham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,6,35,1.34615384615385,2.74725274725275E-07,7.14285714285714E-06,0,40130,2,9,0,0,0,0,0,7.1,476,-1,0,35,1,0.9,0,4.3,4,0,3,0,1,0.4,22272,0,0,0,0,881,3757,0,0,170,Cardiff City,Liverpool,Leicester,Man City,Man Utd,1,0.8,0.8,0.7,0,0.8,0.9,0.7,1.1,1,1,0.8,39.1
,Jazz Richards,DEF,CAR,3900000,0,1,0.0384615384615385,9.86193293885602E-09,2.56410256410256E-07,0,47550,0,4,0,0,0,0,0,0.3,740,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,23561,0,0,0,0,97,456,0,0,11,Watford,Everton,Wolverhampton,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,89,0,1,0,0,0,0,0,0.2,31,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,180,0,0,0,0,30,40,0,0,4,Southampton,Bournemouth,Tottenham,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Jesus,FWD,MCI,10000000,1,64,3,3E-07,6.4E-06,0,336408,0,10,0,0,0,6,0,6.4,12113,-5,0,64,5,0.2,0,2,7,0,1,0,2,1.6,263658,0,0,0,2,838,1294,0,0,220,West Ham,Bournemouth,Watford,Fulham,Cardiff City,0,3.4,2.4,3,0,3.2,3.3,2.6,2.4,2.8,2.8,2.5,129.5
Raul,Jimenez,FWD,WOL,6800000,2,124,4.8,7.05882352941176E-07,1.82352941176471E-05,0,1206838,2,30,0,0,0,9,0,18.2,41828,13,-1,124,-13,1.1,0,7.7,20,0,7,0,7,33,2955042,0,0,0,1,2121,118765,1,0,428,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,5.2,6.1,6.1,4.8,0,5.8,5.6,6,6.7,5.4,6.9,4.6,208.3
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7343,4,12,0,0,0,0,0,2.2,75,-5,0,11,5,0,0,0,0,0,0,0,0,0,957,0,0,0,0,409,0,0,0,48,West Ham,Southampton,Chelsea,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,9
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,464,0,0,0,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,184,0,0,0,0,0,0,0,0.2,19,0,0,1,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,1,29,0,0,3,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,213,0,0,0,Arsenal,Fulham,Man Utd,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,69,0,0,0,Man Utd,Watford,Everton,Burnley,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,11,36,1.38461538461538,2.71493212669683E-07,7.05882352941176E-06,0,158853,0,10,0,0,0,0,0,7.1,1097,-4,0,36,4,0.8,0,4.3,3,0,3,0,1,0.7,20511,0,0,0,1,876,5472,0,0,197,Liverpool,Crystal Palace,Southampton,Arsenal,Watford,0.9,1,0.8,0.7,0,0.9,1,0.8,1.2,1.2,1.2,1.2,26.2
,Jonny,DEF,WOL,4300000,2,68,2.61538461538462,6.08228980322004E-07,1.58139534883721E-05,0,265070,5,27,0,0,0,1,0,15.8,5215,-2,0,68,2,0.8,0,3.3,5,0,6,0,1,2.9,389032,0,0,0,1,1889,15432,0,0,325,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,1.5,3,3.2,2.8,0,1.9,2.2,2.2,2.8,2.4,2.6,2.3,91.8
,Jorginho,MID,CHE,4700000,1,62,2.5,5.31914893617021E-07,1.31914893617021E-05,0,935668,5,27,0,0,0,1,0,13.2,13322,-3,0,62,3,0.4,0,2,1,0,11,0,0,5.6,678367,0,0,0,0,2162,2342,0,0,382,Tottenham,Fulham,Wolverhampton,Everton,Cardiff City,0,1.5,1.9,2.1,1.4,1.6,2,1.2,2.5,1.5,2.1,2,94.3
,Joselu,FWD,NEW,4700000,0,28,1.07692307692308,2.29132569558101E-07,5.95744680851064E-06,0,474515,1,15,0,0,0,2,0,6,3822,-3,0,28,3,0,0,0,3,0,1,0,0,2.2,436517,0,0,0,0,577,3482,0,0,80,Huddersfield,Burnley,West Ham,Everton,Bournemouth,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.7,44.1
Diogo,Jota,MID,WOL,6100000,1,80,3.8,6.22950819672131E-07,1.31147540983607E-05,0,391950,6,19,0,0,0,5,0,13.3,22146,-4,-1,80,4,0.7,0,4,6,0,5,0,5,3.7,286064,0,0,0,1,1410,27255,1,0,233,Bournemouth,Huddersfield,Cardiff City,Chelsea,Burnley,3.1,4.6,3.9,2.6,0,3.9,2.9,4,4.5,3.5,4.7,2.6,108.1
Christian,Kabasele,DEF,WAT,4400000,0,29,1.11538461538462,2.53496503496504E-07,6.59090909090909E-06,0,47194,1,18,0,0,0,0,0,6.6,246,-1,0,29,1,0,0,0,1,0,3,0,0,0.3,20349,0,0,0,0,1131,136,0,1,150,Cardiff City,Liverpool,Leicester,Man City,Man Utd,0.7,0.6,0.6,0.6,0,0.6,0.7,0.6,0.8,0.7,0.7,0.6,43
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9401,0,0,0,0,0,0,0,0,74,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1679,0,0,0,0,0,3,0,0,0,Cardiff City,Liverpool,Leicester,Man City,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,2,18,0.692307692307692,1.44230769230769E-07,3.75E-06,0,9521,1,18,0,0,0,0,0,3.8,559,-2,0,18,2,0.4,0,2,0,0,1,0,0,0.1,10023,0,0,0,0,781,1081,0,0,19,Newcastle,Wolverhampton,Brighton,Bournemouth,West Ham,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,24.6
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,15211,0,0,0,0,0,0,0,0,236,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10849,0,0,0,0,0,21,0,0,0,Leicester,Man Utd,Burnley,Brighton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
