FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,1824,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3962,0,0,0,0,0,311,0,0,0,Fulham,Liverpool,,,,0,0,0
Ben,Johnson,DEF,WHU,4000000,0,2,0.0555555555555556,1.38888888888889E-08,5E-07,0,910,0,1,0,0,0,0,0,0.5,81,0,0,2,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0,62,144,0,0,6,Southampton,Watford,,,,0,0,0.8
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,294,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,1,8,0,0,3,West Ham,Huddersfield,,,,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,0,0,0,0,0,90,0,0,0,West Ham,Huddersfield,,,,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,23,0,0,0,Newcastle,Wolverhampton,,,,0,0,0
Phil,Jones,DEF,MUN,5100000,0,41,1.13888888888889,2.23311546840959E-07,8.03921568627451E-06,0,169347,0,15,0,0,0,0,0,8,715,-4,0,41,4,0.1,0,0.5,3,0,3,0,1,0.5,23699,0,0,0,1,1126,24,0,0,257,Huddersfield,Cardiff City,,,,0,0.9,35.1
,Jonny,DEF,WOL,4300000,2,95,2.63888888888889,6.13695090439277E-07,2.2093023255814E-05,0,344000,6,37,0,0,0,1,0,22.1,3735,-2,0,95,2,1.2,0,5,8,0,7,0,3,3.6,512847,0,0,0,2,2599,22187,0,0,449,Fulham,Liverpool,,,,3,2.2,125.5
,Jorginho,MID,CHE,4600000,2,91,2.6,5.65217391304348E-07,1.97826086956522E-05,0,1005975,7,37,0,0,0,2,0,19.8,4560,-4,0,91,4,0.5,0,2.4,4,0,14,0,0,5.7,757772,0,0,0,1,2976,2631,0,0,545,Watford,Leicester,,,,2.3,1.8,132.6
,Joselu,FWD,NEW,4700000,0,30,0.833333333333333,1.77304964539007E-07,6.38297872340426E-06,0,498797,1,15,0,0,0,2,0,6.4,1727,-3,0,30,3,0,0,0,3,0,1,0,0,2.1,455111,0,0,0,0,586,558,0,0,89,Liverpool,Fulham,,,,0.4,0.4,44.6
Diogo,Jota,MID,WOL,6300000,12,136,4.4,6.98412698412698E-07,2.15873015873016E-05,0,609843,9,27,0,0,0,9,0,21.9,5504,-2,-1,136,2,1,0,6.3,13,0,9,0,8,9.8,880637,0,0,0,3,2172,129072,1,0,397,Fulham,Liverpool,,,,5.8,3,170.6
Christian,Kabasele,DEF,WAT,4400000,1,35,0.972222222222222,2.20959595959596E-07,7.95454545454546E-06,0,49253,2,26,0,0,0,0,0,8,342,-1,0,35,1,0.2,0,1,1,0,3,0,0,0.3,23159,0,0,0,0,1507,48,0,1,197,Chelsea,West Ham,,,,0.5,0.5,54.9
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9664,0,0,0,0,0,0,0,0,16,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1694,0,0,0,0,0,2,0,0,0,Chelsea,West Ham,,,,0,0,0
Elias,Kachunga,FWD,HUD,4800000,1,29,1.4,2.91666666666667E-07,6.04166666666667E-06,0,14562,2,30,0,0,0,0,0,6,325,-2,0,29,2,0.3,0,1.3,0,0,1,0,0,0.1,15089,0,0,0,0,1175,307,0,0,41,Man Utd,Southampton,,,,0.9,0.8,36.7
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,15811,0,0,0,0,0,0,0,0,44,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10953,0,0,0,0,0,6,0,0,0,Cardiff City,Bournemouth,,,,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,1248709,2,17,0,0,0,3,0,6.2,4504,0,0,28,0,0,1,0,2,0,1,0,0,5.2,923134,0,0,0,0,688,42,0,0,82,Wolverhampton,Newcastle,,,,0,0,53.1
Harry,Kane,FWD,TOT,12600000,0,160,5.7,4.52380952380952E-07,1.26984126984127E-05,0,3372596,5,31,0,0,0,17,0,12.7,8027,1,0,160,-1,0,0,0.4,24,0,9,0,6,12.5,2293328,0,0,0,4,2423,90,0,0,561,Bournemouth,Everton,,,,0,0,261.3
N'Golo,Kante,MID,CHE,4900000,2,115,3.3,6.73469387755102E-07,2.3469387755102E-05,0,1513288,3,38,0,0,0,4,0,23,19217,-1,1,115,1,0.7,0,3.2,3,0,14,0,4,16.8,1251904,0,0,0,1,3083,8659,-1,0,560,Watford,Leicester,,,,3.3,2.7,186.4
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8494,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,639,0,0,0,0,0,4,0,0,0,Newcastle,Wolverhampton,,,,0,0,0
Beram,Kayal,MID,BHA,4400000,1,33,0.916666666666667,2.08333333333333E-07,7.5E-06,0,82079,4,13,0,0,0,1,0,7.5,459,-1,0,33,1,0.2,0,0.8,0,0,4,0,1,0.3,89327,0,0,0,0,844,5,0,0,126,Arsenal,Man City,,,,0.5,0.5,32.1
Michael,Keane,DEF,EVE,4800000,7,122,3.9,8.125E-07,2.54166666666667E-05,0,507291,2,37,0,0,0,1,0,25.4,3337,-2,0,122,2,0.7,0,3.3,15,0,12,0,2,4.3,603679,0,0,0,3,2790,18397,0,0,605,Burnley,Tottenham,,,,4.3,4.1,108
Neeskens,Kebano,MID,FUL,4300000,0,6,0.166666666666667,3.87596899224806E-08,1.3953488372093E-06,0,6359,0,2,0,0,0,0,0,1.4,26,-2,0,6,2,0,0,0,0,0,0,0,0,0,2595,0,0,0,0,92,20,0,0,21,Wolverhampton,Newcastle,,,,0.1,0.1,3.3
Naby,Keita,MID,LIV,7100000,8,67,2.7,3.80281690140845E-07,9.43661971830986E-06,0,286229,0,8,0,0,0,2,0,9.4,1498,-4,0,67,4,0.8,0,6,3,0,10,0,1,1.6,82443,0,0,0,1,1385,1919,0,0,246,Newcastle,Wolverhampton,,,,0,0,86.3
Martin,Kelly,DEF,CRY,3900000,6,26,0.722222222222222,1.85185185185185E-07,6.66666666666667E-06,0,422112,2,16,0,0,0,0,0,6.7,2543,-1,0,26,1,0.7,0,2.8,1,0,3,0,0,5,275251,0,0,0,0,930,17383,0,0,148,Cardiff City,Bournemouth,,,,0.4,0.4,26.1
,Kenedy,MID,NEW,4700000,1,49,2,4.25531914893617E-07,1.04255319148936E-05,0,204572,1,18,0,0,0,1,0,10.4,258,-3,0,49,3,0.1,1,0.3,1,0,6,0,1,0.5,107336,0,0,0,0,1328,35,0,0,159,Liverpool,Fulham,,,,1,1.3,69.4
Jonjoe,Kenny,DEF,EVE,4100000,0,19,0.527777777777778,1.28726287262873E-07,4.63414634146341E-06,0,22736,1,15,0,0,0,0,0,4.6,116,-4,1,19,4,0,0,0,0,0,1,0,1,0.2,16210,0,0,0,0,789,108,-1,0,134,Burnley,Tottenham,,,,0.3,0.3,28
,Kepa,GLK,CHE,5400000,3,135,3.9,7.22222222222222E-07,2.5E-05,0,528803,2,39,0,79,0,0,0,25,5197,-1,0,135,1,0.6,0,3.4,7,0,13,0,0,4.9,574016,0,0,1,2,3150,2585,0,0,659,Watford,Leicester,,,,4.7,3.7,65.7
,Ki Sung-yueng,MID,NEW,4700000,1,36,1,2.12765957446809E-07,7.65957446808511E-06,0,13579,2,17,0,0,0,0,0,7.7,43,-3,0,36,3,0.4,0,2,1,0,4,0,1,0.1,4289,0,0,0,0,1208,29,0,0,188,Liverpool,Fulham,,,,0.5,0.5,45.1
,Kiko Femenia,DEF,WAT,4200000,1,65,2.4,5.71428571428571E-07,1.54761904761905E-05,0,207936,1,33,0,0,0,1,0,15.5,4412,-3,0,65,3,0.3,0,1.3,6,0,4,0,1,1.3,249917,0,0,0,1,1863,890,0,0,393,Chelsea,West Ham,,,,2.3,2.3,71.1
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,2295,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,4071,0,0,0,0,0,141,0,0,0,Fulham,Liverpool,,,,0,0,0
Joshua,King,FWD,BOU,6400000,2,133,4,6.25E-07,2.078125E-05,0,1154943,3,52,0,0,0,11,0,20.8,36529,-1,1,133,1,0.3,1,2,20,0,9,0,3,5.4,1046910,0,0,0,4,2783,6720,-1,0,426,Tottenham,Crystal Palace,,,,4.3,3.8,206.6
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,2,0,0,0,Burnley,Tottenham,,,,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5707,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,1,0,0,0,Newcastle,Wolverhampton,,,,0,0,0
Josh,Knight,DEF,LEI,4000000,0,0,0,0,0,0,1213,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,0,8,0,0,0,Man City,Chelsea,,,,0,0,0
Anthony,Knockaert,MID,BHA,5200000,1,71,2.5,4.80769230769231E-07,1.36538461538462E-05,0,211149,4,37,0,0,0,2,0,13.7,1984,-3,0,71,3,0,0,0.2,2,0,3,0,6,0.5,208205,0,0,0,0,1693,56,0,1,277,Arsenal,Man City,,,,1.3,1.5,124.9
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,0,0,0,0,7,0,0,0,Everton,Arsenal,,,,0,0,0
Sead,Kolasinac,DEF,ARS,5000000,1,80,3.5,7E-07,1.6E-05,0,601166,5,29,0,0,0,0,0,16,26077,0,0,80,0,0.2,0,0.8,10,0,5,0,7,6.4,944455,1,0,0,1,1873,6931,0,0,379,Brighton,Burnley,,,,4.7,2.3,100.2
Vincent,Kompany,DEF,MCI,5200000,6,43,1.19444444444444,2.29700854700855E-07,8.26923076923077E-06,0,121493,5,6,0,0,0,0,0,8.3,458,-3,0,43,3,0.5,0,2.6,2,0,5,0,0,1.2,48013,0,0,0,1,1045,3474,0,0,241,Leicester,Brighton,,,,0.6,0.6,34.8
Terence,Kongolo,DEF,HUD,4300000,0,55,1.8,4.18604651162791E-07,1.27906976744186E-05,0,25884,4,63,0,0,0,1,0,12.8,248,-2,0,55,2,0,0,0,3,0,4,0,1,0.2,21441,1,0,0,1,2536,107,0,0,402,Man Utd,Southampton,,,,1.3,1.2,83.1
Laurent,Koscielny,DEF,ARS,5400000,0,61,1.69444444444444,3.13786008230453E-07,1.12962962962963E-05,0,86468,1,22,0,0,0,3,0,11.3,8620,-1,0,61,1,0.4,0,2.2,8,0,3,0,0,1,127483,0,0,0,1,1273,852,0,0,306,Brighton,Burnley,,,,0,0.8,57.4
Cheikhou,Kouyate,MID,CRY,4700000,2,66,2.2,4.68085106382979E-07,1.40425531914894E-05,0,32309,3,29,0,0,0,0,0,14,132,-3,0,66,3,0.4,0,1.8,0,0,9,0,3,0.2,15169,0,0,0,0,1883,159,0,0,249,Cardiff City,Bournemouth,,,,1.5,1.7,75.4
Mateo,Kovacic,MID,CHE,5700000,1,60,1.66666666666667,2.92397660818713E-07,1.05263157894737E-05,0,113092,3,19,0,0,0,0,0,10.5,200,-3,0,60,3,0.1,0,0.4,2,0,8,0,2,0.7,63790,0,0,0,0,1621,109,0,0,323,Watford,Leicester,,,,1.1,0.8,104.5
Alexandre,Lacazette,FWD,ARS,9400000,2,164,4.8,5.1063829787234E-07,1.74468085106383E-05,0,2031422,2,30,0,0,0,13,0,17.4,47186,-1,0,164,1,0.2,0,2.2,20,0,6,0,12,11.6,2426492,0,0,0,1,2407,48898,0,0,557,Brighton,Burnley,,,,7.1,5,242.9
Adam,Lallana,MID,LIV,6900000,0,23,0.638888888888889,9.25925925925926E-08,3.33333333333333E-06,0,46312,1,3,0,0,0,0,0,3.3,89,-1,0,23,1,0,0,0,0,0,3,0,1,0.6,4087,0,0,0,0,460,10,0,0,96,Newcastle,Wolverhampton,,,,0,0.3,33.8
Erik,Lamela,MID,TOT,5900000,0,58,3.2,5.42372881355932E-07,9.83050847457627E-06,0,195238,2,10,0,0,0,4,0,9.8,256,-6,0,58,6,0,0,0,4,0,4,0,2,0.3,196796,0,0,0,0,889,9,0,0,201,Bournemouth,Everton,,,,0,0,98.8
Manuel,Lanzini,MID,WHU,6400000,0,21,0.583333333333333,9.11458333333333E-08,3.28125E-06,0,24176,1,11,0,0,0,0,0,3.3,483,-1,0,21,1,0.4,0,2.3,2,0,1,0,2,0.1,25416,0,0,0,0,537,93,0,0,96,Southampton,Watford,,,,0.3,0.3,27.3
Aymeric,Laporte,DEF,MCI,6200000,9,157,4.8,7.74193548387097E-07,2.53225806451613E-05,0,1463281,3,20,0,0,0,2,0,25.3,10579,7,0,157,-7,1.2,0,7.4,13,0,17,0,2,15.1,2207197,0,0,0,3,2876,54890,0,0,699,Leicester,Brighton,,,,5.6,5.5,113.6
Jamaal,Lascelles,DEF,NEW,4700000,0,88,2.9,6.17021276595745E-07,1.87234042553191E-05,0,434211,4,33,0,0,0,0,0,18.7,12651,-3,0,88,3,0.6,0,2.8,8,0,9,0,1,3,171442,0,0,0,1,2565,118,0,0,497,Liverpool,Fulham,,,,3.1,2.6,74.5
Maxime,Le Marchand,DEF,FUL,4200000,6,37,1.5,3.57142857142857E-07,8.80952380952381E-06,0,19386,4,48,0,0,0,0,0,8.8,114,-3,0,37,3,1.4,0,5.7,1,0,3,0,1,0.2,9296,0,0,0,0,2070,467,0,0,379,Wolverhampton,Newcastle,,,,0.9,0.9,73.9
Florian,Lejeune,DEF,NEW,4400000,0,35,2.9,6.59090909090909E-07,7.95454545454546E-06,0,13804,0,13,0,0,0,0,0,8,501,-1,0,35,1,0.3,0,1.5,0,0,4,0,0,0.1,15620,0,0,0,0,1054,4,0,0,209,Liverpool,Fulham,,,,0,0,35.3
Mario,Lemina,MID,SOU,4700000,0,48,1.33333333333333,2.83687943262411E-07,1.02127659574468E-05,0,30100,5,34,0,0,0,1,0,10.2,108,-3,0,48,3,0.3,0,1.6,2,0,4,0,2,0.2,22677,0,0,0,0,1538,39,0,0,252,West Ham,Huddersfield,,,,0.7,1,67.1
Aaron,Lennon,MID,BUR,4900000,0,41,2.6,5.30612244897959E-07,8.36734693877551E-06,0,140443,1,22,0,0,0,1,0,8.4,78,-1,0,41,1,0,0,0,2,0,3,0,1,0.3,131405,0,0,0,1,1214,8,0,0,133,Everton,Arsenal,,,,0,0,38
Bernd,Leno,GLK,ARS,4900000,4,100,3.3,6.73469387755102E-07,2.04081632653061E-05,0,242450,0,40,0,98,0,0,0,20.4,5256,-1,0,100,1,0.7,0,3.2,5,0,6,0,0,4,332106,0,0,0,1,2655,10975,0,0,538,Brighton,Burnley,,,,4.3,2.1,74.7
Jefferson,Lerma,MID,BOU,4500000,2,64,2.3,5.11111111111111E-07,1.42222222222222E-05,0,51955,11,44,0,0,0,1,0,14.2,394,0,0,64,0,0.7,0,3.3,4,0,8,0,2,0.3,48507,1,0,0,0,2325,342,0,0,364,Tottenham,Crystal Palace,,,,1.5,1.7,86
,Lewis Cook,MID,BOU,4600000,0,22,1.7,3.69565217391304E-07,4.78260869565217E-06,0,20239,2,10,0,0,0,0,0,4.8,26,-4,0,22,4,0,0,0,0,0,3,0,0,0.1,7049,0,0,0,0,719,12,0,0,91,Tottenham,Crystal Palace,,,,0,0,16.5
Stephan,Lichtsteiner,DEF,ARS,4500000,0,11,0.305555555555556,6.79012345679012E-08,2.44444444444444E-06,0,119138,2,16,0,0,0,0,0,2.4,247,-5,0,11,5,0,0,0,0,0,0,0,0,0.8,28561,0,0,0,0,769,77,0,0,68,Brighton,Burnley,,,,0.2,0.2,16.3
Anders,Lindegaard,GLK,BUR,4300000,0,0,0,0,0,0,5350,0,0,0,0,0,0,0,0,25,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1168,0,0,0,0,0,21,0,0,0,Everton,Arsenal,,,,0,0,0
Victor,Lindelof,DEF,MUN,4900000,2,83,2.9,5.91836734693878E-07,1.69387755102041E-05,0,419918,1,39,0,0,0,1,0,16.9,12356,-1,0,83,1,0.2,0,0.8,9,0,6,0,1,5.2,638836,1,0,0,1,2518,10910,0,0,512,Huddersfield,Cardiff City,,,,3.1,3.6,69.4
Jesse,Lingard,MID,MUN,6700000,0,77,3,4.47761194029851E-07,1.14925373134328E-05,0,808796,2,24,0,0,0,4,0,11.5,3503,-3,0,77,3,0.1,0,1,5,0,3,0,3,2.7,643374,0,0,0,1,1567,1509,0,0,263,Huddersfield,Cardiff City,,,,0,2.7,95.5
Fernando,Llorente,FWD,TOT,5100000,1,39,2.1,4.11764705882353E-07,7.64705882352941E-06,0,251130,2,6,0,0,0,1,0,7.6,13572,-9,0,39,9,0.4,0,1.8,3,0,2,0,4,1.6,316524,1,0,0,1,605,9360,0,0,98,Bournemouth,Everton,,,,1.6,1.7,58.4
Hugo,Lloris,GLK,TOT,5400000,4,139,4.5,8.33333333333333E-07,2.57407407407407E-05,0,532488,0,30,0,88,0,0,0,25.7,8824,-1,0,139,1,0.8,0,4.4,10,0,12,0,0,6.2,421505,0,0,2,2,2790,4137,0,0,650,Bournemouth,Everton,,,,3.9,6.5,77.1
Jurgen,Locadia,FWD,BHA,5300000,0,51,2,3.77358490566038E-07,9.62264150943396E-06,0,63900,1,20,0,0,0,2,0,9.6,672,-2,0,51,2,0.1,0,0.7,6,0,3,0,0,0.3,68972,0,0,0,1,1202,147,0,0,153,Arsenal,Man City,,,,1.1,1.5,69.7
Ruben,Loftus-Cheek,MID,CHE,5200000,1,67,1.86111111111111,3.57905982905983E-07,1.28846153846154E-05,0,86005,0,9,0,0,0,5,0,12.9,2490,-3,0,67,3,0.9,0,4.8,5,0,3,0,2,0.8,66962,0,0,0,2,810,4506,0,0,237,Watford,Leicester,,,,1.3,1,82.3
Kevin,Long,DEF,BUR,4100000,0,16,0.444444444444444,1.0840108401084E-07,3.90243902439024E-06,0,42961,0,9,0,0,0,0,0,3.9,200,-4,0,16,4,0,0,0,0,0,1,0,1,0.3,13461,0,0,0,0,513,176,0,0,101,Everton,Arsenal,,,,0.2,0.2,16.8
Shane,Long,FWD,SOU,4700000,5,63,2.6,5.53191489361702E-07,1.34042553191489E-05,0,309615,3,21,0,0,0,5,0,13.7,5754,-3,-1,63,3,1.1,0,5,5,0,2,0,2,4,438909,0,0,0,1,1125,69519,1,0,191,West Ham,Huddersfield,,,,2.2,2.8,81.5
Sean,Longstaff,MID,NEW,4500000,0,26,2.9,6.44444444444444E-07,5.77777777777778E-06,0,16461,2,9,0,0,0,1,0,5.8,230,0,0,26,0,0,0,0,1,0,3,0,1,0,18706,0,0,0,0,686,13,0,0,117,Liverpool,Fulham,,,,0,0,30.9
Ademola,Lookman,MID,EVE,4900000,1,29,0.805555555555556,1.64399092970522E-07,5.91836734693878E-06,0,19952,0,7,0,0,0,0,0,5.9,58,-6,0,29,6,0.2,0,0.8,0,0,1,0,2,0.1,10957,0,0,0,0,558,30,0,0,100,Burnley,Tottenham,,,,0.4,0.4,43.5
Jonas,Lossl,GLK,HUD,4400000,0,90,3,6.81818181818182E-07,2.04545454545455E-05,0,146474,0,53,0,82,0,0,0,20.5,2075,-1,0,90,1,0.1,0,0.5,6,0,5,0,0,1.5,128820,0,0,1,1,2687,497,0,0,512,Man Utd,Southampton,,,,2.9,2.7,74.7
Dejan,Lovren,DEF,LIV,4900000,6,62,1.72222222222222,3.51473922902494E-07,1.26530612244898E-05,0,501566,1,5,0,0,0,1,0,12.7,256,-1,0,62,1,0.4,0,1.8,9,0,6,0,1,1.5,224087,0,0,0,2,903,807,0,0,244,Newcastle,Wolverhampton,,,,0.9,1.6,32.6
Chris,Lowe,DEF,HUD,4400000,0,47,1.30555555555556,2.96717171717172E-07,1.06818181818182E-05,0,15374,2,54,0,0,0,0,0,10.7,75,-1,0,47,1,0.2,0,0.8,6,0,1,0,4,0.1,9976,0,0,0,0,1962,49,0,0,300,Man Utd,Southampton,,,,0.7,0.7,86.7
Matthew,Lowton,DEF,BUR,4600000,1,33,0.916666666666667,1.99275362318841E-07,7.17391304347826E-06,0,49306,6,36,0,0,0,0,0,7.2,55,-4,0,33,4,0.6,0,2.8,1,0,4,0,0,0.2,11892,0,0,0,0,1568,128,0,0,244,Everton,Arsenal,,,,0.5,0.5,45.2
,Lucas,FWD,WHU,6200000,1,32,0.888888888888889,1.4336917562724E-07,5.16129032258064E-06,0,50929,0,13,0,0,0,3,0,5.2,118,-3,0,32,3,0.3,0,2,5,0,0,0,0,0.1,41739,0,0,0,1,458,292,0,0,123,Southampton,Watford,,,,0.5,0.4,36.4
,Lucas Moura,MID,TOT,6800000,3,127,4.2,6.17647058823529E-07,1.86764705882353E-05,0,1983135,3,15,0,0,0,10,0,18.7,54812,-2,0,127,2,0.9,0,6,8,0,14,0,2,9.4,2312164,0,0,0,2,1935,22895,0,0,335,Bournemouth,Everton,,,,4,4.4,152.1
Romelu,Lukaku,FWD,MUN,10700000,2,115,3.6,3.36448598130841E-07,1.07476635514019E-05,0,913800,4,38,0,0,0,12,0,10.7,9899,-3,1,115,3,0.2,0,1.8,14,0,4,0,1,4.1,672797,0,0,0,3,2126,11480,-1,0,361,Huddersfield,Cardiff City,,,,0,0,193.5
James,Maddison,MID,LEI,6700000,6,132,3.9,5.82089552238806E-07,1.97014925373134E-05,0,1719281,3,43,0,0,0,7,0,19.7,27864,2,0,132,-2,0.6,1,4.3,12,0,7,0,7,5.1,1918785,0,0,0,1,2669,4699,0,1,607,Man City,Chelsea,,,,2.7,3.4,300.6
Gary,Madine,FWD,CAR,4400000,0,5,1,2.27272727272727E-07,1.13636363636364E-06,0,135817,0,3,0,0,0,0,0,1.1,797,-1,0,5,1,0,0,0,0,0,0,0,0,0.9,101187,0,0,0,0,32,646,0,0,13,Crystal Palace,Man Utd,,,,0,0,1
Harry,Maguire,DEF,LEI,5400000,6,83,2.9,5.37037037037037E-07,1.53703703703704E-05,0,913644,5,40,0,0,0,3,0,15.4,3616,-1,0,83,1,0.4,0,2.3,8,0,5,0,1,8.3,464004,0,0,0,2,2416,1040,0,1,486,Man City,Chelsea,,,,2.5,3.7,128.2
Riyad,Mahrez,MID,MCI,8200000,0,89,2.47222222222222,3.01490514905149E-07,1.08536585365854E-05,0,600826,0,8,0,0,0,6,0,10.9,1136,-8,0,89,8,0.1,1,0.6,11,0,4,0,3,1.7,399491,0,0,0,2,1241,144,0,0,304,Leicester,Brighton,,,,1.9,1.8,148.1
Ainsley,Maitland-Niles,MID,ARS,4400000,-2,34,0.944444444444444,2.14646464646465E-07,7.72727272727273E-06,0,61836,1,20,0,0,0,1,0,7.7,2893,-1,0,34,1,0.2,0,0.8,3,0,2,0,1,0.4,48916,0,0,0,0,983,167,0,1,152,Brighton,Burnley,,,,0,0.5,44.8
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,182806,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,1.1,827,0,0,0,0,0,5,0,0,0,Man Utd,Southampton,,,,0,0,0
Sadio,Mane,MID,LIV,10200000,13,214,6.3,6.17647058823529E-07,2.09803921568627E-05,0,3291778,2,19,0,0,0,20,0,21.2,22085,7,-1,214,-7,0.6,0,6.5,22,0,18,0,3,36.5,4345649,0,0,0,7,2896,72710,1,0,649,Newcastle,Wolverhampton,,,,7.9,8.4,285.1
Javier,Manquillo,DEF,NEW,4300000,2,49,1.36111111111111,3.16537467700258E-07,1.13953488372093E-05,0,29852,2,13,0,0,0,0,0,11.4,435,-2,0,49,2,0.5,0,2.3,5,0,4,0,2,0.2,33080,0,0,0,1,1008,131,0,0,212,Liverpool,Fulham,,,,0.9,0.8,32.2
Solomon,March,MID,BHA,4700000,1,89,2.6,5.53191489361702E-07,1.8936170212766E-05,0,171718,1,39,0,0,0,1,0,18.9,1675,-3,0,89,3,0.3,0,1.3,5,0,6,0,5,0.7,199558,0,0,0,1,2369,308,0,0,328,Arsenal,Man City,,,,1.4,1.6,146.8
Adrian,Mariappa,DEF,WAT,4200000,1,55,2.3,5.47619047619048E-07,1.30952380952381E-05,0,49250,3,28,0,0,0,0,0,13.1,1474,-3,0,55,3,0.2,0,0.8,2,0,5,0,0,0.6,74603,0,0,0,0,1822,162,0,0,320,Chelsea,West Ham,,,,2.2,2.1,49.9
Lazar,Markovic,MID,FUL,4700000,0,1,1,2.12765957446809E-07,2.12765957446809E-07,0,1264,0,1,0,0,0,0,0,0.2,27,-3,0,1,3,0,0,0,0,0,0,0,0,0,1543,0,0,0,0,45,11,0,0,3,Wolverhampton,Newcastle,,,,0,0,2.3
George,Marsh,MID,TOT,4500000,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,49,0,0,0,Bournemouth,Everton,,,,0,0,0
Anthony,Martial,MID,MUN,7200000,0,121,4.7,6.52777777777778E-07,1.68055555555556E-05,0,1693472,2,24,0,0,0,10,0,16.8,13583,-3,0,121,3,0.3,0,2,13,0,5,0,4,3.7,1814863,0,0,0,3,1568,13085,0,0,382,Huddersfield,Cardiff City,,,,6.1,5.3,171.1
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,8237,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,Burnley,Tottenham,,,,0,0,0
Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,17601,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0.2,21901,0,0,0,0,0,12,0,0,0,Brighton,Burnley,,,,0,0,0
Adam,Masina,DEF,WAT,4300000,0,26,0.722222222222222,1.67958656330749E-07,6.04651162790698E-06,0,11494,5,18,0,0,0,0,0,6,916,-2,0,26,2,0.3,0,1.3,1,0,2,0,1,0.1,13731,0,0,0,0,979,32,0,0,162,Chelsea,West Ham,,,,0.4,0.4,29.6
Arthur,Masuaku,MID,WHU,4200000,3,41,1.13888888888889,2.71164021164021E-07,9.76190476190476E-06,0,256193,2,28,0,0,0,0,0,9.8,1296,-3,0,41,3,0.4,0,1.8,0,0,3,0,1,1.5,213130,0,0,0,0,1577,3059,0,0,265,Southampton,Watford,,,,0.6,0.6,62.3
