FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Martin,Montoya,DEF,BHA,4400000,0,6,1,2.27272727272727E-07,1.36363636363636E-06,0,8376,1,11,0,0,0,0,0,1.4,569,-1,1,6,1,0,0,0,0,0,0,0,0,0.1,4586,0,0,0,0,540,65,-1,0,67,Wolverhampton,Everton,Cardiff City,Leicester,Huddersfield,0.7,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.9,0.6,0.5,0.5,0.5,0.5,0.5,0.6,21.9
Aaron,Mooy,MID,HUD,5200000,2,17,2.1,4.03846153846154E-07,3.26923076923077E-06,0,122163,0,12,0,0,0,0,0,3.3,3578,-3,0,17,3,0.4,0,2,0,0,1,0,0,1.5,8193,0,0,0,0,720,589,0,0,120,Watford,Fulham,West Ham,Wolverhampton,Brighton,1.7,1.3,1.3,1.8,1.6,1.5,1.5,1.4,1.5,1.6,1.6,1.4,1.5,1,1.3,1.3,1.1,2.4,1.3,1.5,1.5,1.6,2.8,1.2,1.5,1.1,1.2,1,2.1,37.6
Alvaro,Morata,FWD,CHE,8700000,2,21,2.6,2.98850574712644E-07,2.41379310344828E-06,0,286944,0,5,0,0,0,2,0,2.4,4802,-3,0,21,3,0.3,0,2.7,0,0,3,0,0,1.8,186027,0,0,0,0,438,3414,0,0,64,Burnley,Crystal Palace,Everton,Tottenham,Fulham,2.4,1.5,2.5,2,3.5,1.9,1.7,2.2,2.4,2.5,2.8,2.1,2.1,2.4,2,2.1,1.6,2.7,1.5,3.5,1.6,2.1,2.3,2.7,1.6,2.5,2.9,2.1,2.4,37.9
Alberto,Moreno,DEF,LIV,4200000,0,0,0,0,0,0,16417,0,0,0,0,0,0,0,0,407,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,3057,0,0,0,0,0,169,0,0,0,Cardiff City,Arsenal,Fulham,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wes,Morgan,DEF,LEI,4500000,0,6,1,2.22222222222222E-07,1.33333333333333E-06,0,61428,0,11,0,0,0,0,0,1.3,2847,0,0,6,0,0.4,0,1.7,1,0,1,0,0,0.8,18452,0,0,0,0,490,40,0,2,70,West Ham,Cardiff City,Burnley,Brighton,Watford,0,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,13.1
Sean,Morrison,DEF,CAR,4800000,0,23,2.6,5.41666666666667E-07,4.79166666666667E-06,0,23693,1,19,0,0,0,0,0,4.7,1866,-2,1,23,2,0.2,0,1,0,0,2,0,2,0.4,9845,0,0,0,0,810,129,-1,0,127,Liverpool,Leicester,Brighton,Everton,Wolverhampton,2,2.5,3.2,1.9,2.9,2.1,2.6,1.9,2.6,2.7,1.7,2.7,3,2.2,1.3,2.2,2.1,2.3,3.1,2.4,2.8,1.9,2.7,1.6,1.7,2.9,1.5,2.1,2.4,42.3
Victor,Moses,DEF,CHE,5700000,0,2,0.222222222222222,3.89863547758285E-08,3.50877192982456E-07,0,144514,0,1,0,0,0,0,0,0.4,2440,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,1.6,5175,0,0,0,0,26,206,0,0,3,Burnley,Crystal Palace,Everton,Tottenham,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Steve,Mounie,FWD,HUD,5800000,1,16,2,3.44827586206897E-07,2.75862068965517E-06,0,19487,0,10,0,0,0,0,0,2.8,580,-2,0,16,2,0.2,0,1,0,0,1,0,1,0.2,13290,0,0,0,0,488,251,0,0,28,Watford,Fulham,West Ham,Wolverhampton,Brighton,1.7,2.4,1.7,1.3,1.7,1.4,1.7,1.2,1.3,2.1,2.6,1.5,1.6,1,1.5,1.5,1.3,2.2,1,1.5,1.4,2,2,1.4,1.4,1.2,1.1,1.4,1.8,27.8
Lys,Mousset,FWD,BOU,4900000,0,4,0.444444444444444,9.0702947845805E-08,8.16326530612245E-07,0,13093,0,3,0,0,0,0,0,0.8,474,-1,1,4,1,0,0,0,0,0,0,0,0,0.2,6741,0,0,0,0,17,246,-1,0,8,Fulham,Man Utd,Newcastle,Arsenal,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.3
,Moutinho,MID,WOL,5500000,2,33,3.7,6.72727272727273E-07,6E-06,0,117016,1,8,0,0,0,1,0,6,25443,0,0,33,0,0.4,0,2.3,4,0,4,0,1,4.2,247780,0,0,0,0,793,10159,0,0,155,Brighton,Tottenham,Arsenal,Huddersfield,Cardiff City,3.2,2.9,3.2,4.1,3.4,2.4,4.9,4.1,3,3.5,3.3,4.1,2.3,3.6,3.7,2.8,3.9,3.2,5,4.1,2.9,3.4,3.6,3,4.4,4.3,3.6,3.8,2.7,48
Arijanet,Muric,GLK,MCI,4500000,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,45,0,0,0,Tottenham,Southampton,Man Utd,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob,Murphy,MID,NEW,4900000,0,9,1,2.04081632653061E-07,1.83673469387755E-06,0,2435,0,6,0,0,0,0,0,1.8,190,-1,0,9,1,0.1,0,0.7,0,0,1,0,0,0,1358,0,0,0,0,216,95,0,0,25,Southampton,Watford,Bournemouth,Burnley,West Ham,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.3
Josh,Murphy,MID,CAR,4800000,7,25,2.77777777777778,5.78703703703704E-07,5.20833333333333E-06,0,18513,0,7,0,0,0,2,0,5.2,4756,-2,0,25,2,1.2,0,5.7,1,0,2,0,0,0.5,30672,0,0,0,0,470,12953,0,0,64,Liverpool,Leicester,Brighton,Everton,Wolverhampton,0,2.6,3.1,1.4,2.7,2,3,2,2.1,3.5,1.8,2.1,3,2.9,1.7,2.9,2.5,2.5,2.6,2.2,2.7,1.7,1.7,1.4,2,2.2,1.9,2.9,1.9,39.6
Glenn,Murray,FWD,BHA,6600000,1,40,4.4,6.66666666666667E-07,6.06060606060606E-06,0,133061,2,10,0,0,0,5,0,6.1,38540,1,0,40,-1,0.6,0,3.7,6,0,1,0,0,2.4,211967,0,0,0,1,662,5520,0,0,118,Wolverhampton,Everton,Cardiff City,Leicester,Huddersfield,0,3.6,4.1,5.9,5.3,4.4,4.2,4.6,3.6,5.8,6.1,4.9,4.7,5.1,4.9,5.5,6.1,3.7,4.2,5.6,4.9,6.2,5.6,3.5,6,3.3,5.5,4.1,4.8,44.3
Shkodran,Mustafi,DEF,ARS,5400000,2,28,3.1,5.74074074074074E-07,5.18518518518519E-06,0,44071,2,11,0,0,0,1,0,5.2,3068,-1,0,28,1,0.6,0,3,1,0,2,0,0,1.4,33302,0,0,0,0,810,1442,0,0,162,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,3.7,3.5,3.5,1.8,3.3,3.3,3.6,3,3.1,2.8,2.9,2.9,3,3.3,4.3,2.4,4.1,3.2,2.8,3.3,3.2,3.4,2.7,2.8,2.7,2.6,2.5,4,2.4,38.3
Yoshinori,Muto,FWD,NEW,5700000,2,14,1.55555555555556,2.72904483430799E-07,2.45614035087719E-06,0,6274,0,5,0,0,0,1,0,2.5,356,-3,0,14,3,0.5,0,3,0,0,0,0,0,0.1,2734,0,0,0,0,236,659,0,0,39,Southampton,Watford,Bournemouth,Burnley,West Ham,1.2,0.8,1,1.1,1.1,1,0.8,1.5,1.7,0.8,1.2,0.9,1,1,0.8,0.9,0.8,0.8,1,1.4,1,0.9,1.1,0.8,1.1,0.8,1,0.8,1.9,19.4
Marc,Navarro,DEF,WAT,4300000,0,1,0.111111111111111,2.58397932816537E-08,2.32558139534884E-07,0,3575,0,2,0,0,0,0,0,0.2,83,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,393,0,0,0,0,83,30,0,0,8,Huddersfield,Newcastle,Southampton,Liverpool,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.2
Wilfred,Ndidi,MID,LEI,4900000,2,18,2,4.08163265306122E-07,3.6734693877551E-06,0,27676,2,15,0,0,0,0,0,3.7,1343,-1,0,18,1,0.5,0,2.3,0,0,2,0,0,0.6,13741,0,0,0,0,810,710,0,0,129,West Ham,Cardiff City,Burnley,Brighton,Watford,1.5,1.2,1.7,1.1,1.4,1.2,1.1,2.4,1,1,1.7,1,1.8,1.4,1,1.1,1.1,1.7,1.8,1.3,1.6,1.2,1.7,2,1.6,1.2,1.4,1,1,32.1
Reiss,Nelson,MID,ARS,4400000,0,0,0,0,0,0,28564,0,0,0,0,0,0,0,0,610,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,4040,0,0,0,0,0,11,0,0,0,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Neves,MID,WOL,5100000,1,29,3.2,6.27450980392157E-07,5.68627450980392E-06,0,741993,3,8,0,0,0,1,0,5.7,87302,1,0,29,-1,0.5,0,2.3,2,0,4,0,1,19.6,1005192,0,0,0,1,810,10002,0,0,130,Brighton,Tottenham,Arsenal,Huddersfield,Cardiff City,2.6,2.3,2.5,3.3,2.7,1.9,4,3.3,2.4,2.8,2.6,3.3,1.8,2.9,3,2.2,3.2,2.6,4.2,3.3,2.3,2.7,2.9,2.3,3.6,3.5,2.9,3.1,2.1,46
Oumar,Niasse,FWD,EVE,5100000,0,4,0.444444444444444,8.71459694989107E-08,7.84313725490196E-07,0,39779,0,0,0,0,0,0,0,0.8,1063,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,7718,0,0,0,0,48,359,0,0,-2,Man Utd,Brighton,Chelsea,Cardiff City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.9
Georges-Kevin,Nkoudou,MID,TOT,4900000,0,0,0,0,0,0,1049,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,24,0,0,0,Man City,Wolverhampton,Crystal Palace,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,4900000,1,19,2.7,5.51020408163265E-07,3.87755102040816E-06,0,21283,2,10,0,0,0,0,0,3.9,2349,-1,0,19,1,0.6,0,2.7,0,0,1,0,2,0.4,19406,0,0,0,0,563,924,0,0,89,Leicester,Burnley,Huddersfield,Man City,Newcastle,1.9,2.6,3.2,1.7,3,2.7,2.7,2,2.2,2.7,2.1,2.8,2.2,1.8,2.3,1.9,3.6,2.5,1.4,2.6,1.9,2.7,2.4,1.6,2,2.3,1.9,2.7,2.1,22.2
Will,Norris,GLK,WOL,4000000,0,0,0,0,0,0,35082,0,0,0,0,0,0,0,0,1847,0,0,0,0,0,0,0,0,0,0,0,0,2.2,21045,0,0,0,0,0,1252,0,0,0,Brighton,Tottenham,Arsenal,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedro,Obiang,MID,WHU,4400000,0,13,1.44444444444444,3.28282828282828E-07,2.95454545454545E-06,0,55177,0,4,0,0,0,0,0,3,10091,-1,0,13,1,0.2,0,1,1,0,1,0,1,1.3,56862,0,0,0,0,355,327,0,0,54,Leicester,Burnley,Huddersfield,Man City,Newcastle,0,1,1.2,0.7,1.2,1,1,0.7,0.8,1,0.7,1.1,0.8,0.7,0.8,0.7,1.5,0.9,0.7,0.9,0.7,1,0.9,0.7,0.7,0.8,0.7,1,0.7,15.5
Denis,Odoi,DEF,FUL,4400000,0,4,0.6,1.36363636363636E-07,9.09090909090909E-07,0,7931,1,19,0,0,0,0,0,0.9,349,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,1210,0,0,0,0,585,84,0,0,84,Bournemouth,Huddersfield,Liverpool,Southampton,Chelsea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,16.9
Angelo,Ogbonna,DEF,WHU,4200000,0,0,0,0,0,0,31903,1,6,0,0,0,0,0,0,856,-3,1,0,3,0,0,0,0,0,0,0,0,0.5,4699,0,0,0,0,180,139,-1,0,26,Leicester,Burnley,Huddersfield,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
Stefano,Okaka,FWD,WAT,5000000,0,0,0,0,0,0,3575,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3528,0,0,0,0,0,316,0,0,0,Huddersfield,Newcastle,Southampton,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinji,Okazaki,FWD,LEI,5300000,1,5,0.555555555555556,1.0482180293501E-07,9.43396226415094E-07,0,61502,0,0,0,0,0,0,0,0.9,1176,-2,0,5,2,0.1,0,0.7,0,0,0,0,0,0.6,7688,0,0,0,0,40,516,0,0,16,West Ham,Cardiff City,Burnley,Brighton,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.5
Divock,Origi,FWD,LIV,5000000,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,91,0,0,0,Cardiff City,Arsenal,Fulham,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oriol Romeu,MID,SOU,4300000,0,6,0.666666666666667,1.55038759689922E-07,1.3953488372093E-06,0,93898,3,8,0,0,0,0,0,1.4,6134,-2,1,6,2,0,0,0,0,0,1,0,0,1.9,43318,0,0,0,0,283,14835,-1,0,22,Newcastle,Man City,Watford,Fulham,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.2
Nicolas,Otamendi,DEF,MCI,6100000,0,18,2,3.27868852459016E-07,2.95081967213115E-06,0,320915,0,0,0,0,0,0,0,3,10112,-4,0,18,4,0.3,0,2,0,0,3,0,0,3,30062,0,0,0,0,270,664,0,0,84,Tottenham,Southampton,Man Utd,West Ham,Bournemouth,1.6,1.7,1.7,1.4,1.4,1.2,1.7,2.1,1.3,1.2,1.4,1.9,1.9,2.2,1.5,1.1,1.8,1.3,1.9,1,1.5,1.6,1,2.4,1.8,1.8,1.1,1.6,1.3,11.1
Reece,Oxford,DEF,WHU,4300000,0,0,0,0,0,0,3781,0,0,0,0,0,0,0,0,98,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,542,0,0,0,0,0,34,0,0,0,Leicester,Burnley,Huddersfield,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,8400000,12,41,5.9,7.02380952380952E-07,4.88095238095238E-06,0,231983,0,8,0,0,0,3,0,4.9,9011,-1,-1,41,1,0.9,0,7.3,7,0,2,0,1,7,322272,0,0,0,1,589,172480,1,0,144,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,Tottenham,8.9,6.4,7.5,6.2,6.3,6.6,7.5,7.8,7.9,6.2,5.3,7.7,6.8,5.4,8,4.6,8.4,8,8,6.3,6.4,7.3,7.5,5.4,6.8,7.1,6.5,8.4,6.8,49.4
Callum,Paterson,MID,CAR,5200000,7,18,2,3.84615384615385E-07,3.46153846153846E-06,0,6359,0,8,0,0,0,1,0,3.5,246,-3,0,18,3,0.7,0,3.7,0,0,1,0,0,0.1,1387,0,0,0,0,425,626,0,0,74,Liverpool,Leicester,Brighton,Everton,Wolverhampton,1,1.6,1.9,1,1.6,1.1,1.9,1.1,1.2,2.2,1,1.2,1.8,1.8,1,1.8,1.5,1.5,1.6,1.3,1.6,1,1,1,1.1,1.3,1.1,1.8,1.1,41
,Patricio,GLK,WOL,4600000,1,42,4.7,1.02173913043478E-06,9.13043478260869E-06,0,124155,0,8,0,30,0,0,0,9.1,16075,1,0,42,-1,1.5,0,6.7,4,0,4,0,0,10.8,377750,0,0,0,2,810,39598,0,0,180,Brighton,Tottenham,Arsenal,Huddersfield,Cardiff City,5.4,5.7,3.7,5.7,5.9,5.8,6,4.9,6,4.7,6.2,4.6,4.8,5.3,6,5.4,4.8,3.9,6.9,6.7,6.3,4,4.9,5.6,5.8,6.7,5.3,5.1,5.6,20.2
,Pedro,MID,CHE,6400000,1,30,3.33333333333333,5.20833333333333E-07,4.6875E-06,0,972472,0,3,0,0,0,3,0,4.7,41809,-1,1,30,1,0.1,0,0.7,2,0,2,0,0,5,1039927,0,0,0,0,362,5396,-1,0,110,Burnley,Crystal Palace,Everton,Tottenham,Fulham,3.2,3.3,3,2.9,3.1,3.5,2.1,2.9,2.9,3.2,5,3.4,3.2,2.9,2.9,3.3,2,3.5,2.3,3.1,3,2.5,3,3,2.4,3.3,3.1,2.8,3,41.7
Lee,Peltier,DEF,CAR,3900000,0,0,0,0,0,0,164955,1,5,0,0,0,0,0,0,5430,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,40444,0,0,0,0,140,292,0,0,11,Liverpool,Leicester,Brighton,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
,Pereira,DEF,LEI,5100000,0,35,4.4,8.62745098039216E-07,6.86274509803922E-06,0,195818,1,14,0,0,0,1,0,6.9,12032,1,0,35,-1,0.8,0,4.3,3,0,2,0,3,5,346864,0,0,0,1,693,14696,0,0,158,West Ham,Cardiff City,Burnley,Brighton,Watford,5.7,5.3,5.2,4.7,4.8,4,5.4,5.9,5.6,5.2,6.4,4.6,5.3,5.5,4.9,5.3,5.4,4.4,6.3,4.6,4.9,4.2,4.7,6.2,4.6,5,3.8,4.1,5.5,38.3
Andreas,Pereira,MID,MUN,4600000,0,3,0.333333333333333,7.2463768115942E-08,6.52173913043478E-07,0,30963,2,5,0,0,0,0,0,0.6,683,-4,1,3,4,0,0,0,0,0,0,0,0,0.2,7479,0,0,0,0,156,235,-1,0,28,Everton,Bournemouth,Man City,Crystal Palace,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.4
Roberto,Pereyra,MID,WAT,6300000,8,44,4.9,7.77777777777778E-07,6.98412698412698E-06,0,591746,1,12,0,0,0,4,0,7.1,20036,3,-1,44,-3,0.6,0,4,5,0,2,0,0,16.3,1299780,0,0,0,1,788,179821,1,0,152,Huddersfield,Newcastle,Southampton,Liverpool,Leicester,6,7.1,6.5,4.6,5.2,4.2,4.3,6,5.4,3.8,5.9,5,7.4,5.9,5,4.9,5.5,5.2,4.2,5.5,3.6,6.2,5.3,5.8,5.2,7.2,5.6,4.5,5.6,55.6
Ayoze,Perez,FWD,NEW,6100000,2,20,2.2,3.60655737704918E-07,3.27868852459016E-06,0,113032,0,12,0,0,0,0,0,3.3,3481,-4,0,20,4,0.5,0,3,0,0,2,0,1,1.1,18149,0,0,0,0,666,1968,0,0,47,Southampton,Watford,Bournemouth,Burnley,West Ham,2.1,1.5,1.7,2,1.9,1.7,1.1,2.5,2.7,1.3,2,1.6,1.7,1.8,1.1,1.6,1.5,1.5,1.8,2.3,1.8,1.7,1.9,1.1,2,1.5,1.8,1.1,3,40
Jordan,Pickford,GLK,EVE,4900000,15,35,3.9,7.95918367346939E-07,7.14285714285714E-06,0,446630,0,12,0,22,0,0,0,7.1,14959,-1,0,35,1,1.6,0,7.7,3,0,2,0,0,13.5,109589,0,0,1,1,810,13980,0,0,159,Man Utd,Brighton,Chelsea,Cardiff City,Liverpool,4.2,5.6,4.3,5.8,3.7,4.1,4.3,3,4.9,3.1,3.5,4.6,4.2,3.8,5.2,5.2,3.4,4.6,4.3,5.1,4,4.9,3.8,3.4,2.9,4.8,4.6,4.6,4.2,17.2
Anthony,Pilkington,MID,CAR,4400000,0,0,0,0,0,0,10074,0,0,0,0,0,0,0,0,315,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2452,0,0,0,0,0,7,0,0,0,Liverpool,Leicester,Brighton,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,MID,MUN,8000000,2,36,4,5E-07,4.5E-06,0,736285,1,14,0,0,0,2,0,4.4,53555,0,1,36,0,0.3,1,2.7,3,0,2,0,2,13.3,809615,0,0,0,0,782,18993,-1,0,133,Everton,Bournemouth,Man City,Crystal Palace,Southampton,3.9,3.8,2.8,4.3,5.1,3.6,4.1,3.2,4,4.4,4.3,5.6,3.9,4.6,4.3,4,4.1,3.2,6,4.5,3.8,2.9,3.6,4.5,4,3.3,2.5,5.7,4.3,73.2
Nick,Pope,GLK,BUR,4900000,0,0,0,0,0,0,13320,0,0,0,0,0,0,0,0,255,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,462,0,0,0,0,0,27,0,0,0,Chelsea,West Ham,Leicester,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Pritchard,MID,HUD,4800000,2,10,1.11111111111111,2.31481481481481E-07,2.08333333333333E-06,0,3393,0,11,0,0,0,0,0,2.1,156,-2,0,10,2,0.4,0,2,0,0,0,0,0,0,1510,0,0,0,0,387,207,0,0,31,Watford,Fulham,West Ham,Wolverhampton,Brighton,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,1.2,0.6,0.6,0.6,0.6,0.6,0.8,16.3
Sebastian,Prodl,DEF,WAT,4200000,1,1,0.111111111111111,2.64550264550265E-08,2.38095238095238E-07,0,6597,0,0,0,0,0,0,0,0.2,338,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.1,765,0,0,0,0,13,17,0,0,2,Huddersfield,Newcastle,Southampton,Liverpool,Leicester,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Davy,Propper,MID,BHA,4900000,0,16,2,4.08163265306122E-07,3.26530612244898E-06,0,6691,1,13,0,0,0,0,0,3.3,656,-1,0,16,1,0.3,0,1.7,0,0,1,0,0,0.1,2095,0,0,0,0,692,26,0,0,71,Wolverhampton,Everton,Cardiff City,Leicester,Huddersfield,0,0,0,0,0,1.9,1,1,1,1.5,1.7,1,1.3,1,1,1.5,1.8,1,1,1.9,2.1,1.9,1.9,1,1.9,1.2,1.8,1,1.2,12.3
Marc,Pugh,MID,BOU,4400000,0,0,0,0,0,0,21046,0,0,0,0,0,0,0,0,607,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,3930,0,0,0,0,0,133,0,0,0,Fulham,Man Utd,Newcastle,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason,Puncheon,MID,CRY,4300000,0,0,0,0,0,0,33425,0,0,0,0,0,0,0,0,3148,-2,0,0,2,0,0,0,0,0,0,0,0,0.8,28991,0,0,0,0,0,3045,0,0,0,Arsenal,Chelsea,Tottenham,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collin,Quaner,FWD,HUD,4300000,0,0,0,0,0,0,203096,0,0,0,0,0,0,0,0,9178,-2,1,0,2,0,0,0,0,0,0,0,0,3.5,89782,0,0,0,0,0,11324,-1,0,0,Watford,Fulham,West Ham,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domingos,Quina,MID,WAT,4400000,0,0,0,0,0,0,3321,0,0,0,0,0,0,0,0,183,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2061,0,0,0,0,0,127,0,0,0,Huddersfield,Newcastle,Southampton,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
