FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Simon,Francis,DEF,BOU,4400000,0,34,2.3,5.22727272727273E-07,7.72727272727273E-06,0,23846,1,21,0,0,0,0,0,7.7,1251,-1,0,34,1,0.3,0,1.5,0,0,3,0,2,0.5,23043,0,0,0,0,1092,2095,0,0,215,Wolverhampton,Brighton,Tottenham,Man Utd,Watford,2.1,2.6,2.2,1.8,2.1,2.1,1.8,2.4,2.5,1.7,2.2,1.2,2.1,2.7,1.6,1.8,2,1.6,2,1.7,2,2.3,47.9
Ryan,Fraser,MID,BOU,6300000,2,88,5.5,8.73015873015873E-07,1.3968253968254E-05,0,846159,1,24,0,0,0,4,0,14,42662,8,0,88,-8,0.7,0,4.5,12,0,4,0,7,29,2358136,0,0,0,3,1359,95546,0,0,347,Wolverhampton,Brighton,Tottenham,Man Utd,Watford,6.5,7.9,5.7,5.7,6.9,4.7,6.3,5.3,5.3,4.6,6.8,5.8,5.1,7.3,7.1,6.2,7.3,5.7,7.6,6.7,5.1,7.1,123.8
,Fred,MID,MUN,5500000,1,21,1.3125,2.38636363636364E-07,3.81818181818182E-06,0,243241,1,10,0,0,0,1,0,3.8,1908,-5,0,21,5,0.1,0,0.3,3,0,1,0,0,1.4,51009,0,0,0,0,499,160,0,0,84,Liverpool,Cardiff City,Huddersfield,Bournemouth,Newcastle,0.7,0.7,0.8,0.7,1,0.7,1,0.8,0.7,0.7,0.7,0.8,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.8,28.9
Ryan,Fredericks,DEF,WHU,4600000,0,2,0.125,2.71739130434783E-08,4.34782608695652E-07,0,27397,2,8,0,0,0,0,0,0.4,349,-4,0,2,4,0,0,0,0,0,0,0,0,0.2,2600,0,0,0,0,287,6,0,0,25,Fulham,Watford,Southampton,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
Christian,Fuchs,DEF,LEI,4200000,0,0,0,0,0,0,32148,0,0,0,0,0,0,0,0,436,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,4087,0,0,0,0,0,174,0,0,0,Crystal Palace,Chelsea,Man City,Cardiff City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5600000,1,23,1.4375,2.56696428571429E-07,4.10714285714286E-06,0,21285,0,12,0,0,0,1,0,4.1,1311,-4,0,23,4,0.3,0,1.5,3,0,0,0,0,0.2,11657,0,0,0,1,468,624,0,0,56,Arsenal,Huddersfield,West Ham,Man City,Chelsea,1,0.8,1.1,0.8,0.7,0.8,1.1,0.8,0.8,1.3,0.8,1.8,1,0.7,0.8,0.7,0.7,0.8,1,1.1,1,0.9,30.8
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8082,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0.1,183,0,0,0,0,0,11,0,0,0,Huddersfield,Fulham,Liverpool,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.625,1.38888888888889E-07,2.22222222222222E-06,0,6266,0,1,0,8,0,0,0,2.2,104,0,0,10,0,0,0,0,0,0,1,0,0,0,7148,0,0,0,0,180,34,0,0,48,Burnley,Everton,Bournemouth,Wolverhampton,Cardiff City,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,5.5
Rachid,Ghezzal,MID,LEI,5100000,1,19,1.1875,2.32843137254902E-07,3.72549019607843E-06,0,37079,2,9,0,0,0,1,0,3.7,199,-4,0,19,4,0.1,0,0.3,2,0,1,0,0,0.1,29280,0,0,0,0,434,69,0,0,69,Crystal Palace,Chelsea,Man City,Cardiff City,Everton,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,42.2
Morgan,Gibbs-White,MID,WOL,4300000,1,13,0.8125,1.88953488372093E-07,3.02325581395349E-06,0,24219,1,4,0,0,0,0,0,3,2396,-2,0,13,2,0.5,0,2,0,0,0,0,1,0.6,32424,0,0,0,0,227,4473,0,0,45,Bournemouth,Liverpool,Fulham,Tottenham,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,11.5
Ben,Gibson,DEF,BUR,4800000,0,0,0,0,0,0,15219,0,0,0,0,0,0,0,0,96,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,844,0,0,0,0,0,53,0,0,0,Tottenham,Arsenal,Everton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,101,0,0,0,Bournemouth,Liverpool,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,35,2.7,3.50649350649351E-07,4.54545454545455E-06,0,184879,1,2,0,0,0,1,0,4.5,3443,-3,0,35,3,0.3,0,2,2,0,4,0,4,2.2,84016,0,0,0,0,490,7952,0,0,111,Brighton,Leicester,Watford,Crystal Palace,Southampton,2,2.4,2.3,2.5,2.9,2.5,2.3,2.4,2.4,1.7,3.2,1.9,3.3,2.3,1.9,2.2,2.8,1.6,2.9,2.7,2.7,2.3,60.2
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,12369,0,0,0,0,0,0,0,0,244,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,2235,0,0,0,0,0,112,0,0,0,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5000000,0,52,4,8E-07,1.04E-05,0,288919,2,4,0,0,0,0,0,10.4,40236,0,1,52,0,0.3,0,1.5,2,0,7,0,0,1.8,339685,0,0,0,0,1047,254,-1,0,259,Man Utd,Wolverhampton,Newcastle,Arsenal,Man City,0,0,0,0,0,0,4.7,4.5,3.9,3.9,4.1,4.9,4.6,4.7,3.5,4.7,3.9,5.3,4.6,5.4,4,5.1,34.5
Dan,Gosling,MID,BOU,4800000,0,16,1,2.08333333333333E-07,3.33333333333333E-06,0,6549,3,10,0,0,0,0,0,3.3,271,-2,0,16,2,0.1,0,0.5,0,0,1,0,0,0.1,3093,0,0,0,0,656,11,0,0,79,Wolverhampton,Brighton,Tottenham,Man Utd,Watford,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,25.5
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,640,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,26,0,0,0,Liverpool,Cardiff City,Huddersfield,Bournemouth,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,0,35,2.3,3.83333333333333E-07,5.83333333333333E-06,0,125872,1,11,0,0,0,3,0,5.8,6315,0,0,35,0,0.1,0,0.8,2,0,3,0,0,0.7,119376,0,0,0,0,714,718,0,0,93,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,0,0,0,0,0,1.9,2.3,1.7,1.5,2.3,1.6,1.2,1.9,1.3,2.4,2.1,3.3,2.2,1.8,1.8,1.3,2.3,52.6
Demarai,Gray,MID,LEI,5400000,1,39,3,5.55555555555556E-07,7.22222222222222E-06,0,183095,2,11,0,0,0,2,0,7.2,5422,-1,0,39,1,0.3,0,1.5,2,0,4,0,1,1.1,169542,0,0,0,0,867,636,0,0,114,Crystal Palace,Chelsea,Man City,Cardiff City,Everton,3.1,1.8,1.8,3,1.8,3.2,2.8,1.8,2.3,2.3,2.6,3.4,2.5,3.2,2.7,2.7,3.2,2.9,2.5,2.6,1.5,1.9,52
Pascal,Gro?,MID,BHA,6700000,2,18,1.125,1.67910447761194E-07,2.6865671641791E-06,0,336310,0,7,0,0,0,1,0,2.7,1914,-3,0,18,3,0.3,1,1.8,3,0,0,0,0,1.6,46937,0,0,0,1,496,176,0,0,79,Chelsea,Bournemouth,Arsenal,Everton,West Ham,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.8,0.6,0.8,0.8,0.6,0.7,0.6,0.8,0.6,0.6,40.7
Vicente,Guaita,GLK,CRY,4200000,0,0,0,0,0,0,9333,0,0,0,0,0,0,0,0,183,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2262,0,0,0,0,0,203,0,0,0,Leicester,Man City,Cardiff City,Chelsea,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5800000,3,59,4.2,7.24137931034483E-07,1.01724137931034E-05,0,301050,2,25,0,0,0,2,0,10,32824,-2,1,59,2,0.3,0,1.8,5,0,4,0,5,2.2,313726,0,0,0,1,1139,2291,-1,0,211,Tottenham,Arsenal,Everton,West Ham,Huddersfield,0,3.7,4.8,4.3,4.9,5.5,3.9,3.6,5.4,3.6,3.5,5.2,4.6,2.8,4.5,4.8,4,5.1,2.9,3.5,2.9,4.6,81.8
Matteo,Guendouzi,MID,ARS,4500000,2,17,1.0625,2.36111111111111E-07,3.77777777777778E-06,0,195567,3,12,0,0,0,0,0,3.8,4989,0,0,17,0,0.3,0,1.5,0,0,1,0,0,1.8,200020,0,0,0,0,733,4140,0,0,124,Southampton,Burnley,Brighton,Liverpool,Fulham,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,27.9
Idrissa,Gueye,MID,EVE,4800000,2,31,2.1,4.375E-07,6.45833333333333E-06,0,23592,3,18,0,0,0,0,0,6.5,797,-2,0,31,2,0.5,0,2.3,0,0,4,0,0,0.3,7439,0,0,0,0,1317,179,0,0,212,Man City,Tottenham,Burnley,Brighton,Leicester,0,1.2,1.1,1,1.7,1.8,1.3,1.5,1.9,1,1.2,1,1.4,1.6,1.3,1.1,1.7,1.1,1.5,1.4,2,1,41.7
Ilkay,Gundogan,MID,MCI,5400000,1,49,3.0625,5.6712962962963E-07,9.07407407407407E-06,0,349551,0,5,0,0,0,3,0,9.1,13475,-1,0,49,1,0.7,0,3.8,8,0,3,0,2,2.3,364057,0,0,0,1,564,9427,0,0,194,Everton,Crystal Palace,Leicester,Southampton,Liverpool,3.1,2.9,2.4,2.7,2.3,3.1,3,3.3,2.9,2.2,1.7,2.7,2.4,3.1,2.1,2.5,3.3,2.9,2.1,2.5,2.8,2.1,67
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,6278,0,0,0,0,0,0,0,0,121,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,643,0,0,0,0,0,35,0,0,0,Arsenal,Huddersfield,West Ham,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4400000,3,24,1.5,3.40909090909091E-07,5.45454545454545E-06,0,59414,1,11,0,0,0,1,0,5.5,3577,-1,0,24,1,1,0,4.3,3,0,1,0,0,0.9,39582,0,0,0,1,688,6574,0,0,103,Watford,Man Utd,Crystal Palace,Leicester,Tottenham,0.8,0.9,0.8,0.8,0.8,1.2,0.9,0.8,1,0.8,1.1,1.1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,26
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,1241,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,0,0,0,0,0,765,0,0,0,Chelsea,Bournemouth,Arsenal,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,1,31,2.2,5E-07,7.04545454545455E-06,0,4702,1,19,0,0,0,0,0,7,138,-1,0,31,1,0.5,0,2.3,0,0,3,0,0,0.1,3392,0,0,0,0,1048,198,0,0,174,Newcastle,Southampton,Man Utd,Fulham,Burnley,1.4,1.8,1.8,1.5,1.8,2.5,1.8,2.7,2.1,1.2,1.8,2,1.6,1.3,1.7,2.2,1.7,2.2,1.9,1.7,1.7,1.7,40.2
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,502,0,0,0,0,0,15,0,0,0,Watford,Man Utd,Crystal Palace,Leicester,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.25,6.25E-08,1E-06,0,178885,0,9,0,11,0,0,0,1,5779,0,0,4,0,0,0,0,0,0,0,0,0,8.5,454460,0,0,0,0,192,11229,0,0,39,Newcastle,Southampton,Man Utd,Fulham,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kadeem,Harris,MID,CAR,4500000,1,17,1.0625,2.36111111111111E-07,3.77777777777778E-06,0,1365,1,4,0,0,0,1,0,3.8,190,0,0,17,0,0.2,0,1,0,0,0,0,1,0,2277,0,0,0,0,228,69,0,0,59,Watford,Man Utd,Crystal Palace,Leicester,Tottenham,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,15.8
Joe,Hart,GLK,BUR,4500000,7,65,4.1,9.11111111111111E-07,1.44444444444444E-05,0,277736,0,32,0,71,0,0,0,14.4,12355,0,0,65,0,0.8,0,3.5,7,0,4,0,0,8.6,463095,0,0,1,2,1440,13302,0,0,343,Tottenham,Arsenal,Everton,West Ham,Huddersfield,5,2.9,6.1,4.4,5.3,4.9,4.2,4.3,5,3.8,4.8,4.2,4.9,4.1,4.7,5.3,3.3,6.1,4.8,5,4.7,3.8,54.2
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,12693,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0.3,17773,0,0,0,0,0,697,0,0,0,Bournemouth,Liverpool,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,0,2,0.125,2.90697674418605E-08,4.65116279069767E-07,0,10853,0,2,0,0,0,0,0,0.5,298,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.1,4946,0,0,0,0,127,36,0,1,17,Huddersfield,Fulham,Liverpool,Watford,Man Utd,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Eden,Hazard,MID,CHE,10900000,9,103,6.9,6.3302752293578E-07,9.44954128440367E-06,0,1576136,2,10,0,0,0,7,0,9.4,41315,4,0,103,-4,0.5,0,5.3,13,0,6,0,8,35.1,2786024,0,0,0,3,1141,110179,0,0,372,Brighton,Leicester,Watford,Crystal Palace,Southampton,7.8,8.8,8.3,9.6,9.7,8.9,8,8.5,9.2,5.7,10.4,7.2,8.4,9.3,6.7,7.4,8.6,6.5,9.8,7.9,9.3,8.6,180.7
Tom,Heaton,GLK,BUR,4800000,0,0,0,0,0,0,5517,0,0,0,0,0,0,0,0,109,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2080,0,0,0,0,0,30,0,0,0,Tottenham,Arsenal,Everton,West Ham,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,10628,0,0,0,0,0,0,0,0,75,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1320,0,0,0,0,0,12,0,0,0,Chelsea,Bournemouth,Arsenal,Everton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,1,19,1.1875,2.24056603773585E-07,3.58490566037736E-06,0,50687,0,4,0,0,0,0,0,3.6,471,-2,0,19,2,0.2,0,0.8,0,0,3,0,0,0.6,10916,0,0,0,0,656,164,0,1,138,Man Utd,Wolverhampton,Newcastle,Arsenal,Man City,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.6,19.6
Jeff,Hendrick,MID,BUR,5300000,1,23,1.4375,2.7122641509434E-07,4.33962264150943E-06,0,11772,2,20,0,0,0,1,0,4.3,231,-2,0,23,2,0.2,0,1,0,0,1,0,0,0.1,6922,0,0,0,0,678,30,0,0,86,Tottenham,Arsenal,Everton,West Ham,Huddersfield,0.7,0.7,0.9,0.8,0.9,1.1,0.7,0.7,1.1,0.7,0.7,1,0.8,0.7,0.8,0.9,0.7,1,0.7,0.7,0.7,0.8,29.3
Wayne,Hennessey,GLK,CRY,4500000,2,64,4,8.88888888888889E-07,1.42222222222222E-05,0,247502,0,23,0,41,0,0,0,14.2,8831,0,0,64,0,1.1,0,4.8,6,0,5,0,0,6.7,504240,0,0,1,1,1440,10336,0,0,291,Leicester,Man City,Cardiff City,Chelsea,Wolverhampton,3.9,4.3,5.6,4.7,5.1,4.4,4.5,4.4,4.2,3.7,4.7,4,4.3,5.1,5.4,4.9,4.6,4.3,3.4,5.7,5.1,3.3,33.4
Ander,Herrera,MID,MUN,5000000,2,25,1.5625,3.125E-07,5E-06,0,13796,1,10,0,0,0,1,0,5,3470,0,0,25,0,1,0,4.8,5,0,0,0,1,0.3,18677,0,0,0,0,464,2312,0,0,103,Liverpool,Cardiff City,Huddersfield,Bournemouth,Newcastle,0.8,0.8,1.1,0.9,1.3,0.8,1.3,1.1,0.9,0.9,0.8,1.1,1.2,0.8,0.8,1,1,0.8,0.8,0.8,1.2,1.1,36.6
Wesley,Hoedt,DEF,SOU,4300000,0,29,2.2,5.11627906976744E-07,6.74418604651163E-06,0,21084,2,24,0,0,0,0,0,6.7,734,-2,0,29,2,0,0,0,3,0,4,0,0,0.3,11631,2,0,0,0,1170,187,0,0,206,Arsenal,Huddersfield,West Ham,Man City,Chelsea,1.4,2.5,1.7,2,1.9,1.6,2.9,1.9,1.4,3.1,1.1,1.9,1.6,1.9,1.6,1.4,2,2.2,1.6,1.5,1.5,2.6,34.7
Jonathan,Hogg,MID,HUD,4400000,1,28,2.3,5.22727272727273E-07,6.36363636363636E-06,0,23487,1,15,0,0,0,0,0,6.4,4279,-1,0,28,1,0.4,0,1.8,3,0,3,0,1,0.4,30942,0,0,0,0,999,371,0,1,170,Newcastle,Southampton,Man Utd,Fulham,Burnley,0,2.1,1.5,1.8,2,1.4,1.2,1.8,1.2,1.6,2.4,1.8,1.5,1.7,1.7,2.1,1.6,1.5,1.8,1.2,1.4,1.9,34.8
David Junior,Hoilett,MID,CAR,5000000,1,30,1.875,3.75E-07,6E-06,0,18913,2,22,0,0,0,1,0,6,368,-5,0,30,5,0.6,0,3,1,0,1,0,1,0.1,2917,0,0,0,0,828,116,0,0,84,Watford,Man Utd,Crystal Palace,Leicester,Tottenham,0.9,1.3,1.2,0.9,1,1.7,1.4,0.9,1.5,1.1,1.5,1.5,1,1.3,0.9,1.1,0.9,1,1.1,0.9,1.4,0.9,31.4
Pierre-Emile,H?jbjerg,MID,SOU,4400000,2,35,2.7,6.13636363636364E-07,7.95454545454546E-06,0,245784,4,28,0,0,0,2,0,8,15160,-1,0,35,1,0.3,0,1.5,4,0,2,0,0,4,431281,0,0,0,1,1153,9205,0,1,201,Arsenal,Huddersfield,West Ham,Man City,Chelsea,2.3,2.6,2.2,1.7,1.4,2,2.5,2.3,2.1,2.7,1.8,2.9,1.8,1.7,1.9,1.8,1.9,2.5,2.8,2.4,2,2.7,67.4
Rob,Holding,DEF,ARS,4400000,0,24,2.4,5.45454545454545E-07,5.45454545454545E-06,0,49245,1,10,0,0,0,0,0,5.5,8513,-1,0,24,1,0.2,0,1,5,0,1,0,0,0.6,39296,0,0,0,0,806,83,0,0,148,Southampton,Burnley,Brighton,Liverpool,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4700000,1,47,3.6,7.65957446808511E-07,1E-05,0,928840,6,20,0,0,0,2,0,10,16400,2,0,47,-2,0.2,0,0.8,6,0,1,0,4,11.4,1342772,0,0,0,2,1163,41508,0,0,232,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,5.4,3.4,4.6,3.3,2.8,4.3,4,4.2,3.2,5.4,4.2,3.4,3.8,3.3,4.1,3.6,4,3,4.7,4.4,4,3.6,80.3
Mason,Holgate,DEF,EVE,4400000,0,5,0.3125,7.10227272727273E-08,1.13636363636364E-06,0,14352,1,9,0,0,0,0,0,1.1,202,-1,0,5,1,0,0,0,0,0,0,0,0,0.1,13963,0,0,0,0,407,72,0,0,61,Man City,Tottenham,Burnley,Brighton,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,0,0,0,0,0,177508,0,0,0,0,0,0,0,0,10509,-3,0,0,3,0,0,0,0,0,0,0,0,2.1,144064,0,0,0,0,0,10576,0,0,0,Brighton,Leicester,Watford,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Hughes,MID,WAT,5000000,0,38,2.5,5E-07,7.6E-06,0,168554,3,18,0,0,0,1,0,7.6,10383,0,0,38,0,0.3,0,1.3,2,0,4,0,1,0.9,178668,0,0,0,0,1135,28,0,0,122,Cardiff City,West Ham,Chelsea,Newcastle,Bournemouth,0,0,0,0,0,2.2,2.4,1.6,1.6,2.2,1.4,1.2,2,1.2,2.5,1.6,2.6,2.1,2.3,2.2,1.2,1.9,56.8
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,12,0,0,0,Fulham,Watford,Southampton,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2478,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,Wolverhampton,Brighton,Tottenham,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,0,6,0.375,7.5E-08,1.2E-06,0,23374,0,5,0,0,0,0,0,1.2,317,-5,0,6,5,0,0,0,0,0,0,0,0,0.2,2684,0,0,0,0,146,70,0,0,13,Wolverhampton,Brighton,Tottenham,Man Utd,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.7
Vicente,Iborra,MID,LEI,4700000,1,9,0.5625,1.1968085106383E-07,1.91489361702128E-06,0,3334,0,4,0,0,0,0,0,1.9,72,-3,0,9,3,0.2,0,1,0,0,0,0,0,0,1002,0,0,0,0,224,42,0,0,31,Crystal Palace,Chelsea,Man City,Cardiff City,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8
Kelechi,Iheanacho,FWD,LEI,5900000,1,44,2.9,4.91525423728814E-07,7.45762711864407E-06,0,160195,1,10,0,0,0,1,0,7.5,5156,-1,0,44,1,0.3,0,2,3,0,1,0,5,1.3,154973,0,0,0,1,787,4793,0,0,126,Crystal Palace,Chelsea,Man City,Cardiff City,Everton,2.9,2.1,2.4,3.4,2.2,3.1,2.5,1.9,3.1,2.6,2.3,3.4,2.7,4.1,2.8,2.9,2.8,2.6,3.2,2.9,2.1,2.2,49
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,Newcastle,Southampton,Man Utd,Fulham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5400000,0,44,4,7.40740740740741E-07,8.14814814814815E-06,0,601717,1,14,0,0,0,4,0,8.1,16504,-1,0,44,1,0,0,0,6,0,3,0,1,2.8,622005,0,0,0,0,820,2942,0,0,154,Arsenal,Huddersfield,West Ham,Man City,Chelsea,0,4.2,5.1,4.2,3.3,4.1,5.2,4.1,4.2,5.5,4.1,5.9,4.7,3.7,4.1,3.6,3.8,4.2,4.7,4.9,4.7,4.5,90.4
Alex,Iwobi,MID,ARS,5500000,1,33,2.0625,3.75E-07,6E-06,0,138084,0,12,0,0,0,1,0,6,6878,0,0,33,0,0.3,0,1.5,0,0,0,0,3,1.1,137853,0,0,0,0,715,1720,0,0,123,Southampton,Burnley,Brighton,Liverpool,Fulham,1.5,1.8,1.1,1,1.9,1.3,1.1,1.8,1,1.7,1.9,1.6,1.2,1.3,1.4,1.7,1,1.3,1.5,1.3,2,1.4,52.5
