FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Marouane,Fellaini,MID,MUN,5000000,0,19,2.4,4.8E-07,3.8E-06,0,64020,0,7,0,0,0,0,0,3.8,8094,0,0,19,0,0.1,0,0.3,0,0,1,0,2,0.6,53642,0,0,0,0,470,77,0,0,89,Bournemouth,Man City,Crystal Palace,Southampton,Arsenal,0,0,0,0,0,1.9,1.3,1.7,2.1,1.8,2.7,2,2.3,1.9,1.7,2,1.3,2.9,2.1,1.6,1.2,1.6,2,1.8,1.4,1.2,2.7,2,28.6
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11109,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0.1,202,0,0,0,0,0,6,0,0,0,Burnley,Huddersfield,Man City,Newcastle,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,6,21,3,6.81818181818182E-07,4.77272727272727E-06,0,8441,1,10,0,0,0,0,0,4.8,240,-1,0,21,1,0.7,0,3,1,0,2,0,1,0.2,4455,0,0,0,0,630,530,0,0,126,Watford,Bournemouth,Burnley,West Ham,Everton,2.3,1.9,3,2.8,3.1,3.1,4.3,2.2,3.4,2.9,2.7,3.8,3.6,2.4,4,3.5,3.1,2.4,3.5,3.3,2.2,2,2,2.9,2.5,2.9,2.9,2.8,25.3
,Fernandinho,MID,MCI,5400000,2,39,3.9,7.22222222222222E-07,7.22222222222222E-06,0,218855,2,3,0,0,0,1,0,7.2,16633,-1,0,39,1,1.2,0,6.3,3,0,7,0,2,5.4,161510,0,0,0,1,883,30724,0,0,173,Southampton,Man Utd,West Ham,Bournemouth,Watford,4.8,3.5,3.8,4.2,3.3,2.8,4.2,4.4,3.4,4.4,3.3,4.6,5,5,4,2.7,2.7,4.3,3.3,3.9,3.4,3.8,4.5,5.2,3.2,3.8,4,3.1,43.9
Roberto,Firmino,FWD,LIV,9300000,2,37,3.7,3.97849462365591E-07,3.97849462365591E-06,0,1328546,0,2,0,0,0,2,0,4,144742,-2,0,37,2,0.2,0,1.7,4,0,7,0,2,19.4,506370,0,0,0,0,745,19563,0,0,147,Arsenal,Fulham,Watford,Everton,Burnley,3.7,5.2,3.4,4.6,4,3.2,4.4,2.8,3.7,4.4,2.5,3,3.3,4.5,4.2,4,4.4,3.9,3.2,4.6,4.7,3,3.6,3,3.8,4.3,4.3,3.5,63.7
Phil,Foden,MID,MCI,4600000,0,4,0.4,8.69565217391304E-08,8.69565217391304E-07,0,13292,0,0,0,0,0,0,0,0.9,464,-4,1,4,4,0.1,0,0.3,0,0,0,0,0,0.1,3497,0,0,0,0,46,181,-1,0,14,Southampton,Man Utd,West Ham,Bournemouth,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.2
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,20230,0,0,0,0,0,0,0,0,520,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5612,0,0,0,0,0,9,0,0,0,Huddersfield,Liverpool,Southampton,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,36212,0,0,0,0,0,0,0,0,1260,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,4565,0,0,0,0,0,337,0,0,0,Man City,Watford,Fulham,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,9,33,3.3,7.33333333333333E-07,7.33333333333333E-06,0,127721,0,12,0,24,0,0,0,7.3,5361,0,0,33,0,1.2,0,5.3,1,0,3,0,0,4.4,110282,0,0,0,0,900,14715,0,0,176,Newcastle,Southampton,Liverpool,Leicester,Man City,3.6,3.3,3.9,2.9,3.3,3.2,4.6,3.6,3.5,2.9,2.2,3.9,3.3,4.1,3,4.3,3.9,3.4,3.3,2.8,3.5,3.7,3.1,2.4,4.4,4.1,3.8,3.8,22.2
Timothy,Fosu-Mensah,DEF,FUL,4500000,1,6,1,2.22222222222222E-07,1.33333333333333E-06,0,30764,1,11,0,0,0,0,0,1.3,792,0,0,6,0,0.1,0,0.3,0,0,0,0,0,0.5,7772,0,0,0,0,457,451,0,0,67,Huddersfield,Liverpool,Southampton,Chelsea,Leicester,0.8,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.7,0.7,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.8,0.5,0.5,17.6
Simon,Francis,DEF,BOU,4400000,6,26,2.9,6.59090909090909E-07,5.90909090909091E-06,0,17431,0,7,0,0,0,0,0,5.9,1779,-1,0,26,1,1.4,0,6,0,0,3,0,1,0.4,10680,0,0,0,0,552,1579,0,0,135,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,0,2.8,2.1,2.2,3.5,3.3,2.9,3.8,3.3,2.9,2.8,2.5,3.2,3,3.1,2.7,3.5,1.5,2.9,3.6,2.5,2.3,2.8,2.3,2.7,2.6,2.9,3.1,23.9
Ryan,Fraser,MID,BOU,6100000,11,62,6.2,1.01639344262295E-06,1.01639344262295E-05,0,555036,1,12,0,0,0,3,0,10.2,58029,6,-1,62,-6,1.1,0,6.7,9,0,4,0,5,23.7,1751829,0,0,0,2,859,120185,1,0,247,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,7.1,8.6,7.8,4.9,8.2,6.7,7.3,9.3,7.3,6.7,7.7,5.6,8.2,5.7,6.6,5.3,8.6,6.4,6.4,8.4,8,6.7,8.5,6.3,8.4,7.9,6.6,9,81.3
,Fred,MID,MUN,5600000,2,19,1.9,3.39285714285714E-07,3.39285714285714E-06,0,227621,1,9,0,0,0,1,0,3.4,5412,-4,0,19,4,0.1,0,0.7,3,0,1,0,0,1.6,49367,0,0,0,0,427,727,0,0,79,Bournemouth,Man City,Crystal Palace,Southampton,Arsenal,1.1,1,1.3,1.6,1.1,1.3,1,1.2,1.5,1.2,1.9,1.4,1.6,1.3,1.2,1.3,1,2.1,1.5,1.1,1,1.1,1.3,1.2,1,1,1.9,1.4,26
Ryan,Fredericks,DEF,WHU,4600000,0,1,0.1,2.17391304347826E-08,2.17391304347826E-07,0,24281,2,8,0,0,0,0,0,0.2,611,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,2498,0,0,0,0,270,54,0,0,21,Burnley,Huddersfield,Man City,Newcastle,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1
Christian,Fuchs,DEF,LEI,4200000,0,0,0,0,0,0,29376,0,0,0,0,0,0,0,0,851,-3,0,0,3,0,0,0,0,0,0,0,0,0.5,3300,0,0,0,0,0,175,0,0,0,Cardiff City,Burnley,Brighton,Watford,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5600000,1,8,0.8,1.42857142857143E-07,1.42857142857143E-06,0,15415,0,5,0,0,0,0,0,1.4,357,-4,0,8,4,0.2,0,1.3,0,0,0,0,0,0.1,2650,0,0,0,0,178,180,0,0,13,Man City,Watford,Fulham,Man Utd,Tottenham,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.3
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,7891,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0.1,151,0,0,0,0,0,2,0,0,0,Watford,Bournemouth,Burnley,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,1,2.22222222222222E-07,2.22222222222222E-06,0,5398,0,1,0,8,0,0,0,2.2,456,0,0,10,0,0,0,0,0,0,1,0,0,0,6912,0,0,0,0,180,48,0,0,48,Wolverhampton,Crystal Palace,Chelsea,Arsenal,Southampton,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.6,5.5
Rachid,Ghezzal,MID,LEI,5200000,1,15,1.5,2.88461538461538E-07,2.88461538461538E-06,0,33740,2,8,0,0,0,1,0,2.8,1413,-3,1,15,3,0.2,0,1,2,0,0,0,0,0.2,28705,0,0,0,0,310,213,-1,0,51,Cardiff City,Burnley,Brighton,Watford,Fulham,0.8,1,0.8,0.8,0.8,0.8,1.4,0.8,0.8,1,0.8,1.1,0.8,0.8,0.8,0.8,1,1.2,0.8,1,0.8,0.9,1.3,1,0.8,0.8,0.8,0.8,24.8
Morgan,Gibbs-White,MID,WOL,4300000,0,3,0.3,6.97674418604651E-08,6.97674418604651E-07,0,15327,1,0,0,0,0,0,0,0.7,834,-2,1,3,2,0,0,0,0,0,0,0,0,0.3,8540,0,0,0,0,31,317,-1,0,6,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.6
Ben,Gibson,DEF,BUR,4800000,0,0,0,0,0,0,14544,0,0,0,0,0,0,0,0,204,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,647,0,0,0,0,0,15,0,0,0,West Ham,Leicester,Newcastle,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7800000,1,27,3,3.84615384615385E-07,3.46153846153846E-06,0,158943,0,2,0,0,0,0,0,3.5,12985,-2,0,27,2,0.3,0,2.3,2,0,3,0,4,2.2,62326,0,0,0,0,381,1703,0,0,75,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,0,3.1,3,3.8,2.3,2,2.5,2.9,2.8,3.5,2.5,2.3,3.1,2.6,2.8,2.1,3.2,1.8,4.1,2.2,2.7,3.1,3,2.3,3,3.6,2.5,3.2,45.6
Heurelho,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,10836,0,0,0,0,0,0,0,0,494,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1639,0,0,0,0,0,90,0,0,0,Newcastle,Southampton,Liverpool,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,0,39,4.3,8.43137254901961E-07,7.64705882352941E-06,0,113075,0,3,0,0,0,0,0,7.6,27433,1,0,39,-1,0.8,0,4,2,0,5,0,0,3.9,285749,0,0,0,0,755,7182,0,0,200,Arsenal,Fulham,Watford,Everton,Burnley,3,4.7,4.3,6.1,4.3,3.2,5.4,5.2,4.5,3.8,4.2,4.3,4.4,5,5.1,4.2,5.3,4.9,4.6,4.9,4.1,5.1,4.8,5.2,5.2,5.6,5.1,5.9,29.4
Dan,Gosling,MID,BOU,4900000,1,12,1.3,2.6530612244898E-07,2.44897959183673E-06,0,5274,3,7,0,0,0,0,0,2.4,246,-1,0,12,1,0.2,0,1,0,0,1,0,0,0.1,2756,0,0,0,0,517,90,0,0,46,Man Utd,Newcastle,Arsenal,Man City,Huddersfield,0.6,0.9,0.7,0.6,0.9,0.6,0.6,1,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.8,0.6,0.6,1,0.8,0.6,0.8,0.6,0.8,0.8,0.6,1,19.2
Lee,Grant,GLK,MUN,5000000,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,16,0,0,0,Bournemouth,Man City,Crystal Palace,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,1,31,3.1,5.16666666666667E-07,5.16666666666667E-06,0,79118,0,9,0,0,0,3,0,5.2,15362,0,0,31,0,0.2,0,1,2,0,3,0,0,1.4,110816,0,0,0,0,603,12392,0,0,85,Newcastle,Southampton,Liverpool,Leicester,Man City,3.4,2.8,2.5,3,2.4,2.5,3.7,3.3,2.2,2.8,2.5,3.3,3.5,2.8,2.3,3.6,3,2.1,3.4,2,3,3.5,4.3,3.4,3.7,2.6,2.5,3.5,44.2
Demarai,Gray,MID,LEI,5400000,4,23,2.3,4.25925925925926E-07,4.25925925925926E-06,0,151497,0,8,0,0,0,1,0,4.3,2003,-1,0,23,1,0.2,0,1.3,2,0,1,0,1,0.9,125504,0,0,0,0,467,1686,0,0,71,Cardiff City,Burnley,Brighton,Watford,Fulham,1.5,2,1.3,1.7,1.7,1.3,2.6,1.2,1.3,2,1.2,2.2,1.7,1.2,1.5,1.7,1.9,2.4,1.4,1.9,1.7,1.8,2.4,2,1.7,1.7,1.2,1.2,27.8
Pascal,Gro?,MID,BHA,6700000,0,11,1.1,1.64179104477612E-07,1.64179104477612E-06,0,325182,0,4,0,0,0,1,0,1.6,5914,-3,0,11,3,0,1,0,3,0,0,0,0,1.7,42826,0,0,0,1,217,53,0,0,36,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,0,0,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.7,0.8,0.6,0.6,0.6,0.7,0.6,0.6,21
Vicente,Guaita,GLK,CRY,4300000,0,0,0,0,0,0,8341,0,0,0,0,0,0,0,0,258,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1499,0,0,0,0,0,69,0,0,0,Chelsea,Tottenham,Man Utd,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,6000000,1,42,4.7,7.83333333333333E-07,7E-06,0,167873,2,16,0,0,0,1,0,7,33688,0,0,42,0,0.6,0,3.3,5,0,2,0,5,3,227677,0,0,0,1,734,10309,0,0,139,West Ham,Leicester,Newcastle,Crystal Palace,Liverpool,5.1,4.6,5.7,6.8,4.3,6.4,5.1,4.4,5.4,5.4,6.5,5.6,4.6,4.6,6,4.3,4.1,6.5,5.6,3.6,5.2,5.8,4.5,5.8,4,4,3.8,5.1,53.1
Matteo,Guendouzi,MID,ARS,4500000,1,10,1,2.22222222222222E-07,2.22222222222222E-06,0,167135,2,10,0,0,0,0,0,2.2,14287,0,0,10,0,0.2,0,1,0,0,0,0,0,2.1,186984,0,0,0,0,478,1600,0,0,85,Liverpool,Wolverhampton,Bournemouth,Tottenham,Man Utd,0,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,15.3
Idrissa,Gueye,MID,EVE,4800000,1,17,1.9,3.95833333333333E-07,3.54166666666667E-06,0,20675,3,13,0,0,0,0,0,3.5,504,-2,0,17,2,0.4,0,1.7,0,0,2,0,0,0.3,4795,0,0,0,0,797,526,0,0,132,Brighton,Chelsea,Cardiff City,Liverpool,Newcastle,1.9,1,1.7,1,1.6,1.4,1,1.1,1,1,1.4,1.5,1.3,1.6,1.7,1,1,1,1.1,1.5,1,1,1.4,1,1.2,1.7,1.6,1,28.8
Ilkay,Gundogan,MID,MCI,5400000,0,28,2.8,5.18518518518518E-07,5.18518518518519E-06,0,305707,0,2,0,0,0,1,0,5.2,17985,-1,1,28,1,0,0,0,5,0,2,0,2,1.7,284660,0,0,0,1,352,185,-1,0,117,Southampton,Man Utd,West Ham,Bournemouth,Watford,0,2.1,2.3,2.6,1.9,1.6,2.6,2.7,2,2.7,1.9,2.8,3.1,3.1,2.4,1.5,1.6,2.6,1.9,2.4,2,2.2,2.8,3.3,1.9,2.3,2.4,1.8,35.5
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,5524,0,0,0,0,0,0,0,0,178,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,412,0,0,0,0,0,52,-1,0,0,Man City,Watford,Fulham,Man Utd,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4400000,2,3,0.3,6.81818181818182E-08,6.81818181818182E-07,0,49733,1,4,0,0,0,0,0,0.7,752,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.4,2885,0,0,0,0,148,542,0,0,18,Leicester,Brighton,Everton,Wolverhampton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Florent,Hadergjonaj,DEF,HUD,4400000,0,14,1.8,4.09090909090909E-07,3.18181818181818E-06,0,3787,1,13,0,0,0,0,0,3.2,203,-1,0,14,1,0.2,0,1,0,0,1,0,0,0.1,2226,0,0,0,0,568,35,0,0,79,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,1,1.3,1.6,1.7,0.9,0.9,0.9,1.2,1.7,1.2,1.1,1.8,1.1,1.6,1.7,0.9,1.6,1.5,1.3,0.9,1.6,1.8,1.1,1.9,1,1.5,1.2,1.5,17.7
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1026,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,17,0,0,0,Leicester,Brighton,Everton,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.4,1E-07,1E-06,0,142493,0,9,0,11,0,0,0,1,9404,0,0,4,0,0,0,0,0,0,0,0,0,8.1,389756,0,0,0,0,192,13138,0,0,39,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.8
Kadeem,Harris,MID,CAR,4500000,1,8,0.8,1.77777777777778E-07,1.77777777777778E-06,0,403,0,2,0,0,0,1,0,1.8,111,0,0,8,0,0.6,0,2.7,0,0,0,0,0,0,914,0,0,0,0,36,204,0,0,29,Leicester,Brighton,Everton,Wolverhampton,West Ham,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.7
Joe,Hart,GLK,BUR,4600000,1,40,4,8.69565217391304E-07,8.69565217391304E-06,0,199836,0,21,0,45,0,0,0,8.7,21497,1,0,40,-1,0.3,0,1.3,3,0,2,0,0,8.7,391891,0,0,1,1,900,4001,0,0,214,West Ham,Leicester,Newcastle,Crystal Palace,Liverpool,4.7,4,3.9,5,5.1,5.7,5.3,2.7,5.5,4.9,5.6,4.2,3.9,4.9,4.6,4,4.5,4.7,3.9,4.5,4.4,5.3,3,5.8,5,4.4,4.2,3.3,35.6
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,9409,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0.3,14154,0,0,0,0,0,774,0,0,0,Tottenham,Arsenal,Huddersfield,Cardiff City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,0,0,0,0,0,0,9296,0,2,0,0,0,0,0,0,381,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4167,0,0,0,0,110,81,0,1,7,Watford,Bournemouth,Burnley,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Eden,Hazard,MID,CHE,11300000,0,75,8.3,7.34513274336283E-07,6.63716814159292E-06,0,736038,1,5,0,0,0,7,0,6.6,227224,8,1,75,-8,0.4,0,5,13,0,3,0,3,43.8,2469104,0,0,0,3,666,56241,-1,0,253,Crystal Palace,Everton,Tottenham,Fulham,Wolverhampton,9.3,11,12,10.6,11.2,8.6,10.4,10.6,11.1,12.5,10.4,9.6,10.8,11.1,9.8,9,12.2,8.8,11.4,10.8,9.9,10.9,10.5,9.5,10.6,11.2,10.3,11.2,123.7
Tom,Heaton,GLK,BUR,4800000,0,0,0,0,0,0,4912,0,0,0,0,0,0,0,0,204,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1881,0,0,0,0,0,45,0,0,0,West Ham,Leicester,Newcastle,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,10147,0,0,0,0,0,0,0,0,146,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1264,0,0,0,0,0,9,0,0,0,Everton,Cardiff City,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,0,15,1.5,2.83018867924528E-07,2.83018867924528E-06,0,45837,0,3,0,0,0,0,0,2.8,3586,-2,0,15,2,0.2,0,1.3,0,0,2,0,0,0.7,9983,0,0,0,0,455,26,0,0,106,Arsenal,Fulham,Watford,Everton,Burnley,0,1,0.8,0.9,0.8,0.8,0.8,0.8,1,0.8,0.8,0.8,1,0.9,0.8,0.9,0.8,0.8,0.8,1,0.8,0.8,1,0.8,0.8,1.1,1.2,1,14.6
Jeff,Hendrick,MID,BUR,5400000,1,18,1.8,3.33333333333333E-07,3.33333333333333E-06,0,10333,2,18,0,0,0,1,0,3.3,460,-1,0,18,1,0.2,0,1,0,0,1,0,0,0.2,6652,0,0,0,0,540,66,0,0,61,West Ham,Leicester,Newcastle,Crystal Palace,Liverpool,1.1,1,1.3,1.8,0.9,1.6,1.1,0.9,1.2,1.2,1.7,1.3,1,1,1.5,0.9,0.9,1.7,1.3,0.9,1.2,1.4,0.9,1.4,0.9,0.9,0.9,1.1,25.5
Wayne,Hennessey,GLK,CRY,4600000,1,41,4.1,8.91304347826087E-07,8.91304347826087E-06,0,188696,0,13,0,29,0,0,0,8.9,37243,1,0,41,-1,0.3,0,1.3,3,0,3,0,0,6.4,426163,0,0,1,0,900,903,0,0,193,Chelsea,Tottenham,Man Utd,Burnley,Brighton,5.8,3.8,5.7,3.6,4.8,5.5,3.7,4.7,5.1,3.9,5.6,3.5,5.3,5.2,3.4,4.2,4.8,4,4.8,5,6.1,4.4,5.5,3.7,3.5,4.8,5.7,2.9,25.1
Ander,Herrera,MID,MUN,5000000,1,3,0.3,6E-08,6E-07,0,8404,1,3,0,0,0,0,0,0.6,171,0,0,3,0,0.1,0,0.7,0,0,0,0,0,0.1,2653,0,0,0,0,88,163,0,0,14,Bournemouth,Man City,Crystal Palace,Southampton,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Wesley,Hoedt,DEF,SOU,4400000,7,30,3,6.81818181818182E-07,6.81818181818182E-06,0,16483,1,14,0,0,0,0,0,6.8,861,-1,0,30,1,1.2,0,5.3,3,0,4,0,0,0.3,10252,1,0,0,0,900,803,0,0,174,Man City,Watford,Fulham,Man Utd,Tottenham,2.5,2.7,2.5,3.1,3.7,3.4,2,4,3.2,2.8,3.4,2.6,3.7,2.4,2.6,4,1.7,2.6,3.3,2.9,2.6,2.6,3.3,3.5,3.2,2.3,3.2,3.5,25.8
Jonathan,Hogg,MID,HUD,4400000,2,10,1.7,3.86363636363636E-07,2.27272727272727E-06,0,11442,0,10,0,0,0,0,0,2.3,527,-1,0,10,1,0.5,0,2,0,0,1,0,0,0.2,4463,0,0,0,0,512,752,0,1,80,Fulham,West Ham,Wolverhampton,Brighton,Bournemouth,1,1,1.2,1.3,1,1,1,1.1,1,1.2,1,1,0.8,0.9,0.8,0.9,1.7,1.1,0.9,0.9,1.2,1.8,0.9,1.2,0.8,0.8,0.8,1.4,14.2
David Junior,Hoilett,MID,CAR,5100000,5,17,2.4,4.70588235294118E-07,3.33333333333333E-06,0,17635,1,18,0,0,0,0,0,3.3,247,-4,0,17,4,0.5,0,2.3,0,0,1,0,1,0.1,1543,0,0,0,0,593,124,0,0,47,Leicester,Brighton,Everton,Wolverhampton,West Ham,2,2.7,1.2,2.3,1.6,2.5,1.4,1.7,2.5,1.4,1.5,2.4,2.4,1.3,2.1,2,1.9,2.1,1.6,2.1,1.3,1.2,1.2,1.7,1.6,1.6,2.2,1.4,16.6
Pierre-Emile,H?jbjerg,MID,SOU,4500000,0,26,3.7,8.22222222222222E-07,5.77777777777778E-06,0,161145,1,12,0,0,0,2,0,5.8,48994,0,0,26,0,0.3,0,1.3,4,0,2,0,0,4.9,397574,0,0,0,1,616,3344,0,1,138,Man City,Watford,Fulham,Man Utd,Tottenham,2.3,3.4,3.7,3,3.7,3.3,3.5,4.8,3.8,2.7,2.8,3.3,3.7,3.9,3.8,4,3.1,3.9,3.3,2.8,3.3,3.1,2.8,4.1,4.8,3.7,3.7,4.2,41.8
