FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Loic,Damour,MID,CAR,4400000,0,2,0.181818181818182,4.13223140495868E-08,4.54545454545455E-07,0,2915,0,2,0,0,0,0,0,0.5,107,-1,0,2,1,0.2,0,0.7,0,0,0,0,0,0,1680,0,0,0,0,21,42,0,0,6,Brighton,Everton,Wolverhampton,West Ham,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Charlie,Daniels,DEF,BOU,4200000,0,14,1.27272727272727,3.03030303030303E-07,3.33333333333333E-06,0,659738,1,3,0,0,0,0,0,3.3,7429,-3,0,14,3,0.5,0,2,0,0,2,0,0,4.6,53483,0,0,0,0,360,1635,0,0,70,Newcastle,Arsenal,Man City,Huddersfield,Liverpool,0.7,0.6,0.6,1.1,1,0.7,1.2,0.9,0.8,0.8,0.7,0.8,0.7,0.9,0.7,0.9,0.6,0.7,1,0.6,0.7,0.7,0.6,0.7,0.7,0.8,0.9,17.7
,Danilo,DEF,MCI,5100000,0,0,0,0,0,0,41719,0,0,0,0,0,0,0,0,328,-4,0,0,4,0,0,0,0,0,0,0,0,0.3,2502,0,0,0,0,0,104,0,0,0,Man Utd,West Ham,Bournemouth,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,23,-1,0,0,1,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,18,0,0,0,Tottenham,Man Utd,Burnley,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2147,0,0,0,0,0,0,0,0,48,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,359,0,0,0,0,0,20,0,0,0,Bournemouth,Burnley,West Ham,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,2,0.181818181818182,3.95256916996047E-08,4.34782608695652E-07,0,23316,0,1,0,0,0,0,0,0.4,256,-4,0,2,4,0,0,0,0,0,0,0,0,0.2,5419,0,0,0,0,90,57,0,0,16,Man City,Crystal Palace,Southampton,Arsenal,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
,David Luiz,DEF,CHE,5500000,2,42,3.8,6.90909090909091E-07,7.63636363636364E-06,0,176738,1,8,0,0,0,0,0,7.6,11007,0,0,42,0,0.5,0,3,3,0,5,0,0,5.3,228874,0,0,0,0,990,19037,0,0,229,Everton,Tottenham,Fulham,Wolverhampton,Man City,5,5.2,3.7,4.5,3.6,4.1,3.7,3.9,5,3.9,3.4,2.9,3.2,4.8,3.8,5.1,3.8,3.9,4.3,4.4,5.1,4,4.6,3.6,4.9,4,4.3,41.3
,David Silva,MID,MCI,8500000,7,48,5.3,6.23529411764706E-07,5.64705882352941E-06,0,458439,1,4,0,0,0,3,0,5.6,26616,0,0,48,0,0.7,0,6.3,5,0,5,0,2,7.4,586604,0,0,0,1,742,28992,0,0,229,Man Utd,West Ham,Bournemouth,Watford,Chelsea,5.4,5.6,6.4,5.2,4.7,6.5,6.6,5.6,6.7,5.5,6.8,6.9,7.1,6.2,4.4,4.4,6.5,5.5,6.6,5.4,5.9,6.8,7.6,5.1,6,6,5,120.2
Ben,Davies,DEF,TOT,5600000,1,15,1.36363636363636,2.43506493506493E-07,2.67857142857143E-06,0,343215,1,7,0,0,0,0,0,2.7,3511,-4,0,15,4,0.5,0,2.7,0,0,1,0,0,2.2,23003,0,0,0,0,548,1518,0,0,97,Crystal Palace,Chelsea,Arsenal,Southampton,Leicester,1.2,0.7,0.7,0.7,0.9,0.7,0.9,0.7,0.8,1.2,0.7,0.8,0.7,0.7,0.7,0.8,1.1,0.7,0.9,0.7,1,1.1,1,0.8,0.7,0.7,1,27.7
Tom,Davies,MID,EVE,5200000,0,11,1,1.92307692307692E-07,2.11538461538462E-06,0,9340,2,7,0,0,0,0,0,2.1,345,-3,0,11,3,0,0,0,0,0,1,0,0,0.1,2681,0,0,0,0,496,73,0,0,62,Chelsea,Cardiff City,Liverpool,Newcastle,Watford,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,14.3
Steven,Davis,MID,SOU,4700000,0,1,0.0909090909090909,1.93423597678917E-08,2.12765957446809E-07,0,6007,0,1,0,0,0,0,0,0.2,147,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,965,0,0,0,0,6,38,0,0,3,Watford,Fulham,Man Utd,Tottenham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Kevin,De Bruyne,MID,MCI,9700000,0,2,0.181818181818182,1.87441424554827E-08,2.06185567010309E-07,0,1324436,1,0,0,0,0,0,0,0.2,31224,-3,1,2,3,0.1,0,0.7,0,0,0,0,0,3.4,160065,0,0,0,0,81,168,-1,0,8,Man Utd,West Ham,Bournemouth,Watford,Chelsea,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
David,De Gea,GLK,MUN,5800000,4,32,2.9,5E-07,5.51724137931035E-06,0,818929,0,18,0,40,0,0,0,5.5,31252,-2,0,32,2,0.5,0,3,1,0,1,0,0,16.2,91696,0,0,0,0,990,1601,0,0,185,Man City,Crystal Palace,Southampton,Arsenal,Fulham,2.4,2.3,2.8,1.8,2.5,3,3.5,3.4,2,2.9,3.5,3.6,2.5,2.8,2.5,3.2,3.4,2.7,1.8,2.4,2.7,3,2.7,2.9,2.5,3.8,3.6,29.5
Troy,Deeney,FWD,WAT,5900000,0,30,3.8,6.44067796610169E-07,5.08474576271186E-06,0,389952,1,12,0,0,0,2,0,5.1,21814,-1,0,30,1,0,0,0,4,0,1,0,1,2.7,422496,0,0,0,1,718,1978,0,0,100,Southampton,Liverpool,Leicester,Man City,Everton,3.8,3.8,3.7,3.6,3.2,5,4.2,3.4,4.1,3.4,4.2,5,3.6,3.1,4.9,3.9,2.7,4.3,2.6,4.5,4.5,5.5,4.7,3.9,3.8,3.3,5.1,63.8
Jermain,Defoe,FWD,BOU,5600000,0,3,0.272727272727273,4.87012987012987E-08,5.35714285714286E-07,0,36527,0,2,0,0,0,0,0,0.5,871,-4,1,3,4,0.1,0,0.3,0,0,0,0,0,0.4,7347,0,0,0,0,14,309,-1,0,9,Newcastle,Arsenal,Man City,Huddersfield,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5400000,2,6,0.545454545454545,1.01010101010101E-07,1.11111111111111E-06,0,970,0,11,0,0,0,0,0,1.1,53,-1,0,6,1,0.4,0,2,0,0,0,0,0,0,685,0,0,0,0,254,67,0,0,39,Leicester,Newcastle,Crystal Palace,Liverpool,Brighton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.5
Fabian,Delph,DEF,MCI,5300000,1,15,1.36363636363636,2.57289879931389E-07,2.83018867924528E-06,0,34566,0,0,0,0,0,0,0,2.8,514,-2,0,15,2,0.1,0,0.3,2,0,2,0,0,0.2,24392,0,0,0,0,167,110,0,0,66,Man Utd,West Ham,Bournemouth,Watford,Chelsea,0.9,0.7,0.7,0.7,0.9,1.3,0.7,0.7,0.7,1.1,1,1.1,0.7,0.7,0.8,0.8,0.9,0.7,0.9,0.9,0.7,1.3,1,0.9,0.7,0.8,0.7,6.1
Mousa,Dembele,MID,TOT,4900000,1,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,66828,1,6,0,0,0,0,0,2.9,3846,-1,0,14,1,0.3,0,1.3,0,0,1,0,0,1,23295,0,0,0,0,512,178,0,0,74,Crystal Palace,Chelsea,Arsenal,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0.7,0.9,0.7,0.7,0.7,0.9,0.7,0.7,1.1,0.7,0.7,0.9,0.8,0.7,0.7,0.8,0.7,7.1
Leander,Dendoncker,MID,WOL,4300000,0,0,0,0,0,0,22429,0,0,0,0,0,0,0,0,1417,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,12306,0,0,0,0,0,2559,0,0,0,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5200000,1,17,1.5,2.88461538461538E-07,3.26923076923077E-06,0,52540,1,13,0,0,0,0,0,3.3,2721,-3,0,17,3,0.3,0,1.7,0,0,0,0,1,0.5,12655,0,0,0,0,537,602,0,0,24,West Ham,Wolverhampton,Brighton,Bournemouth,Arsenal,1.2,0.8,1.2,0.8,1,0.8,1,1.2,1.7,1.2,1,0.8,1.1,0.8,1,1,0.8,0.8,0.9,1.1,1.1,0.9,0.9,1,0.8,1.1,1,27.5
Gerard,Deulofeu,MID,WAT,5400000,2,14,1.27272727272727,2.35690235690236E-07,2.59259259259259E-06,0,22235,0,1,0,0,0,1,0,2.6,4785,-1,0,14,1,0.8,0,4.3,0,0,2,0,0,0.9,50981,0,0,0,0,213,9330,0,0,29,Southampton,Liverpool,Leicester,Man City,Everton,0.7,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.9,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.9,0.6,0.8,0.7,0.8,0.8,0.6,0.7,17.6
Fousseni,Diabate,MID,LEI,4700000,0,0,0,0,0,0,2688,0,0,0,0,0,0,0,0,83,-3,0,0,3,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,28,0,0,0,Burnley,Brighton,Watford,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4600000,0,9,0.818181818181818,1.77865612648221E-07,1.95652173913043E-06,0,2440,0,6,0,0,0,0,0,1.9,63,-4,1,9,4,0.1,0,0.3,0,0,1,0,0,0,621,0,0,0,0,230,12,-1,0,17,West Ham,Wolverhampton,Brighton,Bournemouth,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,5
Mohamed,Diame,MID,NEW,4900000,3,24,2.2,4.48979591836735E-07,4.89795918367347E-06,0,4978,2,14,0,0,0,0,0,4.9,203,-1,0,24,1,0.6,0,2.7,0,0,4,0,0,0.1,3390,0,0,0,0,975,195,0,0,52,Bournemouth,Burnley,West Ham,Everton,Wolverhampton,1.5,1.8,1.5,1.2,1.7,2.2,1.7,1.1,1.5,1.2,1.3,1.7,1.1,1.7,1.8,1.9,1.6,1.6,1.5,1.6,1.5,1.6,1.6,1.9,1.4,1.2,1.7,25.8
Grady,Diangana,MID,WHU,4500000,5,10,0.909090909090909,2.02020202020202E-07,2.22222222222222E-06,0,817,0,3,0,0,0,0,0,2.2,602,0,0,10,0,0.7,0,3,0,0,1,0,1,0.3,19081,0,0,0,0,210,17343,0,0,35,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,15.8
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,2457,0,0,0,0,0,0,0,0,107,-3,0,0,3,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,88,0,0,0,Man Utd,West Ham,Bournemouth,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,0,26,2.9,6.04166666666667E-07,5.41666666666667E-06,0,121117,1,6,0,0,0,1,0,5.4,17323,-2,0,26,2,0.4,0,1.7,0,0,4,0,0,1.6,83016,0,0,0,0,757,428,0,0,134,Crystal Palace,Chelsea,Arsenal,Southampton,Leicester,0,1.4,2.5,2.7,2.6,2.3,2,2.1,2.4,2.6,1.7,2.8,2.2,2.5,1.9,2.8,2.1,2,3.2,2.3,1.9,2.9,2.7,1.7,2.2,2.6,2.2,27.6
Lucas,Digne,DEF,EVE,4800000,2,26,2.9,6.04166666666667E-07,5.41666666666667E-06,0,118490,1,10,0,0,0,0,0,5.4,6035,-2,0,26,2,0.6,0,3,2,0,2,0,1,1.7,51844,0,0,0,0,709,1803,0,0,154,Chelsea,Cardiff City,Liverpool,Newcastle,Watford,2.6,4.1,2.4,2.8,3.2,1.8,3.1,2,2.1,3,2.5,2.2,3.1,3.5,1.9,3,2.9,3.7,2.2,3,2.2,2.2,1.9,3.3,2.7,3,2.9,52.7
Issa,Diop,DEF,WHU,4300000,1,17,1.9,4.41860465116279E-07,3.95348837209302E-06,0,29895,1,11,0,0,0,0,0,4,1044,-2,0,17,2,0.4,0,1.7,0,0,1,0,0,0.6,15282,1,0,0,0,810,1422,0,0,136,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,1.9,1.4,1.3,2.1,1.3,1.1,1.5,1.3,1.2,2.1,1,1,1.4,1.8,1.7,1.4,1.1,1.3,1.7,2,2.1,1.5,1.6,1.4,1.8,1.5,1.1,25.3
Matt,Doherty,DEF,WOL,4900000,1,53,4.8,9.79591836734694E-07,1.08163265306122E-05,0,213395,0,12,0,0,0,1,0,10.8,49074,4,0,53,-4,0.3,0,1.3,9,0,4,0,2,16.2,1051160,1,0,0,3,949,40833,0,0,202,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,3.8,6.5,6,5.8,5.6,4.8,6.7,5,6.6,5.3,4.9,5.7,6.1,5.6,5.3,4.1,6.3,6.8,6.1,4.4,5.1,6.1,5.5,7.2,5,5.7,5.8,69.3
Abdoulaye,Doucoure,MID,WAT,5900000,2,39,3.5,5.93220338983051E-07,6.61016949152542E-06,0,101659,2,13,0,0,0,0,0,6.6,8822,-1,0,39,1,0.9,0,5.3,6,0,3,0,4,1.7,77254,1,0,0,1,990,4477,0,0,183,Southampton,Liverpool,Leicester,Man City,Everton,3.6,3,2.8,2.6,2.1,3.9,2.9,2.3,4,2.8,4.2,3.8,3,2.5,3.7,2.9,2,3.4,1.8,4.3,2.7,3.9,3.4,3.9,3.9,2.3,3.7,54.4
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2585,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,6,0,0,0,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,20,0,0,0,Chelsea,Cardiff City,Liverpool,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,6734,0,0,0,0,0,0,0,0,147,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1274,0,0,0,0,0,79,0,0,0,Everton,Tottenham,Fulham,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,6,45,4.1,8.2E-07,9E-06,0,13471,0,14,0,31,0,0,0,9,1014,0,0,45,0,1.1,0,5.7,5,0,4,0,0,0.6,19226,0,0,0,0,990,2539,0,0,203,Bournemouth,Burnley,West Ham,Everton,Wolverhampton,3.4,4.4,4.5,4.8,4.8,5.7,4.2,5,4.3,4.6,5.2,5.5,4.1,5.7,5,5.2,4.1,4.7,5.6,3.6,3.3,3.9,4.7,4.4,4.5,5.1,4.3,25.5
Shane,Duffy,DEF,BHA,4600000,1,46,4.2,9.1304347826087E-07,1E-05,0,110147,2,16,0,0,0,2,0,10,9268,1,0,46,-1,1,0,4.7,3,0,3,0,2,7.2,343345,0,0,0,1,990,73272,0,0,212,Cardiff City,Leicester,Huddersfield,Crystal Palace,Burnley,4.3,5.3,4.7,4.9,3.3,5.3,2.5,4.1,6.3,3.6,6.1,4.3,3.2,5.6,5.2,4.2,3.6,6.1,4.4,6.3,5.5,4.7,4.5,3.9,4.9,2.3,5.2,48.1
Paul,Dummett,DEF,NEW,4400000,6,30,3.3,7.5E-07,6.81818181818182E-06,0,10276,0,9,0,0,0,0,0,6.8,321,-1,0,30,1,1.1,0,4.7,0,0,4,0,0,0.2,9322,0,0,0,0,810,1643,0,0,158,Bournemouth,Burnley,West Ham,Everton,Wolverhampton,2.4,3.2,3.3,3.5,3.5,4.5,3,3.7,3.1,3.3,3.9,4.3,3,4.3,3.7,4.1,3,3.4,4.1,2.5,2.3,2.8,3.4,3.2,3.3,3.8,3.1,24.2
Lewis,Dunk,DEF,BHA,4400000,6,31,3.1,7.04545454545455E-07,7.04545454545455E-06,0,99569,2,13,0,0,0,1,0,7,2659,-1,0,31,1,1.4,0,6.3,2,0,3,0,0,2.2,62825,0,0,0,0,829,38350,0,0,167,Cardiff City,Leicester,Huddersfield,Crystal Palace,Burnley,2.9,3.4,3.2,3.2,2,3.5,1.6,2.6,4.4,2.2,4.1,2.7,1.9,3.7,3.4,2.6,2.2,4.4,2.8,4.5,3.6,3,2.9,2.4,3.2,1.6,3.4,30.2
Erik,Durm,DEF,HUD,4400000,0,8,0.727272727272727,1.65289256198347E-07,1.81818181818182E-06,0,8534,0,10,0,0,0,0,0,1.8,192,-1,0,8,1,0.2,0,1,0,0,0,0,0,0.1,476,0,0,0,0,464,29,0,0,66,West Ham,Wolverhampton,Brighton,Bournemouth,Arsenal,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,20.7
Bruno,Ecuele Manga,DEF,CAR,4500000,2,23,2.1,4.66666666666667E-07,5.11111111111111E-06,0,5066,0,24,0,0,0,0,0,5.1,183,0,0,23,0,0.2,0,1,0,0,2,0,1,0.1,3861,0,0,0,0,990,97,0,0,165,Brighton,Everton,Wolverhampton,West Ham,Southampton,2.5,1.5,2,1.4,1.8,1.3,1.9,1.9,1.5,1.8,2.4,1.5,1,1.3,1.5,1.9,2.4,1.6,1.9,1.4,1.7,1.2,1.3,2.2,1.3,1.5,1.8,29.7
,Ederson,GLK,MCI,5800000,3,60,5.5,9.48275862068966E-07,1.03448275862069E-05,0,367962,0,4,0,19,0,0,0,10.3,30806,3,0,60,-3,1,0,5.7,4,0,7,0,1,26.4,818341,0,0,0,1,990,27096,0,0,228,Man Utd,West Ham,Bournemouth,Watford,Chelsea,7.3,6.5,6,6,7.2,8.2,6.6,6.6,6.6,7.9,7.7,7.2,6.6,5.5,7,6.4,7.4,5,7.4,7.3,6,7.9,7.5,7,6.2,7,6.2,19.4
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,8098,0,0,0,0,0,0,0,0,268,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,844,0,0,0,0,0,61,-1,0,0,Bournemouth,Burnley,West Ham,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,132918,0,0,0,0,0,0,0,0,8235,-2,0,0,2,0,0,0,0,0,0,0,0,2.4,81138,0,0,0,0,0,556,0,0,0,Wolverhampton,Bournemouth,Tottenham,Man Utd,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6200000,1,18,2.3,3.70967741935484E-07,2.90322580645161E-06,0,21278,0,3,0,0,0,0,0,2.9,393,-3,0,18,3,0.4,0,2.3,0,0,4,0,0,0.2,3647,0,0,0,0,513,114,0,0,55,Watford,Fulham,Man Utd,Tottenham,Cardiff City,1.8,1.7,1.4,1.7,1.6,1.7,2.2,1.8,1.2,1.2,1.6,1.8,1.9,1.7,2,1.5,2,1.5,1.3,1.4,1.4,1.4,2,2.2,1.8,1.6,2.2,41.4
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,6519,0,0,0,0,0,0,0,0,136,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,809,0,0,0,0,0,93,0,0,0,Everton,Tottenham,Fulham,Wolverhampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,12707,0,0,0,0,0,0,0,0,440,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,5200,0,0,0,0,0,168,0,0,0,Arsenal,Huddersfield,Cardiff City,Chelsea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,1,22,2.4,2.60869565217391E-07,2.39130434782609E-06,0,833438,0,9,0,0,0,0,0,2.4,10325,-3,0,22,3,0.1,0,1,0,0,1,0,2,4.2,153055,0,0,0,0,581,2337,0,0,102,Crystal Palace,Chelsea,Arsenal,Southampton,Leicester,2.9,1.2,1.8,2,2,1.7,1.5,1.6,1.8,2,1.2,2.1,1.6,1.8,1.4,2.1,1.6,1.5,2.5,1.7,1.4,2.1,2,1.2,1.6,1.9,1.6,44.8
Neil,Etheridge,GLK,CAR,4500000,3,41,3.7,8.22222222222222E-07,9.11111111111111E-06,0,205665,0,24,0,37,0,0,0,9.1,9749,0,1,41,0,0.3,0,1.3,3,0,2,0,0,6.1,426283,0,0,2,1,990,3419,-1,0,220,Brighton,Everton,Wolverhampton,West Ham,Southampton,5.3,3.7,4.6,3.5,4.3,3.2,4.4,4.3,3.6,4.2,5.1,3.7,2.3,3.4,3.6,4.3,5.2,3.9,4.3,3.4,4.1,3.1,3.3,4.9,3.2,3.8,4.2,32.8
Jonny,Evans,DEF,LEI,4800000,6,15,1.36363636363636,2.84090909090909E-07,3.125E-06,0,13989,1,4,0,0,0,0,0,3.1,406,-2,0,15,2,0.5,0,2.3,0,0,2,0,0,0.3,6929,0,0,0,0,339,1720,0,0,69,Burnley,Brighton,Watford,Fulham,Tottenham,0.7,0.7,0.8,0.7,0.8,1,1,0.7,1.3,0.8,0.8,0.9,0.9,0.9,1.1,0.7,1.2,0.7,0.8,0.7,0.7,1.2,0.7,0.8,0.7,0.7,0.8,8.9
Lukasz,Fabianski,GLK,WHU,4500000,1,40,3.6,8E-07,8.88888888888889E-06,0,354788,0,17,0,45,0,0,0,8.9,11010,0,0,40,0,0.7,0,3,6,0,1,0,0,14,193943,0,0,0,1,990,18297,0,0,206,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,4.7,3.7,3.6,5.1,3.5,3.2,4.1,3.6,3.3,5.1,2.8,2.6,3.8,4.6,4.3,3.8,3.1,3.5,4.4,4.9,5,4.1,4.2,3.8,4.5,4,3.2,32.7
,Fabinho,MID,LIV,5500000,1,4,0.363636363636364,6.61157024793388E-08,7.27272727272727E-07,0,41061,1,2,0,0,0,0,0,0.7,687,-5,1,4,5,0.2,0,1.3,0,0,0,0,0,0.5,6890,0,0,0,0,201,324,-1,0,14,Fulham,Watford,Everton,Burnley,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.4
Cesc,Fabregas,MID,CHE,6300000,1,2,0.181818181818182,2.88600288600289E-08,3.17460317460317E-07,0,54673,0,0,0,0,0,0,0,0.3,536,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,0.4,3162,0,0,0,0,22,118,0,0,8,Everton,Tottenham,Fulham,Wolverhampton,Man City,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
,Fabri,GLK,FUL,4300000,0,8,0.727272727272727,1.69133192389006E-07,1.86046511627907E-06,0,15594,0,5,0,15,0,0,0,1.9,575,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,11131,0,0,0,0,180,914,0,0,47,Liverpool,Southampton,Chelsea,Leicester,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,11.5
,Felipe Anderson,MID,WHU,6900000,13,43,3.9,5.65217391304348E-07,6.23188405797101E-06,0,164390,3,15,0,0,0,3,0,6.3,4844,-1,-1,43,1,0.8,0,5.7,5,0,2,0,1,4.8,230343,0,0,0,2,900,138379,1,0,181,Huddersfield,Man City,Newcastle,Cardiff City,Crystal Palace,4.7,2.9,4.7,4.4,4.3,3.8,4.2,4.4,3.8,5,3.9,3.5,3.9,3.4,5.1,4.4,2.3,4.5,3.6,4.9,4.1,2.9,3.4,3.8,3.7,4.8,3.3,85.4
