FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Cesc,Fabregas,MID,CHE,6200000,0,6,1,1.61290322580645E-07,9.67741935483871E-07,0,59732,1,2,0,0,0,0,0,1,71,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,4860,0,0,0,0,175,0,0,0,36,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,10.9
,Fabri,GLK,FUL,4300000,0,8,0.285714285714286,6.64451827242525E-08,1.86046511627907E-06,0,23052,0,5,0,15,0,0,0,1.9,156,-2,0,8,2,0,0,0,2,0,0,0,0,0.2,16503,0,0,0,0,180,26,0,0,47,Chelsea,Leicester,Liverpool,Man City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.5
,Felipe Anderson,MID,WHU,7200000,2,126,4.5,6.25E-07,1.75E-05,0,1631546,3,38,0,0,0,8,0,17.5,65714,2,0,126,-2,0.5,0,3.5,17,0,5,0,4,15.3,2315307,0,0,0,4,2370,54958,0,0,491,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,5.6,4.4,5.9,4.8,3.3,4.1,4.8,3.9,5.6,4.2,208
Marouane,Fellaini,MID,MUN,4800000,0,26,0.928571428571429,1.93452380952381E-07,5.41666666666667E-06,0,88975,1,14,0,0,0,0,0,5.4,201,-2,0,26,2,0,0,0,0,0,1,0,2,0.4,66187,0,0,0,0,746,10,0,0,119,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0,0,0,0,0,0.5,1,0.5,0.5,0.5,38.1
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,12256,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,263,0,0,0,0,0,0,0,0,0,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,42,1.5,3.40909090909091E-07,9.54545454545455E-06,0,40739,2,21,0,0,0,0,0,9.5,479,-1,0,42,1,0,0,0,5,0,3,0,2,0.2,37269,0,0,0,0,1260,41,0,0,244,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0.9,1.5,0.8,0.8,0.9,1,1,0.8,1.1,0.8,43.5
,Fernandinho,MID,MCI,5300000,0,73,2.9,5.47169811320755E-07,1.37735849056604E-05,0,528729,5,15,0,0,0,1,0,13.8,15677,-2,0,73,2,0.3,0,1.8,4,0,11,0,3,3.3,343504,0,0,0,1,2168,149,0,0,409,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0,0,0,2.4,2.7,2.6,4,2.3,2.5,2.1,104.8
Roberto,Firmino,FWD,LIV,9200000,0,122,4.5,4.89130434782609E-07,1.32608695652174E-05,0,2568576,0,11,0,0,0,9,0,13.3,101800,-3,0,122,3,0.2,0,2,17,0,16,0,6,14.7,1464472,0,0,0,2,2058,1443,0,0,499,Everton,Burnley,Fulham,Tottenham,Southampton,0,6.2,5.4,4.8,5,5.2,4.9,5.7,4.7,5.2,202.9
Phil,Foden,MID,MCI,4500000,1,9,0.321428571428571,7.14285714285714E-08,2E-06,0,18042,0,0,0,0,0,0,0,2,148,-5,0,9,5,0.1,0,0.3,0,0,0,0,0,0.1,7279,0,0,0,0,97,199,0,0,37,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,0.2,0.2,0,0.2,0.2,0.2,0.4,0.2,0.2,0.2,15.5
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,23211,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5718,0,0,0,0,0,2,0,0,0,Chelsea,Leicester,Liverpool,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4200000,0,0,0,0,0,0,47528,0,0,0,0,0,0,0,0,283,-3,0,0,3,0,0,0,0,0,0,0,0,0.6,8550,0,0,0,0,0,101,0,0,0,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4600000,1,106,3.8,8.26086956521739E-07,2.30434782608696E-05,0,282135,1,40,0,91,0,0,0,23,6828,1,0,106,-1,1.2,0,5.5,11,0,7,0,0,6.5,390162,0,0,1,3,2520,10363,0,0,539,Leicester,Man City,Man Utd,Fulham,Arsenal,4.1,3.4,0,4,4.6,3.8,4.7,4.7,4.6,4.4,76.3
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.142857142857143,3.17460317460317E-08,8.88888888888889E-07,0,38583,3,15,0,0,0,0,0,0.9,124,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0.3,9328,1,0,0,0,564,27,0,0,68,Chelsea,Leicester,Liverpool,Man City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,18.9
Juan,Foyth,DEF,TOT,5000000,0,26,0.928571428571429,1.85714285714286E-07,5.2E-06,0,52693,2,9,0,0,0,1,0,5.2,328,0,0,26,0,0.1,0,0.3,3,0,2,0,0,0.2,58279,0,0,0,1,615,43,0,0,116,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.7,23.4
Simon,Francis,DEF,BOU,4300000,0,40,2.4,5.58139534883721E-07,9.30232558139535E-06,0,42030,1,24,0,0,0,0,0,9.3,216,-2,0,40,2,0,0,0,0,0,4,0,2,0.2,25347,0,0,0,0,1227,6,0,0,244,Man City,Huddersfield,Newcastle,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,54.4
Ryan,Fraser,MID,BOU,6100000,2,126,4.5,7.37704918032787E-07,2.0655737704918E-05,0,2114587,1,48,0,0,0,5,0,20.7,72258,6,0,126,-6,0.4,0,2.3,15,0,6,0,9,19.6,3084496,0,0,0,4,2288,18091,0,0,528,Man City,Huddersfield,Newcastle,Leicester,Burnley,4.4,4.7,6.1,4.1,6.2,3.5,6.5,4,4.5,4.3,206.1
,Fred,MID,MUN,5400000,2,24,0.857142857142857,1.58730158730159E-07,4.44444444444444E-06,0,256209,2,11,0,0,0,1,0,4.4,277,-6,0,24,6,0.1,0,0.5,3,0,1,0,0,1.2,53813,0,0,0,0,652,424,0,0,106,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0.4,0.4,0,0.8,0,0.4,0.8,0.4,0.4,0.4,34.8
Ryan,Fredericks,DEF,WHU,4500000,1,8,0.285714285714286,6.34920634920635E-08,1.77777777777778E-06,0,29052,3,11,0,0,0,0,0,1.8,53,-5,0,8,5,0.3,0,1.5,0,0,0,0,0,0.2,3320,0,0,0,0,595,200,0,0,57,Newcastle,Cardiff City,Huddersfield,Everton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,19.5
Christian,Fuchs,DEF,LEI,4100000,0,2,0.0714285714285714,1.74216027874564E-08,4.8780487804878E-07,0,36846,0,5,0,0,0,0,0,0.5,235,-4,0,2,4,0,0,0,0,0,0,0,0,0.4,7986,0,0,0,0,180,203,0,0,35,Watford,Fulham,Burnley,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,14.3
Manolo,Gabbiadini,FWD,SOU,5600000,0,23,1.9,3.39285714285714E-07,4.10714285714286E-06,0,26911,0,12,0,0,0,1,0,4.1,49,-4,0,23,4,0,0,0,3,0,0,0,0,0.1,12441,0,0,0,1,468,4,0,0,56,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,30.8
Sam,Gallagher,FWD,SOU,4500000,0,2,0.0714285714285714,1.58730158730159E-08,4.44444444444444E-07,0,5742,0,1,0,0,0,0,0,0.4,636,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0.1,12042,0,0,0,0,8,1002,0,0,6,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0
James,Garner,MID,MUN,4500000,1,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,2,0,0,0,0,0,0,0,0.2,2,0,0,1,0,0.2,0,1,0,0,0,0,0,0,16,0,0,0,0,1,16,0,0,3,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,8329,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,253,0,0,0,0,0,4,0,0,0,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.357142857142857,7.93650793650794E-08,2.22222222222222E-06,0,7330,0,1,0,8,0,0,0,2.2,30,0,0,10,0,0,0,0,0,0,1,0,0,0,7747,0,0,0,0,180,15,0,0,48,Arsenal,Southampton,Liverpool,Brighton,Huddersfield,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.5
Rachid,Ghezzal,MID,LEI,5000000,0,26,0.928571428571429,1.85714285714286E-07,5.2E-06,0,38808,3,13,0,0,0,1,0,5.2,101,-5,0,26,5,0.2,0,0.8,2,0,1,0,0,0.1,30212,0,0,0,0,714,53,0,0,104,Watford,Fulham,Burnley,Bournemouth,Huddersfield,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,67.4
Morgan,Gibbs-White,MID,WOL,4300000,1,26,0.928571428571429,2.15946843853821E-07,6.04651162790698E-06,0,63221,1,10,0,0,0,0,0,6,1217,-2,0,26,2,0.1,0,0.3,0,0,2,0,1,0.6,71174,0,0,0,0,473,246,0,0,77,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0.5,0.5,0,1,0,0.5,0.5,0.5,0.5,0.5,20.2
Ben,Gibson,DEF,BUR,4800000,0,6,0.214285714285714,4.46428571428571E-08,1.25E-06,0,16346,1,3,0,0,0,1,0,1.3,69,-2,0,6,2,0,0,0,0,0,0,0,0,0.1,1807,0,0,0,0,62,61,0,0,17,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Ryan John,Giles,MID,WOL,4500000,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,0,0,0,0,0,71,0,0,0,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,1,43,2.1,2.72727272727273E-07,5.58441558441558E-06,0,216504,1,4,0,0,0,1,0,5.6,567,-3,0,43,3,0,0,0.3,2,0,5,0,4,1.8,93751,0,0,0,0,657,570,0,0,130,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,1.8,1.7,1.3,1.5,2,1,2.2,1.6,1.8,1.6,68.6
Angel,Gomes,MID,MUN,5000000,0,1,0.0357142857142857,7.14285714285714E-09,2E-07,0,317,0,1,0,0,0,0,0,0.2,57,0,0,1,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,9,56,0,0,3,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,2.3
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,14922,0,0,0,0,0,0,0,0,88,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,3117,0,0,0,0,0,33,0,0,0,Leicester,Man City,Man Utd,Fulham,Arsenal,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,4800000,0,52,4,8.33333333333333E-07,1.08333333333333E-05,0,341751,2,4,0,0,0,0,0,10.8,668,-2,0,52,2,0,0,0,2,0,7,0,0,1,343794,0,0,0,0,1047,37,0,0,259,Everton,Burnley,Fulham,Tottenham,Southampton,0,4.4,3.8,4.7,3.9,5.8,5,5.4,3.7,5.2,34.5
Dan,Gosling,MID,BOU,4700000,5,38,1.9,4.04255319148936E-07,8.08510638297872E-06,0,8411,5,26,0,0,0,0,0,8.1,141,-3,0,38,3,0.5,0,2.5,0,0,3,0,2,0.1,5991,0,0,0,0,1354,453,0,0,172,Man City,Huddersfield,Newcastle,Leicester,Burnley,1.1,1.2,1.8,1,1.8,1,2,1,1.1,1.1,52.1
Karlan,Grant,FWD,HUD,5000000,5,7,0.25,5E-08,1.4E-06,0,329,0,2,0,0,0,0,0,1.4,112,0,0,7,0,0.4,0,1.8,0,0,1,0,1,0,1607,0,0,0,0,120,901,0,0,20,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.9
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,0,0,0,818,0,0,0,0,0,10,0,0,0,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,1,45,1.60714285714286,2.72397094430993E-07,7.6271186440678E-06,0,142970,1,13,0,0,0,4,0,7.6,700,-1,0,45,1,0.4,0,2.5,4,0,3,0,0,0.5,125476,0,0,0,0,800,522,0,0,121,Leicester,Man City,Man Utd,Fulham,Arsenal,1,0.8,0,1.1,1.7,1.4,1.1,1,0.8,1.3,65.3
Demarai,Gray,MID,LEI,5400000,8,69,2.8,5.18518518518518E-07,1.27777777777778E-05,0,210738,2,23,0,0,0,4,0,12.8,1186,-1,0,69,1,0.6,0,3,3,0,5,0,1,1,195807,0,0,0,0,1537,11940,0,0,200,Watford,Fulham,Burnley,Bournemouth,Huddersfield,2.2,2.9,2.5,2.8,3,2.6,2.3,2.4,1.5,1.8,103.9
Pascal,Gro?,MID,BHA,6700000,1,58,3.1,4.62686567164179E-07,8.65671641791045E-06,0,364539,0,22,0,0,0,2,0,8.7,8645,-3,0,58,3,0.4,1,3,9,0,2,0,2,1.6,78162,0,0,0,1,1361,142,0,0,263,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,0,0,0,0,0,3.8,2.3,3.5,1.8,2.4,126.4
Vicente,Guaita,GLK,CRY,4200000,1,41,1.46428571428571,3.48639455782313E-07,9.76190476190476E-06,0,75897,2,9,0,24,0,0,0,9.8,1815,-3,0,41,3,0.8,0,3.3,2,0,4,0,0,1.7,161752,0,0,0,0,944,8086,0,0,178,Burnley,Brighton,Huddersfield,Newcastle,Man City,0.7,1,0,1.1,0.8,0.8,0.7,1.3,1.3,0.9,15
Johann Berg,Gudmundsson,MID,BUR,5500000,2,73,3.5,6.36363636363636E-07,1.32727272727273E-05,0,384579,2,32,0,0,0,2,0,13.3,976,-5,0,73,5,0.3,0,1.8,5,0,5,0,6,1.1,328715,0,0,0,1,1490,1237,0,0,275,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,3.5,2,3.4,3.7,2.6,3.7,2,2.7,2.5,3.9,116.9
Matteo,Guendouzi,MID,ARS,4400000,2,37,1.5,3.40909090909091E-07,8.40909090909091E-06,0,252199,5,25,0,0,0,0,0,8.4,3458,-1,0,37,1,0.3,0,1.5,0,0,2,0,0,1.9,259201,0,0,0,0,1643,2224,0,0,254,Tottenham,Man Utd,Newcastle,Everton,Watford,0.8,0.8,0,1.2,0.8,0.8,1,0.8,1.3,0.8,64
Idrissa,Gueye,MID,EVE,4700000,6,49,2.1,4.46808510638298E-07,1.04255319148936E-05,0,28268,5,25,0,0,0,0,0,10.4,198,-3,0,49,3,0.5,0,2.5,0,0,6,0,1,0.3,10542,0,0,0,0,1962,584,0,0,309,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,1.2,1.5,1.3,1.2,1.8,1.4,1.2,1.6,1.9,1.1,70.9
Ilkay,Gundogan,MID,MCI,5400000,3,80,2.85714285714286,5.29100529100529E-07,1.48148148148148E-05,0,473539,2,12,0,0,0,5,0,14.8,5054,-1,0,80,1,0.6,0,3.5,8,0,7,0,2,2.5,493889,0,0,0,1,1321,14585,0,0,349,Bournemouth,Watford,Fulham,Cardiff City,Crystal Palace,1.9,2.5,0,2.4,2.7,2.5,3.9,2.3,2.5,2,121.7
Angus,Gunn,GLK,SOU,4300000,7,20,0.714285714285714,1.66112956810631E-07,4.65116279069767E-06,0,16695,0,2,0,13,0,0,0,4.7,326,-2,0,20,2,0.5,0,2.3,3,0,2,0,0,0.2,15924,0,0,0,2,270,1045,0,0,72,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,9.2
Aron,Gunnarsson,MID,CAR,4400000,2,48,1.71428571428571,3.8961038961039E-07,1.09090909090909E-05,0,105067,3,26,0,0,0,1,0,10.9,2080,-1,0,48,1,0.6,0,2.5,3,0,5,0,1,0.8,85187,0,0,0,1,1449,938,0,0,197,Wolverhampton,West Ham,Chelsea,Man City,Burnley,1,1.1,0,0.9,0.9,1,0.9,1,1.1,0.9,55.6
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,7074,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0.1,12373,0,0,0,0,0,955,0,0,0,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,0,49,2.2,5E-07,1.11363636363636E-05,0,6366,1,31,0,0,0,0,0,11.1,94,-1,0,49,1,0.1,0,0.3,1,0,4,0,0,0.1,4403,0,0,0,0,1724,24,0,0,287,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,1.6,1.9,1.7,1.9,1.7,1.9,1.9,1.7,1.6,1.6,69.8
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1563,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,3,0,0,0,Wolverhampton,West Ham,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,5,0.178571428571429,4.46428571428571E-08,1.25E-06,0,355266,0,11,0,13,0,0,0,1.3,5592,0,0,5,0,0.1,0,0.3,0,0,0,0,0,5.9,489094,0,0,0,0,282,385,0,0,50,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.7
Kadeem,Harris,MID,CAR,4500000,0,23,0.821428571428571,1.82539682539683E-07,5.11111111111111E-06,0,2384,1,6,0,0,0,1,0,5.1,20,0,0,23,0,0,0,0,0,0,1,0,1,0,2783,0,0,0,0,355,21,0,0,77,Wolverhampton,West Ham,Chelsea,Man City,Burnley,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,26
Joe,Hart,GLK,BUR,4300000,0,69,3.6,8.37209302325581E-07,1.6046511627907E-05,0,567436,0,41,0,77,0,0,0,16,7604,-2,0,69,2,0,0,0,7,0,4,0,0,5,537196,0,0,1,2,1710,1083,0,0,378,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,3.9,3.4,4,4.5,2.4,5,4.1,3.9,4.3,3.6,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,19598,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0.2,20559,0,0,0,0,0,1,0,0,0,Cardiff City,Chelsea,Burnley,Man Utd,Southampton,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,3,46,1.64285714285714,3.73376623376623E-07,1.04545454545455E-05,0,29412,0,12,0,0,0,1,0,10.5,5391,-1,0,46,1,1.3,0,5.8,4,0,5,0,3,2.4,159109,0,0,0,1,1028,25894,0,1,197,West Ham,Everton,Bournemouth,Arsenal,Crystal Palace,0.8,0.9,0.8,0.8,1,1,1.2,0.9,0.8,1,56.2
Eden,Hazard,MID,CHE,10800000,1,166,6.4,5.92592592592593E-07,1.53703703703704E-05,0,3069259,2,26,0,0,0,12,0,15.4,38906,3,0,166,-3,0.6,0,6,21,0,9,0,10,25.4,3689286,0,0,0,6,2074,106912,0,0,599,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,7.5,8.6,6.3,7.1,8.4,5.4,9.3,6.7,8.2,7.9,297.9
Rhys,Healey,FWD,CAR,4500000,0,1,0.0357142857142857,7.93650793650794E-09,2.22222222222222E-07,0,5346,0,0,0,0,0,0,0,0.2,449,0,0,1,0,0,0,0,0,0,0,0,0,0.1,10626,0,0,0,0,17,510,0,0,1,Wolverhampton,West Ham,Chelsea,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0.2
Tom,Heaton,GLK,BUR,4800000,1,33,1.17857142857143,2.45535714285714E-07,6.875E-06,0,19564,1,9,0,34,0,0,0,6.9,1193,-2,0,33,2,0.5,0,2.5,3,0,2,0,0,0.6,45603,0,0,0,0,810,2692,0,0,168,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,0.7,0.6,0.7,0.8,0.6,1,0.7,0.7,0.8,0.6,25.8
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11126,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1426,0,0,0,0,0,2,0,0,0,Huddersfield,Crystal Palace,Southampton,Tottenham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,1,40,1.42857142857143,2.69541778975741E-07,7.54716981132075E-06,0,56046,0,10,0,0,0,0,0,7.5,216,-2,0,40,2,0.2,0,1,0,0,7,0,0,0.6,14858,0,0,0,0,1321,253,0,1,257,Everton,Burnley,Fulham,Tottenham,Southampton,0.7,1,0.8,0.7,0.7,0.7,0.7,1.1,0.8,0.9,45.1
Jeff,Hendrick,MID,BUR,5200000,1,51,2.2,4.23076923076923E-07,9.80769230769231E-06,0,15587,3,34,0,0,0,1,0,9.8,234,-3,0,51,3,0.3,0,1.5,3,0,2,0,2,0.2,11840,0,0,0,1,1418,91,0,0,179,Crystal Palace,Liverpool,Leicester,Wolverhampton,Bournemouth,1.7,1.1,1.7,1.8,1.2,1.8,1.1,1.3,1.1,1.9,51
Wayne,Hennessey,GLK,CRY,4500000,0,64,3.8,8.44444444444444E-07,1.42222222222222E-05,0,487398,0,25,0,41,0,0,0,14.2,4039,0,0,64,0,0,0,0,6,0,5,0,0,2.8,515625,0,0,1,1,1485,389,0,0,295,Burnley,Brighton,Huddersfield,Newcastle,Man City,3.5,4.5,0,4.6,3.9,3.7,2.9,5.1,5.1,4.1,33.4
Ander,Herrera,MID,MUN,5000000,0,57,2.03571428571429,4.07142857142857E-07,1.14E-05,0,120839,3,16,0,0,0,2,0,11.4,9313,0,0,57,0,0.4,0,1.8,6,0,4,0,3,0.7,145355,0,0,0,0,1208,182,0,0,273,Southampton,Arsenal,Watford,Wolverhampton,West Ham,0,0,0,2.7,0,1.3,2.2,1.1,1.9,1.4,80.7
Gonzalo,Higuain,FWD,CHE,9500000,2,19,0.703703703703704,7.40740740740741E-08,2E-06,0,157554,0,8,0,0,0,2,0,2,19303,0,0,19,0,0.6,0,5.7,3,0,2,0,0,3.6,375126,0,0,0,1,327,83212,0,0,71,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,31.3
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,28397,2,24,0,0,0,0,0,6.9,174,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,14002,2,0,0,0,1170,1,0,0,206,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,2,43,2,4.54545454545455E-07,9.77272727272727E-06,0,37819,5,27,0,0,0,0,0,9.8,319,-1,0,43,1,0.3,0,1.5,3,0,5,0,1,0.3,35551,0,0,0,0,1759,210,0,1,271,Brighton,Bournemouth,West Ham,Crystal Palace,Leicester,1.2,1.8,1.2,1.5,1.3,1.1,1.3,1,1,1.4,55.9
David Junior,Hoilett,MID,CAR,5000000,2,53,1.89285714285714,3.78571428571429E-07,1.06E-05,0,22541,4,38,0,0,0,2,0,10.6,154,-5,0,53,5,0.2,0,1,1,0,4,0,1,0.1,6013,0,0,0,0,1510,31,0,0,138,Wolverhampton,West Ham,Chelsea,Man City,Burnley,1.1,1.3,0,1.1,0.9,1.2,1,1.2,1.3,1,63.4
Pierre-Emile,H?jbjerg,MID,SOU,4400000,3,55,2.6,5.90909090909091E-07,1.25E-05,0,407199,6,40,0,0,0,3,0,12.5,4841,-1,0,55,1,0.4,0,1.8,4,0,3,0,1,2.5,506663,0,0,0,1,1860,3987,0,2,308,Man Utd,Tottenham,Brighton,Liverpool,Wolverhampton,1.7,1.7,0,1.8,1.7,2.3,2.2,2.8,1.8,2.7,106
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,61275,1,10,0,0,0,0,0,5.6,152,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39715,0,0,0,0,806,13,0,0,148,Tottenham,Man Utd,Newcastle,Everton,Watford,0,0,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,0,93,4,8.33333333333333E-07,1.9375E-05,0,1401005,10,30,0,0,0,3,0,19.4,19858,3,0,93,-3,0.7,0,3.3,10,0,5,0,7,10.8,1786937,0,0,0,2,1985,13421,0,0,406,Leicester,Man City,Man Utd,Fulham,Arsenal,4.4,3.6,0,4.3,5,4.1,5,5.1,5,4.7,120.3
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16695,1,9,0,0,0,0,0,1.2,41,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14244,0,0,0,0,407,1,0,0,61,Liverpool,Newcastle,Chelsea,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,4,0.148148148148148,3.52733686067019E-08,9.52380952380952E-07,0,269048,0,1,0,0,0,0,0,1,3437,-3,0,4,3,0.1,0,0.3,0,0,0,0,0,2.2,236461,0,0,0,0,74,3569,0,0,13,Fulham,Wolverhampton,Everton,Cardiff City,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2
Will,Hughes,MID,WAT,4900000,2,59,2.6,5.30612244897959E-07,1.20408163265306E-05,0,191666,3,27,0,0,0,1,0,12,563,-1,0,59,1,0.8,0,4,2,0,6,0,3,0.5,183243,0,0,0,0,1674,620,0,0,198,Leicester,Man City,Man Utd,Fulham,Arsenal,2.1,1.3,0,1.7,2.8,2.4,2.5,2.2,1.3,2.2,80.8
