FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Stephan,Lichtsteiner,DEF,ARS,4500000,0,11,0.333333333333333,7.40740740740741E-08,2.44444444444444E-06,0,118627,2,16,0,0,0,0,0,2.4,347,-5,0,11,5,0,0,0,0,0,0,0,0,0.8,28385,0,0,0,0,769,215,0,0,68,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0.4,0.2,0.2,0.2,16.3
Anders,Lindegaard,GLK,BUR,4300000,0,0,0,0,0,0,5305,0,0,0,0,0,0,0,0,39,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1141,0,0,0,0,0,9,0,0,0,Chelsea,Man City,Everton,Arsenal,,0,0,0,0,0
Victor,Lindelof,DEF,MUN,5000000,0,80,3.1,6.2E-07,1.6E-05,0,369215,1,32,0,0,0,1,0,16,34371,0,0,80,0,0.1,0,0.3,9,0,6,0,1,5.8,626184,1,0,0,1,2248,10406,0,0,464,Everton,Man City,Chelsea,Huddersfield,Cardiff City,6.6,4.1,3.5,4,64.4
Jesse,Lingard,MID,MUN,6700000,2,75,3,4.47761194029851E-07,1.11940298507463E-05,0,801553,2,22,0,0,0,4,0,11.2,3491,-3,0,75,3,0.3,0,1.7,5,0,3,0,3,2.8,641068,0,0,0,1,1485,1954,0,0,254,Everton,Man City,Chelsea,Huddersfield,Cardiff City,3.9,2.3,3.2,2.7,93.7
Fernando,Llorente,FWD,TOT,5100000,5,35,2.2,4.31372549019608E-07,6.86274509803922E-06,0,229857,2,5,0,0,0,1,0,6.9,4777,-9,0,35,9,0.4,0,2,3,0,1,0,4,1.4,284468,1,0,0,1,479,40435,0,0,86,Man City,Brighton,West Ham,Bournemouth,Everton,3.6,2.1,1.7,1.8,53.9
Hugo,Lloris,GLK,TOT,5400000,6,129,4.4,8.14814814814815E-07,2.38888888888889E-05,0,512517,0,29,0,81,0,0,0,23.9,10059,-1,0,129,1,0.8,0,4.3,10,0,11,0,0,6.3,405602,0,0,2,2,2610,24237,0,0,602,Man City,Brighton,West Ham,Bournemouth,Everton,10.2,5.5,3.8,6.3,71.2
Jurgen,Locadia,FWD,BHA,5300000,2,49,2,3.77358490566038E-07,9.24528301886792E-06,0,62514,1,19,0,0,0,2,0,9.2,1075,-2,0,49,2,0.2,0,0.8,6,0,3,0,0,0.3,68554,0,0,0,1,1112,389,0,0,149,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,2.2,1.7,1.1,1.5,68
Ruben,Loftus-Cheek,MID,CHE,5200000,2,64,1.88235294117647,3.61990950226244E-07,1.23076923076923E-05,0,81067,0,7,0,0,0,5,0,12.3,2976,-3,0,64,3,1.3,0,6.8,5,0,3,0,2,0.7,56446,0,0,0,2,706,5444,0,0,224,Burnley,Man Utd,Watford,Leicester,,1.7,0.9,1.4,1.1,75.5
Kevin,Long,DEF,BUR,4100000,0,16,0.470588235294118,1.14777618364419E-07,3.90243902439024E-06,0,42564,0,9,0,0,0,0,0,3.9,325,-4,0,16,4,0,0,0,0,0,1,0,1,0.3,13134,0,0,0,0,513,199,0,0,101,Chelsea,Man City,Everton,Arsenal,,0.2,0.2,0.2,0.2,16.8
Shane,Long,FWD,SOU,4600000,6,50,1.51515151515152,3.29380764163373E-07,1.08695652173913E-05,0,293180,2,17,0,0,0,3,0,10.9,6172,-4,0,50,4,0.9,0,4,4,0,1,0,2,2.8,346481,0,0,0,1,947,52473,0,0,144,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,1.8,1.3,0.9,1.2,62.9
Sean,Longstaff,MID,NEW,4500000,0,26,2.9,6.44444444444444E-07,5.77777777777778E-06,0,15956,2,9,0,0,0,1,0,5.8,695,0,0,26,0,0,0,0,1,0,3,0,1,0.1,18682,0,0,0,0,686,9,0,0,117,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,30.9
Ademola,Lookman,MID,EVE,4900000,1,28,0.823529411764706,1.68067226890756E-07,5.71428571428571E-06,0,19821,0,7,0,0,0,0,0,5.7,143,-6,0,28,6,0.1,0,0.7,0,0,1,0,2,0.1,10887,0,0,0,0,552,18,0,0,99,Man Utd,Crystal Palace,Burnley,Tottenham,,0.4,0.4,0.4,0.4,42.5
Jonas,Lossl,GLK,HUD,4400000,0,88,3.1,7.04545454545455E-07,2E-05,0,142418,0,46,0,76,0,0,0,20,6207,-1,0,88,1,0,0,0,6,0,5,0,0,1.6,127933,0,0,1,1,2507,529,0,0,483,Watford,Liverpool,Man Utd,Southampton,,3.2,2.9,2.9,2.9,69.4
Dejan,Lovren,DEF,LIV,4900000,0,56,1.64705882352941,3.36134453781513E-07,1.14285714285714E-05,0,500569,1,5,0,0,0,1,0,11.4,908,-1,0,56,1,0.1,0,0.7,9,0,5,0,1,1.5,223227,0,0,0,2,813,183,0,0,213,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0,1.5,0.8,1.4,29.3
Chris,Lowe,DEF,HUD,4400000,-1,43,1.7,3.86363636363636E-07,9.77272727272727E-06,0,15237,2,52,0,0,0,0,0,9.8,99,-1,0,43,1,0.1,0,0.3,6,0,1,0,3,0.1,9856,0,0,0,0,1928,36,0,0,283,Watford,Liverpool,Man Utd,Southampton,,1.3,1.1,1.1,1.1,82.8
Matthew,Lowton,DEF,BUR,4600000,7,31,0.911764705882353,1.98209718670077E-07,6.73913043478261E-06,0,49147,5,33,0,0,0,0,0,6.7,132,-4,0,31,4,0.7,0,3,1,0,4,0,0,0.2,11706,0,0,0,0,1388,254,0,0,228,Chelsea,Man City,Everton,Arsenal,,0.5,0.5,0.5,0.5,38.7
,Lucas,FWD,WHU,6200000,0,24,0.705882352941177,1.13851992409867E-07,3.87096774193548E-06,0,50726,0,12,0,0,0,2,0,3.9,171,-3,0,24,3,0,0,0.3,3,0,0,0,0,0.1,41196,0,0,0,1,436,31,0,0,94,Leicester,Tottenham,Southampton,Watford,,0,0.4,0.4,0.4,29.4
,Lucas Moura,MID,TOT,6800000,21,119,4.4,6.47058823529412E-07,1.75E-05,0,1900048,3,14,0,0,0,10,0,17.8,9596,-2,-1,119,2,1.4,0,9.3,8,0,12,0,2,9.4,2214235,0,0,0,2,1701,231865,1,0,313,Man City,Brighton,West Ham,Bournemouth,Everton,8.5,4.9,4.2,4.6,137.8
Romelu,Lukaku,FWD,MUN,10800000,2,110,3.8,3.51851851851852E-07,1.01851851851852E-05,0,889500,4,33,0,0,0,12,0,10.2,13323,-2,0,110,2,0.1,0,1.3,14,0,4,0,1,4.3,660366,0,0,0,3,1928,3941,0,0,355,Everton,Man City,Chelsea,Huddersfield,Cardiff City,7.2,4.1,4.4,4.4,187.9
James,Maddison,MID,LEI,6800000,2,124,3.9,5.73529411764706E-07,1.82352941176471E-05,0,1651994,3,41,0,0,0,7,0,18,106463,3,1,124,-3,0.6,1,4,12,0,6,0,6,5.9,1909645,0,0,0,1,2489,3686,-1,1,571,West Ham,Arsenal,Man City,Chelsea,,3.7,4.1,2.7,3.3,280.7
Gary,Madine,FWD,CAR,4400000,0,5,1,2.27272727272727E-07,1.13636363636364E-06,0,134273,0,3,0,0,0,0,0,1.1,993,-1,0,5,1,0,0,0,0,0,0,0,0,0.9,99891,0,0,0,0,32,587,0,0,13,Liverpool,Fulham,Crystal Palace,Man Utd,,0,0,0,0,1
Harry,Maguire,DEF,LEI,5400000,2,76,2.8,5.18518518518518E-07,1.40740740740741E-05,0,905619,5,38,0,0,0,3,0,14.1,6798,-1,0,76,1,0.1,0,0.7,8,0,4,0,1,8.4,462070,0,0,0,2,2236,1219,0,1,447,West Ham,Arsenal,Man City,Chelsea,,2.6,2.3,2.4,3.5,122.6
Riyad,Mahrez,MID,MCI,8200000,0,89,2.6969696969697,3.2889874353289E-07,1.08536585365854E-05,0,598130,0,8,0,0,0,6,0,10.9,2176,-8,0,89,8,0.2,1,1.3,11,0,4,0,3,1.8,399027,0,0,0,2,1241,639,0,0,304,Tottenham,Man Utd,Burnley,Leicester,Brighton,3.5,2,2.2,2,148.1
Ainsley,Maitland-Niles,MID,ARS,4400000,1,33,1,2.27272727272727E-07,7.5E-06,0,57841,1,12,0,0,0,1,0,7.5,1398,-1,0,33,1,0.5,0,2,3,0,2,0,1,0.4,47965,0,0,0,0,813,2097,0,0,132,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,1,0.5,0.6,0.5,40.6
Scott,Malone,DEF,HUD,4000000,0,0,0,0,0,0,182081,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,1.1,812,0,0,0,0,0,5,0,0,0,Watford,Liverpool,Man Utd,Southampton,,0,0,0,0,0
Sadio,Mane,MID,LIV,10000000,9,198,6.2,6.2E-07,1.98E-05,0,3247495,2,19,0,0,0,18,0,19.6,79284,5,1,198,-5,0.4,0,4,22,0,16,0,3,32.9,4082965,0,0,0,6,2716,61505,-1,0,607,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,6.7,8.6,7.8,8.4,262.1
Javier,Manquillo,DEF,NEW,4300000,5,45,1.32352941176471,3.07797537619699E-07,1.04651162790698E-05,0,29092,2,11,0,0,0,0,0,10.5,460,-2,0,45,2,0.4,0,1.7,5,0,4,0,2,0.2,32424,0,0,0,1,828,344,0,0,192,Southampton,Brighton,Liverpool,Fulham,,0.8,0.7,0.9,0.7,27.6
Solomon,March,MID,BHA,4700000,2,84,2.7,5.74468085106383E-07,1.78723404255319E-05,0,168529,1,38,0,0,0,1,0,17.9,3465,-3,1,84,3,0.2,0,1,5,0,5,0,5,0.7,198557,0,0,0,1,2217,1430,-1,0,309,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,3.3,2.8,1.5,1.7,137.3
Adrian,Mariappa,DEF,WAT,4200000,0,52,2.4,5.71428571428571E-07,1.23809523809524E-05,0,46323,3,25,0,0,0,0,0,12.4,2245,-3,0,52,3,0.1,0,0.3,2,0,5,0,0,0.7,74087,0,0,0,0,1642,2652,0,0,289,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,4.5,2.5,2.3,2.3,45.5
Lazar,Markovic,MID,FUL,4800000,0,1,1,2.08333333333333E-07,2.08333333333333E-07,0,1167,0,1,0,0,0,0,0,0.2,96,-2,0,1,2,0,0,0,0,0,0,0,0,0,1515,0,0,0,0,45,18,0,0,3,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0,0,0,0,2.3
George,Marsh,MID,TOT,4500000,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,Man City,Brighton,West Ham,Bournemouth,Everton,0,0,0,0,0
Anthony,Martial,MID,MUN,7200000,5,118,4.9,6.80555555555556E-07,1.63888888888889E-05,0,1655540,2,20,0,0,0,10,0,16.4,12787,-3,0,118,3,0.7,0,5,13,0,5,0,4,4.1,1798716,0,0,0,3,1471,18480,0,0,374,Everton,Man City,Chelsea,Huddersfield,Cardiff City,8.7,4.9,6.4,5.6,168.7
Cuco,Martina,DEF,EVE,4500000,0,0,0,0,0,0,8230,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,2,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,17286,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0.2,21879,0,0,0,0,0,23,0,0,0,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,0
Adam,Masina,DEF,WAT,4300000,2,23,0.696969696969697,1.62085976039464E-07,5.34883720930233E-06,0,9808,4,16,0,0,0,0,0,5.3,212,-2,0,23,2,0.2,0,0.7,1,0,2,0,1,0.2,12943,0,0,0,0,799,6320,0,0,138,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0.6,0.3,0.3,0.3,25.8
Arthur,Masuaku,MID,WHU,4200000,2,36,1.05882352941176,2.52100840336134E-07,8.57142857142857E-06,0,253473,2,26,0,0,0,0,0,8.4,2919,-3,1,36,3,0.2,0,0.7,0,0,2,0,1,1.4,209363,0,0,0,0,1397,246,-1,0,239,Leicester,Tottenham,Southampton,Watford,,0.5,0.5,0.6,0.5,53.1
Juan,Mata,MID,MUN,6100000,3,59,1.78787878787879,2.93094883258818E-07,9.67213114754098E-06,0,182161,3,13,0,0,0,2,0,9.7,450,-4,0,59,4,0.3,0,2,5,0,5,0,4,1,97168,0,0,0,2,1114,627,0,0,234,Everton,Man City,Chelsea,Huddersfield,Cardiff City,1.8,1,1.5,1.2,80.4
Nemanja,Matic,MID,MUN,5000000,0,54,2.2,4.4E-07,1.08E-05,0,84751,6,32,0,0,0,1,0,10.8,869,0,0,54,0,0.1,0,0.7,2,0,6,0,0,0.7,63847,0,0,0,0,2205,284,0,1,334,Everton,Man City,Chelsea,Huddersfield,Cardiff City,2.4,1.4,2,1.7,84.3
Joel,Matip,DEF,LIV,4900000,6,70,3.5,7.14285714285714E-07,1.42857142857143E-05,0,62631,3,12,0,0,0,1,0,14.3,3395,-1,0,70,1,0.7,0,3.3,6,0,7,0,0,1,111384,0,0,0,1,1355,5677,0,0,338,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,4.1,4.4,2.9,4.4,49.3
Konstantinos,Mavropanos,DEF,ARS,4700000,1,2,0.0606060606060606,1.28949065119278E-08,4.25531914893617E-07,0,10686,0,0,0,0,0,0,0,0.4,61,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0.1,2420,0,0,0,0,69,178,0,0,17,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,2.2
Alfie,Mawson,DEF,FUL,4700000,0,18,1.4,2.97872340425532E-07,3.82978723404255E-06,0,15375,2,22,0,0,0,0,0,3.8,45,-3,0,18,3,0,0,0,2,0,1,0,0,0.1,4036,0,0,0,0,1035,16,0,0,155,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0,0,0,0,28.6
Chancel,Mbemba,DEF,NEW,4000000,0,0,0,0,0,0,8804,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1201,0,0,0,0,0,5,0,0,0,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,0
Isaac,Mbenza,MID,HUD,5900000,0,25,0.735294117647059,1.24626121635095E-07,4.23728813559322E-06,0,1758,1,16,0,0,0,0,0,4.2,8,-1,0,25,1,0.1,0,0.3,0,0,0,0,1,0,927,0,0,0,0,631,11,0,0,85,Watford,Liverpool,Man Utd,Southampton,,0,0.4,0.4,0.4,27.7
James,McArthur,MID,CRY,4800000,5,103,3,6.25E-07,2.14583333333333E-05,0,319461,6,42,0,0,0,2,0,21.5,16683,-2,0,103,2,0.6,0,2.8,5,0,10,0,6,2.6,378014,0,0,0,1,2697,2605,0,0,412,Arsenal,Everton,Cardiff City,Bournemouth,,2.2,2.4,2.5,2.8,132.8
Alex,McCarthy,GLK,SOU,4300000,0,73,2.9,6.74418604651163E-07,1.69767441860465E-05,0,260112,1,44,0,78,0,0,0,17,6138,-2,0,73,2,0,0,0,6,0,4,0,0,2.1,269451,0,0,0,1,2250,1479,0,0,414,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,2.7,2.5,3.4,58.6
James,McCarthy,MID,EVE,4400000,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,70,-1,0,0,1,0,0,0,0,0,0,0,0,0,3318,0,0,0,0,0,26,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
Kevin,McDonald,MID,FUL,4200000,0,17,0.5,1.19047619047619E-07,4.04761904761905E-06,0,33724,4,27,0,0,0,0,0,4,542,-3,0,17,3,0.2,0,0.7,0,0,0,0,0,0.2,23113,0,0,0,0,837,107,0,1,123,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0.2,0.2,0.2,0.2,18.7
Dwight,McNeil,MID,BUR,4400000,8,68,2,4.54545454545455E-07,1.54545454545455E-05,0,41516,2,20,0,0,0,3,0,15.5,9193,-1,0,68,1,1.4,0,6.3,6,0,5,0,4,0.8,87090,0,0,0,0,1326,5118,0,0,273,Chelsea,Man City,Everton,Arsenal,,1,1,1,1.7,102.6
Sam,McQueen,DEF,SOU,4000000,0,0,0,0,0,0,52164,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5506,0,0,0,0,0,6,0,0,0,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,0,0,0,0,0
Scott,McTominay,MID,MUN,4200000,0,26,0.787878787878788,1.87590187590188E-07,6.19047619047619E-06,0,109673,0,13,0,0,0,1,0,6.2,4093,-3,0,26,3,0.7,0,3,2,0,1,0,0,1,117128,0,0,0,0,628,7093,0,0,107,Everton,Man City,Chelsea,Huddersfield,Cardiff City,0.8,0.4,0.4,0.4,22.7
Zech,Medley,DEF,ARS,4000000,0,0,0,0,0,0,4851,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6557,0,0,0,0,0,161,0,0,0,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,0
Ben,Mee,DEF,BUR,4600000,6,78,2.3,5E-07,1.69565217391304E-05,0,275106,9,60,0,0,0,0,0,17,2764,-4,0,78,4,1,0,4.7,5,0,8,0,2,1.6,109691,1,0,0,0,3060,1171,0,0,518,Chelsea,Man City,Everton,Arsenal,,2,2,2.1,1.9,110.3
Nathaniel,Mendez-Laing,MID,CAR,4800000,11,38,1.11764705882353,2.32843137254902E-07,7.91666666666667E-06,0,4690,0,12,0,0,0,2,0,7.9,65,-2,0,38,2,0.7,0,3.3,3,0,3,0,0,0,2217,0,0,0,0,629,139,0,0,144,Liverpool,Fulham,Crystal Palace,Man Utd,,0.6,0.6,0.6,0.6,43.6
Benjamin,Mendy,DEF,MCI,6100000,2,59,1.78787878787879,2.93094883258818E-07,9.67213114754098E-06,0,2399682,1,6,0,0,0,0,0,9.7,1617,1,0,59,-1,0.1,0,0.7,6,0,4,0,6,6.1,1931300,0,0,0,2,900,10121,0,0,262,Tottenham,Man Utd,Burnley,Leicester,Brighton,2.6,0.9,1.2,1.2,54.2
Nampalys,Mendy,MID,LEI,4400000,1,56,1.9,4.31818181818182E-07,1.27272727272727E-05,0,130427,5,29,0,0,0,0,0,12.7,1957,-1,0,56,1,0.2,0,0.7,0,0,7,0,1,0.9,154703,0,0,0,0,2073,176,0,0,283,West Ham,Arsenal,Man City,Chelsea,,1.2,1.4,1,1,39.3
Chris,Mepham,DEF,BOU,4500000,5,20,0.588235294117647,1.30718954248366E-07,4.44444444444444E-06,0,2352,1,14,0,0,0,0,0,4.4,286,0,0,20,0,0.5,0,2.3,0,0,2,0,0,0.1,6191,0,0,0,0,731,581,0,0,125,Fulham,Southampton,Tottenham,Crystal Palace,,0.3,0.3,0.3,0.3,16.4
Mikel,Merino,MID,NEW,5000000,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,0,0,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,0
Max,Meyer,MID,CRY,5500000,1,52,1.52941176470588,2.7807486631016E-07,9.45454545454545E-06,0,43931,3,18,0,0,0,1,0,9.5,117,-5,0,52,5,0.1,0,0.5,0,0,5,0,3,0.2,9482,0,0,0,0,1153,32,0,0,191,Arsenal,Everton,Cardiff City,Bournemouth,,0.8,0.8,0.8,1,85.9
Simon,Mignolet,GLK,LIV,4700000,0,0,0,0,0,0,6337,0,0,0,0,0,0,0,0,27,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1765,0,0,0,0,0,18,0,0,0,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0,0,0,0,0
Luka,Milivojevic,MID,CRY,6400000,8,156,4.6,7.1875E-07,2.4375E-05,0,782631,8,46,0,0,0,12,0,24.4,52079,-1,0,156,1,1.1,1,7.3,24,0,11,0,1,8.4,807294,0,0,0,4,3060,19407,0,0,666,Arsenal,Everton,Cardiff City,Bournemouth,,4.3,4.6,4.8,5.3,217
James,Milner,MID,LIV,5600000,1,95,2.79411764705882,4.98949579831933E-07,1.69642857142857E-05,0,652997,3,13,0,0,0,4,0,17,3475,1,0,95,-1,0.2,0,1.3,12,0,9,0,5,2.5,679257,0,0,0,1,1730,954,0,1,427,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,1.9,3.1,2.5,2.7,162.6
Yerry,Mina,DEF,EVE,5400000,0,35,1.02941176470588,1.90631808278867E-07,6.48148148148148E-06,0,142103,3,11,0,0,0,1,0,6.5,380,-1,0,35,1,0,0,0,2,0,3,0,0,0.5,52632,0,0,0,0,801,15,0,0,166,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0.5,0.5,0.5,28.1
Tyrone,Mings,DEF,BOU,4200000,0,5,1,2.38095238095238E-07,1.19047619047619E-06,0,9342,0,4,0,0,0,0,0,1.2,46,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,2397,0,0,0,0,141,6,0,0,41,Fulham,Southampton,Tottenham,Crystal Palace,,0,0,0,0,6.8
Rafa,Mir,FWD,WOL,4500000,0,0,0,0,0,0,5910,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2242,0,0,0,0,0,18,0,0,0,Brighton,Arsenal,Watford,Fulham,Liverpool,0,0,0,0,0
Kevin,Mirallas,MID,EVE,5500000,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,4,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
,Miranda,DEF,WOL,4000000,0,0,0,0,0,0,4203,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,10,0,0,0,Brighton,Arsenal,Watford,Fulham,Liverpool,0,0,0,0,0
Aleksandar,Mitrovic,FWD,FUL,6300000,5,123,3.7,5.87301587301587E-07,1.95238095238095E-05,0,2609309,6,73,0,0,0,10,0,19.5,16837,-2,0,123,2,0.4,0,2.3,12,0,3,0,4,10.5,2735712,0,0,0,3,2920,5439,0,0,324,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,3.4,4.7,3,4.3,256.2
Henrikh,Mkhitaryan,MID,ARS,6700000,3,91,2.75757575757576,4.11578471279964E-07,1.35820895522388E-05,0,1482081,1,20,0,0,0,6,0,13.6,14041,-3,1,91,3,0.3,0,2,12,0,3,0,4,5.4,1050081,0,0,0,4,1342,32388,-1,0,317,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,4.3,1.9,3.1,1.8,128.6
Nacho,Monreal,DEF,ARS,5400000,8,69,3.6,6.66666666666667E-07,1.27777777777778E-05,0,259431,4,19,0,0,0,1,0,12.8,1977,-1,0,69,1,0.9,0,4.7,6,0,5,0,3,1.8,291570,0,0,0,1,1590,41358,0,0,340,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,7.3,3.3,4.8,2.4,70.6
Martin,Montoya,DEF,BHA,4300000,0,42,1.8,4.18604651162791E-07,9.76744186046512E-06,0,20561,4,40,0,0,0,0,0,9.8,1503,-2,0,42,2,0.1,0,0.5,1,0,3,0,1,0.2,21463,0,0,0,0,2070,177,0,0,342,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,2.4,1.2,0.9,1.4,76.5
Aaron,Mooy,MID,HUD,5000000,1,70,2.7,5.4E-07,1.4E-05,0,219413,4,44,0,0,0,3,0,14,755,-5,0,70,5,0.7,0,3.7,5,0,3,0,1,1,74960,0,0,0,1,2056,204,0,0,374,Watford,Liverpool,Man Utd,Southampton,,2.2,1.4,1.8,2.2,146.3
Alvaro,Morata,FWD,CHE,8400000,0,46,2.9,3.45238095238095E-07,5.47619047619048E-06,0,449765,3,11,0,0,0,5,0,5.5,236,-6,0,46,6,0,0,0,3,0,6,0,0,1.3,317992,0,0,0,1,936,6,0,0,119,Burnley,Man Utd,Watford,Leicester,,0,0,0,0,86.3
Alberto,Moreno,DEF,LIV,4100000,0,4,0.117647058823529,2.86944045911047E-08,9.75609756097561E-07,0,24158,0,2,0,0,0,0,0,1,86,-4,0,4,4,0,0,0,0,0,0,0,0,0.2,8486,0,0,0,0,154,75,0,0,24,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,0.1,0.1,0.1,0.1,6.7
Wes,Morgan,DEF,LEI,4600000,2,76,3.5,7.60869565217391E-07,1.65217391304348E-05,0,127379,1,28,0,0,0,3,0,16.5,13314,1,0,76,-1,1.4,0,6.3,7,0,6,0,0,2,155296,0,0,0,2,1924,8205,0,2,365,West Ham,Arsenal,Man City,Chelsea,,3.6,3.2,3.3,4.7,80.5
Sean,Morrison,DEF,CAR,4700000,16,88,2.9,6.17021276595745E-07,1.87234042553191E-05,0,71402,5,57,0,0,0,1,0,18.7,2567,-3,0,88,3,1,0,4.5,5,0,8,0,4,0.4,55188,0,0,0,1,2679,2116,0,0,439,Liverpool,Fulham,Crystal Palace,Man Utd,,3.2,2.4,2.7,2.5,130.8
Victor,Moses,DEF,CHE,5500000,0,2,1,1.81818181818182E-07,3.63636363636364E-07,0,166402,0,1,0,0,0,0,0,0.4,188,-5,0,2,5,0,0,0,0,0,0,0,0,1.2,6828,0,0,0,0,26,3,0,0,3,Burnley,Man Utd,Watford,Leicester,,0,0,0,0,2
Steve,Mounie,FWD,HUD,5800000,1,64,2.3,3.96551724137931E-07,1.10344827586207E-05,0,38144,1,34,0,0,0,2,0,11,470,-2,0,64,2,0.1,0,0.7,4,0,5,0,4,0.2,31276,0,0,0,0,1635,152,0,1,149,Watford,Liverpool,Man Utd,Southampton,,2.1,1.3,2,1.9,122.5
Lys,Mousset,FWD,BOU,4900000,0,25,0.735294117647059,1.50060024009604E-07,5.10204081632653E-06,0,24276,1,14,0,0,0,1,0,5.1,615,-1,0,25,1,0,0,0,0,0,0,0,0,0.3,19169,0,0,0,0,302,160,0,0,75,Fulham,Southampton,Tottenham,Crystal Palace,,0.5,0.4,0.4,0.4,21.8
,Moutinho,MID,WOL,5200000,4,106,3.2,6.15384615384615E-07,2.03846153846154E-05,0,631851,3,35,0,0,0,1,0,20.4,16854,-3,0,106,3,0.5,0,2.7,11,0,7,0,8,5.7,851498,0,0,0,1,2588,18204,0,0,526,Brighton,Arsenal,Watford,Fulham,Liverpool,7,2.4,3.8,1.8,176.6
Arijanet,Muric,GLK,MCI,4500000,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,0,0,0,0,0,36,0,0,0,Tottenham,Man Utd,Burnley,Leicester,Brighton,0,0,0,0,0
Jacob,Murphy,MID,NEW,4700000,0,16,1.8,3.82978723404255E-07,3.40425531914894E-06,0,4433,0,8,0,0,0,0,0,3.4,9,-3,0,16,3,0,0,0,0,0,1,0,1,0,2292,0,0,0,0,296,1,0,0,50,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,10.7
