FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Matteo,Darmian,DEF,MUN,4600000,1,11,0.733333333333333,1.59420289855072E-07,2.39130434782609E-06,0,24633,0,3,0,0,0,0,0,2.4,313,-4,0,11,4,0.5,0,2.3,2,0,1,0,0,0.2,7641,0,0,0,0,270,1353,0,0,56,Fulham,Liverpool,Cardiff City,Huddersfield,Bournemouth,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,9.5
,David Luiz,DEF,CHE,5600000,0,58,4.1,7.32142857142857E-07,1.03571428571429E-05,0,235866,1,11,0,0,0,0,0,10.4,25067,1,0,58,-1,0.7,0,4,6,0,7,0,0,5.8,316426,0,0,0,0,1260,7028,0,0,302,Man City,Brighton,Leicester,Watford,Crystal Palace,4.5,4,4.6,4.4,5.2,4.6,4,3.1,3.3,5.3,4.2,5.5,4.6,3.8,5.1,4.8,5,4.3,4.3,4.5,4.8,4.9,4.2,54.3
,David Silva,MID,MCI,8700000,3,70,5.4,6.20689655172414E-07,8.04597701149425E-06,0,595445,1,5,0,0,0,5,0,8,55283,2,0,70,-2,0.6,0,5.5,8,0,7,0,2,11.3,945248,0,0,0,1,1007,31171,0,0,311,Chelsea,Everton,Crystal Palace,Leicester,Southampton,4.7,6.8,6.5,5.8,6.6,5.6,6.8,7.2,7.5,6.3,5.1,4.5,6.1,5.8,6.8,5.7,6.1,6.9,7.1,5.1,6.4,6.4,5.5,148.9
Ben,Davies,DEF,TOT,5600000,0,23,2.1,3.75E-07,4.10714285714286E-06,0,355037,1,12,0,0,0,0,0,4.1,3984,-4,0,23,4,0.4,0,2,0,0,2,0,0,2.2,37184,0,0,0,0,809,2583,0,0,133,Leicester,Burnley,Everton,Bournemouth,Wolverhampton,1.6,1.4,2,1.2,1.7,2.4,1.6,1.4,1.7,1.2,1.5,1.6,2,1,1.6,1.5,1.7,2,2.1,1.6,1.3,1.2,2.4,38.6
Tom,Davies,MID,EVE,5200000,0,11,0.733333333333333,1.41025641025641E-07,2.11538461538462E-06,0,10113,2,7,0,0,0,0,0,2.1,169,-3,0,11,3,0,0,0,0,0,1,0,0,0.1,2981,0,0,0,0,496,53,0,0,62,Watford,Man City,Tottenham,Burnley,Brighton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,14.3
Steven,Davis,MID,SOU,4600000,7,9,0.6,1.30434782608696E-07,1.95652173913043E-06,0,6374,0,4,0,0,0,0,0,2,88,-4,0,9,4,0.4,0,2,2,0,0,0,1,0.1,1609,0,0,0,0,97,512,0,0,39,Cardiff City,Arsenal,Huddersfield,West Ham,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.2
Kevin,De Bruyne,MID,MCI,9700000,0,2,0.133333333333333,1.3745704467354E-08,2.06185567010309E-07,0,1335964,1,0,0,0,0,0,0,0.2,1297,-3,0,2,3,0,0,0,0,0,0,0,0,3.2,160837,0,0,0,0,81,281,0,0,8,Chelsea,Everton,Crystal Palace,Leicester,Southampton,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.6
David,De Gea,GLK,MUN,5700000,2,43,2.9,5.08771929824561E-07,7.54385964912281E-06,0,886376,0,25,0,51,0,0,0,7.5,13032,-3,0,43,3,0.5,0,2.8,1,0,2,0,0,15.4,105764,0,0,0,0,1350,5518,0,0,247,Fulham,Liverpool,Cardiff City,Huddersfield,Bournemouth,2.8,2.7,3.6,3.6,2.2,2.8,3.2,3.3,2.6,2.6,2.3,3,3.3,2.7,1.8,2.6,2.9,3,2.4,3.1,3.1,3.9,4.1,36.4
Troy,Deeney,FWD,WAT,5800000,2,36,3,5.17241379310345E-07,6.20689655172414E-06,0,416285,1,17,0,0,0,2,0,6.1,4843,-2,1,36,2,0.3,0,1.5,4,0,1,0,1,2.4,434141,0,0,0,1,983,3861,-1,0,114,Everton,Cardiff City,West Ham,Chelsea,Newcastle,2.1,3.8,3.1,2.5,2.9,2.6,2.8,3.5,2.6,2.3,3.5,2.7,1.8,3,2,3.4,3.2,4.4,3.3,2.8,2.8,2.2,3.3,80
Jermain,Defoe,FWD,BOU,5600000,0,4,0.266666666666667,4.76190476190476E-08,7.14285714285714E-07,0,38505,0,2,0,0,0,0,0,0.7,464,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.4,8376,0,0,0,0,22,146,0,0,12,Liverpool,Wolverhampton,Brighton,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5400000,0,10,0.666666666666667,1.23456790123457E-07,1.85185185185185E-06,0,1285,0,14,0,0,0,0,0,1.9,73,-1,0,10,1,0.2,0,1,0,0,0,0,0,0,808,0,0,0,0,449,5,0,0,70,Brighton,Tottenham,Arsenal,Everton,West Ham,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.9
Fabian,Delph,DEF,MCI,5300000,2,24,1.6,3.0188679245283E-07,4.52830188679245E-06,0,40145,0,1,0,0,0,0,0,4.5,2109,-2,0,24,2,0.4,0,2.3,2,0,3,0,0,0.5,43975,0,0,0,0,383,1306,0,0,120,Chelsea,Everton,Crystal Palace,Leicester,Southampton,1.2,1.8,1.1,0.9,0.9,1.2,1.3,1.6,1,0.8,1.3,1.2,1,0.8,1.2,1.1,0.8,1.9,1.3,1.1,0.9,1.1,0.9,11.7
Mousa,Dembele,MID,TOT,4900000,0,14,0.933333333333333,1.9047619047619E-07,2.85714285714286E-06,0,73405,1,6,0,0,0,0,0,2.9,911,-1,0,14,1,0,0,0,0,0,1,0,0,0.9,23437,0,0,0,0,512,19,0,0,74,Leicester,Burnley,Everton,Bournemouth,Wolverhampton,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7.1
Leander,Dendoncker,MID,WOL,4300000,1,1,0.0666666666666667,1.55038759689922E-08,2.32558139534884E-07,0,27268,0,0,0,0,0,0,0,0.2,935,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.4,17566,0,0,0,0,9,560,0,0,3,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Laurent,Depoitre,FWD,HUD,5100000,2,21,1.5,2.94117647058824E-07,4.11764705882353E-06,0,58986,1,16,0,0,0,0,0,4.1,1168,-4,0,21,4,0.2,0,1,0,0,0,0,1,0.4,15157,0,0,0,0,669,622,0,0,23,Arsenal,Newcastle,Southampton,Man Utd,Fulham,1.1,0.8,1,1.2,1.5,1.1,1,0.8,1.1,0.8,1,1.1,0.8,0.8,1,1.2,1,0.8,0.9,1,0.8,1.1,1.1,33.5
Gerard,Deulofeu,MID,WAT,5400000,1,21,1.4,2.59259259259259E-07,3.88888888888889E-06,0,49670,1,4,0,0,0,1,0,3.9,5243,-1,0,21,1,0.3,0,1.8,0,0,2,0,1,0.6,64456,0,0,0,0,440,1247,0,0,57,Everton,Cardiff City,West Ham,Chelsea,Newcastle,0.7,0.9,0.7,0.7,0.9,0.7,0.9,0.9,0.7,0.7,0.9,0.7,0.7,0.8,0.7,1,0.7,1,0.8,0.9,0.9,0.7,0.7,35
Fousseni,Diabate,MID,LEI,4600000,1,1,0.0666666666666667,1.44927536231884E-08,2.17391304347826E-07,0,2889,0,1,0,0,0,0,0,0.2,40,-4,0,1,4,0.1,0,0.3,0,0,0,0,0,0,939,0,0,0,0,54,28,0,0,4,Tottenham,Crystal Palace,Chelsea,Man City,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4600000,0,9,0.6,1.30434782608696E-07,1.95652173913043E-06,0,2631,0,6,0,0,0,0,0,2,46,-4,0,9,4,0,0,0,0,0,1,0,0,0,697,0,0,0,0,230,8,0,0,17,Arsenal,Newcastle,Southampton,Man Utd,Fulham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5
Mohamed,Diame,MID,NEW,4900000,1,31,2.1,4.28571428571429E-07,6.3265306122449E-06,0,5734,3,20,0,0,0,0,0,6.3,175,-1,0,31,1,0.4,0,1.8,0,0,4,0,0,0.1,3986,0,0,0,0,1324,180,0,0,87,Wolverhampton,Huddersfield,Fulham,Liverpool,Watford,1.5,2,1.7,1.1,1.5,1.1,1.1,1.5,1,1.4,1.7,1.5,1.5,1.6,1.4,1.5,1.5,1.3,1.5,1.6,1.4,1,1.6,34.3
Grady,Diangana,MID,WHU,4500000,1,13,0.866666666666667,1.92592592592593E-07,2.88888888888889E-06,0,9838,0,8,0,0,0,0,0,2.9,1931,0,0,13,0,0.2,0,0.8,0,0,1,0,1,0.2,23553,0,0,0,0,323,222,0,0,47,Crystal Palace,Fulham,Watford,Southampton,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,26.7
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,2698,0,0,0,0,0,0,0,0,42,-3,0,0,3,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,30,0,0,0,Chelsea,Everton,Crystal Palace,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,2,37,3.1,6.45833333333333E-07,7.70833333333333E-06,0,132809,2,12,0,0,0,2,0,7.7,3073,-2,0,37,2,0.6,0,2.8,1,0,4,0,0,1.8,104311,0,0,0,0,1027,6130,0,0,181,Leicester,Burnley,Everton,Bournemouth,Wolverhampton,2.7,2.8,2.1,2.7,2.8,2.5,2.2,2.9,2.7,2.9,2.5,3.1,2.1,2.5,3.2,2.6,2.1,3.2,2.9,1.8,2.4,2.7,2.7,40.1
Lucas,Digne,DEF,EVE,4900000,2,43,3.3,6.73469387755102E-07,8.77551020408163E-06,0,139226,1,12,0,0,0,0,0,8.8,6046,-1,0,43,1,0.9,0,4.3,3,0,4,0,1,3.7,183034,0,0,0,0,1069,22243,0,0,244,Watford,Man City,Tottenham,Burnley,Brighton,4.1,2.4,3.8,2.4,2.3,3.8,3.2,2.4,3.9,4.2,2.5,3.7,3.4,4.1,2.6,4.2,2.5,2.9,2.1,4,3.2,3.7,3,80.7
Issa,Diop,DEF,WHU,4300000,2,27,2.1,4.88372093023256E-07,6.27906976744186E-06,0,34121,1,17,0,0,0,0,0,6.3,1068,-2,0,27,2,0.6,0,2.5,0,0,2,0,0,0.8,29280,1,0,0,0,1170,5827,0,0,200,Crystal Palace,Fulham,Watford,Southampton,Burnley,1.6,1.3,1.7,1.6,1.5,2,1.1,1.2,1.9,1.8,2.1,1.6,1.6,1.3,2.3,2.2,2.5,1.9,1.9,1.6,2,1.6,1.6,38.3
Matt,Doherty,DEF,WOL,5000000,5,67,4.5,9E-07,1.34E-05,0,340810,1,18,0,0,0,2,0,13.7,8488,5,-1,67,-5,0.7,0,3.5,9,0,4,0,3,19.6,1367539,1,0,0,3,1309,115799,1,0,267,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,5.1,4.5,5.7,4.3,5.7,5.3,4.8,5.2,4.9,5.3,4.6,3.8,6.1,6.6,5.6,4,4.8,5.5,4.8,6.2,5,5.4,5,92.5
Abdoulaye,Doucoure,MID,WAT,5900000,8,53,3.5,5.93220338983051E-07,8.98305084745763E-06,0,125588,2,21,0,0,0,1,0,9,2389,-1,0,53,1,0.6,0,3.5,7,0,3,0,4,1.5,91187,1,0,0,1,1350,8574,0,0,243,Everton,Cardiff City,West Ham,Chelsea,Newcastle,2.2,3.9,3.1,2.6,3.9,2.9,3.8,3.8,2.8,2.7,3.7,2.6,2.1,3.5,1.9,4.1,2.8,4.2,3.4,3.8,3.8,2.2,3.3,79.4
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2628,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,0,0,0,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,499,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,20,0,0,0,Watford,Man City,Tottenham,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,7159,0,0,0,0,0,0,0,0,92,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1444,0,0,0,0,0,25,0,0,0,Man City,Brighton,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,2,54,3.6,7.2E-07,1.08E-05,0,18365,0,20,0,40,0,0,0,10.8,975,0,0,54,0,0.5,0,2.3,5,0,4,0,0,0.6,24003,0,0,0,0,1350,755,0,0,257,Wolverhampton,Huddersfield,Fulham,Liverpool,Watford,3.9,5.2,3.6,3.9,3.9,3.6,4.4,5,3.4,4.5,4.3,4.4,3.3,3.9,5.1,3,2.8,3.5,3.8,3.5,3.6,3.8,3.4,34.1
Shane,Duffy,DEF,BHA,4700000,-2,56,3.7,7.87234042553191E-07,1.19148936170213E-05,0,277863,3,21,0,0,0,3,0,11.9,126648,2,0,56,-2,0.5,0,2.5,5,0,3,0,2,5.8,438436,0,0,0,2,1287,1309,0,1,264,Burnley,Chelsea,Bournemouth,Arsenal,Everton,0,0,0,3.4,5.6,3.1,4.8,3.5,2.6,4.7,4.3,3.6,2.9,5.2,3.8,5.6,4.5,3.7,3.8,3.5,3.9,2.1,4.4,69.5
Paul,Dummett,DEF,NEW,4400000,0,32,3.2,7.27272727272727E-07,7.27272727272727E-06,0,14440,0,10,0,0,0,0,0,7.3,425,-1,0,32,1,0.1,0,0.5,0,0,4,0,0,0.2,10205,0,0,0,0,900,22,0,0,165,Wolverhampton,Huddersfield,Fulham,Liverpool,Watford,0,4.6,3,3.3,3.3,3.1,3.7,4.4,2.8,3.8,3.6,3.9,2.8,3.3,4.3,2.5,2.3,2.9,3.2,2.9,3,3.2,2.8,26.5
Lewis,Dunk,DEF,BHA,4500000,2,47,3.4,7.55555555555556E-07,1.04444444444444E-05,0,132010,2,18,0,0,0,2,0,10.4,9512,0,0,47,0,0.9,0,4,5,0,3,0,0,5,255477,0,0,0,1,1189,30131,0,0,239,Burnley,Chelsea,Bournemouth,Arsenal,Everton,2.6,4.4,1.9,3,5.1,2.7,4.3,3.1,2.2,4.2,3.8,3.2,2.6,4.8,3.4,5.1,4,3.3,3.4,3.1,3.4,1.8,3.9,47.8
Erik,Durm,DEF,HUD,4400000,1,22,1.46666666666667,3.33333333333333E-07,5E-06,0,9542,0,15,0,0,0,0,0,5,251,-1,0,22,1,0.8,0,3.5,2,0,1,0,1,0.1,2542,0,0,0,1,779,183,0,0,117,Arsenal,Newcastle,Southampton,Man Utd,Fulham,0.7,0.7,0.9,1.1,0.7,0.8,1.4,0.8,1.5,1.1,0.7,1,1,0.8,0.7,0.9,1.2,0.8,1.1,0.9,0.9,0.9,0.9,32.5
Bruno,Ecuele Manga,DEF,CAR,4400000,1,30,2,4.54545454545455E-07,6.81818181818182E-06,0,5785,0,30,0,0,0,0,0,6.8,178,-1,0,30,1,0.4,0,1.8,0,0,2,0,1,0.1,4573,0,0,0,0,1350,313,0,0,215,Southampton,Watford,Man Utd,Crystal Palace,Leicester,1.7,1.2,1.8,1.6,1.1,1.7,2.3,1.3,1,1.4,1.1,1.9,2.6,1.4,1.6,1.1,2,1.1,1.1,1.9,1,1.7,1.4,39.7
,Ederson,GLK,MCI,5800000,2,72,4.8,8.27586206896552E-07,1.24137931034483E-05,0,469468,1,7,0,25,0,0,0,12.4,32914,3,0,72,-3,0.5,0,3,4,0,8,0,1,25.9,892230,0,0,0,1,1350,7929,0,0,280,Chelsea,Everton,Crystal Palace,Leicester,Southampton,6.1,7.2,5.8,5.3,5.3,6.3,6.3,6.5,5.6,4.5,6.4,5.6,5.4,4.2,6.2,6,4.7,7,6.4,5.8,5.2,5.8,5,25.7
Robert,Elliot,GLK,NEW,4300000,0,0,0,0,0,0,8804,0,0,0,0,0,0,0,0,158,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1058,0,0,0,0,0,46,0,0,0,Wolverhampton,Huddersfield,Fulham,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,147440,0,0,0,0,0,0,0,0,3218,-2,0,0,2,0,0,0,0,0,0,0,0,2.2,84580,0,0,0,0,0,601,0,0,0,Huddersfield,Southampton,Burnley,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6100000,1,20,2,3.27868852459016E-07,3.27868852459016E-06,0,22260,0,3,0,0,0,0,0,3.3,143,-4,0,20,4,0.1,0,0.5,0,0,4,0,0,0.1,3853,0,0,0,0,544,76,0,0,64,Cardiff City,Arsenal,Huddersfield,West Ham,Man City,1.1,1.4,1.7,1.3,1,1,1.2,1.6,1.4,1.4,1.6,1.2,1.8,1.1,1,1.2,1.1,1.1,1.6,1.8,1.5,1.3,1.6,44.6
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,7018,0,0,0,0,0,0,0,0,123,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1176,0,0,0,0,0,85,0,0,0,Man City,Brighton,Leicester,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4300000,0,0,0,0,0,0,13797,0,0,0,0,0,0,0,0,247,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5574,0,0,0,0,0,81,0,0,0,Newcastle,Bournemouth,Liverpool,Fulham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9300000,6,44,3.7,3.97849462365591E-07,4.73118279569893E-06,0,855900,0,14,0,0,0,0,0,4.8,6985,-2,-1,44,2,0.6,0,5.5,3,0,2,0,6,6,277127,0,0,0,0,839,55789,1,0,197,Leicester,Burnley,Everton,Bournemouth,Wolverhampton,3.6,3.7,2.8,3.5,3.6,3.3,2.9,3.8,3.6,3.8,3.3,4.1,2.8,3.2,4.2,3.4,2.8,4.2,3.7,2.4,3.1,3.6,3.6,77.3
Neil,Etheridge,GLK,CAR,4500000,3,52,3.5,7.77777777777778E-07,1.15555555555556E-05,0,236428,1,30,0,56,0,0,0,11.6,6047,0,0,52,0,0.6,0,2.8,3,0,2,0,0,5.6,430766,0,0,2,1,1350,1559,0,0,293,Southampton,Watford,Man Utd,Crystal Palace,Leicester,4,3,4.2,3.7,2.9,4,4.9,3.1,2,3.4,2.9,4.3,5.2,3.4,3.7,2.8,4.4,2.9,2.9,4.3,2.5,4,3.4,48
Jonny,Evans,DEF,LEI,4800000,0,29,1.93333333333333,4.02777777777778E-07,6.04166666666667E-06,0,17075,1,5,0,0,0,0,0,6,1322,-2,0,29,2,0.7,0,3.5,0,0,4,0,0,0.3,11690,0,0,0,0,601,349,0,0,128,Tottenham,Crystal Palace,Chelsea,Man City,Cardiff City,1.5,1.7,1.6,1.4,2.5,1.6,1.5,1.5,1.3,1.6,1.6,1.5,1.9,1.3,1.5,1.2,1.2,2.2,1.2,1.3,1,1.3,1.7,16.5
Lukasz,Fabianski,GLK,WHU,4600000,9,62,4.1,8.91304347826087E-07,1.34782608695652E-05,0,393271,0,23,0,60,0,0,0,13.8,4018,1,-1,62,-1,1.2,0,5.5,9,0,2,0,0,15.6,322724,0,0,1,2,1350,64198,1,0,298,Crystal Palace,Fulham,Watford,Southampton,Burnley,4.4,3.9,4.8,4.4,4.4,5.3,3.3,3.5,5,4.9,5.3,4.6,4.4,3.8,5.2,5.2,6.1,5.1,5,4.4,5.2,4.5,4.5,45.5
,Fabinho,MID,LIV,5500000,0,10,0.666666666666667,1.21212121212121E-07,1.81818181818182E-06,0,42732,2,2,0,0,0,0,0,1.8,387,-5,0,10,5,0.3,0,1.5,0,0,2,0,0,0.4,7883,0,0,0,0,385,156,0,0,39,Bournemouth,Man Utd,Wolverhampton,Newcastle,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.9
Cesc,Fabregas,MID,CHE,6300000,1,4,0.266666666666667,4.23280423280423E-08,6.34920634920635E-07,0,55798,1,2,0,0,0,0,0,0.6,220,-2,0,4,2,0.1,0,0.5,0,0,0,0,0,0.4,3797,0,0,0,0,138,119,0,0,28,Man City,Brighton,Leicester,Watford,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.4
,Fabri,GLK,FUL,4300000,0,8,0.533333333333333,1.24031007751938E-07,1.86046511627907E-06,0,17565,0,5,0,15,0,0,0,1.9,458,-2,0,8,2,0,0,0,2,0,0,0,0,0.3,13834,0,0,0,0,180,520,0,0,47,Man Utd,West Ham,Newcastle,Wolverhampton,Huddersfield,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,11.5
,Felipe Anderson,MID,WHU,7200000,2,66,4.4,6.11111111111111E-07,9.16666666666667E-06,0,238870,3,20,0,0,0,5,0,9.3,22175,2,-1,66,-2,0.8,0,5.8,9,0,3,0,1,13.9,831252,0,0,0,2,1237,148852,1,0,261,Crystal Palace,Fulham,Watford,Southampton,Burnley,4.6,4.7,4.8,5.2,5,5.5,4.4,4.5,5,3.9,5.6,5.4,3.1,5.1,4.2,5,4.9,3.6,4.4,4.5,4.4,5.3,4.6,113.2
Marouane,Fellaini,MID,MUN,4900000,1,24,2,4.08163265306122E-07,4.89795918367347E-06,0,72460,1,12,0,0,0,0,0,4.9,1556,-1,0,24,1,0.3,0,1.3,0,0,1,0,2,0.7,62891,0,0,0,0,698,1566,0,0,113,Fulham,Liverpool,Cardiff City,Huddersfield,Bournemouth,1.7,1,1.2,1.5,1.4,1.9,1.2,1.7,1.5,1.3,1.4,1.1,1.7,1.6,1.3,1,1.4,1.5,1.2,1,1,1.8,1.5,35.2
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,11536,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0.1,218,0,0,0,0,0,2,0,0,0,Crystal Palace,Fulham,Watford,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,1,40,3.3,7.5E-07,9.09090909090909E-06,0,14671,2,16,0,0,0,0,0,9.1,1358,-1,0,40,1,0.6,0,2.8,5,0,3,0,2,0.6,32759,0,0,0,0,1080,4831,0,0,216,Wolverhampton,Huddersfield,Fulham,Liverpool,Watford,3.4,4.7,3.1,3.4,3.5,3.2,3.9,4.6,3,4,3.8,4,2.9,3.4,4.5,2.6,2.4,3,3.3,3.1,3.2,3.4,2.9,35.6
,Fernandinho,MID,MCI,5400000,2,50,3.3,6.11111111111111E-07,9.25925925925926E-06,0,309223,2,7,0,0,0,1,0,9.3,16297,-1,0,50,1,0.4,0,2.3,3,0,8,0,2,5.3,243903,0,0,0,1,1321,8203,0,0,270,Chelsea,Everton,Crystal Palace,Leicester,Southampton,2.1,3.3,3.1,2.7,3.2,2.6,3.4,3.6,3.8,3,2.3,2,2.9,2.7,3.3,2.7,2.9,3.5,3.6,2.4,3.1,3.1,2.6,66.7
Roberto,Firmino,FWD,LIV,9200000,7,62,4.1,4.45652173913043E-07,6.73913043478261E-06,0,1626350,0,2,0,0,0,4,0,6.7,31213,-3,0,62,3,0.6,0,5.8,9,0,11,0,3,16.9,657114,0,0,0,1,1111,40647,0,0,244,Bournemouth,Man Utd,Wolverhampton,Newcastle,Arsenal,4.1,5.3,3.8,4.6,5.2,3.3,3.7,4.2,4.7,4.8,5.1,5,5.1,3.4,5.4,4.8,4.1,4.5,4.2,4.3,4.6,4.7,4.5,99.2
Phil,Foden,MID,MCI,4600000,0,7,0.466666666666667,1.01449275362319E-07,1.52173913043478E-06,0,14673,0,0,0,0,0,0,0,1.5,238,-4,0,7,4,0.1,0,0.5,0,0,0,0,0,0.1,4349,0,0,0,0,86,58,0,0,28,Chelsea,Everton,Crystal Palace,Leicester,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.8
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,21439,0,0,0,0,0,0,0,0,202,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5640,0,0,0,0,0,6,0,0,0,Man Utd,West Ham,Newcastle,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
