FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joseph,Gomez,DEF,LIV,4900000,0,52,4,8.16326530612245E-07,1.06122448979592E-05,0,336385,2,4,0,0,0,0,0,10.6,1335,-1,0,52,1,0,0,0,2,0,7,0,0,1.1,343625,0,0,0,0,1047,94,0,0,259,West Ham,Bournemouth,Man Utd,Watford,Everton,0,0,4.2,4.8,4.9,4.5,3.7,4.3,4.1,5.5,5,5.3,4.1,5,34.5
Dan,Gosling,MID,BOU,4700000,3,28,1.8,3.82978723404255E-07,5.95744680851064E-06,0,7655,4,15,0,0,0,0,0,6,126,-3,0,28,3,0.6,0,2.7,0,0,3,0,1,0.1,4447,0,0,0,0,1016,477,0,0,119,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0.9,0.9,1.4,0.9,1,1.2,1.6,0.9,1.6,0.9,1.8,1,0.9,1,40
Karlan,Grant,FWD,HUD,5000000,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,232,0,0,0,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,15,0,0,0,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,0,35,1.45833333333333,2.47175141242938E-07,5.93220338983051E-06,0,140086,1,11,0,0,0,3,0,5.9,350,-1,0,35,1,0,0,0,2,0,3,0,0,0.5,120764,0,0,0,0,714,308,0,0,93,Brighton,Everton,Cardiff City,Liverpool,Leicester,0.8,1,0.9,0.7,0.8,0.7,1.1,1,1.4,1.2,1,0.8,0.7,1.1,52.6
Demarai,Gray,MID,LEI,5400000,2,57,2.375,4.39814814814815E-07,1.05555555555556E-05,0,205351,2,17,0,0,0,3,0,10.6,885,-1,0,57,1,0.6,0,3.3,2,0,5,0,1,0.8,174692,0,0,0,0,1271,927,0,0,163,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,1.3,1.6,1.6,2.2,1.8,2.3,1.9,2.1,2.4,1.9,1.8,1.9,1.2,1.3,80.9
Pascal,Gro?,MID,BHA,6700000,5,49,2.04166666666667,3.04726368159204E-07,7.3134328358209E-06,0,345476,0,19,0,0,0,2,0,7.3,1475,-3,0,49,3,0.9,1,5.7,6,0,1,0,2,1.6,59653,0,0,0,1,1156,4051,0,0,204,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,1.6,2,0,1.2,1.9,1.3,1.7,1.9,1,2,1.1,1.9,1,1.2,86.7
Vicente,Guaita,GLK,CRY,4200000,3,28,1.16666666666667,2.77777777777778E-07,6.66666666666667E-06,0,66582,2,4,0,16,0,0,0,6.7,2257,-3,0,28,3,0.3,0,1.3,2,0,3,0,0,1.3,128331,0,0,0,0,584,7695,0,0,120,Fulham,West Ham,Leicester,Man Utd,Burnley,0.6,0.6,0.7,0.6,0.6,0.7,0.8,0.7,0.6,0.6,0.6,1,1,0.6,10
Johann Berg,Gudmundsson,MID,BUR,5500000,1,66,3.7,6.72727272727273E-07,1.2E-05,0,379243,2,30,0,0,0,2,0,12,1468,-5,0,66,5,0.1,0,0.3,5,0,5,0,5,1.1,324353,0,0,0,1,1358,730,0,0,238,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,4.3,3.1,2.8,4,3.7,2.3,3.7,3.9,2.8,4,2.4,3,2.6,4.2,95.1
Matteo,Guendouzi,MID,ARS,4400000,1,31,1.5,3.40909090909091E-07,7.04545454545455E-06,0,236932,5,20,0,0,0,0,0,7,3654,-1,0,31,1,0.5,0,2,0,0,2,0,0,1.8,237802,0,0,0,0,1373,3491,0,0,222,Man City,Huddersfield,Southampton,Bournemouth,Tottenham,0.8,1,1.1,1.2,0.8,0.8,0.8,1.1,0.8,0.8,0.9,0.8,1.3,0.8,55.1
Idrissa,Gueye,MID,EVE,4800000,0,39,1.9,3.95833333333333E-07,8.125E-06,0,27109,5,22,0,0,0,0,0,8.1,424,-2,0,39,2,0.3,0,1.3,0,0,5,0,0,0.3,9131,0,0,0,0,1692,319,0,0,261,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,0,1,0,1,1,1.4,1.1,1,1.6,1.1,1.1,1.3,1.7,1,55
Ilkay,Gundogan,MID,MCI,5400000,1,66,2.75,5.09259259259259E-07,1.22222222222222E-05,0,451366,0,11,0,0,0,4,0,12.2,5805,-1,0,66,1,0.3,0,1.5,8,0,4,0,2,1.9,439934,0,0,0,1,961,4549,0,0,272,Arsenal,Everton,Chelsea,West Ham,Bournemouth,4.3,1.9,0,2.4,1.7,2.4,1.7,2.2,2.5,2.4,1.7,2.1,2.3,1.9,100.7
Angus,Gunn,GLK,SOU,4300000,0,11,0.458333333333333,1.06589147286822E-07,2.55813953488372E-06,0,14615,0,0,0,6,0,0,0,2.6,1006,-2,0,11,2,0,0,0,3,0,1,0,0,0.2,14335,0,0,0,1,90,173,0,0,34,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Aron,Gunnarsson,MID,CAR,4400000,2,38,1.58333333333333,3.59848484848485E-07,8.63636363636364E-06,0,95296,2,23,0,0,0,1,0,8.6,2334,-1,0,38,1,0.4,0,1.7,3,0,3,0,0,0.8,72130,0,0,0,1,1208,1403,0,0,163,Bournemouth,Southampton,Watford,Everton,Wolverhampton,1.2,0.9,0.9,1,0.8,1,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.8,42.9
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,4792,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7550,0,0,0,0,0,783,0,0,0,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,2,48,2.3,5.22727272727273E-07,1.09090909090909E-05,0,5956,1,29,0,0,0,0,0,10.9,78,-1,0,48,1,0.7,0,3,1,0,4,0,0,0.1,4265,0,0,0,0,1658,60,0,0,279,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,2.6,1.5,1.9,2.1,1.7,1.8,1.9,2.4,1.7,2.3,2,2,1.7,1.9,68.3
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1506,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,6,0,0,0,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.166666666666667,4.16666666666667E-08,1E-06,0,318280,0,9,0,11,0,0,0,1,13014,0,0,4,0,0,0,0,0,0,0,0,0,6.5,486271,0,0,0,0,192,326,0,0,39,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kadeem,Harris,MID,CAR,4500000,1,23,0.958333333333333,2.12962962962963E-07,5.11111111111111E-06,0,2250,1,6,0,0,0,1,0,5.1,32,0,0,23,0,0.1,0,0.3,0,0,1,0,1,0,2678,0,0,0,0,355,21,0,0,77,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,26
Joe,Hart,GLK,BUR,4300000,0,69,3.6,8.37209302325581E-07,1.6046511627907E-05,0,518578,0,41,0,77,0,0,0,16,18491,-2,1,69,2,0,0,0,7,0,4,0,0,5.7,530378,0,0,1,2,1710,2486,-1,0,378,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,4,3.1,3.8,3.3,4.1,3.5,3.9,4.5,2.4,5.2,4.4,4.1,4.2,3.5,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,18369,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0.3,20542,0,0,0,0,0,9,0,0,0,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,5,23,0.958333333333333,2.22868217054264E-07,5.34883720930233E-06,0,15477,0,11,0,0,0,0,0,5.3,1029,-2,0,23,2,1,0,4.3,0,0,2,0,2,0.3,20251,0,0,0,0,673,7157,0,1,106,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,27.8
Eden,Hazard,MID,CHE,10900000,2,148,6.4,5.87155963302752E-07,1.35779816513761E-05,0,2606305,2,20,0,0,0,10,0,13.5,210952,4,1,148,-4,0.3,0,3,19,0,8,0,10,29.2,3479251,0,0,0,5,1849,28230,-1,0,523,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,8.5,5.4,0,6.3,7.8,8.3,6.4,7.2,8,5.9,9,6.8,7.9,8.1,270.3
Rhys,Healey,FWD,CAR,4500000,0,1,0.0416666666666667,9.25925925925926E-09,2.22222222222222E-07,0,2129,0,0,0,0,0,0,0,0.2,732,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,6848,0,0,0,0,17,2860,0,0,1,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Tom,Heaton,GLK,BUR,4800000,3,23,0.958333333333333,1.99652777777778E-07,4.79166666666667E-06,0,14221,1,4,0,19,0,0,0,4.8,924,-2,0,23,2,0.9,0,4.3,3,0,2,0,0,0.5,31783,0,0,0,0,450,7880,0,0,101,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.6,0.5,0.5,0.5,14.6
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11043,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1399,0,0,0,0,0,5,0,0,0,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,2,36,1.7,3.20754716981132E-07,6.79245283018868E-06,0,54337,0,10,0,0,0,0,0,6.8,279,-2,0,36,2,0.4,0,2.3,0,0,6,0,0,0.6,13902,0,0,0,0,1230,295,0,1,242,West Ham,Bournemouth,Man Utd,Watford,Everton,0.9,1.3,0.8,1,0.8,1.3,1,0.8,1.1,0.8,0.9,1.3,1.3,1.1,42.3
Jeff,Hendrick,MID,BUR,5200000,2,45,1.875,3.60576923076923E-07,8.65384615384615E-06,0,14253,2,29,0,0,0,1,0,8.7,352,-3,0,45,3,1,0,5.3,3,0,2,0,2,0.2,10781,0,0,0,1,1102,470,0,0,157,Southampton,Brighton,Tottenham,Newcastle,Crystal Palace,1.6,1,0.9,1.4,1.3,0.9,1.3,1.4,0.9,1.4,0.9,0.9,0.9,1.5,43.2
Wayne,Hennessey,GLK,CRY,4500000,0,64,3.8,8.44444444444444E-07,1.42222222222222E-05,0,462339,0,25,0,41,0,0,0,14.2,7830,0,0,64,0,0,0,0,6,0,5,0,0,3.2,513894,0,0,1,1,1485,1130,0,0,295,Fulham,West Ham,Leicester,Man Utd,Burnley,4,3.8,4.6,3.5,3.8,4.4,4.8,4.6,4.2,3.9,2.9,5.2,5.1,3.8,33.4
Ander,Herrera,MID,MUN,5000000,0,50,2.08333333333333,4.16666666666667E-07,1E-05,0,88865,3,16,0,0,0,2,0,10,10825,0,0,50,0,0.3,0,1.3,6,0,2,0,3,1.1,135353,0,0,0,0,1014,1172,0,0,237,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,1.6,1.5,1,1.7,1.7,1.2,1,1.4,1.5,1.4,1.1,1.1,2,1.5,68.9
Gonzalo,Higuain,FWD,CHE,9500000,2,2,0.0833333333333333,8.7719298245614E-09,2.10526315789474E-07,0,20522,0,2,0,0,0,0,0,0.2,14926,0,0,2,0,0.2,0,2,0,0,0,0,0,1.8,125940,0,0,0,0,64,39032,0,0,5,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,26944,2,24,0,0,0,0,0,6.9,642,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,13986,2,0,0,0,1170,3,0,0,206,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,1,37,2.1,4.77272727272727E-07,8.40909090909091E-06,0,35153,4,23,0,0,0,0,0,8.4,734,-1,0,37,1,0.4,0,1.7,3,0,4,0,1,0.3,34915,0,0,0,0,1489,214,0,1,232,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,1.1,1.6,1.9,1.4,1.4,1.7,1.5,1.8,1.3,1.3,1.3,1,1.1,1.7,46.1
David Junior,Hoilett,MID,CAR,5000000,0,49,2.5,5E-07,9.8E-06,0,21836,4,32,0,0,0,2,0,9.8,227,-5,0,49,5,0.3,0,1.3,1,0,4,0,1,0.1,5743,0,0,0,0,1388,48,0,0,125,Bournemouth,Southampton,Watford,Everton,Wolverhampton,2.5,2,2,2.1,1.8,2.1,1.6,1.6,1.2,1.8,1.5,1.9,2,1.5,58.9
Pierre-Emile,H?jbjerg,MID,SOU,4400000,1,48,2.7,6.13636363636364E-07,1.09090909090909E-05,0,383056,6,36,0,0,0,3,0,10.9,9486,-1,0,48,1,0.2,0,1,4,0,2,0,1,2.5,487636,0,0,0,1,1590,2532,0,2,272,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,2.4,1.8,2.9,1.8,1.5,2,2,1.7,2.3,2.6,2.7,2,2.7,91.6
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,60162,1,10,0,0,0,0,0,5.6,284,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39632,0,0,0,0,806,29,0,0,148,Man City,Huddersfield,Southampton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,3,80,3.8,7.91666666666667E-07,1.66666666666667E-05,0,1146445,9,30,0,0,0,3,0,16.7,13442,3,0,80,-3,1.1,0,5.3,8,0,3,0,7,13.5,1700293,0,0,0,2,1805,50853,0,0,361,Brighton,Everton,Cardiff City,Liverpool,Leicester,3.6,5.5,4.8,4.1,4,3.7,4.1,4,4.4,3.6,5.2,4.6,4.9,4.1,115.5
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16354,1,9,0,0,0,0,0,1.2,83,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14238,0,0,0,0,407,3,0,0,61,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,3,0.125,2.97619047619048E-08,7.14285714285714E-07,0,248033,0,1,0,0,0,0,0,0.7,4958,-3,0,3,3,0.2,0,0.7,0,0,0,0,0,2.2,215924,0,0,0,0,61,7033,0,0,12,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Will,Hughes,MID,WAT,4900000,2,43,2.3,4.69387755102041E-07,8.77551020408163E-06,0,189354,3,21,0,0,0,1,0,8.8,456,-1,0,43,1,0.2,0,1,2,0,4,0,1,0.5,179271,0,0,0,0,1315,128,0,0,142,Brighton,Everton,Cardiff City,Liverpool,Leicester,1.5,1.7,1.5,1.2,1.6,1.2,2,1.4,2.3,1.9,2.2,1.8,1.2,1.7,63.6
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,5,0,0,0,Liverpool,Crystal Palace,Fulham,Man City,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2679,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,2,0,0,0,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,4,16,0.666666666666667,1.33333333333333E-07,3.2E-06,0,25158,0,11,0,0,0,0,0,3.2,114,-5,0,16,5,0.3,0,1.7,0,0,0,0,1,0.2,3728,0,0,0,0,332,245,0,0,50,Cardiff City,Liverpool,Wolverhampton,Arsenal,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,20.8
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,3992,0,4,0,0,0,0,0,1.9,27,-3,0,9,3,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,224,0,0,0,31,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,49,2.5,4.3859649122807E-07,8.59649122807018E-06,0,188427,1,12,0,0,0,1,0,8.6,961,-3,0,49,3,0.1,0,0.7,3,0,1,0,5,0.9,161030,0,0,0,1,840,238,0,0,140,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,2.2,2.2,1.7,2.7,2.3,3,2.3,2.6,2.4,1.9,2.5,2.5,1.8,1.8,50.8
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,709,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,2,0,0,0,Chelsea,Arsenal,Newcastle,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5500000,2,72,4.2,7.63636363636364E-07,1.30909090909091E-05,0,1046348,1,20,0,0,0,7,0,13.1,30315,0,0,72,0,0.2,0,1.3,11,0,4,0,1,5.7,1235867,0,0,0,1,1223,20498,0,0,261,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,4.6,5.2,4.3,6.1,5,3.9,4.6,4.4,4.1,4.5,4.7,5.6,4.9,4.7,123.3
Alex,Iwobi,MID,ARS,5400000,1,57,2.7,5E-07,1.05555555555556E-05,0,203379,0,22,0,0,0,2,0,10.6,10852,-1,0,57,1,0.2,0,1.3,1,0,0,0,5,1.4,215142,0,0,0,0,1170,1405,0,0,231,Man City,Huddersfield,Southampton,Bournemouth,Tottenham,1.4,2.5,2.8,3,1.6,2,1.8,2.8,1.4,1.7,2.4,2,3.1,1.9,89.6
,Izquierdo,MID,BHA,5900000,0,22,0.916666666666667,1.55367231638418E-07,3.72881355932203E-06,0,12516,1,6,0,0,0,0,0,3.7,41,-1,0,22,1,0,0,0,0,0,2,0,2,0.1,4326,0,0,0,0,565,11,0,0,67,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,26
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,4,0,0,0,Fulham,West Ham,Leicester,Man Utd,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-2,-0.0833333333333333,-1.93798449612403E-08,-4.65116279069767E-07,0,85075,0,2,0,0,0,0,0,-0.5,314,-2,0,-2,2,0,0,0,0,0,0,0,0,0.4,5233,0,0,0,0,53,39,0,1,-2,Wolverhampton,Man City,Watford,Cardiff City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alireza,Jahanbakhsh,MID,BHA,6700000,0,15,0.625,9.32835820895522E-08,2.23880597014925E-06,0,47955,2,4,0,0,0,0,0,2.2,80,-3,0,15,3,0,0,0,0,0,3,0,0,0.6,1981,0,0,0,0,437,37,0,0,31,Watford,Burnley,Leicester,Huddersfield,Crystal Palace,0.3,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3582,0,0,0,0,0,0,0,0,27,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,732,0,0,0,0,0,13,0,0,0,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1826,0,0,0,0,0,0,0,0,30,-1,0,0,1,0,0,0,0,0,0,0,0,0,1279,0,0,0,0,0,72,0,0,0,Man Utd,Tottenham,Crystal Palace,Brighton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,1,23,0.958333333333333,1.95578231292517E-07,4.69387755102041E-06,0,39482,2,9,0,0,0,0,0,4.7,139,-1,0,23,1,0.1,0,0.3,4,0,1,0,1,0.2,18187,0,0,0,0,701,200,0,0,124,Brighton,Everton,Cardiff City,Liverpool,Leicester,0.5,0.8,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,30.1
,Jazz Richards,DEF,CAR,3900000,0,1,0.0416666666666667,1.06837606837607E-08,2.56410256410256E-07,0,46003,0,4,0,0,0,0,0,0.3,565,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,22788,0,0,0,0,97,238,0,0,11,Bournemouth,Southampton,Watford,Everton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,1,1,0.0416666666666667,9.25925925925926E-09,2.22222222222222E-07,0,20,0,1,0,0,0,0,0,0.2,20,0,0,1,0,0.2,0,1,0,0,0,0,0,0,78,0,0,0,0,30,78,0,0,4,Man City,Huddersfield,Southampton,Bournemouth,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
,Jesus,FWD,MCI,10100000,1,57,3.2,3.16831683168317E-07,5.64356435643564E-06,0,296888,0,10,0,0,0,5,0,5.6,23562,-4,0,57,4,0.3,0,3.5,7,0,1,0,2,2.2,260300,0,0,0,2,794,6753,0,0,194,Arsenal,Everton,Chelsea,West Ham,Bournemouth,6.4,3.1,0,3.7,2.6,3.4,3.3,3.4,3.7,3,2.7,3,3.1,2.8,115.8
Raul,Jimenez,FWD,WOL,6600000,12,113,4.7,7.12121212121212E-07,1.71212121212121E-05,0,1144583,2,28,0,0,0,8,0,17.4,22254,11,-1,113,-11,0.9,0,6,17,0,7,0,7,27.2,2542413,0,0,0,1,1943,185154,1,0,386,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,4.8,5.4,4.9,5.8,6.1,4.7,6.4,5.5,5.9,5.8,6.7,5.4,6.8,4.4,185.7
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7148,4,12,0,0,0,0,0,2.2,79,-5,0,11,5,0,0,0,0,0,0,0,0,0.1,955,0,0,0,0,409,15,0,0,48,Crystal Palace,Man Utd,West Ham,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0416666666666667,9.25925925925926E-09,2.22222222222222E-07,0,139,0,0,0,0,0,0,0,0.2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,1,16,0,0,3,Burnley,Cardiff City,Arsenal,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,1,24,1,1.96078431372549E-07,4.70588235294118E-06,0,156360,0,10,0,0,0,0,0,4.7,830,-4,0,24,4,0.6,0,3,1,0,2,0,0,0.6,14556,0,0,0,0,785,679,0,0,154,Leicester,Fulham,Liverpool,Crystal Palace,Southampton,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.7,0.7,0.8,19.6
,Jonny,DEF,WOL,4300000,6,64,2.66666666666667,6.2015503875969E-07,1.48837209302326E-05,0,254242,5,25,0,0,0,1,0,14.9,3821,-2,0,64,2,0.5,0,2.3,5,0,6,0,1,2.6,359109,0,0,0,1,1709,18435,0,0,310,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,2.9,2.1,1.6,3.2,3.5,3,2.1,2,2.3,2.2,2.9,2.5,2.6,2.4,86.4
,Jorginho,MID,CHE,4700000,2,58,2.5,5.31914893617021E-07,1.23404255319149E-05,0,910621,4,21,0,0,0,1,0,12.3,8836,-3,0,58,3,0.4,0,1.7,1,0,10,0,0,5.9,671070,0,0,0,0,2003,2759,0,0,355,Huddersfield,Man City,Tottenham,Fulham,Wolverhampton,2.4,1.2,0,1.4,1.9,2.1,1.4,1.7,2,1.3,2.4,1.5,1.9,2,87.4
,Joselu,FWD,NEW,4700000,0,28,1.16666666666667,2.4822695035461E-07,5.95744680851064E-06,0,466195,1,15,0,0,0,2,0,6,6552,-3,0,28,3,0,0,0,3,0,1,0,0,2.3,430327,0,0,0,0,577,205,0,0,80,Tottenham,Wolverhampton,Huddersfield,Burnley,West Ham,0,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.8,44.1
Diogo,Jota,MID,WOL,6000000,6,74,3.9,6.5E-07,1.23333333333333E-05,0,342531,5,17,0,0,0,5,0,12.3,11995,-5,0,74,5,1.4,0,8.7,6,0,5,0,4,3.1,202225,0,0,0,1,1266,42884,0,0,218,Everton,Newcastle,Bournemouth,Huddersfield,Cardiff City,3,4.4,3.2,4.7,4.1,2.8,4.3,3.9,3.3,4.1,4.8,3.6,4.9,2.8,98.3
