FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rhys,Healey,FWD,CAR,4500000,0,2,0.0625,1.38888888888889E-08,4.44444444444444E-07,0,7528,0,0,0,0,0,0,0,0.4,394,0,0,2,0,0,0,0,0,0,0,0,0,0.1,12650,0,0,0,0,31,269,0,0,4,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0,0.4
Tom,Heaton,GLK,BUR,4800000,6,41,1.28125,2.66927083333333E-07,8.54166666666667E-06,0,27794,1,18,0,40,0,0,0,8.5,669,-2,0,41,2,0.5,0,2.3,3,0,3,0,0,0.6,52367,0,0,0,0,1170,1734,0,0,220,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0.6,1.2,0.8,0.8,0.9,0.7,30.9
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11179,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1441,0,0,0,0,0,2,0,0,0,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,2,46,1.4375,2.7122641509434E-07,8.67924528301887E-06,0,57235,0,12,0,0,0,0,0,8.7,116,-2,0,46,2,0.2,0,1,0,0,8,0,0,0.6,15836,0,0,0,0,1509,224,0,1,286,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0.7,0.7,0.7,1.1,0.8,0.9,53.6
Jeff,Hendrick,MID,BUR,5200000,3,57,2.2,4.23076923076923E-07,1.09615384615385E-05,0,16383,3,38,0,0,0,1,0,11,97,-3,0,57,3,0.3,0,1.7,3,0,3,0,2,0.2,12286,0,0,0,1,1631,121,0,0,191,Bournemouth,Cardiff City,Chelsea,Man City,Everton,1.2,1.9,1.1,1.2,1.1,2,55.5
Wayne,Hennessey,GLK,CRY,4500000,0,67,3.7,8.22222222222222E-07,1.48888888888889E-05,0,503775,0,26,0,44,0,0,0,14.9,3444,0,0,67,0,0,0,0,6,0,5,0,0,2.7,523778,0,0,1,1,1575,888,0,0,311,Newcastle,Man City,Arsenal,Everton,Cardiff City,3.5,3.7,2.6,5,4.7,3.8,35.9
Ander,Herrera,MID,MUN,5000000,3,60,1.875,3.75E-07,1.2E-05,0,135520,3,16,0,0,0,2,0,12,3071,0,0,60,0,0.2,0,1,6,0,5,0,3,0.6,150117,0,0,0,0,1270,383,0,0,282,West Ham,Everton,Man City,Chelsea,Huddersfield,0,1.3,1.9,1,1.6,1.3,82.2
Gonzalo,Higuain,FWD,CHE,9500000,2,33,1.03125,1.08552631578947E-07,3.47368421052632E-06,0,308531,0,12,0,0,0,3,0,3.4,41874,0,1,33,0,0.2,0,1.5,5,0,2,0,0,4.1,558573,0,0,0,1,648,9194,-1,0,112,West Ham,Liverpool,Burnley,Man Utd,Watford,0.7,0.5,0.7,0.5,0.6,0.5,66.7
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,28850,2,24,0,0,0,0,0,6.9,56,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,14007,2,0,0,0,1170,2,0,0,206,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0,0,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,2,46,2,4.54545454545455E-07,1.04545454545455E-05,0,40429,5,29,0,0,0,0,0,10.5,215,-1,0,46,1,0.2,0,0.7,3,0,5,0,1,0.2,35743,0,0,0,0,1889,66,0,1,296,Leicester,Tottenham,Watford,Liverpool,Man Utd,1.3,1,1.4,1,1.1,1.4,61.8
David Junior,Hoilett,MID,CAR,5000000,4,68,2.125,4.25E-07,1.36E-05,0,23596,4,42,0,0,0,3,0,13.6,262,-5,0,68,5,1,0,5,4,0,5,0,1,0.1,7955,0,0,0,1,1780,310,0,0,189,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,2.5,1.3,1.4,1.7,1.1,81.9
Pierre-Emile,H?jbjerg,MID,SOU,4400000,11,69,2.9,6.59090909090909E-07,1.56818181818182E-05,0,430631,7,44,0,0,0,4,0,15.7,2719,-1,0,69,1,1.4,0,6,7,0,4,0,1,2.4,527461,0,0,0,1,2130,8700,0,2,359,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,2,2.8,4.7,3.2,2.1,3.2,122.4
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,61797,1,10,0,0,0,0,0,5.6,90,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39792,0,0,0,0,806,23,0,0,148,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,1,96,3.8,7.91666666666667E-07,2E-05,0,1496826,11,32,0,0,0,3,0,20,21065,3,0,96,-3,0.1,0,0.3,10,0,5,0,7,9.6,1817729,0,0,0,2,2165,2775,0,0,423,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,4,9,4.8,4.4,4.5,128.3
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16823,1,9,0,0,0,0,0,1.2,23,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14249,0,0,0,0,407,1,0,0,61,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,7,13,0.40625,9.67261904761905E-08,3.0952380952381E-06,0,286431,0,1,0,0,0,0,0,3.1,3125,-3,0,13,3,0.5,0,2.3,1,0,1,0,1,3,296581,0,0,0,0,209,27505,0,0,56,West Ham,Liverpool,Burnley,Man Utd,Watford,0.2,0.2,0.2,0.2,0.2,0.2,23.4
Will,Hughes,MID,WAT,4900000,14,75,2.9,5.91836734693878E-07,1.53061224489796E-05,0,194415,4,31,0,0,0,2,0,15.3,653,-1,0,75,1,1,0,4.7,5,0,6,0,4,0.5,185630,0,0,0,0,1934,1477,0,0,263,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,2.9,5.7,2.8,1.5,2.7,99
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,2,0,0,0,Chelsea,Man Utd,Leicester,Tottenham,Southampton,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2754,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,1,0,0,0,Burnley,Brighton,Fulham,Southampton,Tottenham,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,0,23,0.71875,1.4375E-07,4.6E-06,0,26451,1,19,0,0,0,0,0,4.6,108,-5,0,23,5,0.1,0,0.3,0,0,0,0,1,0.2,5057,0,0,0,0,644,105,0,0,75,Burnley,Brighton,Fulham,Southampton,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,34.5
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,4137,0,4,0,0,0,0,0,1.9,3,-3,0,9,3,0,0,0,0,0,0,0,0,0,1239,0,0,0,0,224,0,0,0,31,Huddersfield,Newcastle,West Ham,Arsenal,Man City,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,55,2.1,3.68421052631579E-07,9.64912280701754E-06,0,194874,1,16,0,0,0,1,0,9.6,436,-3,0,55,3,0.1,0,0.3,3,0,1,0,5,0.8,165062,0,0,0,1,889,506,0,0,157,Huddersfield,Newcastle,West Ham,Arsenal,Man City,1.8,1.7,1.7,1.9,1.3,1.5,54.1
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,2,0,0,0,Leicester,Tottenham,Watford,Liverpool,Man Utd,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5400000,2,75,3.9,7.22222222222222E-07,1.38888888888889E-05,0,1256551,1,20,0,0,0,7,0,13.9,4051,-1,0,75,1,0.2,0,1,11,0,5,0,1,2.4,1244883,0,0,0,1,1315,483,0,0,265,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,4.3,7.8,5.2,4.1,4.7,129
Alex,Iwobi,MID,ARS,5400000,3,80,2.9,5.37037037037037E-07,1.48148148148148E-05,0,269705,0,26,0,0,0,3,0,14.8,2632,-1,0,80,1,0.4,0,2,1,0,3,0,6,1.7,295778,0,0,0,0,1592,7527,0,0,303,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,1.6,1.7,4.8,2,3.4,2,121.7
,Izquierdo,MID,BHA,5900000,0,24,0.774193548387097,1.31219245489338E-07,4.06779661016949E-06,0,12788,1,6,0,0,0,0,0,4.1,34,-1,0,24,1,0,0,0,0,0,2,0,2,0.1,4580,0,0,0,0,586,35,0,0,73,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0.8,0.8,0.4,0.4,0.4,26.4
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2752,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,5,0,0,0,Newcastle,Man City,Arsenal,Everton,Cardiff City,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,4,0.125,2.90697674418605E-08,9.30232558139535E-07,0,86571,0,2,0,0,0,0,0,0.9,55,-2,0,4,2,0,0,0,0,0,1,0,0,0.4,5913,0,0,0,0,143,69,0,1,23,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,2.9
Alireza,Jahanbakhsh,MID,BHA,6700000,4,25,0.806451612903226,1.20365912373616E-07,3.73134328358209E-06,0,48658,2,10,0,0,0,0,0,3.7,87,-3,0,25,3,0.3,0,2,0,0,4,0,0,0.6,2572,0,0,0,0,763,88,0,0,44,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0.8,0.8,0.4,0.4,0.4,28.4
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3861,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,903,0,0,0,0,0,23,0,0,0,Huddersfield,Newcastle,West Ham,Arsenal,Man City,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,2411,0,0,0,0,0,0,0,0,64,-1,0,0,1,0,0,0,0,0,0,0,0,0,2147,0,0,0,0,0,70,0,0,0,Huddersfield,Newcastle,West Ham,Arsenal,Man City,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,1,41,1.28125,2.61479591836735E-07,8.36734693877551E-06,0,43805,3,20,0,0,0,0,0,8.4,582,-1,0,41,1,0.1,0,0.7,4,0,3,0,1,0.3,25148,0,0,0,0,1340,153,0,0,235,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0.7,1.6,0.9,0.8,0.8,56.6
,Jazz Richards,DEF,CAR,3900000,0,1,0.03125,8.01282051282051E-09,2.56410256410256E-07,0,50716,0,4,0,0,0,0,0,0.3,483,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,27236,0,0,0,0,97,113,0,0,11,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,0,3,0.0967741935483871,2.1505376344086E-08,6.66666666666667E-07,0,227,0,2,0,0,0,0,0,0.7,22,0,0,3,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,120,17,0,0,12,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0,0,0,0,0,0,4.4
,Jesus,FWD,MCI,9900000,6,72,2.9,2.92929292929293E-07,7.27272727272727E-06,0,354703,0,10,0,0,0,6,0,7.3,2573,-6,0,72,6,0.2,0,2.3,7,0,2,0,3,1.6,275572,0,0,0,2,972,4709,0,0,238,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,2.4,5.2,2.7,2.8,2.5,145.1
Raul,Jimenez,FWD,WOL,6800000,12,165,5.2,7.64705882352941E-07,2.42647058823529E-05,0,1831581,3,33,0,0,0,12,0,24.3,175291,13,0,165,-13,1,0,6.7,30,0,10,0,10,31.6,3542133,0,0,0,3,2585,31652,0,0,559,Southampton,Brighton,Arsenal,Watford,Fulham,0,6.1,15,5.9,7.6,4.8,254.2
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7433,4,12,0,0,0,0,0,2.2,17,-5,0,11,5,0,0,0,0,0,0,0,0,0,964,0,0,0,0,409,2,0,0,48,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0,0,0,0,0,9
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,1129,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0,0,0,0,0,260,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,4000000,0,2,0.0625,1.5625E-08,5E-07,0,536,0,1,0,0,0,0,0,0.5,97,0,0,2,0,0,0,0,0,0,0,0,0,0,1419,0,0,0,0,62,113,0,0,6,Chelsea,Man Utd,Leicester,Tottenham,Southampton,0,0,0,0,0,0,0.8
Tyreke,Johnson,MID,SOU,4500000,0,1,0.032258064516129,7.16845878136201E-09,2.22222222222222E-07,0,258,0,0,0,0,0,0,0,0.2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,1,14,0,0,3,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0,0,0,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0,0,0,0,0,71,0,0,0,Liverpool,Wolverhampton,Newcastle,Watford,Bournemouth,0,0,0,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,21,0,0,0,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,3,39,1.21875,2.38970588235294E-07,7.64705882352941E-06,0,166746,0,12,0,0,0,0,0,7.6,355,-4,0,39,4,0.2,0,1,3,0,3,0,1,0.5,21622,0,0,0,1,991,144,0,0,229,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0.7,1.5,1,0.8,1,30.4
,Jonny,DEF,WOL,4300000,1,75,2.34375,5.45058139534884E-07,1.74418604651163E-05,0,321246,6,32,0,0,0,1,0,17.4,12259,-2,0,75,2,0.2,0,1,5,0,6,0,1,2.8,443673,0,0,0,1,2263,1123,0,0,360,Southampton,Brighton,Arsenal,Watford,Fulham,0,1.8,4.4,1.7,2.4,1.7,106.6
,Jorginho,MID,CHE,4600000,4,82,2.6,5.65217391304348E-07,1.78260869565217E-05,0,970134,7,32,0,0,0,2,0,17.8,5898,-4,0,82,4,0.4,0,2,4,0,13,0,0,6.2,748887,0,0,0,1,2616,3760,0,0,499,West Ham,Liverpool,Burnley,Man Utd,Watford,2.4,1.3,2.7,1.5,2.3,1.9,121.6
,Joselu,FWD,NEW,4700000,0,30,0.9375,1.99468085106383E-07,6.38297872340426E-06,0,490024,1,15,0,0,0,2,0,6.4,2025,-3,0,30,3,0,0,0,3,0,1,0,0,2.2,452109,0,0,0,0,586,2150,0,0,89,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,44.6
Diogo,Jota,MID,WOL,6100000,10,111,4.1,6.72131147540984E-07,1.81967213114754E-05,0,519359,8,23,0,0,0,7,0,18.2,35853,-4,0,111,4,0.9,0,5.3,10,0,7,0,7,4.6,482518,0,0,0,2,1829,15665,0,0,334,Southampton,Brighton,Arsenal,Watford,Fulham,0,4,10,3.5,5.3,2.8,140.3
Christian,Kabasele,DEF,WAT,4400000,1,31,0.96875,2.20170454545455E-07,7.04545454545455E-06,0,48135,1,23,0,0,0,0,0,7,128,-1,0,31,1,0.2,0,0.7,1,0,3,0,0,0.3,20783,0,0,0,0,1311,73,0,1,171,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0.5,1,0.6,0.5,0.5,47.3
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9585,0,0,0,0,0,0,0,0,15,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1690,0,0,0,0,0,1,0,0,0,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,1,24,0.75,1.5625E-07,5E-06,0,12873,2,24,0,0,0,0,0,5,455,-2,0,24,2,0.1,0,0.7,0,0,1,0,0,0.1,14120,0,0,0,0,992,304,0,0,31,Leicester,Tottenham,Watford,Liverpool,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,32
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,15646,0,0,0,0,0,0,0,0,40,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10928,0,0,0,0,0,16,0,0,0,Newcastle,Man City,Arsenal,Everton,Cardiff City,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,1222319,2,17,0,0,0,3,0,6.2,6686,0,0,28,0,0,1,0,2,0,1,0,0,5.7,922934,0,0,0,0,688,59,0,0,82,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0,0,0,0,0,53.1
Harry,Kane,FWD,TOT,12500000,4,160,5.7,4.56E-07,1.28E-05,0,3086095,5,31,0,0,0,17,0,12.8,43140,0,0,160,0,0.3,0,4,24,0,9,0,6,14.8,2156408,0,0,0,4,2423,22049,0,0,561,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,7.7,14.5,7.9,6.9,7.2,261.3
N'Golo,Kante,MID,CHE,5000000,3,102,3.3,6.6E-07,2.04E-05,0,1350793,3,33,0,0,0,3,0,20.4,21274,0,0,102,0,0.4,0,1.8,3,0,13,0,4,19,1229155,0,0,0,1,2768,10007,0,0,495,West Ham,Liverpool,Burnley,Man Utd,Watford,3.4,1.8,3.8,2.3,3.3,2.8,162.6
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8450,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,618,0,0,0,0,0,4,0,0,0,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,0,28,0.903225806451613,2.05278592375367E-07,6.36363636363636E-06,0,79692,4,11,0,0,0,1,0,6.4,471,-1,0,28,1,0,0,0,0,0,3,0,1,0.3,89210,0,0,0,0,712,30,0,0,117,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,1,1,0.5,0.5,0.5,29.3
Michael,Keane,DEF,EVE,4800000,6,109,3.8,7.91666666666667E-07,2.27083333333333E-05,0,459923,2,37,0,0,0,1,0,22.7,4037,-2,0,109,2,0.9,0,4.3,14,0,10,0,2,4.2,549915,0,0,0,3,2610,14026,0,0,553,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,4,3.8,4.1,4,4.1,4,103.3
Neeskens,Kebano,MID,FUL,4300000,1,6,0.181818181818182,4.22832980972516E-08,1.3953488372093E-06,0,6247,0,2,0,0,0,0,0,1.4,30,-2,0,6,2,0.1,0,0.5,0,0,0,0,0,0,2532,0,0,0,0,92,7,0,0,21,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0.1,0.1,0.1,0.1,0.1,3.3
Naby,Keita,MID,LIV,7100000,0,43,1.34375,1.89260563380282E-07,6.05633802816901E-06,0,283220,0,7,0,0,0,0,0,6.1,265,-4,0,43,4,0,0,0.3,0,0,7,0,1,1.5,76845,0,0,0,0,1073,90,0,0,156,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0.7,0.7,0.7,1,0.7,0.8,62.6
Martin,Kelly,DEF,CRY,3900000,1,13,0.40625,1.04166666666667E-07,3.33333333333333E-06,0,406594,1,11,0,0,0,0,0,3.3,3046,-1,0,13,1,0.1,0,0.3,1,0,1,0,0,4.7,238174,0,0,0,0,570,1992,0,0,85,Newcastle,Man City,Arsenal,Everton,Cardiff City,0.2,0.2,0.2,0.2,0.2,0.2,16.6
,Kenedy,MID,NEW,4700000,1,48,2.1,4.46808510638298E-07,1.02127659574468E-05,0,202611,1,17,0,0,0,1,0,10.2,381,-3,0,48,3,0.1,1,0.7,1,0,6,0,1,0.6,107103,0,0,0,0,1271,226,0,0,155,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,1.6,1.4,1.7,1.3,1.2,1.5,67.2
Jonjoe,Kenny,DEF,EVE,4200000,0,19,0.59375,1.41369047619048E-07,4.52380952380952E-06,0,22101,1,15,0,0,0,0,0,4.5,178,-3,0,19,3,0,0,0,0,0,1,0,1,0.2,15867,0,0,0,0,789,81,0,0,134,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,28
,Kepa,GLK,CHE,5400000,8,124,4,7.40740740740741E-07,2.2962962962963E-05,0,455241,1,34,0,68,0,0,0,23,6188,-1,0,124,1,1,0,5.3,7,0,12,0,0,6.1,558330,0,0,1,2,2790,29913,0,0,591,West Ham,Liverpool,Burnley,Man Utd,Watford,5,3.9,4.6,3.9,4.9,4.1,56.3
,Ki Sung-yueng,MID,NEW,4700000,1,28,0.875,1.86170212765957E-07,5.95744680851064E-06,0,13400,1,15,0,0,0,0,0,6,23,-3,0,28,3,0.2,0,1,1,0,2,0,1,0.1,4082,0,0,0,0,945,45,0,0,151,Crystal Palace,Leicester,Southampton,Brighton,Liverpool,0.4,0.4,0.4,0.4,0.4,0.4,37.7
,Kiko Femenia,DEF,WAT,4200000,9,60,2.6,6.19047619047619E-07,1.42857142857143E-05,0,187718,1,29,0,0,0,1,0,14.3,1619,-3,0,60,3,0.8,0,3.3,6,0,4,0,1,0.7,195686,0,0,0,1,1580,1696,0,0,338,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,2.2,5.2,2.8,2.6,2.6,61
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,1906,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,3453,0,0,0,0,0,118,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0,0
Joshua,King,FWD,BOU,6500000,2,125,4.3,6.61538461538462E-07,1.92307692307692E-05,0,959294,3,45,0,0,0,11,0,19.2,11542,0,0,125,0,0.9,1,5.7,20,0,8,0,3,8,1006894,0,0,0,4,2468,80086,0,0,420,Burnley,Brighton,Fulham,Southampton,Tottenham,6.1,4,6.4,4.2,4.9,4,193.6
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,2,0,0,0,Arsenal,Fulham,Man Utd,Crystal Palace,Burnley,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5684,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,1,0,0,0,Southampton,Chelsea,Cardiff City,Huddersfield,Newcastle,0,0,0,0,0,0,0
Josh,Knight,DEF,LEI,4000000,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,0,0,0,0,5,0,0,0,Huddersfield,Newcastle,West Ham,Arsenal,Man City,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5200000,3,71,2.7,5.19230769230769E-07,1.36538461538462E-05,0,161353,4,32,0,0,0,2,0,13.7,1975,-3,0,71,3,0.6,0,3.3,2,0,3,0,6,0.6,161939,0,0,0,0,1602,1868,0,0,273,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,5.7,3.1,3,1.4,1.8,120.7
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,9,0,0,0,Bournemouth,Cardiff City,Chelsea,Man City,Everton,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,5000000,5,76,4,8E-07,1.52E-05,0,457025,5,22,0,0,0,0,0,15.2,4704,0,0,76,0,1,0,5,10,0,5,0,7,6.5,799561,1,0,0,1,1616,51904,0,0,359,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,4.4,3.4,8.5,3.8,5.6,2.9,91.4
Vincent,Kompany,DEF,MCI,5200000,0,30,0.9375,1.80288461538462E-07,5.76923076923077E-06,0,118711,4,5,0,0,0,0,0,5.8,1617,-3,0,30,3,0.1,0,0.7,2,0,3,0,0,1.1,41685,0,0,0,1,775,216,0,0,174,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,0.5,1,0.5,0.5,0.5,26.4
Terence,Kongolo,DEF,HUD,4300000,1,55,2.1,4.88372093023256E-07,1.27906976744186E-05,0,24564,3,48,0,0,0,1,0,12.8,328,-2,0,55,2,0.3,0,1.3,3,0,4,0,1,0.2,21146,1,0,0,1,2176,88,0,0,358,Leicester,Tottenham,Watford,Liverpool,Man Utd,0,1.7,1.8,1.5,1.6,1.6,73.6
Laurent,Koscielny,DEF,ARS,5400000,0,50,1.61290322580645,2.9868578255675E-07,9.25925925925926E-06,0,62346,1,13,0,0,0,3,0,9.3,6516,-1,0,50,1,0.6,0,3,5,0,2,0,0,0.8,95249,0,0,0,1,958,1172,0,0,234,Everton,Watford,Crystal Palace,Wolverhampton,Leicester,0,0.8,2.1,0.9,1.6,0.8,47.6
Cheikhou,Kouyate,MID,CRY,4700000,3,59,2.3,4.8936170212766E-07,1.25531914893617E-05,0,31368,2,25,0,0,0,0,0,12.6,173,-3,0,59,3,0.2,0,1,0,0,8,0,3,0.2,14718,0,0,0,0,1630,195,0,0,218,Newcastle,Man City,Arsenal,Everton,Cardiff City,2,1.2,1.4,1.5,1.6,2.1,64
Mateo,Kovacic,MID,CHE,5700000,3,59,1.84375,3.23464912280702E-07,1.03508771929825E-05,0,111895,1,18,0,0,0,0,0,10.4,262,-3,0,59,3,0.2,0,1,2,0,8,0,2,0.7,63375,0,0,0,0,1501,203,0,0,292,West Ham,Liverpool,Burnley,Man Utd,Watford,1.4,0.9,1.6,0.9,1.3,1.1,97
