FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jonny,Evans,DEF,LEI,4900000,0,8,1.14285714285714,2.33236151603499E-07,1.63265306122449E-06,0,11050,1,1,0,0,0,0,0,1.6,1095,-1,0,8,1,0.2,0,1,0,0,1,0,0,0.3,4380,0,0,0,0,186,119,0,0,41,Everton,Arsenal,West Ham,Cardiff City,Burnley,0.9,0.6,0.7,0.9,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.6,1.1,0.6,0.7,0.6,0.6,0.6,0.6,0.6,1,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.8,3.1
Lukasz,Fabianski,GLK,WHU,4500000,3,28,4,8.88888888888889E-07,6.22222222222222E-06,0,290372,0,12,0,33,0,0,0,6.2,12241,0,0,28,0,1.3,0,5.7,4,0,1,0,0,13.5,94382,0,0,0,1,630,26700,0,0,145,Brighton,Tottenham,Leicester,Burnley,Huddersfield,4.2,4.2,3.7,4.3,5.4,4,4.6,5.6,3.5,3.2,4.5,4.1,3.9,5.7,3.8,2.7,4.2,5.1,5.4,4.2,3.5,4.1,5.1,5,5.5,4.9,5,4.4,4.7,4.7,3.2,23.4
,Fabinho,MID,LIV,5600000,0,0,0,0,0,0,37762,0,0,0,0,0,0,0,0,1026,-4,0,0,4,0,0,0,0,0,0,0,0,0.5,4541,0,0,0,0,0,202,0,0,0,Man City,Huddersfield,Cardiff City,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cesc,Fabregas,MID,CHE,6300000,0,0,0,0,0,0,52083,0,0,0,0,0,0,0,0,776,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,2198,0,0,0,0,0,389,0,0,0,Southampton,Man Utd,Burnley,Crystal Palace,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fabri,GLK,FUL,4400000,0,8,1.14285714285714,2.5974025974026E-07,1.81818181818182E-06,0,12765,0,5,0,15,0,0,0,1.8,844,-1,0,8,1,0,0,0,2,0,0,0,0,0.3,9093,0,0,0,0,180,124,0,0,47,Arsenal,Cardiff City,Bournemouth,Huddersfield,Liverpool,0.6,0.8,0.8,0.8,0.6,0.7,0.6,0.6,0.7,0.7,0.6,0.9,0.8,0.6,0.6,0.6,1,0.8,0.7,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.9,0.6,1.1,0.6,0.6,11.5
,Felipe Anderson,MID,WHU,6800000,10,24,3.4,5E-07,3.52941176470588E-06,0,121620,2,11,0,0,0,1,0,3.5,3144,-2,0,24,2,0.7,0,4.7,3,0,1,0,1,2.6,66416,0,0,0,1,584,37040,0,0,103,Brighton,Tottenham,Leicester,Burnley,Huddersfield,2.8,2.6,2.6,3.4,4.2,2.3,4.2,3.6,3.5,2.9,3.8,3.4,3,4.2,3.3,2.5,2.7,3,5,3.8,2,3.8,3.2,3.9,3.5,2.2,3.3,3.2,3.1,4,2.8,49.5
Marouane,Fellaini,MID,MUN,5000000,2,18,2.6,5.2E-07,3.6E-06,0,34881,0,7,0,0,0,0,0,3.6,5114,0,0,18,0,0.6,0,3,0,0,1,0,2,1.1,49338,0,0,0,0,425,7078,0,0,84,Newcastle,Chelsea,Everton,Bournemouth,Man City,2.2,1.6,2,1.8,1.5,2,2.6,1.8,2.2,1.4,2.4,2.3,2.7,3.2,2.3,2.5,1.9,1.9,2.2,1.7,3.8,2.3,2,1.3,2.2,2.1,1.8,1.8,1.3,3.2,2.1,24.4
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,10554,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0.1,182,0,0,0,0,0,4,0,0,0,Brighton,Tottenham,Leicester,Burnley,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4400000,0,12,1.71428571428571,3.8961038961039E-07,2.72727272727273E-06,0,7222,1,6,0,0,0,0,0,2.7,1049,-1,0,12,1,0.8,0,3.7,1,0,1,0,1,0.2,2862,0,0,0,0,360,54,0,0,73,Man Utd,Brighton,Southampton,Watford,Bournemouth,0,1.6,1.2,1,1.2,1.2,1,1.3,1.4,1.8,0.9,1.1,0.9,1,1.6,1.7,0.9,1.5,1.3,1.2,0.9,1.3,1.4,0.9,0.9,0.9,1.1,1.1,1.3,1.3,0.9,17.1
,Fernandinho,MID,MCI,5400000,3,20,2.9,5.37037037037037E-07,3.7037037037037E-06,0,180747,1,3,0,0,0,0,0,3.7,11843,-1,0,20,1,0.7,0,3.7,0,0,4,0,1,4.2,55615,0,0,0,0,613,5110,0,0,99,Liverpool,Burnley,Tottenham,Southampton,Man Utd,1.5,2.6,2.4,3.1,2.2,2.2,3.5,2.2,1.7,2.7,2.7,2,2.7,2.3,3,3.4,3.4,2.5,1.8,1.8,2.5,1.9,3,2.6,2.3,2.9,4.1,2,2.4,2.4,2.2,30.9
Roberto,Firmino,FWD,LIV,9400000,2,32,4.6,4.8936170212766E-07,3.40425531914894E-06,0,996951,0,2,0,0,0,2,0,3.4,110981,-1,0,32,1,0.5,0,4.3,4,0,5,0,2,22.6,352626,0,0,0,0,591,17049,0,0,132,Man City,Huddersfield,Cardiff City,Arsenal,Fulham,4.9,5.7,6.1,4.3,6.9,4,6.9,4.3,4,5.8,3,5.7,6.2,3.3,4.7,4.2,6.1,5.3,6.9,5.3,6.4,4.4,5.9,5,4.9,4.6,5.1,4.4,6.2,5.3,5.5,59.8
Phil,Foden,MID,MCI,4700000,1,3,0.428571428571429,9.11854103343465E-08,6.38297872340426E-07,0,11792,0,0,0,0,0,0,0,0.6,392,-3,0,3,3,0.1,0,0.7,0,0,0,0,0,0.1,2891,0,0,0,0,31,272,0,0,8,Liverpool,Burnley,Tottenham,Southampton,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,6.6
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,18368,0,0,0,0,0,0,0,0,743,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5573,0,0,0,0,0,9,0,0,0,Arsenal,Cardiff City,Bournemouth,Huddersfield,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,31857,0,0,0,0,0,0,0,0,1659,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,3257,0,0,0,0,0,147,0,0,0,Chelsea,Bournemouth,Newcastle,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,1,17,2.4,5.33333333333333E-07,3.77777777777778E-06,0,101460,0,8,0,13,0,0,0,3.8,8163,0,0,17,0,0.4,0,1.7,0,0,1,0,0,4.3,77700,0,0,0,0,630,5063,0,0,102,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,2.6,1.7,2.6,1.9,1.6,2.7,1.4,2,1.6,3.3,1.6,2.7,2,1.2,2.4,2.2,2,1.6,2.9,2.5,1.4,2.2,1.3,2.4,2.1,2.1,1.9,2.4,2.9,2,2.3,11.9
Timothy,Fosu-Mensah,DEF,FUL,4500000,1,5,1,2.22222222222222E-07,1.11111111111111E-06,0,24982,1,8,0,0,0,0,0,1.1,3159,0,0,5,0,0.2,0,0.7,0,0,0,0,0,0.6,7199,0,0,0,0,367,58,0,0,48,Arsenal,Cardiff City,Bournemouth,Huddersfield,Liverpool,0,0,0,0,0,0.6,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0.5,0.8,0.5,0.9,0.5,0.5,13.5
Simon,Francis,DEF,BOU,4400000,2,8,1.3,2.95454545454545E-07,1.81818181818182E-06,0,14140,0,7,0,0,0,0,0,1.8,723,-1,0,8,1,0.2,0,0.7,0,0,0,0,1,0.3,5031,0,0,0,0,282,258,0,0,63,Watford,Southampton,Fulham,Man Utd,Newcastle,0.6,1,0.6,1,0.6,0.8,0.6,1.1,1.2,0.6,1.4,0.6,0.6,1,0.6,1,1.2,0.8,0.6,1.3,0.6,0.8,0.7,0.8,0.6,0.9,0.6,0.9,0.6,0.9,0.7,13.6
Ryan,Fraser,MID,BOU,6000000,1,42,6,1E-06,7E-06,0,293720,1,12,0,0,0,3,0,7.1,56331,5,-1,42,-5,1.2,0,7,7,0,1,0,2,21.4,1354193,0,0,0,1,630,132139,1,0,178,Watford,Southampton,Fulham,Man Utd,Newcastle,4.8,9,5,7.7,6.7,8.3,3.4,8.6,8,4.7,9,5.3,5.7,9,4.1,8.3,6.9,5.5,3.3,9,4.5,6.7,6.6,8.6,4.5,8.5,4.8,9,5.8,7.3,8.1,63.7
,Fred,MID,MUN,5700000,1,17,3.4,5.96491228070175E-07,2.98245614035088E-06,0,198583,1,8,0,0,0,1,0,3,10059,-3,0,17,3,0.6,0,3.7,3,0,1,0,0,2.1,46005,0,0,0,0,337,2744,0,0,64,Newcastle,Chelsea,Everton,Bournemouth,Man City,3.3,2.6,3,2.8,2.3,3,3.8,2.8,3.3,2.3,3.6,3.4,4,4.6,3.5,3.8,2.9,3,3.3,2.6,5.1,3.5,3,1.9,3.4,3.1,2.8,2.8,2,4.6,3.2,21.5
Ryan,Fredericks,DEF,WHU,4700000,0,1,0.142857142857143,3.03951367781155E-08,2.12765957446809E-07,0,21763,2,8,0,0,0,0,0,0.2,1102,-3,0,1,3,0,0,0,0,0,0,0,0,0.3,2275,0,0,0,0,270,90,0,0,21,Brighton,Tottenham,Leicester,Burnley,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.1
Christian,Fuchs,DEF,LEI,4300000,0,0,0,0,0,0,26508,0,0,0,0,0,0,0,0,1178,-2,0,0,2,0,0,0,0,0,0,0,0,0.5,2694,0,0,0,0,0,112,0,0,0,Everton,Arsenal,West Ham,Cardiff City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5600000,1,4,0.571428571428571,1.02040816326531E-07,7.14285714285714E-07,0,14333,0,3,0,0,0,0,0,0.7,355,-4,1,4,4,0.1,0,0.7,0,0,0,0,0,0.2,1971,0,0,0,0,63,78,-1,0,8,Chelsea,Bournemouth,Newcastle,Man City,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,7674,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.1,135,0,0,0,0,0,11,0,0,0,Man Utd,Brighton,Southampton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,7,10,1.42857142857143,3.17460317460317E-07,2.22222222222222E-06,0,2127,0,1,0,8,0,0,0,2.2,1753,0,0,10,0,0.7,0,3.3,0,0,1,0,0,0.1,6595,0,0,0,0,180,4166,0,0,48,Cardiff City,West Ham,Man City,Wolverhampton,Crystal Palace,1.3,0.9,0.7,1,1.4,0.9,0.7,0.8,0.8,0.7,0.9,0.9,1,1.5,0.7,0.7,0.7,0.7,0.7,0.9,1.2,0.7,0.9,0.7,0.8,1.2,0.9,0.8,0.8,0.7,1.1,5.5
Rachid,Ghezzal,MID,LEI,5300000,0,12,1.71428571428571,3.23450134770889E-07,2.26415094339623E-06,0,27784,2,7,0,0,0,1,0,2.3,3673,-2,0,12,2,0.1,0,0.7,2,0,0,0,0,0.3,27941,0,0,0,0,234,418,0,0,40,Everton,Arsenal,West Ham,Cardiff City,Burnley,1.2,0.9,1.1,1,1.2,0.9,1.4,0.9,0.9,1.9,0.9,0.9,1.3,0.9,1.5,0.9,0.9,1,1,1.2,1.6,0.9,1.4,1,1.7,1.5,1.4,0.9,1.1,0.9,0.9,18.1
Morgan,Gibbs-White,MID,WOL,4400000,0,3,0.428571428571429,9.74025974025974E-08,6.81818181818182E-07,0,12860,1,0,0,0,0,0,0,0.7,787,-1,0,3,1,0.2,0,0.7,0,0,0,0,0,0.3,7714,0,0,0,0,31,317,0,0,6,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.6
Ben,Gibson,DEF,BUR,4800000,0,0,0,0,0,0,13514,0,0,0,0,0,0,0,0,475,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,601,0,0,0,0,0,11,0,0,0,Huddersfield,Man City,Chelsea,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7800000,2,20,3.3,4.23076923076923E-07,2.56410256410256E-06,0,127428,0,2,0,0,0,0,0,2.6,9528,-2,0,20,2,0.6,0,4.7,2,0,2,0,3,2.6,51674,0,0,0,0,287,4240,0,0,56,Southampton,Man Utd,Burnley,Crystal Palace,Everton,3.3,3.2,3.1,2.1,4.1,3.2,4.7,2.2,2.6,3.7,3.4,2.9,3.8,3.7,3.2,3.1,2.9,3.5,2.4,4.8,2.5,4.1,3,3.2,3.2,4,2.2,3.3,3.8,3.7,3.1,33.6
Heurelho,Gomes,GLK,WAT,4400000,0,0,0,0,0,0,9230,0,0,0,0,0,0,0,0,596,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1368,0,0,0,0,0,115,0,0,0,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,2,27,3.9,7.64705882352941E-07,5.29411764705882E-06,0,72030,0,3,0,0,0,0,0,5.3,9471,1,0,27,-1,0.3,0,1.7,2,0,3,0,0,2.9,190396,0,0,0,0,575,3107,0,0,149,Man City,Huddersfield,Cardiff City,Arsenal,Fulham,4.2,4.8,5.7,2.4,4.5,2.6,5.6,3.2,2.1,4.7,3.5,4.3,4,2.9,3.5,3.7,4.6,3.4,5.2,4.3,4.7,3.5,4.5,2.6,4.4,3.4,5.3,4.4,5.2,3.9,5.6,19.8
Dan,Gosling,MID,BOU,4900000,1,9,1.5,3.06122448979592E-07,1.83673469387755E-06,0,4540,3,7,0,0,0,0,0,1.8,321,-1,0,9,1,0.1,0,0.7,0,0,1,0,0,0.1,2368,0,0,0,0,482,64,0,0,38,Watford,Southampton,Fulham,Man Utd,Newcastle,0.8,1.4,0.8,0.9,0.9,1.1,0.8,1.4,1,0.8,1.5,0.8,0.8,1.3,0.8,1.1,0.8,0.8,0.8,1.3,0.8,0.8,0.9,1.3,0.8,1.1,0.8,1.3,0.8,0.8,1.2,16.3
Lee,Grant,GLK,MUN,5000000,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,37,0,0,0,Newcastle,Chelsea,Everton,Bournemouth,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,2,28,4,6.66666666666667E-07,4.66666666666667E-06,0,40197,0,5,0,0,0,3,0,4.7,7424,0,0,28,0,0.9,0,5.3,2,0,3,0,0,1.4,74964,0,0,0,0,521,15445,0,0,80,Bournemouth,Wolverhampton,Huddersfield,Newcastle,Southampton,6,2.5,5.1,4.4,3.8,4.6,3.5,3.9,3.7,5,4.4,4.1,4.6,3.3,4.4,4.8,3.6,4.2,5.7,3.7,2.5,5,2.8,5.2,4.5,6,5.1,4.8,4.5,3.1,5.6,37.3
Demarai,Gray,MID,LEI,5500000,0,19,3.2,5.81818181818182E-07,3.45454545454545E-06,0,131121,0,8,0,0,0,1,0,3.5,20045,0,0,19,0,0.2,0,1,2,0,1,0,0,1.2,123569,0,0,0,0,438,83,0,0,59,Everton,Arsenal,West Ham,Cardiff City,Burnley,0,2.3,3,2.8,3.2,2.4,3.6,2.6,2.4,4.5,1.9,2.2,3.4,2.1,3.7,2.4,1.7,2.7,2.7,3.2,3.9,2.4,3.6,2.7,4.1,3.8,3.5,2.4,3,1.7,2.2,23.6
Pascal,Gro?,MID,BHA,6700000,0,11,1.57142857142857,2.3454157782516E-07,1.64179104477612E-06,0,302477,0,4,0,0,0,1,0,1.6,13076,-3,0,11,3,0,1,0,3,0,0,0,0,2.1,42337,0,0,0,1,217,139,0,0,36,West Ham,Newcastle,Wolverhampton,Everton,Cardiff City,0,1.1,1.3,0.8,0.8,1.1,1.1,1.2,0.8,0.8,0.8,1.1,1.2,0.8,1,0.8,0.8,1.4,1.2,0.8,0.8,1.4,1.5,1.3,1.4,0.8,1.6,0.8,1.3,0.8,0.8,21
Vicente,Guaita,GLK,CRY,4300000,0,0,0,0,0,0,7303,0,0,0,0,0,0,0,0,386,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1156,0,0,0,0,0,211,0,0,0,Wolverhampton,Everton,Arsenal,Chelsea,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5900000,13,32,5.3,8.98305084745763E-07,5.42372881355932E-06,0,77808,1,6,0,0,0,1,0,5.4,4946,-1,0,32,1,1.3,0,7.7,3,0,2,0,4,2.7,114202,0,0,0,1,464,91147,0,0,102,Huddersfield,Man City,Chelsea,West Ham,Leicester,6.8,4.2,4.8,5.6,5.2,6.7,8,5.9,7.6,6,5.3,6.6,6.1,7.4,7,5.5,6.4,7.2,5.5,5.2,7.5,6.2,4.1,6,7,5,6.8,4.6,4.7,4.9,6.2,38.7
Matteo,Guendouzi,MID,ARS,4500000,0,7,1.4,3.11111111111111E-07,1.55555555555556E-06,0,129881,1,8,0,0,0,0,0,1.6,12483,0,0,7,0,0.1,0,0.3,0,0,0,0,0,2.6,180375,0,0,0,0,349,1623,0,0,69,Fulham,Leicester,Crystal Palace,Liverpool,Wolverhampton,0.7,0.8,1.4,0.7,1,0.7,0.7,0.7,1,0.8,0.9,0.7,0.7,1,0.7,0.7,0.9,0.7,1.1,1.1,1.3,0.7,0.7,0.7,1,0.7,0.7,0.9,0.7,1.2,0.7,11.9
Idrissa,Gueye,MID,EVE,4900000,3,12,2,4.08163265306122E-07,2.44897959183673E-06,0,18569,1,10,0,0,0,0,0,2.4,484,-1,0,12,1,0.5,0,2.3,0,0,1,0,0,0.3,3618,0,0,0,0,540,446,0,0,85,Leicester,Crystal Palace,Man Utd,Brighton,Chelsea,1,1.7,1.2,2.1,1,1.8,1,1.9,1.9,1,1.2,1.1,1,1.5,2.3,1.2,1.7,1.9,1,1.1,1.1,1.4,1.7,1.1,1,1.6,1,1.4,2.2,1.6,1.1,21.7
Ilkay,Gundogan,MID,MCI,5600000,0,28,4,7.14285714285714E-07,5E-06,0,182867,0,2,0,0,0,1,0,5,55721,1,0,28,-1,0.8,0,4.7,5,0,2,0,2,3.8,281815,0,0,0,1,352,11560,0,0,117,Liverpool,Burnley,Tottenham,Southampton,Man Utd,0,4.3,4,5,3.7,3.6,5.5,3.6,2.9,4.4,4.4,3.4,4.3,3.9,4.8,5.3,5.3,4.1,3.1,3.1,4.1,3.2,4.8,4.3,3.8,4.6,6,3.4,3.9,4,3.6,35.5
Angus,Gunn,GLK,SOU,4400000,0,0,0,0,0,0,4828,0,0,0,0,0,0,0,0,260,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,308,0,0,0,0,0,20,0,0,0,Chelsea,Bournemouth,Newcastle,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4400000,0,0,0,0,0,0,46176,0,0,0,0,0,0,0,0,1464,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,1925,0,0,0,0,0,103,0,0,0,Tottenham,Fulham,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4500000,2,11,1.57142857142857,3.49206349206349E-07,2.44444444444444E-06,0,3070,1,12,0,0,0,0,0,2.4,217,0,0,11,0,0.3,0,1.3,0,0,1,0,0,0.1,2102,0,0,0,0,496,63,0,0,64,Burnley,Liverpool,Watford,Fulham,West Ham,1,1.1,0.8,0.8,0.9,1.1,1.4,0.8,0.8,0.8,1,1.4,0.8,0.8,1.7,0.8,1.2,1.4,0.8,1.3,1.2,1.1,1.1,1.1,1.6,0.8,1.3,0.9,0.9,0.9,1.1,12.7
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,891,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,16,0,0,0,Tottenham,Fulham,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.571428571428571,1.42857142857143E-07,1E-06,0,111018,0,9,0,11,0,0,0,1,11728,0,0,4,0,0,0,0,0,0,0,0,0,7.8,342985,0,0,0,0,192,13178,0,0,39,Burnley,Liverpool,Watford,Fulham,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,7.8
Kadeem,Harris,MID,CAR,4500000,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,46,0,0,0,Tottenham,Fulham,Liverpool,Leicester,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,BUR,4600000,3,36,5.1,1.10869565217391E-06,7.82608695652174E-06,0,114707,0,11,0,35,0,0,0,7.8,7794,1,-1,36,-1,1.1,0,5,3,0,2,0,0,10.1,368418,0,0,1,1,630,67496,1,0,172,Huddersfield,Man City,Chelsea,West Ham,Leicester,6.5,5.2,6.9,5.9,5.3,5.8,7.4,7,7.6,6.7,4.5,7.4,6.4,7.1,6,4.8,7,6.6,6,5.9,6.5,5,5.4,6.1,7.4,4,7.1,6.7,5.6,6,5.4,27.1
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,7130,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0.3,11644,0,0,0,0,0,763,0,0,0,Crystal Palace,Watford,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,0,0,0,0,0,0,8163,0,2,0,0,0,0,0,0,351,-1,0,0,1,0.2,0,0.7,0,0,0,0,0,0.2,3715,0,0,0,0,110,229,0,1,7,Man Utd,Brighton,Southampton,Watford,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
Eden,Hazard,MID,CHE,11200000,10,60,8.6,7.67857142857143E-07,5.35714285714286E-06,0,206806,0,3,0,0,0,6,0,5.4,4448,7,-2,60,-7,1,0,11,10,0,2,0,2,44.5,1954166,0,0,0,2,486,421850,2,0,197,Southampton,Man Utd,Burnley,Crystal Palace,Everton,11,10.8,11.3,9.8,12.4,11.8,12.3,10.6,9.5,10.2,11.6,10.6,12.9,11.9,10.8,10.8,9.9,10.9,9.1,12.9,10.3,10.7,12.5,10.2,11.2,11.7,8.8,11.6,12.2,12.5,10.7,86.6
Tom,Heaton,GLK,BUR,4900000,0,0,0,0,0,0,4178,0,0,0,0,0,0,0,0,269,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1697,0,0,0,0,0,132,0,0,0,Huddersfield,Man City,Chelsea,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,9479,0,0,0,0,0,0,0,0,268,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1232,0,0,0,0,0,7,0,0,0,West Ham,Newcastle,Wolverhampton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,2,11,1.57142857142857,2.96495956873315E-07,2.07547169811321E-06,0,35549,0,3,0,0,0,0,0,2.1,1510,-2,0,11,2,0.4,0,2,0,0,1,0,0,0.8,6285,0,0,0,0,320,829,0,0,75,Man City,Huddersfield,Cardiff City,Arsenal,Fulham,0.8,1.2,1.2,0.8,1.3,0.8,1.2,0.8,0.8,0.9,0.8,1.3,1.1,0.8,0.8,1.2,1,0.8,1.6,0.8,1.3,0.8,1.1,0.8,0.8,0.8,0.8,0.8,1.3,1.2,1.3,8.3
