FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Lukasz,Fabianski,GLK,WHU,4500000,5,8,2.7,6E-07,1.77777777777778E-06,0,151969,0,9,0,16,0,0,0,1.8,38155,0,0,8,0,0.6,0,2.7,1,0,0,0,0,15.4,38511,0,0,0,0,270,18070,0,0,60,Wolverhampton,Everton,Chelsea,Man Utd,Brighton,4.1,2.3,3.1,3.1,2.3,2.7,2,3.1,2.7,2.2,2.1,4.1,1.9,1.4,2.3,2.1,3,4.1,2.6,1.4,2.2,2.7,3.5,2,1.4,2.2,3,3.5,3.3,3.1,2.7,4,2.4,2.9,1.6,11.4
,Fabinho,MID,LIV,5700000,0,0,0,0,0,0,28017,0,0,0,0,0,0,0,0,7259,-3,1,0,3,0,0,0,0,0,0,0,0,0.6,3083,0,0,0,0,0,576,-1,0,0,Leicester,Tottenham,Southampton,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cesc,Fabregas,MID,CHE,6300000,0,0,0,0,0,0,46379,0,0,0,0,0,0,0,0,5274,-2,1,0,2,0,0,0,0,0,0,0,0,0.5,864,0,0,0,0,0,121,-1,0,0,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fabri,GLK,FUL,4500000,0,8,4,8.88888888888889E-07,1.77777777777778E-06,0,6241,0,5,0,15,0,0,0,1.8,2835,0,0,8,0,0.6,0,2.7,2,0,0,0,0,0.4,8445,0,0,0,0,180,1256,0,0,47,Brighton,Man City,Watford,Everton,Arsenal,4.3,3,4,4.5,4.5,4.8,3.5,5,4.3,4.8,5.6,6,5,4.6,4.1,6,5.7,4.2,5.5,4.6,6,6,5.1,3.5,4.1,5.1,4.1,4.6,3.8,3.3,5.4,2.8,5.9,4.4,3.8,11.5
,Felipe Anderson,MID,WHU,6900000,5,8,2.7,3.91304347826087E-07,1.15942028985507E-06,0,80281,1,8,0,0,0,0,0,1.2,10988,-1,0,8,1,0.4,0,2.7,0,0,0,0,1,2.6,21896,0,0,0,0,241,14543,0,0,40,Wolverhampton,Everton,Chelsea,Man Utd,Brighton,3.5,1.4,1.5,2.2,1.4,1.8,1.4,2.4,2.5,2.3,2.9,3,2.6,1.8,2.2,2.5,2.3,3.6,2.4,1.9,1.6,1.6,4,2.6,1.5,3,1.8,3.3,2.2,1.6,1.9,3.2,1.5,3.3,1.5,19.3
Marouane,Fellaini,MID,MUN,5000000,1,6,2,4E-07,1.2E-06,0,13204,0,2,0,0,0,0,0,1.2,4920,0,0,6,0,0.4,0,2,0,0,0,0,1,0.7,8428,0,0,0,0,65,2165,0,0,21,Burnley,Watford,Wolverhampton,West Ham,Newcastle,1.7,1.1,2.1,1.5,1.7,1.2,1.2,1.4,1.1,1.4,1.8,1.3,1.4,1,1.3,1.9,1.5,2.1,1.1,2.2,1.3,1,1.3,1,3,1.9,1.4,1.2,1.1,1.2,1.8,1,1,1.8,1.7,1.5
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,8446,0,0,0,0,0,0,0,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0.2,164,0,0,0,0,0,10,0,0,0,Wolverhampton,Everton,Chelsea,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4500000,0,0,0,0,0,0,4349,1,2,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0.2,602,0,0,0,0,90,138,0,0,8,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
,Fernandinho,MID,MCI,5400000,2,7,2.3,4.25925925925926E-07,1.2962962962963E-06,0,110400,0,2,0,0,0,0,0,1.3,31273,-1,1,7,1,0.4,0,2.3,0,0,1,0,0,5,26540,0,0,0,0,270,4918,-1,0,37,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,2.3,1.9,1.5,2.8,1.2,1.8,1.3,2.5,1.6,1.7,2,1.2,1.3,1.6,1.9,1.2,2.1,1.2,2.7,2.1,2.4,1.8,1.2,1.2,2.4,1.6,1.6,1.5,1.5,2.3,3.4,1.3,1.9,2.4,1.2,7.6
Roberto,Firmino,FWD,LIV,9500000,5,12,4,4.21052631578947E-07,1.26315789473684E-06,0,548368,0,0,0,0,0,0,0,1.3,185803,0,0,12,0,0.4,0,4,0,0,3,0,2,27.8,178525,0,0,0,0,248,33983,0,0,45,Leicester,Tottenham,Southampton,Chelsea,Man City,3.1,3.5,4.5,4,3.7,4.6,3.9,5.2,5.5,3.5,5.5,4.4,3.6,5.1,4.5,4.6,5.1,3.2,4.4,2.7,5.2,5,3.9,5.3,3.8,4.9,3.7,5.2,3.2,4.2,3.1,2.9,5,5.2,6,22.6
Phil,Foden,MID,MCI,4800000,0,1,0.333333333333333,6.94444444444444E-08,2.08333333333333E-07,0,8264,0,0,0,0,0,0,0,0.2,2124,-2,1,1,2,0.1,0,0.3,0,0,0,0,0,0.2,1726,0,0,0,0,8,186,-1,0,4,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.3
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,9379,0,0,0,0,0,0,0,0,3299,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,5289,0,0,0,0,0,3528,0,0,0,Brighton,Man City,Watford,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4400000,0,0,0,0,0,0,20700,0,0,0,0,0,0,0,0,4972,-1,1,0,1,0,0,0,0,0,0,0,0,1,1984,0,0,0,0,0,858,-1,0,0,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,2,10,3.3,7.33333333333333E-07,2.22222222222222E-06,0,42300,0,2,0,4,0,0,0,2.2,17231,0,0,10,0,0.7,0,3.3,0,0,1,0,0,4.7,41384,0,0,0,0,270,12404,0,0,48,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,3.5,3.9,2.1,3.2,2.6,3.3,4.4,3.1,3.1,3.5,3.1,2.8,3.4,4.9,2.5,3.9,2.8,2.1,4.8,4,3.5,3.4,4.2,3.9,3.2,4.9,2.2,3.6,3.8,2.6,3.4,3.8,4.9,4.4,3.5,5.1
Timothy,Fosu-Mensah,DEF,FUL,4500000,1,2,1,2.22222222222222E-07,4.44444444444444E-07,0,14049,0,5,0,0,0,0,0,0.4,3162,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.7,5416,0,0,0,0,180,1694,0,0,23,Brighton,Man City,Watford,Everton,Arsenal,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.7,1,0.6,0.5,0.5,1,0.8,0.5,0.7,0.5,1.2,0.9,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,1,0.5,0.5,5.4
Simon,Francis,DEF,BOU,4500000,0,5,1.66666666666667,3.7037037037037E-07,1.11111111111111E-06,0,8479,0,0,0,0,0,0,0,1.1,3113,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0.4,3218,0,0,0,0,35,396,0,0,20,Chelsea,Leicester,Burnley,Crystal Palace,Watford,1.7,2,1.6,0.8,0.8,1.3,0.8,1.4,1,1.2,0.8,1.7,1.2,1.1,2.4,1.2,1.4,1,1.1,1.2,1.4,1.6,1.1,2.1,1.1,0.9,1.4,0.9,1,1.5,1.1,0.8,1,1.2,1.9,4.5
Ryan,Fraser,MID,BOU,5600000,2,19,6.3,1.125E-06,3.39285714285714E-06,0,93266,0,3,0,0,0,1,0,3.4,41533,1,0,19,-1,1.1,0,6.3,4,0,1,0,1,5.4,262950,0,0,0,0,270,57322,0,0,88,Chelsea,Leicester,Burnley,Crystal Palace,Watford,6.7,9.4,8.4,7.1,6.3,8.9,7.3,7.5,8.7,7.9,6.4,8.9,5.8,6.6,9.4,6.5,7.4,7.4,6,9.2,5.8,7.2,5.3,9.4,7.6,7.6,7.9,8.2,5.8,8,6,8.3,7.9,6.5,9.4,28.2
,Fred,MID,MUN,5900000,2,6,2,3.38983050847458E-07,1.01694915254237E-06,0,130906,1,6,0,0,0,0,0,1,32892,-1,0,6,1,0.3,0,2,0,0,1,0,0,2.9,25969,0,0,0,0,255,7037,0,0,27,Burnley,Watford,Wolverhampton,West Ham,Newcastle,1.7,1.1,2.1,1.5,1.7,1.2,1.2,1.4,1.1,1.4,1.8,1.3,1.4,1,1.3,1.9,1.5,2.1,1.1,2.2,1.3,1,1.3,1,3,1.9,1.4,1.2,1.1,1.2,1.8,1,1,1.8,1.7,2.2
Ryan,Fredericks,DEF,WHU,4900000,0,0,0,0,0,0,13823,1,7,0,0,0,0,0,0,3227,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,1936,0,0,0,0,180,329,0,0,17,Wolverhampton,Everton,Chelsea,Man Utd,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Christian,Fuchs,DEF,LEI,4400000,0,0,0,0,0,0,18221,0,0,0,0,0,0,0,0,4618,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,1731,0,0,0,0,0,418,0,0,0,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5800000,0,2,0.666666666666667,1.14942528735632E-07,3.44827586206897E-07,0,9884,0,0,0,0,0,0,0,0.3,2892,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0.2,1290,0,0,0,0,36,210,-1,0,5,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,0.4,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.9,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.7,0.3,0.5
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,6759,0,0,0,0,0,0,0,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0.1,88,0,0,0,0,0,25,0,0,0,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rachid,Ghezzal,MID,LEI,5300000,1,2,0.666666666666667,1.25786163522013E-07,3.77358490566038E-07,0,6975,0,1,0,0,0,0,0,0.4,1591,-2,1,2,2,0.1,0,0.7,0,0,0,0,0,0.1,1200,0,0,0,0,39,199,-1,0,6,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,2.2
Morgan,Gibbs-White,MID,WOL,4400000,0,1,0.333333333333333,7.57575757575757E-08,2.27272727272727E-07,0,6661,1,0,0,0,0,0,0,0.2,2144,-1,1,1,1,0.1,0,0.3,0,0,0,0,0,0.4,3209,0,0,0,0,26,2306,-1,0,-1,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3
Ben,Gibson,DEF,BUR,4900000,0,0,0,0,0,0,8428,0,0,0,0,0,0,0,0,2157,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,544,0,0,0,0,0,101,-1,0,0,Man Utd,Wolverhampton,Bournemouth,Cardiff City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7900000,1,2,1,1.26582278481013E-07,2.53164556962025E-07,0,89042,0,1,0,0,0,0,0,0.3,18593,-1,0,2,1,0.1,0,0.7,0,0,0,0,0,2.4,6210,0,0,0,0,40,1575,0,0,5,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,0.5,0.5,1.3,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.5,0.6,0.5,0.5,0.9,0.5,0.5,0.7,0.5,0.5,0.5,1,0.5,0.8,0.9,0.6,0.5,1.3,0.5,0.5,0.8,0.5,0.5,9.1
Heurelho,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,5592,0,0,0,0,0,0,0,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0.4,613,0,0,0,0,0,226,0,0,0,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5000000,8,20,6.7,1.34E-06,4E-06,0,17039,0,0,0,0,0,0,0,4,9039,0,0,20,0,1.3,0,6.7,2,0,3,0,0,2.3,105895,0,0,0,0,270,63065,0,0,85,Leicester,Tottenham,Southampton,Chelsea,Man City,7.7,9.2,9.2,9.7,7.7,8.6,9.7,9,7.3,7.5,9.5,9.5,6.7,8.7,7.7,7.8,8.9,7,7.4,7.2,10,7.8,7.3,9.1,8.1,8.5,8.5,6.7,8.7,8.7,8.3,8.2,9.3,8.8,10,11.1
Dan,Gosling,MID,BOU,5000000,2,6,2,4E-07,1.2E-06,0,2067,1,3,0,0,0,0,0,1.2,644,0,0,6,0,0.4,0,2,0,0,1,0,0,0.1,1307,0,0,0,0,270,261,0,0,25,Chelsea,Leicester,Burnley,Crystal Palace,Watford,1.1,2,1.6,1.5,1,2,1.2,1.3,2,1.4,1,2.1,1,1,2.3,1,1.2,1.2,1,2,1,1.2,1,2.2,1.3,1.3,1.7,1.8,1,1.4,1,1.5,1.7,1,2.9,7.9
Lee,Grant,GLK,MUN,5000000,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,65,0,0,0,Burnley,Watford,Wolverhampton,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,2,10,3.3,5.5E-07,1.66666666666667E-06,0,16109,0,1,0,0,0,1,0,1.7,6657,0,0,10,0,0.6,0,3.3,0,0,2,0,0,0.7,14026,0,0,0,0,212,2994,0,0,30,Tottenham,Man Utd,Fulham,Arsenal,Bournemouth,2.5,4,4.1,3.9,3.1,3.3,4,3.9,3,2.3,2.1,2.8,3.6,3,4,2.4,3.6,2.5,4.3,2.9,2.5,3.3,4.4,2,2,4.1,2.2,3.5,4,4.6,4,3.3,4.9,2.8,4.8,16.7
Demarai,Gray,MID,LEI,5500000,9,14,4.7,8.54545454545455E-07,2.54545454545455E-06,0,29216,0,3,0,0,0,1,0,2.5,12550,0,0,14,0,0.9,0,4.7,2,0,1,0,0,1.8,60361,0,0,0,0,258,40204,0,0,46,Liverpool,Bournemouth,Huddersfield,Newcastle,Everton,4.4,3.6,7,5.1,5.7,3.6,7,3.3,6,2.6,5.6,3.4,4.9,7,3,5.7,6.9,2.5,7,2.9,2.4,5.7,2.8,6,7,2.7,6.2,4.3,6.5,4.5,6.8,3.8,6,2.8,4.4,15
Pascal,Gro?,MID,BHA,6900000,1,12,4,5.79710144927536E-07,1.73913043478261E-06,0,136067,0,3,0,0,0,1,0,1.7,27650,-1,0,12,1,0.6,0,4,3,0,0,0,0,5.2,39315,0,0,0,1,158,25327,0,0,39,Fulham,Southampton,Tottenham,Man City,West Ham,5.1,3.1,4,2,5.9,3.7,6,2,2.2,5.9,3.1,5.1,2.9,3.5,2.4,4.9,4.7,2.5,3.5,2.3,2.2,4.6,4.9,2,2,6,5.5,5.7,6,2,5.3,2,5.7,2.4,4.7,15.9
Vicente,Guaita,GLK,CRY,4400000,0,0,0,0,0,0,4646,0,0,0,0,0,0,0,0,1156,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,556,0,0,0,0,0,287,0,0,0,Southampton,Huddersfield,Newcastle,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,6000000,1,9,3,5E-07,1.5E-06,0,51648,0,4,0,0,0,0,0,1.5,30783,0,0,9,0,0.5,0,3,0,0,1,0,1,1.1,8613,0,0,0,0,194,506,0,0,30,Man Utd,Wolverhampton,Bournemouth,Cardiff City,Huddersfield,0,2.4,2.6,2.7,3.3,2.3,1.5,3,2,2.9,4.5,1.5,3.7,2.3,2.9,2.1,3.2,3.5,2.5,2.3,2.8,3.2,2.2,1.7,3.9,2.5,1.8,3.2,3.5,2.9,3,2.5,2.1,2.1,2.3,15.8
Matteo,Guendouzi,MID,ARS,4500000,1,5,1.7,3.77777777777778E-07,1.11111111111111E-06,0,54977,0,6,0,0,0,0,0,1.1,22804,0,0,5,0,0.4,0,1.7,0,0,0,0,0,3.4,146095,0,0,0,0,235,37520,0,0,49,Cardiff City,Newcastle,Everton,Watford,Fulham,1,1.6,0.9,0.9,1,1.4,2.4,0.8,1.7,1.1,0.8,1,1.5,1.4,1,0.8,0.8,1.1,1.1,0.8,1.3,0.8,1.4,1.5,1.2,0.8,0.9,0.8,1.3,0.8,0.8,1.1,0.8,1.7,1.3,9.6
Idrissa,Gueye,MID,EVE,4900000,1,5,1.7,3.46938775510204E-07,1.02040816326531E-06,0,11396,1,5,0,0,0,0,0,1,4213,-1,1,5,1,0.3,0,1.7,0,0,0,0,0,0.4,2663,0,0,0,0,270,571,-1,0,46,Huddersfield,West Ham,Arsenal,Fulham,Leicester,0,0,0,1.2,0.8,1.2,0.9,1.9,0.8,1.5,0.8,1.5,1,0.8,0.8,1.1,0.8,1.6,1.3,1.2,1.2,1.8,0.8,1,0.8,0.8,1.5,0.8,1,1.1,0.9,1,2.3,1.1,0.8,10.8
Ilkay,Gundogan,MID,MCI,5500000,8,13,4.3,7.81818181818182E-07,2.36363636363636E-06,0,44952,0,2,0,0,0,0,0,2.4,19002,0,0,13,0,0.8,0,4.3,3,0,1,0,1,3.4,126073,0,0,0,0,247,91686,0,0,54,Newcastle,Fulham,Cardiff City,Brighton,Liverpool,5.5,4.9,4.1,6.4,2.8,4.7,3.5,5.9,4.4,4.5,5.1,3.5,3.7,4.4,4.9,3.1,5.2,3.2,6.3,5.2,5.8,4.7,3.2,3.2,5.8,4.3,4.3,4.2,4.1,5.6,6.4,3.6,4.9,5.8,3.3,18.9
Angus,Gunn,GLK,SOU,4400000,0,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,753,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,150,0,0,0,0,0,51,-1,0,0,Crystal Palace,Brighton,Liverpool,Wolverhampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4400000,0,0,0,0,0,0,32444,0,0,0,0,0,0,0,0,6287,-1,1,0,1,0,0,0,0,0,0,0,0,0.7,1162,0,0,0,0,0,690,-1,0,0,Arsenal,Chelsea,Man City,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4500000,6,6,2,4.44444444444444E-07,1.33333333333333E-06,0,1654,0,9,0,0,0,0,0,1.3,536,0,0,6,0,0.4,0,2,0,0,1,0,0,0.1,1745,0,0,0,0,270,371,0,0,41,Everton,Crystal Palace,Leicester,Tottenham,Burnley,1.5,1.1,1.4,1.6,2.1,1.6,1,1.1,1.6,1.5,3,1,1.4,1.3,1.7,1.8,1,1.9,2.1,1.2,2.1,2.2,1.6,1.4,2.8,1.5,1.1,1.1,2.4,2.6,1.6,1.3,1.4,1.9,1.4,6
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,55,0,0,0,Arsenal,Chelsea,Man City,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,1,4,1.3,3.25E-07,1E-06,0,50236,0,9,0,11,0,0,0,1,26074,0,0,4,0,0.3,0,1.3,0,0,0,0,0,6.9,226895,0,0,0,0,192,51007,0,0,39,Everton,Crystal Palace,Leicester,Tottenham,Burnley,0,0.6,0.6,0.8,1.1,0.8,0.6,0.6,0.8,0.7,1.7,0.6,0.7,0.6,0.9,0.9,0.6,1,1.1,0.6,1.1,1.1,0.8,0.7,1.5,0.7,0.6,0.6,1.3,1.4,0.8,0.6,0.7,1,0.7,7.8
Joe,Hart,GLK,BUR,4500000,2,11,3.7,8.22222222222222E-07,2.44444444444444E-06,0,61377,0,7,0,14,0,0,0,2.4,24393,0,0,11,0,0.8,0,3.7,0,0,1,0,0,5.8,103664,0,0,0,0,270,14694,0,0,67,Man Utd,Wolverhampton,Bournemouth,Cardiff City,Huddersfield,4.1,4.4,2.6,4.8,4.7,3.1,4.1,3.5,4.1,2.9,5.6,3.7,5.6,4.5,4.2,4.4,3.7,4.9,2.6,3.3,4.9,3.8,4.4,3.6,4.1,2.6,4.3,5.4,5.6,2.9,5.1,5.5,2.9,4.4,3.5,9.5
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,3653,0,0,0,0,0,0,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7745,0,0,0,0,0,1943,0,0,0,West Ham,Burnley,Man Utd,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4500000,0,-2,-0.666666666666667,-1.48148148148148E-07,-4.44444444444444E-07,0,5519,0,0,0,0,0,0,0,-0.4,1283,0,0,-2,0,-0.2,0,-0.7,0,0,0,0,0,0.1,670,0,0,0,0,20,140,0,1,-8,Man City,Arsenal,Crystal Palace,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden,Hazard,MID,CHE,10600000,8,16,5.33333333333333,5.0314465408805E-07,1.50943396226415E-06,0,133547,0,1,0,0,0,1,0,1.5,27922,1,-1,16,-1,0.5,0,5.3,1,0,0,0,2,15.5,328480,0,0,0,0,133,151236,1,0,59,Bournemouth,Cardiff City,West Ham,Liverpool,Southampton,6,6.6,7,3.6,7.4,5,7.4,5.1,5,5.8,5.7,5.9,5.1,5.5,6.9,5.7,8,6.7,6.1,6.7,6.8,6.7,5.7,7.7,4.1,6.5,7.5,5.4,6.5,6.9,4.8,5.4,6.6,4.9,5.3,27.5
Tom,Heaton,GLK,BUR,5000000,0,0,0,0,0,0,2403,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1017,0,0,0,0,0,243,0,0,0,Man Utd,Wolverhampton,Bournemouth,Cardiff City,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,6414,0,0,0,0,0,0,0,0,2101,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1120,0,0,0,0,0,264,0,0,0,Fulham,Southampton,Tottenham,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5400000,1,3,1,1.85185185185185E-07,5.55555555555556E-07,0,24939,0,0,0,0,0,0,0,0.6,7048,-1,0,3,1,0.2,0,1,0,0,0,0,0,0.9,3264,0,0,0,0,67,579,0,0,26,Leicester,Tottenham,Southampton,Chelsea,Man City,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.7,0.7,3.8
Jeff,Hendrick,MID,BUR,5500000,7,12,4,7.27272727272727E-07,2.18181818181818E-06,0,3522,0,7,0,0,0,1,0,2.2,1208,0,0,12,0,0.7,0,4,0,0,1,0,0,0.2,3656,0,0,0,0,234,2416,0,0,35,Man Utd,Wolverhampton,Bournemouth,Cardiff City,Huddersfield,3.4,3.8,4.1,4.2,5,3.6,2.3,4.6,3.3,4.5,6,2.3,5.4,3.7,4.4,3.4,4.8,5.2,3.9,3.6,4.3,4.9,3.4,2.7,5.7,3.8,2.9,4.8,5.2,4.4,4.5,3.8,3.4,3.4,3.6,19.5
