FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Pascal,Gro?,MID,BHA,6700000,0,11,0.916666666666667,1.3681592039801E-07,1.64179104477612E-06,0,331323,0,4,0,0,0,1,0,1.6,2008,-3,0,11,3,0,1,0,3,0,0,0,0,1.6,43496,0,0,0,1,217,618,0,0,36,Leicester,Huddersfield,Crystal Palace,Burnley,Chelsea,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,21
Vicente,Guaita,GLK,CRY,4300000,0,0,0,0,0,0,8725,0,0,0,0,0,0,0,0,191,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1620,0,0,0,0,0,56,0,0,0,Man Utd,Burnley,Brighton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,6000000,3,52,4.7,7.83333333333333E-07,8.66666666666667E-06,0,216426,2,20,0,0,0,2,0,8.7,38016,0,0,52,0,0.6,0,3.7,5,0,3,0,5,3.1,281459,0,0,0,1,888,11772,0,0,170,Newcastle,Crystal Palace,Liverpool,Brighton,Tottenham,0,6.7,4.4,6.4,5.2,4.7,5.3,5.3,5.9,5.7,4.6,4.7,6.2,4.5,4,6,5.4,3.6,4.9,5.5,4.7,5.6,4.2,3.7,3.9,4.9,64.3
Matteo,Guendouzi,MID,ARS,4500000,1,11,0.916666666666667,2.03703703703704E-07,2.44444444444444E-06,0,179712,2,10,0,0,0,0,0,2.4,5308,0,0,11,0,0.2,0,0.7,0,0,0,0,0,1.9,190414,0,0,0,0,523,1591,0,0,93,Bournemouth,Tottenham,Man Utd,Huddersfield,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,16.4
Idrissa,Gueye,MID,EVE,4800000,3,22,2,4.16666666666667E-07,4.58333333333333E-06,0,21607,3,14,0,0,0,0,0,4.6,424,-2,0,22,2,0.4,0,2,0,0,3,0,0,0.3,5960,0,0,0,0,977,752,0,0,165,Cardiff City,Liverpool,Newcastle,Watford,Man City,1.8,1,1.9,1.7,1,1.2,1.2,1,1.5,1.6,1.4,1.4,1.7,1,1,1,1.3,1.4,1,1,1.5,1.1,1.3,1.8,1.7,1.1,34.2
Ilkay,Gundogan,MID,MCI,5400000,6,34,2.83333333333333,5.24691358024691E-07,6.2962962962963E-06,0,315577,0,2,0,0,0,2,0,6.3,2935,-1,0,34,1,0.4,0,2,5,0,2,0,2,1.8,296162,0,0,0,1,367,10818,0,0,135,West Ham,Bournemouth,Watford,Chelsea,Everton,2.2,2.5,2,1.8,2.5,2.6,2.2,2.7,2,2.7,2.8,2.8,2.3,1.6,1.6,2.5,2,2.6,2,2.3,2.7,3.3,1.8,2.4,2.3,1.9,42.6
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,5837,0,0,0,0,0,0,0,0,154,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,513,0,0,0,0,0,53,0,0,0,Fulham,Man Utd,Tottenham,Cardiff City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4400000,2,7,0.583333333333333,1.32575757575758E-07,1.59090909090909E-06,0,51129,1,6,0,0,0,0,0,1.6,740,-1,0,7,1,0.5,0,2,0,0,0,0,0,0.4,4271,0,0,0,0,328,699,0,0,47,Everton,Wolverhampton,West Ham,Southampton,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.7
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,550,0,0,0,Leicester,Huddersfield,Crystal Palace,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,2,22,2.2,5E-07,5E-06,0,4051,1,14,0,0,0,0,0,5,124,-1,0,22,1,0.6,0,2.7,0,0,2,0,0,0.1,2444,0,0,0,0,748,126,0,0,115,Wolverhampton,Brighton,Bournemouth,Arsenal,Newcastle,1.9,2.6,1.2,1.1,1.5,1.7,2,1.6,1.7,2.3,1.7,2.5,2.1,1.2,1.6,2,1.7,1.4,1.8,2.3,1.8,2.3,1.9,1.9,1.9,1.6,24.5
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,0,0,0,0,16,0,0,0,Everton,Wolverhampton,West Ham,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.333333333333333,8.33333333333333E-08,1E-06,0,156301,0,9,0,11,0,0,0,1,7067,0,0,4,0,0,0,0,0,0,0,0,0,8.2,415346,0,0,0,0,192,12883,0,0,39,Wolverhampton,Brighton,Bournemouth,Arsenal,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.8
Kadeem,Harris,MID,CAR,4500000,5,13,1.08333333333333,2.40740740740741E-07,2.88888888888889E-06,0,695,0,3,0,0,0,1,0,2.9,171,0,0,13,0,0.4,0,2,0,0,0,0,1,0,1781,0,0,0,0,126,770,0,0,47,Everton,Wolverhampton,West Ham,Southampton,Watford,0.5,0.6,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.7,0.6,0.5,0.6,0.5,0.6,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,12.9
Joe,Hart,GLK,BUR,4500000,10,51,4.3,9.55555555555556E-07,1.13333333333333E-05,0,226949,0,25,0,54,0,0,0,11.3,6756,0,0,51,0,0.9,0,4,6,0,3,0,0,9.1,433842,0,0,1,2,1080,39124,0,0,258,Newcastle,Crystal Palace,Liverpool,Brighton,Tottenham,4.4,5.8,5.9,6.3,5.9,3.4,6.2,5.1,5.7,5,4.5,5.4,4.8,4.7,4.9,4.6,4.5,5.2,4.9,5.4,3.6,6.1,5.6,4.7,5.1,3.7,40.7
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,10748,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0.3,15871,0,0,0,0,0,878,0,0,0,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4400000,1,1,0.0833333333333333,1.89393939393939E-08,2.27272727272727E-07,0,9775,0,2,0,0,0,0,0,0.2,208,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,4318,0,0,0,0,126,80,0,1,15,Burnley,West Ham,Everton,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8
Eden,Hazard,MID,CHE,11200000,3,82,7.5,6.69642857142857E-07,7.32142857142857E-06,0,888627,1,5,0,0,0,7,0,7.3,92730,7,1,82,-7,0.2,0,2.3,13,0,4,0,4,43.1,2577156,0,0,0,3,782,35344,-1,0,291,Tottenham,Fulham,Wolverhampton,Man City,Brighton,10.6,9.8,10.3,6.9,9.4,8.8,9.7,11.2,9.6,9.1,9.8,9.8,9.4,7.6,11,7.5,10.2,9.6,8.5,9.7,9.3,8.1,9.4,9.8,9.6,10.2,139.4
Tom,Heaton,GLK,BUR,4800000,0,0,0,0,0,0,5181,0,0,0,0,0,0,0,0,137,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1975,0,0,0,0,0,63,0,0,0,Newcastle,Crystal Palace,Liverpool,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,10380,0,0,0,0,0,0,0,0,115,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1290,0,0,0,0,0,16,0,0,0,Leicester,Huddersfield,Crystal Palace,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,1,16,1.33333333333333,2.51572327044025E-07,3.0188679245283E-06,0,48425,0,3,0,0,0,0,0,3,796,-2,0,16,2,0.1,0,0.3,0,0,2,0,0,0.6,10385,0,0,0,0,476,238,0,0,114,Watford,Everton,Burnley,Bournemouth,Man Utd,0.7,0.8,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.7,0.8,0.7,0.8,0.7,0.7,0.8,0.7,0.7,1,0.8,0.8,15.3
Jeff,Hendrick,MID,BUR,5300000,1,19,1.58333333333333,2.9874213836478E-07,3.58490566037736E-06,0,11051,2,18,0,0,0,1,0,3.6,287,-2,0,19,2,0.1,0,0.7,0,0,1,0,0,0.1,6774,0,0,0,0,575,80,0,0,67,Newcastle,Crystal Palace,Liverpool,Brighton,Tottenham,1.1,1.5,0.8,1.3,0.9,0.8,1,0.9,1.2,1.1,0.8,0.8,1.2,0.8,0.8,1.2,1,0.8,0.8,1,0.8,1.1,0.8,0.8,0.8,0.9,26.2
Wayne,Hennessey,GLK,CRY,4500000,2,45,3.8,8.44444444444444E-07,1E-05,0,219919,0,17,0,33,0,0,0,9.8,13430,0,1,45,0,0.4,0,1.7,3,0,3,0,0,5.9,428592,0,0,1,0,1080,1342,-1,0,218,Man Utd,Burnley,Brighton,West Ham,Leicester,5,3.2,4.4,4.6,3.3,4.1,4.8,3.4,4.8,3.6,4.9,4.3,3.4,3.5,4.7,3.7,4.4,4.7,5.5,4.4,4.4,3.1,3.4,4.6,5.2,2.7,27.7
Ander,Herrera,MID,MUN,5000000,2,6,0.5,1E-07,1.2E-06,0,8861,1,5,0,0,0,0,0,1.2,281,0,0,6,0,0.3,0,1.3,0,0,0,0,0,0.1,3454,0,0,0,0,194,366,0,0,29,Crystal Palace,Southampton,Arsenal,Fulham,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.5
Wesley,Hoedt,DEF,SOU,4400000,2,29,2.4,5.45454545454545E-07,6.59090909090909E-06,0,18451,1,21,0,0,0,0,0,6.6,523,-1,0,29,1,0.5,0,2,3,0,4,0,0,0.3,11009,2,0,0,0,1080,543,0,0,197,Fulham,Man Utd,Tottenham,Cardiff City,Arsenal,1.7,2.3,2.6,2.5,1.5,2.7,2.2,2,2.4,2,2.9,1.9,1.8,3.1,1.3,2.1,2.3,2.1,1.7,1.9,2.7,2.4,1.8,1.7,2,2.9,32.5
Jonathan,Hogg,MID,HUD,4400000,8,21,2.6,5.90909090909091E-07,4.77272727272727E-06,0,13595,0,11,0,0,0,0,0,4.8,1663,-1,0,21,1,1,0,4.3,3,0,2,0,1,0.4,15900,0,0,0,0,692,10565,0,1,116,Wolverhampton,Brighton,Bournemouth,Arsenal,Newcastle,2.1,2.8,1.8,1.8,2.4,2.7,1.8,2.1,2.2,1.8,1.4,2.1,1.6,2,2.6,2.3,1.8,2.1,2,3,1.9,2.1,2.2,1.3,1.7,2.5,23.8
David Junior,Hoilett,MID,CAR,5000000,1,18,1.5,3E-07,3.6E-06,0,18106,2,18,0,0,0,0,0,3.5,229,-5,1,18,5,0.4,0,2,0,0,1,0,1,0.1,1634,0,0,0,0,636,33,-1,0,48,Everton,Wolverhampton,West Ham,Southampton,Watford,0.8,1,0.8,1.2,0.8,0.8,1.2,0.8,0.8,1.2,1,0.8,1,0.9,1,1,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,1,0.8,20.5
Pierre-Emile,H?jbjerg,MID,SOU,4500000,1,29,3.2,7.11111111111111E-07,6.44444444444444E-06,0,195013,2,19,0,0,0,2,0,6.4,16704,0,0,29,0,0.2,0,1,4,0,2,0,0,4.4,408185,0,0,0,1,796,4994,0,1,163,Fulham,Man Utd,Tottenham,Cardiff City,Arsenal,2.8,2.5,2.9,2.5,2.8,3.4,3,2,2.2,2.7,3,3.1,2.9,3.3,2.5,3.4,2.5,2.2,2.5,2.4,2.5,3.2,3.4,3,2.7,3.6,47.2
Rob,Holding,DEF,ARS,4400000,2,20,2.9,6.59090909090909E-07,4.54545454545455E-06,0,25497,1,6,0,0,0,0,0,4.5,2136,-1,0,20,1,0.5,0,2.3,5,0,1,0,0,0.9,31231,0,0,0,0,591,4537,0,0,116,Bournemouth,Tottenham,Man Utd,Huddersfield,Southampton,1.9,2.8,3,3.7,2.4,2.7,2.5,2.9,2.8,2.7,2.8,4,2.3,3.5,2.7,2.3,3.4,3,2.8,2.4,2.8,2.4,2.5,2.7,3.8,2.5,16.4
Jose,Holebas,DEF,WAT,4800000,8,44,4.4,9.16666666666667E-07,9.16666666666667E-06,0,824810,6,14,0,0,0,2,0,9.2,26207,3,0,44,-3,0.6,0,3,6,0,1,0,4,12.2,1281145,0,0,0,2,893,22094,0,0,190,Liverpool,Leicester,Man City,Everton,Cardiff City,6.3,4.8,5.1,4.9,6.5,4.7,5.4,4.8,3.5,5.7,5.2,5.8,4.5,6.6,5.2,5,5.3,4.1,5.2,5.2,5.4,4.1,5.5,5.8,5.4,5.6,67.9
Mason,Holgate,DEF,EVE,4400000,0,5,0.416666666666667,9.46969696969697E-08,1.13636363636364E-06,0,13558,1,9,0,0,0,0,0,1.1,339,-1,0,5,1,0,0,0,0,0,0,0,0,0.1,13740,0,0,0,0,407,145,0,0,61,Cardiff City,Liverpool,Newcastle,Watford,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,0,0,0,0,0,146051,0,0,0,0,0,0,0,0,8054,-3,0,0,3,0,0,0,0,0,0,0,0,1.7,97253,0,0,0,0,0,13234,0,0,0,Tottenham,Fulham,Wolverhampton,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Hughes,MID,WAT,5000000,1,33,2.8,5.6E-07,6.6E-06,0,139410,3,13,0,0,0,1,0,6.6,15914,0,0,33,0,0.3,0,1.7,2,0,4,0,1,1.3,177503,0,0,0,0,935,209,0,0,104,Liverpool,Leicester,Man City,Everton,Cardiff City,2.1,2,1.7,1.5,2.8,2.1,1.6,2.9,1.9,3.2,2.7,2.2,1.8,2.6,1.9,1.4,2.4,1.4,3.2,1.9,2.9,2.4,2.6,2.8,1.6,2.6,53.5
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,6,0,0,0,Man City,Newcastle,Cardiff City,Crystal Palace,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2372,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,2,0,0,0,Arsenal,Man City,Huddersfield,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5100000,2,6,0.5,9.80392156862745E-08,1.17647058823529E-06,0,22372,0,5,0,0,0,0,0,1.2,322,-4,0,6,4,0.2,0,1,0,0,0,0,0,0.2,2324,0,0,0,0,146,146,0,0,13,Arsenal,Man City,Huddersfield,Liverpool,Wolverhampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.7
Vicente,Iborra,MID,LEI,4700000,0,5,0.416666666666667,8.86524822695036E-08,1.06382978723404E-06,0,3055,0,2,0,0,0,0,0,1.1,90,-3,0,5,3,0.2,0,1,0,0,0,0,0,0,884,0,0,0,0,113,54,0,0,21,Brighton,Watford,Fulham,Tottenham,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.4
Kelechi,Iheanacho,FWD,LEI,5900000,0,36,3.3,5.59322033898305E-07,6.10169491525424E-06,0,134362,1,8,0,0,0,1,0,6.1,19860,-1,0,36,1,0.1,0,0.7,3,0,1,0,4,1.5,142660,0,0,0,1,604,3803,0,0,108,Brighton,Watford,Fulham,Tottenham,Crystal Palace,2.8,3.4,4.3,2.3,3.9,3,2.6,3.9,2.8,3.5,2.7,2.3,3.8,3.2,2.7,4,3,4.5,3.6,3.3,3.5,3.1,3.8,3.5,2.5,2.3,40.5
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,2,0,0,0,Wolverhampton,Brighton,Bournemouth,Arsenal,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5500000,6,44,4,7.27272727272727E-07,8E-06,0,495541,1,14,0,0,0,4,0,8,57549,0,0,44,0,0.9,0,4.7,6,0,3,0,1,4.4,612526,0,0,0,0,820,9027,0,0,154,Fulham,Man Utd,Tottenham,Cardiff City,Arsenal,0,0,4.1,4.3,4.8,4.4,5.1,3.7,3.8,4.1,4.9,3.9,4.6,5.3,4.4,5.6,5,3.3,3.8,3.6,3.9,4,4.4,4.6,4.8,4.7,90.4
Alex,Iwobi,MID,ARS,5500000,1,27,2.25,4.09090909090909E-07,4.90909090909091E-06,0,118121,0,8,0,0,0,1,0,4.9,5964,0,0,27,0,0.4,0,2.3,0,0,0,0,3,1.2,123712,0,0,0,0,480,3068,0,0,110,Bournemouth,Tottenham,Man Utd,Huddersfield,Southampton,1.4,1.2,1.4,2.1,1.9,1.8,1.3,1.1,2,1.5,1.1,1.9,1.1,2,2.2,1.7,1.7,1.4,1.6,2,1.1,1.4,1.8,1.5,2.3,1.7,37.6
,Izquierdo,MID,BHA,5900000,2,15,1.25,2.11864406779661E-07,2.54237288135593E-06,0,9378,0,4,0,0,0,0,0,2.5,451,-1,0,15,1,0.4,0,2.3,0,0,2,0,1,0.1,3801,0,0,0,0,337,350,0,0,47,Leicester,Huddersfield,Crystal Palace,Burnley,Chelsea,0.7,0.6,0.8,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,1,0.7,0.9,1,0.6,0.8,0.6,0.9,0.6,0.6,13
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2209,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,16,0,0,0,Man Utd,Burnley,Brighton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,1,-2,-0.166666666666667,-3.87596899224806E-08,-4.65116279069767E-07,0,79529,0,2,0,0,0,0,0,-0.5,480,-2,0,-2,2,0.1,0,0.3,0,0,0,0,0,0.5,3315,0,0,0,0,53,401,0,1,-2,Cardiff City,Liverpool,Newcastle,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alireza,Jahanbakhsh,MID,BHA,6700000,0,15,1.25,1.86567164179104E-07,2.23880597014925E-06,0,44060,2,4,0,0,0,0,0,2.2,1189,-3,0,15,3,0.3,0,1.7,0,0,3,0,0,0.7,1758,0,0,0,0,437,21,0,0,31,Leicester,Huddersfield,Crystal Palace,Burnley,Chelsea,0,0,0,0,0,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,1,0.7,0.9,1,0.6,0.8,0.6,0.9,0.6,0.6,17.5
Eldin,Jakupovic,GLK,LEI,4400000,0,0,0,0,0,0,2792,0,0,0,0,0,0,0,0,85,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,473,0,0,0,0,0,28,0,0,0,Brighton,Watford,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,33,0,0,0,Brighton,Watford,Fulham,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,0,20,3.3,6.73469387755102E-07,4.08163265306122E-06,0,36123,2,6,0,0,0,0,0,4.1,900,-1,0,20,1,0,0,0,4,0,1,0,1,0.3,16262,0,0,0,0,521,42,0,0,105,Liverpool,Leicester,Man City,Everton,Cardiff City,0,3.1,3.4,3.2,4.8,3.1,3.6,3.1,2.2,3.8,3.4,3.9,2.9,4.6,3.8,3.3,3.5,2.6,3.5,3.5,3.6,2.6,4,3.9,3.6,3.7,25.1
,Jazz Richards,DEF,CAR,3900000,0,1,0.0833333333333333,2.13675213675214E-08,2.56410256410256E-07,0,33119,0,4,0,0,0,0,0,0.3,2166,-1,0,1,1,0,0,0,0,0,0,0,0,0.7,20476,0,0,0,0,97,306,0,0,11,Everton,Wolverhampton,West Ham,Southampton,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
,Jesus,FWD,MCI,10100000,0,15,1.7,1.68316831683168E-07,1.48514851485149E-06,0,131388,0,2,0,0,0,1,0,1.5,1847,-4,0,15,4,0,0,0.3,1,0,0,0,0,1.3,47616,0,0,0,0,295,1426,0,0,45,West Ham,Bournemouth,Watford,Chelsea,Everton,1.3,1.3,0.9,0.9,1.4,1,1.1,1.1,1,1,1.2,1.1,1.4,0.8,0.9,1.5,1,1.3,1.4,1.9,1.5,1.4,0.8,1.2,1.1,0.9,52.4
Raul,Jimenez,FWD,WOL,5900000,6,56,4.7,7.96610169491525E-07,9.49152542372881E-06,0,357519,0,12,0,0,0,3,0,9.8,11600,4,-2,56,-4,1.1,0,6.7,6,0,5,0,5,14.8,971561,0,0,0,1,979,352282,2,0,173,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,5.9,5.4,4.3,5.5,5.8,5,5.9,5.2,4.9,4.1,5.4,6.4,4.5,5.5,5,5.5,6.5,4.8,6.1,5.7,6.3,5.4,6.7,4.8,6.6,3.9,94.2
Stefan,Johansen,MID,FUL,5100000,1,10,0.833333333333333,1.63398692810458E-07,1.96078431372549E-06,0,6279,2,11,0,0,0,0,0,1.9,108,-4,1,10,4,0.1,0,0.7,0,0,0,0,0,0.1,640,0,0,0,0,313,24,-1,0,45,Southampton,Chelsea,Leicester,Man Utd,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.5
Phil,Jones,DEF,MUN,5100000,0,0,0,0,0,0,148516,0,2,0,0,0,0,0,0,570,-4,0,0,4,0,0,0,0,0,0,0,0,0.5,2301,0,0,0,0,57,171,0,0,6,Crystal Palace,Southampton,Arsenal,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
,Jonny,DEF,WOL,4500000,2,46,3.83333333333333,8.51851851851852E-07,1.02222222222222E-05,0,127948,2,13,0,0,0,1,0,10.2,52267,0,0,46,0,0.6,0,2.7,4,0,4,0,1,2.4,220839,0,0,0,1,1008,18565,0,0,204,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,0,0,0,0,0,0,3.6,5,3.9,3.5,4.2,4.5,4.2,3.8,2.9,5,5.6,4.7,3.2,3.8,4.6,3.7,5.5,3.6,4.3,4.3,55.5
,Jorginho,MID,CHE,5000000,2,35,2.9,5.8E-07,7E-06,0,692704,1,8,0,0,0,1,0,7,33235,0,0,35,0,0.5,0,2.3,1,0,6,0,0,8.8,614322,0,0,0,0,1029,5456,0,0,193,Tottenham,Fulham,Wolverhampton,Man City,Brighton,2.8,2.6,2.7,1.4,2.3,2.1,2.4,3.8,2.8,2.6,2.4,2.4,2.8,1.7,3,1.6,2.7,2.4,2,2.4,2.3,1.8,2.4,2.4,2.4,2.6,53.4
,Joselu,FWD,NEW,4900000,0,22,2.4,4.89795918367347E-07,4.48979591836735E-06,0,364884,1,9,0,0,0,2,0,4.4,16389,-1,1,22,1,0,0,0,3,0,1,0,0,3.3,389040,0,0,0,0,436,5543,-1,0,74,Burnley,West Ham,Everton,Wolverhampton,Huddersfield,2.3,2.3,1.7,1.7,2.2,3.3,1.4,1.8,2.3,1.8,2.4,1.5,2,1.7,2,2.2,2.4,2.2,1.9,2.2,1.6,2,2.1,1.7,1.6,3.2,35
Diogo,Jota,MID,WOL,5900000,1,23,2.1,3.55932203389831E-07,3.89830508474576E-06,0,297808,3,9,0,0,0,0,0,3.9,1958,-6,0,23,6,0.1,0,0.7,0,0,4,0,1,0.9,24434,0,0,0,0,769,672,0,0,57,Huddersfield,Cardiff City,Chelsea,Newcastle,Bournemouth,1.9,1.2,1,1.8,1.6,1.2,1.4,1.5,1.6,1,1.4,1.6,1,1.8,1.2,1.8,1.7,1.1,1.4,1.5,1.3,1.7,2.1,1.2,1.8,1,40.3
