FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Reece,Oxford,DEF,WHU,4400000,0,0,0,0,0,0,3066,0,0,0,0,0,0,0,0,270,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,337,0,0,0,0,0,41,0,0,0,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,8300000,10,16,4,4.81927710843373E-07,1.92771084337349E-06,0,166513,0,7,0,0,0,1,0,1.9,6758,-2,0,16,2,0.5,0,4,3,0,0,0,0,3,48179,0,0,0,0,330,20119,0,0,56,Everton,Watford,Fulham,Leicester,Crystal Palace,3.4,3.4,4.2,3.7,6,3,4.1,3.9,2.9,5.2,4.3,5.2,4,4,2.9,3.9,4.8,2.4,4.4,3.4,5.6,3.6,4.8,4.1,3,4.2,4.7,4.3,4.5,3.6,3.6,4.8,5.3,20.6
Callum,Paterson,MID,CAR,5300000,1,7,1.4,2.64150943396226E-07,1.32075471698113E-06,0,5147,0,3,0,0,0,0,0,1.3,560,-2,0,7,2,0.2,0,1.3,0,0,1,0,0,0.1,461,0,0,0,0,168,29,0,0,34,Man City,Burnley,Tottenham,Fulham,Liverpool,0.7,1,0.7,0.9,0.7,0.9,1.2,0.7,1,0.7,0.8,0.7,0.7,1.9,0.7,0.7,1.1,1,0.7,1.2,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.7,0.9,0.7,0.7,0.8,0.8,14
,Patricio,GLK,WOL,4500000,6,19,3.8,8.44444444444444E-07,4.22222222222222E-06,0,84180,0,5,0,14,0,0,0,4.2,12678,0,0,19,0,1.2,0,5.3,0,0,2,0,0,6.3,96907,0,0,0,0,450,27435,0,0,91,Man Utd,Southampton,Crystal Palace,Watford,Brighton,4.7,3.7,5.7,3.5,3.3,4.8,3.2,4.9,4.4,4.6,3.6,4.2,4.7,2.9,4.6,3,2.9,5.5,3.8,4,3.9,2.1,4.9,5.7,4.1,3.2,4.8,4,3.9,5.4,3.1,3.8,3.2,10.2
,Pedro,MID,CHE,6800000,2,28,5.6,8.23529411764706E-07,4.11764705882353E-06,0,507835,0,3,0,0,0,3,0,4.1,312596,3,0,28,-3,0.5,0,3.7,2,0,2,0,0,12.7,1019638,0,0,0,0,330,32089,0,0,103,West Ham,Liverpool,Southampton,Man Utd,Burnley,0,5.6,7.8,5.6,7.9,5.8,6.2,6.3,6.8,6.4,5.6,6.1,6.6,6.8,8.4,6.5,7.2,7,6,7,5.3,8,5.4,6.5,7.1,6.5,6.5,6.2,4.6,7,7.7,6.2,5.6,39
Lee,Peltier,DEF,CAR,3900000,0,0,0,0,0,0,120570,1,2,0,0,0,0,0,0,14761,-1,0,0,1,0,0,0,0,0,0,0,0,2.3,38493,0,0,0,0,90,3286,0,0,6,Man City,Burnley,Tottenham,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
,Pereira,DEF,LEI,5100000,3,22,4.4,8.62745098039216E-07,4.31372549019608E-06,0,126132,0,9,0,0,0,0,0,4.3,17589,1,0,22,-1,0.4,0,2,3,0,1,0,3,5.4,296950,0,0,0,1,450,27730,0,0,110,Huddersfield,Newcastle,Everton,Arsenal,West Ham,6,4.4,5.7,3.9,4.8,4.9,6,4,4.4,3.5,5.9,6.6,4.9,4.9,6.6,4.8,4.7,4.6,3.9,5,5.5,3.9,6.5,3.8,4.8,5.7,5.3,5.7,5,4.5,4.1,3.5,5.7,24.7
Andreas,Pereira,MID,MUN,4800000,0,2,0.4,8.33333333333333E-08,4.16666666666667E-07,0,26731,1,4,0,0,0,0,0,0.4,2531,-2,0,2,2,0,0,0,0,0,0,0,0,0.3,6328,0,0,0,0,135,269,0,0,21,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.1
Roberto,Pereyra,MID,WAT,6300000,2,30,6,9.52380952380952E-07,4.76190476190476E-06,0,277806,1,5,0,0,0,3,0,4.8,78755,3,0,30,-3,0.6,0,4,5,0,1,0,0,16.7,1009034,0,0,0,1,446,92573,0,0,102,Fulham,Arsenal,Bournemouth,Wolverhampton,Huddersfield,7.3,7.8,8.5,7.2,7.4,8.4,8.6,6.1,6.3,6.1,7.3,8.1,8.1,5.1,7.5,6.7,9,7.4,7.1,6.9,6.7,7.3,5.2,7.1,6,7,8.6,7.3,6.2,8.6,7.7,5.8,6.6,39.2
Ayoze,Perez,FWD,NEW,6200000,2,9,1.8,2.90322580645161E-07,1.45161290322581E-06,0,93106,0,8,0,0,0,0,0,1.4,8566,-3,1,9,3,0.3,0,1.7,0,0,1,0,0,1.4,11514,0,0,0,0,341,996,-1,0,18,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,2.3,1.6,1.7,2,1.4,1,1.6,1.5,2.1,1.7,1.1,1.7,1.9,0.9,1.2,0.9,1,1.2,0.9,1.3,0.9,1.3,1.1,2.5,1.5,1,1.9,0.9,1.3,0.9,1.5,1,1.9,15.7
Jordan,Pickford,GLK,EVE,5000000,1,10,2,4E-07,2E-06,0,330800,0,9,0,14,0,0,0,2,77938,0,0,10,0,0.4,0,2,0,0,0,0,0,15.1,78929,0,0,0,0,450,3520,0,0,72,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,1.3,1.2,1.7,1,2.1,2,1.7,2.5,1.3,1.3,1.1,1.1,1.7,2.1,1.3,2.1,1.4,1.6,2.1,1.9,1.3,1.2,2.1,1.6,1.5,1.6,1.5,1,1.1,1.3,2.8,1.7,2,10.1
Anthony,Pilkington,MID,CAR,4400000,0,0,0,0,0,0,8138,0,0,0,0,0,0,0,0,1214,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2408,0,0,0,0,0,37,0,0,0,Man City,Burnley,Tottenham,Fulham,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,MID,MUN,8200000,2,23,4.6,5.60975609756098E-07,2.80487804878049E-06,0,407933,0,7,0,0,0,2,0,2.8,78403,2,0,23,-2,0.2,1,1.7,3,0,2,0,0,17.1,696025,0,0,0,0,443,80984,0,0,63,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,4.5,6.1,5,4.3,3.7,5.1,4.5,3.9,6.5,3.4,4.2,3.9,5.5,4.7,5.2,6.9,5.3,5.3,4.4,4.7,5.5,3.3,6.9,3.9,5.9,3.3,3.7,5.4,3.7,5.5,2.6,6.9,4.8,40.9
Nick,Pope,GLK,BUR,4900000,0,0,0,0,0,0,11681,0,0,0,0,0,0,0,0,698,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,346,0,0,0,0,0,46,0,0,0,Bournemouth,Cardiff City,Huddersfield,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Pritchard,MID,HUD,4900000,0,3,0.6,1.22448979591837E-07,6.12244897959184E-07,0,2641,0,6,0,0,0,0,0,0.6,408,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,1076,0,0,0,0,105,29,0,0,7,Leicester,Tottenham,Burnley,Liverpool,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.3,0.3,0.3,2.8
Sebastian,Prodl,DEF,WAT,4300000,0,0,0,0,0,0,5193,0,0,0,0,0,0,0,0,435,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,521,0,0,0,0,0,81,0,0,0,Fulham,Arsenal,Bournemouth,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davy,Propper,MID,BHA,4900000,2,9,1.8,3.6734693877551E-07,1.83673469387755E-06,0,4124,1,9,0,0,0,0,0,1.8,582,-1,0,9,1,0.3,0,1.7,0,0,0,0,0,0.1,1541,0,0,0,0,433,247,0,0,48,Tottenham,Man City,West Ham,Newcastle,Wolverhampton,1.1,0.9,1.3,1.3,1.6,0.9,0.9,1.4,1.3,1.4,1.1,0.9,0.9,1.2,1.3,0.9,1.1,1.1,0.9,1.3,1.6,0.9,0.9,1.7,2.5,1.7,1.4,0.9,1.9,0.9,1.9,0.9,1.1,9.3
Marc,Pugh,MID,BOU,4400000,0,0,0,0,0,0,17960,0,0,0,0,0,0,0,0,1746,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,2809,0,0,0,0,0,183,0,0,0,Burnley,Crystal Palace,Watford,Southampton,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason,Puncheon,MID,CRY,4400000,0,0,0,0,0,0,20508,0,0,0,0,0,0,0,0,2455,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,5998,0,0,0,0,0,572,0,0,0,Newcastle,Bournemouth,Wolverhampton,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collin,Quaner,FWD,HUD,4400000,0,0,0,0,0,0,145663,0,0,0,0,0,0,0,0,23306,-1,0,0,1,0,0,0,0,0,0,0,0,3.9,57369,0,0,0,0,0,17048,0,0,0,Leicester,Tottenham,Burnley,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domingos,Quina,MID,WAT,4500000,0,0,0,0,0,0,2379,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1112,0,0,0,0,0,121,0,0,0,Fulham,Arsenal,Bournemouth,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Ralls,MID,CAR,4900000,2,12,2.4,4.89795918367347E-07,2.44897959183673E-06,0,14246,0,9,0,0,0,0,0,2.4,2247,-1,0,12,1,0.5,0,2.3,0,0,2,0,0,0.2,7747,0,0,0,0,450,579,0,0,70,Man City,Burnley,Tottenham,Fulham,Liverpool,1.7,2.3,1.4,2.2,1.2,2.1,2.8,1.5,2.3,1.8,2,1.6,1.7,3.6,1.2,1.6,2.4,2.3,1.7,2.7,2,1.9,1.9,1.5,1.9,1.3,1.3,1.2,2.1,1.7,1.5,2,2,23.4
Aaron,Ramsey,MID,ARS,7400000,3,9,1.8,2.43243243243243E-07,1.21621621621622E-06,0,44409,0,5,0,0,0,0,0,1.2,7012,-1,0,9,1,0.3,0,2.3,0,0,1,0,0,1.2,33389,0,0,0,0,334,6146,0,0,51,Everton,Watford,Fulham,Leicester,Crystal Palace,0.9,0.9,1.2,1,2.7,0.9,1.2,1.1,0.9,1.6,1.2,1.6,1.1,1.1,0.9,1.1,1.4,0.9,1.3,0.9,1.8,1,1.4,1.2,0.9,1.2,1.4,1.2,1.3,1,1,1.5,1.7,31.8
Marcus,Rashford,FWD,MUN,6700000,0,1,0.3,4.47761194029851E-08,1.49253731343284E-07,0,420415,0,0,0,0,0,0,0,0.1,27762,-3,1,1,3,-0.1,0,-0.7,0,0,1,0,0,4.4,46490,0,0,0,0,121,873,-1,1,8,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.2
Tim,Ream,DEF,FUL,4400000,0,0,0,0,0,0,15333,0,0,0,0,0,0,0,0,955,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,106,0,0,0,0,0,12,0,0,0,Watford,Everton,Arsenal,Cardiff City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Redmond,MID,SOU,5400000,2,12,2.4,4.44444444444444E-07,2.22222222222222E-06,0,16606,0,6,0,0,0,0,0,2.2,3088,-1,0,12,1,0.4,0,2.3,0,0,2,0,0,0.4,7953,0,0,0,0,450,467,0,0,51,Liverpool,Wolverhampton,Chelsea,Bournemouth,Newcastle,1.2,1.9,1.2,1.8,2.1,1.5,1.4,2,1.2,1.9,2,1.3,2.8,1.4,1.2,1.4,1.6,1.4,1.5,2.7,2,2.2,1.7,2.6,1.2,2.1,1.8,1.2,1.8,2.9,2.2,2.3,1.9,27.4
Bobby,Reid,FWD,CAR,5300000,2,8,1.6,3.0188679245283E-07,1.50943396226415E-06,0,28101,0,6,0,0,0,0,0,1.5,2582,-2,1,8,2,0.3,0,1.7,0,0,0,0,0,0.3,8106,0,0,0,0,276,1049,-1,0,20,Man City,Burnley,Tottenham,Fulham,Liverpool,0.9,1.1,0.9,1.8,0.8,1.5,1.9,1.2,1.1,1.9,0.9,0.8,0.9,1.7,0.9,1,1.2,1.1,1.3,1.5,1,1,1.5,0.8,2,1,0.9,0.8,1,1,1.3,0.8,1.2,14.9
Winston,Reid,DEF,WHU,4400000,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,52,-1,1,0,1,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,35,-1,0,0,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declan,Rice,DEF,WHU,4400000,1,1,0.2,4.54545454545455E-08,2.27272727272727E-07,0,6959,1,3,0,0,0,0,0,0.2,487,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.2,966,0,0,0,0,135,336,0,0,23,Chelsea,Man Utd,Brighton,Tottenham,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.4
,Richarlison,MID,EVE,6600000,0,21,4.2,6.36363636363636E-07,3.18181818181818E-06,0,1481140,1,5,0,0,0,3,0,3.2,39210,1,0,21,-1,-0.1,0,-0.7,5,0,0,0,0,16.6,1337039,0,0,0,1,210,219288,0,1,66,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,4.6,4.5,3.6,4.2,5.3,5.5,3.2,5.1,2.8,5.3,4,3.4,3.5,5.4,4,4.4,5.4,5.3,5.7,4.8,4.5,3.6,4.3,3.6,5.8,3,4.8,3.7,4.3,3.6,6.3,4.7,4.1,27.3
Diego,Rico,DEF,BOU,4500000,1,2,0.4,8.88888888888889E-08,4.44444444444444E-07,0,2330,0,4,0,0,0,0,0,0.4,472,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0.1,5498,0,0,0,0,180,1039,0,0,30,Burnley,Crystal Palace,Watford,Southampton,Fulham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.4
Sergio,Rico,GLK,FUL,4400000,0,0,0,0,0,0,6289,0,0,0,0,0,0,0,0,592,-1,1,0,1,0,0,0,0,0,0,0,0,0.2,978,0,0,0,0,0,111,-1,0,0,Watford,Everton,Arsenal,Cardiff City,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jairo,Riedewald,DEF,CRY,4400000,0,0,0,0,0,0,2097,0,0,0,0,0,0,0,0,197,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,327,0,0,0,0,0,29,0,0,0,Newcastle,Bournemouth,Wolverhampton,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Ritchie,MID,NEW,5900000,2,10,2.5,4.23728813559322E-07,1.69491525423729E-06,0,42477,2,6,0,0,0,0,0,1.7,2498,-1,0,10,1,0.2,0,1,0,0,1,0,1,0.6,15835,0,0,0,0,305,610,0,0,30,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,3.8,1.9,2.6,2.6,2.6,1.7,2.5,2.7,1.7,2,2.1,2.8,2,1.2,2.1,1.5,1.4,2.3,1.5,1.9,1.9,2.2,2.1,2.3,1.7,1.7,2.2,1.8,1.6,1.8,1.8,1.5,2,13.9
Andrew,Robertson,DEF,LIV,6200000,2,34,6.8,1.09677419354839E-06,5.48387096774194E-06,0,186561,0,2,0,0,0,0,0,5.5,27206,2,-1,34,-2,0.9,0,5.3,6,0,3,0,2,26.1,714941,0,0,0,0,450,165827,1,0,141,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,8.7,8.4,8.9,8.8,10.2,7.5,8.9,7.4,9.6,8.8,5.4,8.7,7.8,9.1,7.8,6.8,7.2,7.5,10.2,8.4,9.5,9.6,8.3,8.4,9.2,6.9,9.3,8.7,9.6,7.6,9.2,8.2,10.1,28.9
Marcos,Rojo,DEF,MUN,4900000,0,0,0,0,0,0,3153,0,0,0,0,0,0,0,0,162,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,311,0,0,0,0,0,35,0,0,0,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio,Romero,GLK,MUN,5000000,0,0,0,0,0,0,1653,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.1,257,0,0,0,0,0,77,0,0,0,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salomon,Rondon,FWD,NEW,5900000,0,8,1.6,2.71186440677966E-07,1.35593220338983E-06,0,55503,0,2,0,0,0,0,0,1.4,6769,-1,0,8,1,0.4,0,2.3,0,0,1,0,1,0.8,16758,0,0,0,0,164,1313,0,0,22,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,2,1.3,1.4,1.7,1.2,0.8,1.3,1.2,1.8,1.4,0.9,1.4,1.6,0.8,1,0.8,0.8,1,0.8,1.1,0.8,1,0.9,2.2,1.2,0.8,1.6,0.8,1.1,0.8,1.2,0.8,1.6,6.8
Danny,Rose,DEF,TOT,5900000,1,7,1.4,2.3728813559322E-07,1.1864406779661E-06,0,31478,1,2,0,0,0,0,0,1.2,1482,-1,0,7,1,0.4,0,2.3,0,0,1,0,0,0.9,2909,0,0,0,0,172,1058,0,0,24,Brighton,Huddersfield,Cardiff City,West Ham,Man City,0.8,1.3,1.4,0.9,0.7,0.9,1.8,0.8,0.8,0.7,1,0.9,1,0.7,1,1.3,0.7,0.7,0.7,0.7,1.2,1.3,1,0.7,1,0.7,0.7,1.1,0.9,0.7,0.7,0.7,0.8,4.5
John,Ruddy,GLK,WOL,4400000,0,0,0,0,0,0,8642,0,0,0,0,0,0,0,0,922,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,566,0,0,0,0,0,89,0,0,0,Man Utd,Southampton,Crystal Palace,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio,Rudiger,DEF,CHE,6000000,2,20,4,6.66666666666667E-07,3.33333333333333E-06,0,61823,0,4,0,0,0,0,0,3.3,8498,0,0,20,0,0.6,0,3.3,3,0,2,0,0,2.7,40707,0,0,0,0,450,3283,0,0,104,West Ham,Liverpool,Southampton,Man Utd,Burnley,4.5,4.6,4.7,3.9,5.5,2.9,4.5,5.4,3.7,4.5,3.8,4,5.5,3.8,6,3.6,3.9,3.9,2.7,4.9,3.5,5.4,4.8,3.5,5.1,4.8,5,3.7,3.9,4.8,5.5,3.4,4.8,19.1
Mathew,Ryan,GLK,BHA,4500000,1,10,2,4.44444444444444E-07,2.22222222222222E-06,0,82140,0,9,0,15,0,0,0,2.2,13485,0,0,10,0,0.5,0,2.3,0,0,0,0,0,3.8,27599,0,0,0,0,450,3517,0,0,71,Tottenham,Man City,West Ham,Newcastle,Wolverhampton,2.1,1,1.5,1,2.2,1.2,1.6,2.5,1.6,1.2,1.6,2,1,1.2,1.9,1.1,2,1.6,1,1.4,2.1,1.3,1.3,2.1,2.4,2.8,1.5,1.5,1.8,1.1,1.6,1,1.6,11.4
Abdelhamid,Sabiri,MID,HUD,4400000,0,1,0.2,4.54545454545455E-08,2.27272727272727E-07,0,2253,0,3,0,0,0,0,0,0.2,321,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1466,0,0,0,0,45,132,0,0,3,Leicester,Tottenham,Burnley,Liverpool,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
Romain,Saiss,DEF,WOL,4300000,0,0,0,0,0,0,8078,0,0,0,0,0,0,0,0,689,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,545,0,0,0,0,0,65,0,0,0,Man Utd,Southampton,Crystal Palace,Watford,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou,Sakho,DEF,CRY,5000000,8,20,4,8E-07,4E-06,0,29729,0,6,0,0,0,0,0,4,3304,0,0,20,0,0.8,0,4,5,0,2,0,0,1.7,28884,0,0,0,0,450,9175,0,0,110,Newcastle,Bournemouth,Wolverhampton,Everton,Arsenal,2,3.8,2.3,5.7,2,5.8,2,6,2.1,5.1,5.5,2.7,4.6,2.9,2,5.5,2,4.9,5.7,2,2,5.8,2,6,2.6,6,2.1,5.4,2,5,2,6,2,11.1
Bakary,Sako,MID,CRY,5000000,0,0,0,0,0,0,1264,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,8,0,0,0,Newcastle,Bournemouth,Wolverhampton,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Salah,MID,LIV,13000000,2,29,5.8,4.46153846153846E-07,2.23076923076923E-06,0,817468,0,2,0,0,0,2,0,2.2,367151,0,0,29,0,0.3,0,4,0,0,3,0,2,43.1,285963,0,0,0,0,426,20628,0,0,84,Southampton,Chelsea,Man City,Huddersfield,Cardiff City,7.4,4.5,6.6,7.5,8.4,6.5,7.7,6.3,7.2,7.5,5.5,6.6,5.9,8,6.8,4.8,5.6,6.7,7.6,6.8,8.7,7.4,7.1,6.1,7.9,6,6.4,7.4,5.6,6.1,7.9,7.3,8.1,68.8
Alexis,Sanchez,MID,MUN,10200000,2,13,3.3,3.23529411764706E-07,1.27450980392157E-06,0,412669,1,3,0,0,0,0,0,1.3,18337,-3,0,13,3,0.3,0,2.7,0,0,1,0,2,2.2,33105,0,0,0,0,268,3574,0,0,49,Wolverhampton,West Ham,Newcastle,Chelsea,Everton,2.7,3.9,3.2,2.6,2.2,3.1,2.7,2.3,4.2,1.9,2.5,2.3,3.4,2.8,3.2,4.6,3.3,3.3,2.6,2.9,3.4,1.9,4.9,2.3,3.7,1.9,2.1,3.4,2.1,3.4,1.6,4.5,2.9,28.4
Davinson,Sanchez,DEF,TOT,5900000,0,8,1.6,2.71186440677966E-07,1.35593220338983E-06,0,58158,0,4,0,0,0,0,0,1.4,8577,-1,0,8,1,0.1,0,0.3,0,0,0,0,1,1.9,10902,0,0,0,0,242,305,0,0,53,Brighton,Huddersfield,Cardiff City,West Ham,Man City,1,1.6,1.7,1.1,0.8,1.2,2.2,1,1,0.8,1.3,1.1,1.2,0.9,1.2,1.6,0.8,0.8,0.8,0.8,1.4,1.6,1.3,0.8,1.2,0.8,0.9,1.4,1.2,0.8,0.8,0.8,1,10.7
,Sandro,FWD,EVE,5400000,0,0,0,0,0,0,10618,0,0,0,0,0,0,0,0,803,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,2183,0,0,0,0,0,14,0,0,0,Arsenal,Fulham,Leicester,Crystal Palace,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leroy,Sane,MID,MCI,9200000,9,15,3,3.26086956521739E-07,1.6304347826087E-06,0,570885,0,0,0,0,0,1,0,1.6,10667,-3,0,15,3,0.4,0,3.3,1,0,1,0,1,4.1,85757,0,0,0,0,120,26966,0,0,51,Cardiff City,Brighton,Liverpool,Burnley,Tottenham,2.4,3.6,1.5,3,2.3,2.7,2.3,2.8,3.6,2.5,1.7,2.6,2.7,1.9,3.1,2.3,3.1,3.4,3.5,2.4,1.8,2.4,2.5,2.1,2.5,3.1,2.4,3.3,4.5,2.2,3.2,2.8,2.2,24.6
Fabian,Schar,DEF,NEW,4800000,0,1,0.2,4.16666666666667E-08,2.08333333333333E-07,0,10199,1,1,0,0,0,0,0,0.2,830,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.2,533,0,0,0,0,78,40,0,0,3,Crystal Palace,Leicester,Man Utd,Brighton,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
