FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Cunningham,DEF,CAR,4300000,0,0,0,0,0,0,3018,1,7,0,0,0,0,0,0,149,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,293,0,0,0,0,180,29,0,0,15,Fulham,Liverpool,Leicester,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,1466,0,0,0,0,0,0,0,0,96,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,328,0,0,0,0,0,15,0,0,0,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,0,0,0,0,0,0,2428,0,0,0,0,0,0,0,0,351,-2,1,0,2,0,0,0,0,0,0,0,0,0,1811,0,0,0,0,0,90,-1,0,0,Chelsea,Everton,Bournemouth,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Damour,MID,CAR,4400000,0,0,0,0,0,0,2545,0,0,0,0,0,0,0,0,182,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1506,0,0,0,0,0,112,0,0,0,Fulham,Liverpool,Leicester,Brighton,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie,Daniels,DEF,BOU,4300000,0,8,1,2.32558139534884E-07,1.86046511627907E-06,0,623375,1,3,0,0,0,0,0,1.9,39317,-2,0,8,2,0,0,0,0,0,1,0,0,5.2,47951,0,0,0,0,270,227,0,0,42,Southampton,Fulham,Man Utd,Newcastle,Arsenal,0,0.5,0.6,0.5,0.5,0.5,0.7,0.7,0.5,0.9,0.5,0.5,0.5,0.5,0.7,0.6,0.6,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,9.1
,Danilo,DEF,MCI,5100000,0,0,0,0,0,0,39760,0,0,0,0,0,0,0,0,1346,-4,0,0,4,0,0,0,0,0,0,0,0,0.4,2302,0,0,0,0,0,129,0,0,0,Burnley,Tottenham,Southampton,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,14,0,0,0,Everton,Arsenal,Chelsea,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,1942,0,0,0,0,0,0,0,0,123,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,313,0,0,0,0,0,38,0,0,0,Brighton,Southampton,Watford,Bournemouth,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,2,0.25,5.43478260869565E-08,4.34782608695652E-07,0,22362,0,1,0,0,0,0,0,0.4,593,-4,1,2,4,0,0,0,0,0,0,0,0,0.2,5225,0,0,0,0,90,169,-1,0,16,Chelsea,Everton,Bournemouth,Man City,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3
,David Luiz,DEF,CHE,5500000,6,33,4.1,7.45454545454545E-07,6E-06,0,149169,1,5,0,0,0,0,0,6,13152,0,0,33,0,0.9,0,5,3,0,4,0,0,4.5,156520,0,0,0,0,720,19489,0,0,173,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,4.6,4.1,3.4,5.4,5,4.1,4.8,4.3,4.2,4.1,4,6,4.5,3.8,3.1,2.9,5,4,5.9,4.6,3.7,5.1,4.9,5.4,4.9,4.5,4.1,5.4,4.2,4.2,28
,David Silva,MID,MCI,8500000,3,29,4.8,5.64705882352941E-07,3.41176470588235E-06,0,380596,1,3,0,0,0,2,0,3.4,38679,0,0,29,0,0.2,0,2,5,0,3,0,0,7,484759,0,0,0,1,509,33069,0,0,138,Burnley,Tottenham,Southampton,Man Utd,West Ham,5.8,4.5,6.4,4.8,4.5,6.3,5,3.7,5.5,5.7,4.6,5.9,5,6,6.6,6.3,5.4,4,4,5.8,4.3,6.1,4.8,4.9,6.3,7.2,5,4.9,5.4,4.2,78.7
Ben,Davies,DEF,TOT,5600000,1,7,0.875,1.5625E-07,1.25E-06,0,330898,0,4,0,0,0,0,0,1.3,11708,-4,1,7,4,0.1,0,0.3,0,0,0,0,0,2.3,18546,0,0,0,0,278,1067,-1,0,52,West Ham,Man City,Wolverhampton,Crystal Palace,Chelsea,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.5,0.4,0.4,0.4,0.5,20
Tom,Davies,MID,EVE,5300000,1,11,1.8,3.39622641509434E-07,2.07547169811321E-06,0,8078,2,7,0,0,0,0,0,2.1,493,-2,0,11,2,0.4,0,2,0,0,1,0,0,0.2,2405,0,0,0,0,496,303,0,0,62,Crystal Palace,Man Utd,Brighton,Chelsea,Cardiff City,1.4,0.9,1.9,0.9,1.6,0.9,1.5,1.5,0.9,1.1,1,0.9,1.2,1.5,1.3,1.6,1.4,1,1,1,1.1,1.5,0.9,0.9,1.2,0.9,1,2.1,1.4,0.9,14.3
Steven,Davis,MID,SOU,4700000,0,1,0.125,2.65957446808511E-08,2.12765957446809E-07,0,5444,0,1,0,0,0,0,0,0.2,239,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,794,0,0,0,0,6,138,0,0,3,Bournemouth,Newcastle,Man City,Watford,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Kevin,De Bruyne,MID,MCI,9700000,0,0,0,0,0,0,1203128,1,0,0,0,0,0,0,0,6120,-3,0,0,3,0,0,0,0,0,0,0,0,4.1,78518,0,0,0,0,30,46455,0,0,0,Burnley,Tottenham,Southampton,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
David,De Gea,GLK,MUN,5800000,3,23,2.9,5E-07,3.96551724137931E-06,0,704396,0,14,0,25,0,0,0,3.9,99944,-2,1,23,2,0.5,0,3,1,0,1,0,0,18.1,85508,0,0,0,0,720,1809,-1,0,129,Chelsea,Everton,Bournemouth,Man City,Crystal Palace,3.3,3.2,1.7,2.4,1.8,3,1.6,2.3,2.8,3.9,3,2.1,3,3.2,3.6,2.3,2.6,2.2,2.8,3.9,2.6,1.8,2.4,2.4,3,2.8,3.1,2.7,4,3.9,18.2
Troy,Deeney,FWD,WAT,6000000,2,30,3.8,6.33333333333333E-07,5E-06,0,265649,1,12,0,0,0,2,0,4.9,53376,0,1,30,0,0.3,0,1.7,4,0,1,0,1,4.7,416542,0,0,0,1,718,7827,-1,0,100,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,2.6,4.3,4.5,4.2,3.7,3.9,3.5,3.9,4.6,4.3,3.4,4.3,3.4,4.7,4.4,3.2,3.6,5,3.7,2.6,4.4,2.6,4.6,4.5,5.5,4.4,4.7,3.5,3.2,5.2,63.8
Jermain,Defoe,FWD,BOU,5700000,0,2,0.25,4.3859649122807E-08,3.50877192982456E-07,0,34016,0,2,0,0,0,0,0,0.4,1543,-3,0,2,3,0.1,0,0.3,0,0,0,0,0,0.5,6209,0,0,0,0,13,385,0,0,6,Southampton,Fulham,Man Utd,Newcastle,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5400000,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,82,-1,0,0,1,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,112,0,0,0,Man City,Chelsea,West Ham,Leicester,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,MCI,5300000,0,14,1.75,3.30188679245283E-07,2.64150943396226E-06,0,31184,0,0,0,0,0,0,0,2.6,6851,-2,0,14,2,0.4,0,2,2,0,2,0,0,0.3,24074,0,0,0,0,156,86,0,0,63,Burnley,Tottenham,Southampton,Man Utd,West Ham,1.2,1.2,1.4,1.4,1.1,1.1,0.9,1.3,1.7,0.9,0.9,1.1,1.5,1.6,1.8,1.2,0.9,1.4,1.2,1.5,0.9,1.2,1.4,0.9,2.2,1.7,1.4,0.9,1.2,0.9,5.7
Mousa,Dembele,MID,TOT,4900000,0,10,1.4,2.85714285714286E-07,2.04081632653061E-06,0,59717,1,5,0,0,0,0,0,2,6547,-1,0,10,1,0.2,0,1,0,0,1,0,0,1.1,21099,0,0,0,0,418,600,0,0,59,West Ham,Man City,Wolverhampton,Crystal Palace,Chelsea,0.7,0.7,0.7,1.6,0.7,0.7,0.9,0.7,0.8,0.7,0.9,0.8,0.8,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,1,0.8,0.7,1.2,0.9,0.7,0.8,0.7,0.7,6.2
Leander,Dendoncker,MID,WOL,4400000,0,0,0,0,0,0,19293,0,0,0,0,0,0,0,0,1248,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,8905,0,0,0,0,0,601,0,0,0,Watford,Brighton,Tottenham,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Depoitre,FWD,HUD,5200000,0,12,1.5,2.88461538461538E-07,2.30769230769231E-06,0,46071,1,10,0,0,0,0,0,2.3,3321,-3,0,12,3,0.4,0,2.3,0,0,0,0,1,0.5,6191,0,0,0,0,351,895,0,0,21,Liverpool,Watford,Fulham,West Ham,Wolverhampton,0.8,1.1,1.5,1.1,0.8,1.4,0.9,1,0.8,0.9,1.3,1.6,0.8,1,0.8,1,0.8,0.8,1.3,0.8,1,1,1.2,1.4,0.8,0.8,0.9,0.8,0.8,1.2,16.7
Gerard,Deulofeu,MID,WAT,5400000,1,1,0.125,2.31481481481481E-08,1.85185185185185E-07,0,14720,0,0,0,0,0,0,0,0.2,429,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.1,2500,0,0,0,0,16,1263,0,0,2,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Fousseni,Diabate,MID,LEI,4700000,0,0,0,0,0,0,2370,0,0,0,0,0,0,0,0,195,-3,0,0,3,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,178,0,0,0,Arsenal,West Ham,Cardiff City,Burnley,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Diakhaby,MID,HUD,4700000,0,8,1,2.12765957446809E-07,1.70212765957447E-06,0,2181,0,6,0,0,0,0,0,1.7,131,-3,1,8,3,0.1,0,0.3,0,0,1,0,0,0,551,0,0,0,0,229,67,-1,0,11,Liverpool,Watford,Fulham,West Ham,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,1.1,0.5,0.5,0.5,0.5,0.5,0.6,2.6
Mohamed,Diame,MID,NEW,5000000,1,16,2,4E-07,3.2E-06,0,4088,2,13,0,0,0,0,0,3.2,457,0,0,16,0,0.4,0,2,0,0,2,0,0,0.1,2930,0,0,0,0,720,427,0,0,27,Brighton,Southampton,Watford,Bournemouth,Burnley,1.9,1.9,1.4,1.5,1.5,1.3,1.1,1.3,2.3,1.4,1,1.5,1,1.1,1.5,1,1.3,1.5,1.5,1.3,1.3,1.1,1.2,1.3,1.3,1.4,1.5,1.2,1,1.5,18.3
Grady,Diangana,MID,WHU,4500000,0,1,0.125,2.77777777777778E-08,2.22222222222222E-07,0,65,0,0,0,0,0,0,0,0.2,37,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,140,0,0,0,0,1,46,0,0,3,Tottenham,Leicester,Burnley,Huddersfield,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
Brahim,Diaz,MID,MCI,4800000,0,0,0,0,0,0,2189,0,0,0,0,0,0,0,0,106,-2,0,0,2,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,76,0,0,0,Burnley,Tottenham,Southampton,Man Utd,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4800000,8,21,3,6.25E-07,4.375E-06,0,75208,1,5,0,0,0,1,0,4.4,6690,-2,0,21,2,0.9,0,4.3,0,0,3,0,0,2.1,65879,0,0,0,0,601,38174,0,0,112,West Ham,Man City,Wolverhampton,Crystal Palace,Chelsea,2.4,2,2.6,4.5,1.7,2.4,3.1,2.5,2.7,2.1,3,2.8,2.8,2.1,2.6,2.9,2.9,2.4,2.6,1.9,2.4,3.2,2.7,1.8,3.7,3,1.7,2.7,2.2,2.5,25
Lucas,Digne,DEF,EVE,4800000,2,17,2.8,5.83333333333333E-07,3.54166666666667E-06,0,105814,1,7,0,0,0,0,0,3.5,4266,-2,0,17,2,0.6,0,2.7,2,0,1,0,1,1.6,35930,0,0,0,0,439,6559,0,0,102,Crystal Palace,Man Utd,Brighton,Chelsea,Cardiff City,2.1,2.8,3.9,2.6,4.1,2.2,2.4,2.7,1.9,3,1.9,1.9,2.6,2.4,2.4,3.4,3.3,1.9,2.7,3.3,3.1,2.4,3,2.2,1.9,1.7,2.9,3.3,2.6,2.5,31.4
Issa,Diop,DEF,WHU,4300000,2,12,2,4.65116279069767E-07,2.7906976744186E-06,0,26707,1,7,0,0,0,0,0,2.8,1644,-2,0,12,2,0.8,0,3.3,0,0,1,0,0,0.6,9182,1,0,0,0,540,1733,0,0,79,Tottenham,Leicester,Burnley,Huddersfield,Man City,1.7,1.2,1.5,2.1,1.6,1.4,2.6,1.2,1,1.5,1.4,1.1,2.4,1.1,1,1.4,1.9,2,1.5,1.1,1.4,2.1,2,2.1,1.6,1.7,1.5,1.5,1.7,1.1,15.2
Matt,Doherty,DEF,WOL,4800000,15,49,6.125,1.27604166666667E-06,1.02083333333333E-05,0,67263,0,6,0,0,0,1,0,10.7,10989,3,-2,49,-3,2,0,9.7,9,0,4,0,2,15.4,840008,1,0,0,3,698,525408,2,0,160,Watford,Brighton,Tottenham,Arsenal,Huddersfield,8,6.6,8.4,5.2,7.9,7.4,8.3,7.8,7.5,8.9,6.2,7.9,6.8,6.6,7.8,8.9,7.3,7.5,5,8.5,8.8,8,6.4,6.7,8.1,7.7,9.2,6.6,7.8,7.3,49.4
Abdoulaye,Doucoure,MID,WAT,5900000,1,23,2.9,4.91525423728814E-07,3.89830508474576E-06,0,78544,2,12,0,0,0,0,0,3.9,8171,-1,0,23,1,0.2,0,1.3,4,0,1,0,2,1.4,37622,1,0,0,0,720,1755,0,0,123,Wolverhampton,Huddersfield,Newcastle,Southampton,Liverpool,2.2,3.1,3.2,2.8,2.3,2.1,2,1.7,3.1,2,1.8,3,1.9,4.2,2.8,2,1.9,2.6,2.4,1.6,2.5,1.4,3.2,2.2,3,2.5,3.4,2.9,1.6,2.8,33.2
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2530,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,5,0,0,0,Watford,Brighton,Tottenham,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,79,0,0,0,Crystal Palace,Man Utd,Brighton,Chelsea,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4700000,0,0,0,0,0,0,6213,0,0,0,0,0,0,0,0,276,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,1013,0,0,0,0,0,84,-1,0,0,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,3,28,3.5,7E-07,5.6E-06,0,9514,0,13,0,25,0,0,0,5.6,1562,0,0,28,0,1,0,5,3,0,2,0,0,0.5,14350,0,0,0,0,720,4968,0,0,143,Brighton,Southampton,Watford,Bournemouth,Burnley,4.6,4,3.1,2.8,3.4,3.7,4.1,3.8,5.1,3,3.7,3.3,3.4,4.3,4.6,3.1,4.2,4,3.8,3,3.8,4.1,2.4,2.6,2.4,3.5,3.3,3.4,3.7,3.1,19.7
Shane,Duffy,DEF,BHA,4500000,5,32,4,8.88888888888889E-07,7.11111111111111E-06,0,85662,2,13,0,0,0,2,0,7.1,10348,0,0,32,0,0.7,0,3,2,0,1,0,2,4.1,143469,0,0,0,1,720,40802,0,0,140,Newcastle,Wolverhampton,Everton,Cardiff City,Leicester,3.2,5.7,3.3,3.8,4.8,4.6,4.2,2.6,5.4,2,3.9,6,3,5.6,3.8,2.3,5,4.8,3.6,2.7,5.7,4.5,6,5.2,3.4,4.6,3.2,4.6,2,5,34.8
Paul,Dummett,DEF,NEW,4500000,0,16,2.7,6E-07,3.55555555555556E-06,0,9300,0,8,0,0,0,0,0,3.6,1159,0,0,16,0,0.4,0,2,0,0,2,0,0,0.2,6594,0,0,0,0,540,40,0,0,94,Brighton,Southampton,Watford,Bournemouth,Burnley,0,2.7,2,1.8,2.3,2.5,2.8,2.6,3.7,2,2.5,2.2,2.3,3,3.5,2.1,2.9,2.8,2.6,2,2.6,2.8,1.6,1.7,1.5,2.4,2.2,2.3,2.5,2,12.2
Lewis,Dunk,DEF,BHA,4400000,6,12,1.7,3.86363636363636E-07,2.72727272727273E-06,0,92091,0,10,0,0,0,0,0,2.7,3061,-1,0,12,1,0.6,0,2.7,0,0,1,0,0,1.3,7587,0,0,0,0,559,2842,0,0,92,Newcastle,Wolverhampton,Everton,Cardiff City,Leicester,0.8,1.8,0.8,1.2,1.3,1.3,1.1,0.8,1.6,0.8,1,1.9,0.8,1.7,0.9,0.8,1.4,1.3,0.9,0.8,1.8,1.2,2.3,1.5,0.8,1.3,0.8,1.2,0.8,1.4,14.6
Erik,Durm,DEF,HUD,4500000,2,5,0.625,1.38888888888889E-07,1.11111111111111E-06,0,8002,0,6,0,0,0,0,0,1.1,254,0,0,5,0,0.3,0,1.3,0,0,0,0,0,0.1,288,0,0,0,0,284,47,0,0,37,Liverpool,Watford,Fulham,West Ham,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,11.3
Bruno,Ecuele Manga,DEF,CAR,4500000,2,20,2.5,5.55555555555556E-07,4.44444444444444E-06,0,4213,0,17,0,0,0,0,0,4.4,382,0,0,20,0,0.4,0,2,0,0,2,0,1,0.1,3614,0,0,0,0,720,181,0,0,126,Fulham,Liverpool,Leicester,Brighton,Everton,2.1,1.9,2.1,3.3,2.1,2.7,1.9,2.4,1.6,2.4,2.9,1.7,2.4,2.7,2.1,1.2,2,2,2.2,2.9,2.1,2.6,1.7,2.5,1.6,1.7,2.6,1.5,1.7,2.4,21.4
,Ederson,GLK,MCI,5700000,7,43,5.4,9.47368421052632E-07,7.54385964912281E-06,0,289339,0,3,0,13,0,0,0,7.5,23806,2,0,43,-2,1.1,0,6.3,2,0,5,0,1,25.5,682289,0,0,0,1,720,76664,0,0,165,Burnley,Tottenham,Southampton,Man Utd,West Ham,6.6,6.8,7.1,7.2,6.2,6.3,5.5,7,7.9,5.7,5.8,6.5,7.6,7.8,7.5,6.5,5.3,7.3,6.4,7.6,4,6.8,7.2,5.1,7.8,8,7.3,5.6,6.6,5.7,14.7
Robert,Elliot,GLK,NEW,4400000,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,437,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,714,0,0,0,0,0,58,0,0,0,Brighton,Southampton,Watford,Bournemouth,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,103925,0,0,0,0,0,0,0,0,10944,-2,0,0,2,0,0,0,0,0,0,0,0,2.7,72985,0,0,0,0,0,18352,0,0,0,Leicester,Crystal Palace,Liverpool,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,6300000,0,11,2.2,3.49206349206349E-07,1.74603174603175E-06,0,19966,0,2,0,0,0,0,0,1.7,663,-2,0,11,2,0.2,0,1,0,0,2,0,0,0.2,3244,0,0,0,0,329,143,0,0,37,Bournemouth,Newcastle,Man City,Watford,Fulham,1.3,1.8,1.1,1.8,1.5,1.3,1.4,1.6,1.5,2.4,1.7,1.2,1.1,1.5,1.5,1.7,1.6,1.9,1.4,1.8,1.5,1.3,1.6,1.3,1.3,1.8,2.2,1.9,1.4,1.9,32.8
,Emerson,DEF,CHE,5200000,0,0,0,0,0,0,6098,0,0,0,0,0,0,0,0,231,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,598,0,0,0,0,0,80,0,0,0,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bright,Enobakhare,MID,WOL,4400000,0,0,0,0,0,0,10540,0,0,0,0,0,0,0,0,663,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3117,0,0,0,0,0,70,0,0,0,Watford,Brighton,Tottenham,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Eriksen,MID,TOT,9200000,0,19,3.2,3.47826086956522E-07,2.06521739130435E-06,0,803183,0,7,0,0,0,0,0,2.1,33953,-3,0,19,3,0.1,0,0.7,0,0,1,0,2,4.5,140174,0,0,0,0,540,7467,0,0,93,West Ham,Man City,Wolverhampton,Crystal Palace,Chelsea,2.7,2.2,2.8,4.8,1.9,2.6,3.4,2.7,3,2.3,3.3,3.1,3,2.3,2.9,3.2,3.2,2.7,2.9,2.2,2.7,3.6,3,2.1,4,3.3,1.9,3,2.5,2.8,43.7
Neil,Etheridge,GLK,CAR,4600000,3,37,4.6,1E-06,8.04347826086956E-06,0,150273,0,17,0,30,0,0,0,8,19504,1,0,37,-1,0.4,0,1.7,3,0,2,0,0,7,420927,0,0,2,1,720,4659,0,0,180,Fulham,Liverpool,Leicester,Brighton,Everton,5.3,4.8,5.3,6.9,5.3,6.3,4.9,5.8,4.3,5.8,6.5,4.5,5.8,6,5.2,3.3,5,5.2,5.4,6.6,5.2,6.1,4.4,5.9,4.3,4.4,6.1,4,4.5,5.8,27.9
Jonny,Evans,DEF,LEI,4800000,0,8,1,2.08333333333333E-07,1.66666666666667E-06,0,12189,1,1,0,0,0,0,0,1.6,1122,-2,1,8,2,0.1,0,0.7,0,0,1,0,0,0.3,4570,0,0,0,0,186,185,-1,0,41,Arsenal,West Ham,Cardiff City,Burnley,Brighton,0.5,0.6,0.8,0.5,0.5,0.5,0.5,0.5,0.7,0.6,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,3.1
Lukasz,Fabianski,GLK,WHU,4500000,3,31,3.9,8.66666666666667E-07,6.88888888888889E-06,0,316780,0,13,0,36,0,0,0,6.9,26096,0,0,31,0,1.3,0,5.7,4,0,1,0,0,13.4,118614,0,0,0,1,720,23640,0,0,158,Tottenham,Leicester,Burnley,Huddersfield,Man City,4.7,3.5,4.2,5.4,4.4,4.1,5.7,3.5,3,4.3,4,3.4,5.8,3.2,2.3,4.1,4.9,5.2,4.2,3.3,3.9,4.7,5.1,5.4,4.4,4.6,4.2,4.3,4.6,3.3,25.4
,Fabinho,MID,LIV,5600000,0,0,0,0,0,0,38936,0,0,0,0,0,0,0,0,1166,-4,0,0,4,0,0,0,0,0,0,0,0,0.5,5215,0,0,0,0,0,672,0,0,0,Huddersfield,Cardiff City,Arsenal,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cesc,Fabregas,MID,CHE,6300000,0,0,0,0,0,0,52912,0,0,0,0,0,0,0,0,817,-2,0,0,2,0,0,0,0,0,0,0,0,0.4,2605,0,0,0,0,0,404,0,0,0,Man Utd,Burnley,Crystal Palace,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
