FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Roberto,Firmino,FWD,LIV,9200000,12,53,4.1,4.45652173913043E-07,5.76086956521739E-06,0,1534731,0,2,0,0,0,3,0,5.8,21563,-3,0,53,3,0.6,0,5.3,7,0,10,0,3,17.4,592276,0,0,0,1,1004,36391,0,0,205,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,5.2,4.7,4.1,5.1,3.8,4.5,5,3.2,3.7,4,4.6,5,4.9,4.8,4.8,3.4,5.2,4.9,3.7,4.5,3.9,4.3,4.5,4.4,4.2,87.3
Phil,Foden,MID,MCI,4600000,1,7,0.538461538461538,1.17056856187291E-07,1.52173913043478E-06,0,14208,0,0,0,0,0,0,0,1.5,213,-4,0,7,4,0.2,0,1,0,0,0,0,0,0.1,4133,0,0,0,0,86,178,0,0,28,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.8
,Fonte,MID,FUL,4400000,0,0,0,0,0,0,21047,0,0,0,0,0,0,0,0,149,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,5630,0,0,0,0,0,8,0,0,0,Chelsea,Leicester,Man Utd,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4300000,0,0,0,0,0,0,38649,0,0,0,0,0,0,0,0,505,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,5191,0,0,0,0,0,144,0,0,0,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,2,40,3.1,6.88888888888889E-07,8.88888888888889E-06,0,152154,0,17,0,32,0,0,0,8.9,4432,0,0,40,0,0.5,0,2.3,1,0,3,0,0,4.1,120231,0,0,0,0,1170,1811,0,0,222,Leicester,Man City,Everton,Cardiff City,West Ham,2.8,2.9,3.1,4.5,3.1,3.2,2.7,2.1,3.7,2.9,3.6,2.7,4.3,3.7,3,3,2.6,3.1,3.4,3.1,2.3,4,3.4,3.3,3.2,29.5
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,4,0.307692307692308,6.83760683760684E-08,8.88888888888889E-07,0,32790,2,12,0,0,0,0,0,0.9,380,0,0,4,0,-0.2,0,-0.7,0,0,0,0,0,0.4,8255,1,0,0,0,502,89,0,0,64,Chelsea,Leicester,Man Utd,West Ham,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,17.6
Juan,Foyth,DEF,TOT,5000000,2,17,1.30769230769231,2.61538461538462E-07,3.4E-06,0,4058,1,3,0,0,0,1,0,3.4,2100,0,0,17,0,1.1,0,5.7,3,0,1,0,0,0.5,32500,0,0,0,1,270,4881,0,0,57,Arsenal,Southampton,Leicester,Burnley,Everton,0.7,0.7,0.8,0.7,0.9,0.7,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.8,1,0.7,0.8,0.7,0.9,1,0.9,0.7,0.7,0.7,1.1,12.5
Simon,Francis,DEF,BOU,4400000,1,29,2.4,5.45454545454545E-07,6.59090909090909E-06,0,20109,0,13,0,0,0,0,0,6.6,727,-1,0,29,1,0.2,0,1,0,0,3,0,1,0.4,15508,0,0,0,0,822,560,0,0,178,Man City,Huddersfield,Liverpool,Wolverhampton,Brighton,1.7,2.7,2.5,2.2,2.8,2.5,2.3,2.2,2.1,2.2,2.2,2.6,2,2.4,1.3,2,2.8,1.8,1.9,2,1.8,2.1,1.8,2.1,2.5,37.6
Ryan,Fraser,MID,BOU,6200000,2,72,5.5,8.87096774193548E-07,1.16129032258065E-05,0,732075,1,17,0,0,0,3,0,11.6,72513,7,0,72,-7,0.5,0,3.3,10,0,4,0,6,25.4,2034317,0,0,0,2,1112,32509,0,0,286,Man City,Huddersfield,Liverpool,Wolverhampton,Brighton,4.1,7,5.6,6.6,7.9,6,5.8,6.7,4.6,6.7,5,5.7,4.6,6.9,5.8,4.7,7.2,7.2,6.2,7,5.6,7.3,6.9,5.2,8.1,108.8
,Fred,MID,MUN,5500000,0,20,1.53846153846154,2.7972027972028E-07,3.63636363636364E-06,0,237513,1,10,0,0,0,1,0,3.6,1966,-5,0,20,5,0.1,0,0.3,3,0,1,0,0,1.5,50538,0,0,0,0,482,226,0,0,81,Southampton,Arsenal,Fulham,Liverpool,Cardiff City,1.1,0.8,1,0.8,0.8,0.9,0.9,1.2,0.9,1.2,0.9,0.9,0.9,0.8,1.4,1.1,0.8,0.8,0.9,1,0.9,0.8,0.8,1.2,1,28.1
Ryan,Fredericks,DEF,WHU,4600000,0,2,0.153846153846154,3.34448160535117E-08,4.34782608695652E-07,0,26316,2,8,0,0,0,0,0,0.4,471,-4,0,2,4,0.1,0,0.3,0,0,0,0,0,0.2,2571,0,0,0,0,287,9,0,0,25,Newcastle,Cardiff City,Crystal Palace,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
Christian,Fuchs,DEF,LEI,4200000,0,0,0,0,0,0,30952,0,0,0,0,0,0,0,0,332,-3,0,0,3,0,0,0,0,0,0,0,0,0.4,3756,0,0,0,0,0,99,0,0,0,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,5600000,2,19,1.46153846153846,2.60989010989011E-07,3.39285714285714E-06,0,17763,0,9,0,0,0,1,0,3.4,1279,-4,0,19,4,0.7,0,3.7,3,0,0,0,0,0.2,8965,0,0,0,1,358,893,0,0,46,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,1,0.8,0.9,1,0.9,1.2,0.7,0.7,0.8,1.1,0.7,1,1.2,0.9,1.8,1,0.7,0.8,0.7,0.7,0.8,0.9,1,1.1,0.8,21.8
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,7990,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.1,166,0,0,0,0,0,5,0,0,0,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,TOT,4500000,0,10,0.769230769230769,1.70940170940171E-07,2.22222222222222E-06,0,5944,0,1,0,8,0,0,0,2.2,79,0,0,10,0,0,0,0,0,0,1,0,0,0,7059,0,0,0,0,180,24,0,0,48,Arsenal,Southampton,Leicester,Burnley,Everton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,5.5
Rachid,Ghezzal,MID,LEI,5100000,0,18,1.38461538461538,2.71493212669683E-07,3.52941176470588E-06,0,36022,2,8,0,0,0,1,0,3.5,498,-4,1,18,4,0.2,0,1,2,0,1,0,0,0.1,29186,0,0,0,0,400,13,-1,0,66,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,0,0.7,0.7,1.2,0.7,0.7,0.9,0.7,0.9,0.8,0.7,0.7,0.7,0.8,1,0.7,0.9,0.8,0.7,1,0.9,0.8,0.7,0.7,0.7,38
Morgan,Gibbs-White,MID,WOL,4300000,1,6,0.461538461538462,1.07334525939177E-07,1.3953488372093E-06,0,19031,1,2,0,0,0,0,0,1.4,1083,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.4,17340,0,0,0,0,109,2645,0,0,26,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.2
Ben,Gibson,DEF,BUR,4800000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,56,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,698,0,0,0,0,0,19,0,0,0,Crystal Palace,Liverpool,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,7700000,5,32,3.2,4.15584415584416E-07,4.15584415584416E-06,0,172891,0,2,0,0,0,1,0,4.2,1406,-3,0,32,3,0.2,0,1.7,2,0,3,0,4,2.1,70747,0,0,0,0,395,6986,0,0,102,Fulham,Wolverhampton,Man City,Brighton,Leicester,4.4,2.9,2.4,2.8,2.9,3.1,3.7,3.3,2.8,3.4,3.1,2.8,2.5,3.8,2.2,4.1,2.6,2.5,3.3,3.6,2.3,3.4,3.7,3.1,3.2,50.7
Heurelho,Gomes,GLK,WAT,4300000,0,0,0,0,0,0,11718,0,0,0,0,0,0,0,0,175,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,1988,0,0,0,0,0,70,0,0,0,Leicester,Man City,Everton,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5100000,0,46,4.2,8.23529411764706E-07,9.01960784313725E-06,0,161585,1,4,0,0,0,0,0,9,30409,1,0,46,-1,0.5,0,2.3,2,0,6,0,0,3.8,328062,0,0,0,0,935,2441,0,0,236,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,6.3,4.1,3.4,5.3,4.9,4.4,3.8,4,4.2,4.6,4.8,4.7,4.2,5,5.1,4.7,4.7,3.8,5,4.2,5.1,5,5.6,4.3,5.4,33.1
Dan,Gosling,MID,BOU,4800000,2,16,1.3,2.70833333333333E-07,3.33333333333333E-06,0,5771,3,10,0,0,0,0,0,3.3,128,-2,0,16,2,0.3,0,1.3,0,0,1,0,0,0.1,3051,0,0,0,0,656,73,0,0,79,Man City,Huddersfield,Liverpool,Wolverhampton,Brighton,0,0.8,0.6,0.7,1,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.8,0.6,0.8,0.6,0.8,0.7,0.6,1,25.5
Lee,Grant,GLK,MUN,5000000,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,13,0,0,0,Southampton,Arsenal,Fulham,Liverpool,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,1,33,2.5,4.16666666666667E-07,5.5E-06,0,111276,1,11,0,0,0,3,0,5.5,4194,0,0,33,0,0.1,0,0.7,2,0,3,0,0,0.9,117444,0,0,0,0,664,1088,0,0,90,Leicester,Man City,Everton,Cardiff City,West Ham,2,1.7,1.6,2.8,2.5,1.7,2.1,2,2.4,2.5,2,1.7,2.5,2.1,1.4,2.2,1.5,2.5,2.4,3.6,2.4,2.2,1.9,1.7,2.7,48.8
Demarai,Gray,MID,LEI,5400000,1,34,3.4,6.2962962962963E-07,6.2962962962963E-06,0,165238,1,9,0,0,0,2,0,6.3,5145,-1,0,34,1,0.7,0,3.7,2,0,3,0,1,1.3,165235,0,0,0,0,674,3019,0,0,104,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,3.2,3.1,2.3,4.4,2.5,2,3.5,2.2,3.8,3.4,2.2,2.7,3.1,3.3,4,3,3.6,3.4,3.2,3.8,3.6,3.3,3,1.9,2.2,40.2
Pascal,Gro?,MID,BHA,6700000,2,13,1,1.49253731343284E-07,1.94029850746269E-06,0,331986,0,5,0,0,0,1,0,1.9,641,-3,0,13,3,0.1,1,0.7,3,0,0,0,0,1.6,45206,0,0,0,1,298,1690,0,0,47,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.7,0.5,0.5,0.5,0.6,0.5,0.5,24.2
Vicente,Guaita,GLK,CRY,4200000,0,0,0,0,0,0,8840,0,0,0,0,0,0,0,0,110,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,1764,0,0,0,0,0,144,-1,0,0,Burnley,Brighton,West Ham,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5900000,0,52,4.7,7.96610169491525E-07,8.8135593220339E-06,0,235859,2,20,0,0,0,2,0,8.7,18853,-1,1,52,1,0.6,0,3.3,5,0,3,0,5,2.9,287498,0,0,0,1,888,5904,-1,0,170,Crystal Palace,Liverpool,Brighton,Tottenham,Arsenal,6.7,4.3,6.3,4.9,4.8,5.3,5.2,6,5.8,4.9,4.7,6,4.6,4,6.1,5.3,3.7,5.1,5.4,4.8,5.7,4.1,3.5,3.7,5,64.3
Matteo,Guendouzi,MID,ARS,4500000,1,12,0.923076923076923,2.05128205128205E-07,2.66666666666667E-06,0,182846,2,10,0,0,0,0,0,2.7,3054,0,0,12,0,0.2,0,0.7,0,0,0,0,0,1.9,191317,0,0,0,0,534,889,0,0,97,Tottenham,Man Utd,Huddersfield,Southampton,Burnley,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,16.9
Idrissa,Gueye,MID,EVE,4800000,3,25,2.1,4.375E-07,5.20833333333333E-06,0,21951,3,14,0,0,0,0,0,5.2,340,-2,0,25,2,0.6,0,2.7,0,0,4,0,0,0.3,6410,0,0,0,0,1067,441,0,0,177,Liverpool,Newcastle,Watford,Man City,Tottenham,1,2,1.8,1,1.3,1.2,1,1.7,1.8,1.4,1.5,1.9,1.1,1.1,1,1.4,1.5,1.2,1.2,1.7,1.1,1.5,1.8,1.9,1.1,35.8
Ilkay,Gundogan,MID,MCI,5400000,3,37,2.84615384615385,5.27065527065527E-07,6.85185185185185E-06,0,321301,0,2,0,0,0,2,0,6.9,5678,-1,0,37,1,0.6,0,3,5,0,3,0,2,1.7,298844,0,0,0,1,435,2485,0,0,147,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0,2.2,1.8,2.6,2.6,2.3,2.7,2,2.6,2.9,3,2.3,1.7,1.6,2.5,2.2,2.5,2.1,2.2,2.8,3.4,1.8,2.5,2.4,2,47.1
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,5918,0,0,0,0,0,0,0,0,78,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,554,0,0,0,0,0,41,0,0,0,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4400000,2,9,0.692307692307692,1.57342657342657E-07,2.04545454545455E-06,0,51600,1,7,0,0,0,0,0,2,460,-1,0,9,1,0.5,0,2,0,0,0,0,0,0.4,5055,0,0,0,0,418,775,0,0,55,Wolverhampton,West Ham,Southampton,Watford,Man Utd,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.9
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,0,0,0,0,0,477,0,0,0,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,6,28,2.5,5.68181818181818E-07,6.36363636363636E-06,0,4189,1,14,0,0,0,0,0,6.4,135,-1,0,28,1,1.1,0,4.7,0,0,3,0,0,0.1,2999,0,0,0,0,838,553,0,0,146,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,2.8,1.7,1.6,1.7,2,2.7,1.9,1.9,3,1.9,3,2.6,1.4,2.2,2.3,2.1,1.6,2.4,2.9,1.9,2.9,2.1,2.4,2.3,2.1,28
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,11,0,0,0,Wolverhampton,West Ham,Southampton,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.307692307692308,7.69230769230769E-08,1E-06,0,160532,0,9,0,11,0,0,0,1,4139,0,0,4,0,0,0,0,0,0,0,0,0,8.3,423789,0,0,0,0,192,8258,0,0,39,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.8
Kadeem,Harris,MID,CAR,4500000,1,14,1.07692307692308,2.39316239316239E-07,3.11111111111111E-06,0,820,1,4,0,0,0,1,0,3.1,124,0,0,14,0,0.4,0,2,0,0,0,0,1,0,2004,0,0,0,0,192,217,0,0,50,Wolverhampton,West Ham,Southampton,Watford,Man Utd,0.6,0.5,0.7,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,14.6
Joe,Hart,GLK,BUR,4500000,1,52,4,8.88888888888889E-07,1.15555555555556E-05,0,236701,0,27,0,55,0,0,0,11.6,9627,0,0,52,0,0.9,0,4,6,0,3,0,0,8.9,439859,0,0,1,2,1170,5577,0,0,269,Crystal Palace,Liverpool,Brighton,Tottenham,Arsenal,5.3,5.1,5.6,5.2,3.1,5.9,4.6,5.5,4.5,4.2,4.9,4.4,4.1,4.5,4.3,4.1,4.5,4.2,4.8,3.3,5.8,4.8,4.2,4.6,3.3,42.9
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,11137,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0.3,16336,0,0,0,0,0,459,0,0,0,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,1,2,0.153846153846154,3.5778175313059E-08,4.65116279069767E-07,0,9952,0,2,0,0,0,0,0,0.5,171,-2,1,2,2,0.2,0,0.7,0,0,0,0,0,0.1,4587,0,0,0,0,127,267,-1,1,17,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Eden,Hazard,MID,CHE,11100000,1,83,6.9,6.21621621621622E-07,7.47747747747748E-06,0,1264652,2,8,0,0,0,7,0,7.4,374294,6,1,83,-6,0.2,0,2.7,13,0,4,0,4,36.9,2592485,0,0,0,3,872,14972,-1,0,302,Fulham,Wolverhampton,Man City,Brighton,Leicester,0,9.5,6.2,8.3,8.4,8.8,10.4,9.1,8.7,8.6,8.7,8.6,6.4,10.1,6.8,8.8,8.9,7,8.4,8.6,7,9,8.5,8.7,9,146.4
Tom,Heaton,GLK,BUR,4800000,0,0,0,0,0,0,5255,0,0,0,0,0,0,0,0,74,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2000,0,0,0,0,0,24,0,0,0,Crystal Palace,Liverpool,Brighton,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,10437,0,0,0,0,0,0,0,0,55,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1297,0,0,0,0,0,7,0,0,0,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,0,16,1.23076923076923,2.322206095791E-07,3.0188679245283E-06,0,49415,0,3,0,0,0,0,0,3,985,-2,0,16,2,0.1,0,0.3,0,0,3,0,0,0.6,10420,0,0,0,0,557,32,0,1,118,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,0,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.7,16.7
Jeff,Hendrick,MID,BUR,5300000,1,20,1.53846153846154,2.90275761973875E-07,3.77358490566038E-06,0,11212,2,18,0,0,0,1,0,3.8,158,-2,0,20,2,0.1,0,0.7,0,0,1,0,0,0.1,6809,0,0,0,0,583,35,0,0,70,Crystal Palace,Liverpool,Brighton,Tottenham,Arsenal,1.4,0.8,1.2,0.8,0.8,0.9,0.9,1.1,1.1,0.8,0.8,1.1,0.8,0.8,1.2,0.9,0.8,0.9,1,0.8,1,0.8,0.8,0.8,0.8,26.4
Wayne,Hennessey,GLK,CRY,4500000,10,55,4.2,9.33333333333333E-07,1.22222222222222E-05,0,222912,0,17,0,38,0,0,0,12.2,2835,0,0,55,0,1,0,4.7,6,0,4,0,0,6.4,458776,0,0,1,1,1170,30165,0,0,252,Burnley,Brighton,West Ham,Leicester,Man City,3.6,5,5.5,3.7,4.9,5.3,4.1,5.7,4,5.4,5,4,4.1,5.2,4.3,5,5.2,6.1,4.6,5.2,3.6,4,5.6,5.8,3.1,31.1
Ander,Herrera,MID,MUN,5000000,0,6,0.461538461538462,9.23076923076923E-08,1.2E-06,0,9078,1,5,0,0,0,0,0,1.2,216,0,0,6,0,0.2,0,1,0,0,0,0,0,0.1,3557,0,0,0,0,194,103,0,0,29,Southampton,Arsenal,Fulham,Liverpool,Cardiff City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,10.5
Wesley,Hoedt,DEF,SOU,4400000,0,29,2.2,5E-07,6.59090909090909E-06,0,19062,2,24,0,0,0,0,0,6.6,601,-1,0,29,1,-0.1,0,-0.3,3,0,4,0,0,0.3,11125,2,0,0,0,1170,106,0,0,206,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,2,2.2,2.3,1.3,2.5,1.9,1.7,2,1.6,2.7,1.6,1.6,2.9,1.1,1.8,2,1.8,1.6,1.6,2.2,2,1.7,1.4,1.8,2.4,34.7
Jonathan,Hogg,MID,HUD,4400000,2,23,2.6,5.90909090909091E-07,5.22727272727273E-06,0,15113,1,11,0,0,0,0,0,5.2,1488,-1,0,23,1,1,0,4.3,3,0,3,0,1,0.5,22964,0,0,0,0,782,6929,0,1,137,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,2.6,2.1,2,2.2,2.4,2,2.1,2.1,2,1.3,2,1.7,1.8,2.8,2.1,1.9,2,2.3,3.2,1.9,2.1,2,1.5,1.6,2.6,29.5
David Junior,Hoilett,MID,CAR,5000000,1,19,1.46153846153846,2.92307692307692E-07,3.8E-06,0,18234,2,18,0,0,0,0,0,3.8,122,-5,0,19,5,0.1,0,0.7,0,0,1,0,1,0.1,1683,0,0,0,0,652,49,0,0,51,Wolverhampton,West Ham,Southampton,Watford,Man Utd,1,0.7,1.2,0.7,0.8,1.1,0.7,0.7,1,0.9,0.7,0.9,0.8,0.9,1,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.7,1,0.7,20.7
Pierre-Emile,H?jbjerg,MID,SOU,4500000,1,30,3,6.66666666666667E-07,6.66666666666667E-06,0,205601,3,22,0,0,0,2,0,6.7,10346,0,0,30,0,0.3,0,1.3,4,0,2,0,0,4.3,411294,0,0,0,1,886,3026,0,1,170,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,2.3,2.4,2.2,2.6,3.1,2.7,1.7,1.9,2.5,2.8,2.8,2.7,3,2.3,3.1,2.3,2,2.4,2.2,2.2,2.8,3.2,2.7,2.6,2.9,54.7
Rob,Holding,DEF,ARS,4400000,2,22,2.8,6.36363636363636E-07,5E-06,0,27029,1,7,0,0,0,0,0,5,1507,-1,0,22,1,0.6,0,2.7,5,0,1,0,0,0.9,33295,0,0,0,0,681,2002,0,0,129,Tottenham,Man Utd,Huddersfield,Southampton,Burnley,2.6,2.9,3.3,2.4,2.4,2.3,2.6,2.7,2.7,2.7,3.9,2.2,3.5,2.6,2.1,3.2,2.9,2.9,2.3,2.7,2.4,2.4,2.4,3.5,2.3,19.6
Jose,Holebas,DEF,WAT,4700000,0,44,4.4,9.36170212765958E-07,9.36170212765957E-06,0,863287,6,14,0,0,0,2,0,9.2,37989,2,1,44,-2,0.6,0,3,6,0,1,0,4,11.6,1284979,0,0,0,2,893,3629,-1,0,190,Leicester,Man City,Everton,Cardiff City,West Ham,4.8,4.9,5.2,6.4,5.1,5.4,4.6,3.8,5.9,4.9,5.8,4.6,6.6,5.3,5.1,5,4.4,5.1,5.5,5.2,3.9,6,5.6,5.4,5.3,67.9
Mason,Holgate,DEF,EVE,4400000,0,5,0.384615384615385,8.74125874125874E-08,1.13636363636364E-06,0,13741,1,9,0,0,0,0,0,1.1,178,-1,0,5,1,0,0,0,0,0,0,0,0,0.1,13777,0,0,0,0,407,34,0,0,61,Liverpool,Newcastle,Watford,Man City,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,0,0,0,0,0,0,151534,0,0,0,0,0,0,0,0,5378,-3,0,0,3,0,0,0,0,0,0,0,0,1.8,108898,0,0,0,0,0,11478,0,0,0,Fulham,Wolverhampton,Man City,Brighton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
