FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joseph,Gomez,DEF,LIV,4900000,0,52,4,8.16326530612245E-07,1.06122448979592E-05,0,335026,2,4,0,0,0,0,0,10.6,2437,-1,0,52,1,0,0,0,2,0,7,0,0,1.1,343529,0,0,0,0,1047,362,0,0,259,Leicester,West Ham,Bournemouth,Man Utd,Watford,0,0,4.5,4.1,4.7,4.8,4.7,3.9,4.4,3.9,5.5,5,5.3,4.1,5.1,34.5
Dan,Gosling,MID,BOU,4700000,3,25,1.7,3.61702127659574E-07,5.31914893617021E-06,0,7528,4,15,0,0,0,0,0,5.3,160,-3,0,25,3,0.6,0,3,0,0,2,0,1,0.1,3966,0,0,0,0,926,299,0,0,112,Chelsea,Cardiff City,Liverpool,Wolverhampton,Arsenal,0.9,0.8,0.8,1.2,0.8,0.8,1.1,1.4,0.9,1.5,0.8,1.6,0.9,0.8,1,39.2
Lee,Grant,GLK,MUN,4900000,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0,741,0,0,0,0,0,26,0,0,0,Burnley,Leicester,Fulham,Liverpool,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,5900000,0,35,1.52173913043478,2.5792188651437E-07,5.93220338983051E-06,0,139734,1,11,0,0,0,3,0,5.9,529,-1,0,35,1,0,0,0,2,0,3,0,0,0.5,120453,0,0,0,0,714,451,0,0,93,Tottenham,Brighton,Everton,Cardiff City,Liverpool,0.9,0.9,1.1,0.9,0.8,0.9,0.8,1.1,1.1,1.5,1.2,1,0.9,0.8,1.1,52.6
Demarai,Gray,MID,LEI,5400000,7,55,2.39130434782609,4.42834138486312E-07,1.01851851851852E-05,0,204457,2,16,0,0,0,3,0,10.2,1219,-1,0,55,1,0.6,0,3,2,0,5,0,1,0.8,173758,0,0,0,0,1188,1525,0,0,153,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,1.3,1.3,1.7,1.6,2.2,1.8,2.3,1.9,2.1,2.4,2,1.8,1.9,1.2,1.2,77.3
Pascal,Gro?,MID,BHA,6700000,10,44,1.91304347826087,2.85528877352369E-07,6.56716417910448E-06,0,343990,0,16,0,0,0,2,0,6.6,1549,-3,0,44,3,0.9,1,5.7,6,0,1,0,1,1.6,55560,0,0,0,1,1080,7006,0,0,179,Fulham,Watford,Burnley,Leicester,Huddersfield,1,1.4,1.8,0,1.1,1.8,1.2,1.5,1.7,1,1.8,1,1.7,1,1,79.9
Vicente,Guaita,GLK,CRY,4200000,0,25,1.08695652173913,2.5879917184265E-07,5.95238095238095E-06,0,64244,2,3,0,13,0,0,0,6,13909,-3,0,25,3,0.5,0,2.3,2,0,3,0,0,1.2,120598,0,0,0,0,494,1070,0,0,106,Southampton,Fulham,West Ham,Leicester,Man Utd,0.5,0.6,0.5,0.7,0.5,0.5,0.6,0.7,0.7,0.6,0.5,0.5,0.9,0.9,0.5,8.4
Johann Berg,Gudmundsson,MID,BUR,5500000,0,65,3.8,6.90909090909091E-07,1.18181818181818E-05,0,377735,2,28,0,0,0,2,0,11.8,4930,-5,1,65,5,0.1,0,0.7,5,0,5,0,5,1.1,323623,0,0,0,1,1346,59,-1,0,235,Man Utd,Southampton,Brighton,Tottenham,Newcastle,0,4.5,3.1,2.9,4.3,3.9,2.3,3.9,4.1,3,4.1,2.5,3,2.6,4.4,94.8
Matteo,Guendouzi,MID,ARS,4400000,3,30,1.5,3.40909090909091E-07,6.81818181818182E-06,0,233247,4,19,0,0,0,0,0,6.8,4425,-1,0,30,1,0.5,0,2.3,0,0,2,0,0,1.8,234255,0,0,0,0,1283,8042,0,0,209,Cardiff City,Man City,Huddersfield,Southampton,Bournemouth,1,0.8,0.9,1.2,1.2,0.8,0.8,0.8,1.1,0.8,0.8,0.9,0.8,1.3,0.8,47.7
Idrissa,Gueye,MID,EVE,4800000,1,39,1.9,3.95833333333333E-07,8.125E-06,0,26681,5,22,0,0,0,0,0,8.1,319,-2,0,39,2,0.4,0,2,0,0,5,0,0,0.3,8806,0,0,0,0,1692,322,0,0,261,Huddersfield,Wolverhampton,Man City,Watford,Cardiff City,1.4,2.5,1,0,1,1.1,1.4,1,1,1.6,1.1,1.1,1.2,1.8,1,55
Ilkay,Gundogan,MID,MCI,5400000,3,65,2.82608695652174,5.23349436392915E-07,1.2037037037037E-05,0,445510,0,11,0,0,0,4,0,12,6999,-1,0,65,1,0.3,0,1.7,8,0,4,0,2,2,435341,0,0,0,1,954,4626,0,0,266,Newcastle,Arsenal,Everton,Chelsea,West Ham,2.8,4.4,1.9,0,2.4,1.9,2.4,1.8,2.3,2.6,2.6,1.7,2.3,2.4,2,98
Angus,Gunn,GLK,SOU,4300000,0,11,0.478260869565217,1.11223458038423E-07,2.55813953488372E-06,0,13593,0,0,0,6,0,0,0,2.6,1685,-2,0,11,2,0.9,0,3.7,3,0,1,0,0,0.3,14149,0,0,0,1,90,608,0,0,34,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,4.6
Aron,Gunnarsson,MID,CAR,4400000,0,36,1.56521739130435,3.55731225296443E-07,8.18181818181818E-06,0,92929,2,21,0,0,0,1,0,8.2,3979,-1,0,36,1,0.4,0,1.7,3,0,3,0,0,0.8,70720,0,0,0,1,1118,701,0,0,154,Arsenal,Bournemouth,Southampton,Watford,Everton,0.8,1.2,0.9,0.9,1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.9,0.9,0.8,41.7
Viktor,Gyokeres,FWD,BHA,4500000,0,0,0,0,0,0,4379,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6766,0,0,0,0,0,629,0,0,0,Fulham,Watford,Burnley,Leicester,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4400000,0,46,2.3,5.22727272727273E-07,1.04545454545455E-05,0,5876,1,28,0,0,0,0,0,10.5,150,-1,0,46,1,0.7,0,3,1,0,4,0,0,0.1,4204,0,0,0,0,1568,81,0,0,266,Everton,Chelsea,Arsenal,Newcastle,Wolverhampton,2.8,2.6,1.5,1.9,2.1,1.8,1.8,1.9,2.4,1.7,2.3,1.9,1.9,1.7,1.8,62.4
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,1491,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,18,0,0,0,Arsenal,Bournemouth,Southampton,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,0,4,0.173913043478261,4.34782608695652E-08,1E-06,0,305101,0,9,0,11,0,0,0,1,14285,0,0,4,0,0,0,0,0,0,0,0,0,6.7,485944,0,0,0,0,192,640,0,0,39,Everton,Chelsea,Arsenal,Newcastle,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.8
Kadeem,Harris,MID,CAR,4500000,0,22,0.956521739130435,2.1256038647343E-07,4.88888888888889E-06,0,2218,1,5,0,0,0,1,0,4.9,72,0,0,22,0,0,0,0,0,0,1,0,1,0,2657,0,0,0,0,346,31,0,0,72,Arsenal,Bournemouth,Southampton,Watford,Everton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,24.1
Joe,Hart,GLK,BUR,4400000,0,69,3.6,8.18181818181818E-07,1.56818181818182E-05,0,499832,0,41,0,77,0,0,0,15.7,25562,-1,0,69,1,0,0,0,7,0,4,0,0,6,527883,0,0,1,2,1710,1713,0,0,378,Man Utd,Southampton,Brighton,Tottenham,Newcastle,3.3,3.9,3.1,3.9,3.3,4.1,3.4,3.9,4.5,2.4,5.2,4.4,4.1,4.1,3.6,60.3
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,18024,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0.3,20533,0,0,0,0,0,8,0,0,0,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4300000,6,18,0.782608695652174,1.82002022244692E-07,4.18604651162791E-06,0,14438,0,10,0,0,0,0,0,4.2,1431,-2,0,18,2,0.8,0,3.3,0,0,2,0,1,0.2,13051,0,0,0,0,583,5215,0,1,88,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,24.3
Eden,Hazard,MID,CHE,11000000,2,146,6.6,6E-07,1.32727272727273E-05,0,2393391,2,16,0,0,0,10,0,13.3,204939,5,1,146,-5,0.3,0,3.3,19,0,8,0,10,32.4,3450830,0,0,0,5,1759,30461,-1,0,507,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,7.5,8.6,5.8,0,6.3,8.2,8.4,6.8,7.6,8.1,6.3,9.3,7.3,8,8.6,256.6
Rhys,Healey,FWD,CAR,4500000,0,1,0.0434782608695652,9.66183574879227E-09,2.22222222222222E-07,0,1394,0,0,0,0,0,0,0,0.2,665,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,3962,0,0,0,0,17,1779,0,0,1,Arsenal,Bournemouth,Southampton,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Tom,Heaton,GLK,BUR,4800000,8,20,0.869565217391304,1.81159420289855E-07,4.16666666666667E-06,0,13271,1,2,0,12,0,0,0,4.2,1678,-2,0,20,2,0.8,0,3.7,3,0,2,0,0,0.3,23887,0,0,0,0,360,3144,0,0,78,Man Utd,Southampton,Brighton,Tottenham,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.8,0.5,0.4,0.4,0.4,10.3
Tomer,Hemed,FWD,BHA,4900000,0,0,0,0,0,0,11017,0,0,0,0,0,0,0,0,36,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1394,0,0,0,0,0,7,0,0,0,Fulham,Watford,Burnley,Leicester,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5300000,2,34,1.47826086956522,2.78917145200984E-07,6.41509433962264E-06,0,54057,0,9,0,0,0,0,0,6.4,485,-2,0,34,2,0.4,0,2.3,0,0,6,0,0,0.6,13601,0,0,0,0,1140,709,0,1,224,Leicester,West Ham,Bournemouth,Man Utd,Watford,0.8,0.7,1.1,0.7,0.8,0.7,1.1,0.8,0.7,0.9,0.7,0.7,1,1,0.9,37.2
Jeff,Hendrick,MID,BUR,5200000,3,43,1.8695652173913,3.59531772575251E-07,8.26923076923077E-06,0,13896,2,27,0,0,0,1,0,8.3,699,-3,0,43,3,1,0,5,3,0,2,0,2,0.2,10307,0,0,0,1,1012,206,0,0,153,Man Utd,Southampton,Brighton,Tottenham,Newcastle,0.9,1.6,1,0.9,1.4,1.3,0.9,1.3,1.4,0.9,1.4,0.9,0.9,0.9,1.5,41.4
Wayne,Hennessey,GLK,CRY,4500000,0,64,3.8,8.44444444444444E-07,1.42222222222222E-05,0,454397,0,25,0,41,0,0,0,14.2,24737,0,0,64,0,0,0,0,6,0,5,0,0,3.3,512757,0,0,1,1,1485,262,0,0,295,Southampton,Fulham,West Ham,Leicester,Man Utd,4.1,4.1,3.7,4.6,3.5,3.9,4.5,4.9,4.6,4.2,3.8,2.9,5.3,5.1,3.7,33.4
Ander,Herrera,MID,MUN,5000000,2,50,2.17391304347826,4.34782608695652E-07,1E-05,0,77973,3,16,0,0,0,2,0,10,10862,0,0,50,0,0.5,0,2.3,6,0,2,0,3,1.2,134151,0,0,0,0,1014,4750,0,0,237,Burnley,Leicester,Fulham,Liverpool,Crystal Palace,1.9,1.7,1.7,1.1,1.8,1.8,1.3,1.1,1.4,1.6,1.4,1.1,1.1,2,1.6,68.9
Gonzalo,Higuain,FWD,CHE,9500000,0,0,0,0,0,0,5546,0,0,0,0,0,0,0,0,5546,0,0,0,0,0,0,0,0,0,0,0,0,1.4,86125,0,0,0,0,0,86125,0,0,0,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Hoedt,DEF,SOU,4200000,0,29,2.2,5.23809523809524E-07,6.9047619047619E-06,0,26288,2,24,0,0,0,0,0,6.9,1030,-3,0,29,3,0,0,0,3,0,4,0,0,0.2,13983,2,0,0,0,1170,100,0,0,206,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7
Jonathan,Hogg,MID,HUD,4400000,1,36,2.1,4.77272727272727E-07,8.18181818181818E-06,0,34413,4,22,0,0,0,0,0,8.2,946,-1,0,36,1,0.5,0,2,3,0,4,0,1,0.3,34699,0,0,0,0,1435,313,0,1,221,Everton,Chelsea,Arsenal,Newcastle,Wolverhampton,1.5,1.1,1.6,2,1.4,1.4,1.7,1.5,1.8,1.3,1.3,1.3,1,1.1,1.7,45.1
David Junior,Hoilett,MID,CAR,5000000,2,49,2.5,5E-07,9.8E-06,0,21605,4,32,0,0,0,2,0,9.8,366,-5,0,49,5,0.3,0,1.7,1,0,4,0,1,0.1,5695,0,0,0,0,1388,72,0,0,125,Arsenal,Bournemouth,Southampton,Watford,Everton,1.4,2.5,2,2,2.2,1.8,2,1.6,1.5,1.2,1.8,1.6,1.9,2,1.4,58.9
Pierre-Emile,H?jbjerg,MID,SOU,4400000,2,47,2.8,6.36363636363636E-07,1.06818181818182E-05,0,373497,5,35,0,0,0,3,0,10.7,8004,-1,0,47,1,0.2,0,0.7,4,0,2,0,1,2.7,484985,0,0,0,1,1507,11704,0,2,272,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,2.3,2.3,2.5,1.8,3.1,1.9,1.6,2.1,2.1,1.8,2.4,2.9,2.9,2.2,2.8,88.1
Rob,Holding,DEF,ARS,4300000,0,24,2.4,5.58139534883721E-07,5.58139534883721E-06,0,59875,1,10,0,0,0,0,0,5.6,576,-2,0,24,2,0,0,0,5,0,1,0,0,0.4,39603,0,0,0,0,806,40,0,0,148,Cardiff City,Man City,Huddersfield,Southampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2
Jose,Holebas,DEF,WAT,4800000,6,77,3.9,8.125E-07,1.60416666666667E-05,0,1132624,8,28,0,0,0,3,0,16,30226,3,0,77,-3,0.9,0,4.3,8,0,3,0,6,12.9,1649220,0,0,0,2,1715,35399,0,0,347,Tottenham,Brighton,Everton,Cardiff City,Liverpool,4.8,3.9,5.7,5,4.2,4.1,3.9,4.1,4.1,4.6,3.7,5.3,4.8,5.2,4.2,112.4
Mason,Holgate,DEF,EVE,4300000,0,5,1,2.32558139534884E-07,1.16279069767442E-06,0,16269,1,9,0,0,0,0,0,1.2,183,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,14235,0,0,0,0,407,3,0,0,61,Huddersfield,Wolverhampton,Man City,Watford,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9
Callum,Hudson-Odoi,MID,CHE,4200000,1,3,0.130434782608696,3.1055900621118E-08,7.14285714285714E-07,0,243021,0,1,0,0,0,0,0,0.7,6641,-3,0,3,3,0.2,0,0.7,0,0,0,0,0,2.2,208747,0,0,0,0,61,9897,0,0,12,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Will,Hughes,MID,WAT,4900000,0,41,2.3,4.69387755102041E-07,8.36734693877551E-06,0,188891,3,19,0,0,0,1,0,8.4,1106,-1,0,41,1,0.1,0,0.7,2,0,4,0,1,0.5,179143,0,0,0,0,1225,49,0,0,133,Tottenham,Brighton,Everton,Cardiff City,Liverpool,1.5,1.5,1.8,1.5,1.2,1.6,1.2,2,1.4,2.2,1.9,2.2,1.7,1.2,1.6,61.7
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,11,0,0,0,Wolverhampton,Liverpool,Crystal Palace,Fulham,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2671,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,5,0,0,0,Chelsea,Cardiff City,Liverpool,Wolverhampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,0,12,0.521739130434783,1.04347826086957E-07,2.4E-06,0,25043,0,11,0,0,0,0,0,2.4,218,-5,0,12,5,0.1,0,0.7,0,0,0,0,0,0.2,3483,0,0,0,0,310,94,0,0,38,Chelsea,Cardiff City,Liverpool,Wolverhampton,Arsenal,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.2
Vicente,Iborra,MID,LEI,4700000,0,9,1.1,2.34042553191489E-07,1.91489361702128E-06,0,3963,0,4,0,0,0,0,0,1.9,86,-3,0,9,3,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,224,1,0,0,31,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Kelechi,Iheanacho,FWD,LEI,5700000,1,48,2.5,4.3859649122807E-07,8.42105263157895E-06,0,187455,1,12,0,0,0,1,0,8.3,1979,-3,1,48,3,0.1,0,0.3,3,0,1,0,5,0.9,160791,0,0,0,1,839,330,-1,0,137,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,1.7,2.2,2.2,1.7,2.6,2.3,3,2.2,2.6,2.4,1.9,2.5,2.5,1.8,1.7,50.8
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,Everton,Chelsea,Arsenal,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5500000,2,70,4.4,8E-07,1.27272727272727E-05,0,1015748,1,19,0,0,0,7,0,12.7,26551,0,0,70,0,0.2,0,1,11,0,4,0,1,5.9,1214730,0,0,0,1,1133,60714,0,0,250,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,4.5,4.9,5.5,4.6,6.4,5.4,4.2,4.9,4.6,4.3,4.8,5.1,6.1,5.3,5.1,117.4
Alex,Iwobi,MID,ARS,5400000,1,56,2.8,5.18518518518518E-07,1.03703703703704E-05,0,192475,0,21,0,0,0,2,0,10.4,9654,-1,0,56,1,0.6,0,3,1,0,0,0,5,1.5,213632,0,0,0,0,1125,8158,0,0,226,Cardiff City,Man City,Huddersfield,Southampton,Bournemouth,2.7,1.4,2.6,3,3.1,1.7,2.2,2,3,1.4,1.8,2.5,2.1,3.3,2,85.4
,Izquierdo,MID,BHA,5900000,0,22,0.956521739130435,1.62122328666175E-07,3.72881355932203E-06,0,12475,1,6,0,0,0,0,0,3.7,74,-1,0,22,1,0,0,0,0,0,2,0,2,0.1,4315,0,0,0,0,565,14,0,0,67,Fulham,Watford,Burnley,Leicester,Huddersfield,0,0.5,0.6,0,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,26
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2626,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0,0,0,10,0,0,0,Southampton,Fulham,West Ham,Leicester,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-2,-0.0869565217391304,-2.02224469160768E-08,-4.65116279069767E-07,0,84757,0,2,0,0,0,0,0,-0.5,714,-2,0,-2,2,0,0,0,0,0,0,0,0,0.4,5194,0,0,0,0,53,48,0,1,-2,Huddersfield,Wolverhampton,Man City,Watford,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alireza,Jahanbakhsh,MID,BHA,6700000,0,15,0.652173913043478,9.73393900064893E-08,2.23880597014925E-06,0,47875,2,4,0,0,0,0,0,2.2,231,-3,0,15,3,0,0,0,0,0,3,0,0,0.6,1944,0,0,0,0,437,16,0,0,31,Fulham,Watford,Burnley,Leicester,Huddersfield,0,0,0.3,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.5
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3555,0,0,0,0,0,0,0,0,54,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,719,0,0,0,0,0,19,0,0,0,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1795,0,0,0,0,0,0,0,0,62,-1,0,0,1,0,0,0,0,0,0,0,0,0,1207,0,0,0,0,0,76,0,0,0,Liverpool,Man Utd,Tottenham,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,0,22,0.956521739130435,1.95208518189885E-07,4.48979591836735E-06,0,39343,2,7,0,0,0,0,0,4.5,275,-1,0,22,1,0,0,0,4,0,1,0,1,0.2,17986,0,0,0,0,611,114,0,0,117,Tottenham,Brighton,Everton,Cardiff City,Liverpool,0.5,0.5,0.8,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,28.8
,Jazz Richards,DEF,CAR,3900000,0,1,0.0434782608695652,1.11482720178372E-08,2.56410256410256E-07,0,45433,0,4,0,0,0,0,0,0.3,785,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,22547,0,0,0,0,97,305,0,0,11,Arsenal,Bournemouth,Southampton,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
,Jesus,FWD,MCI,10100000,0,56,3.3,3.26732673267327E-07,5.54455445544554E-06,0,272669,0,9,0,0,0,5,0,5.5,54284,-4,1,56,4,0.4,0,4.3,7,0,1,0,2,2.5,253472,0,0,0,2,777,7065,-1,0,191,Newcastle,Arsenal,Everton,Chelsea,West Ham,3.2,6.8,3,0,3.7,2.9,3.5,3.5,3.7,3.8,3.2,2.7,3.1,3.2,2.9,115
Raul,Jimenez,FWD,WOL,6500000,5,101,4.4,6.76923076923077E-07,1.55384615384615E-05,0,1121685,1,28,0,0,0,6,0,15.8,65300,10,-1,101,-10,0.4,0,2.7,14,0,6,0,7,24.7,2356216,0,0,0,1,1853,115500,1,0,332,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,5.4,4.4,4.7,4.8,5.3,5.4,4.4,5.8,5,5.3,5.4,6,5,6.3,3.9,167.9
Stefan,Johansen,MID,FUL,5000000,0,11,0.478260869565217,9.56521739130435E-08,2.2E-06,0,7068,4,12,0,0,0,0,0,2.2,47,-5,1,11,5,0,0,0,0,0,0,0,0,0.1,940,0,0,0,0,409,32,-1,0,48,Brighton,Crystal Palace,Man Utd,West Ham,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0434782608695652,9.66183574879227E-09,2.22222222222222E-07,0,127,0,0,0,0,0,0,0,0.2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,1,22,0,0,3,Crystal Palace,Burnley,Cardiff City,Arsenal,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,5100000,2,23,1,1.96078431372549E-07,4.50980392156863E-06,0,155526,0,8,0,0,0,0,0,4.5,936,-4,0,23,4,1,0,5,1,0,2,0,0,0.6,13847,0,0,0,0,695,2427,0,0,136,Burnley,Leicester,Fulham,Liverpool,Crystal Palace,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.6,0.7,0.7,0.9,16.6
,Jonny,DEF,WOL,4300000,0,58,2.52173913043478,5.86450960566229E-07,1.34883720930233E-05,0,250362,5,25,0,0,0,1,0,13.5,8060,-2,0,58,2,0.1,0,0.3,5,0,5,0,1,2.4,340586,0,0,0,1,1619,7752,0,0,288,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,2.1,2.6,1.9,1.5,3,3.3,2.9,1.9,1.9,2,2,2.7,2.3,2.4,2.2,80.9
,Jorginho,MID,CHE,4700000,2,56,2.5,5.31914893617021E-07,1.19148936170213E-05,0,901676,4,17,0,0,0,1,0,11.9,14963,-3,0,56,3,0.4,0,2,1,0,10,0,0,6.1,668267,0,0,0,0,1913,5344,0,0,339,Bournemouth,Huddersfield,Man City,Tottenham,Fulham,1.7,2.3,1.2,0,1.3,2,2,1.4,1.7,1.9,1.3,2.4,1.6,1.8,2.1,84.1
,Joselu,FWD,NEW,4700000,0,28,1.21739130434783,2.59019426456984E-07,5.95744680851064E-06,0,459546,1,15,0,0,0,2,0,5.8,7764,-3,1,28,3,0,0,0,3,0,1,0,0,2.4,430120,0,0,0,0,577,1510,-1,0,80,Man City,Tottenham,Wolverhampton,Huddersfield,Burnley,0,0,0,0,0,0.8,0.7,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.9,44.1
Diogo,Jota,MID,WOL,6000000,19,68,3.8,6.33333333333333E-07,1.13333333333333E-05,0,330464,5,17,0,0,0,5,0,11.5,8895,-5,-1,68,5,1.1,0,6.7,6,0,4,0,3,2.6,157973,0,0,0,1,1178,118633,1,0,193,West Ham,Everton,Newcastle,Bournemouth,Huddersfield,3.6,2.9,4.2,3.3,4.6,3.8,2.8,4.1,3.8,3.1,4.1,4.6,3.6,4.6,2.6,87.7
Christian,Kabasele,DEF,WAT,4400000,7,29,1.9,4.31818181818182E-07,6.59090909090909E-06,0,46462,1,18,0,0,0,0,0,6.6,248,-1,0,29,1,0.5,0,2.3,1,0,3,0,0,0.3,20013,0,0,0,0,1131,508,0,1,150,Tottenham,Brighton,Everton,Cardiff City,Liverpool,1.7,1.2,2.2,2,1.4,1.3,1.3,1.3,1.3,1.6,1.2,2,1.7,1.9,1.4,43
