FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Jorginho,MID,CHE,4700000,1,54,2.6,5.53191489361702E-07,1.14893617021277E-05,0,886335,4,15,0,0,0,1,0,11.5,21184,-3,0,54,3,0.5,0,2.2,1,0,10,0,0,6.2,662813,0,0,0,0,1823,7784,0,0,328,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,1.8,1.9,2.4,1.3,2.6,1.3,2.2,2.1,1.6,1.9,1.8,1.4,2.5,1.8,1.9,2.3,81.4
,Joselu,FWD,NEW,4800000,0,28,1.27272727272727,2.65151515151515E-07,5.83333333333333E-06,0,451637,1,15,0,0,0,2,0,5.8,8223,-2,0,28,2,0.1,0,0.4,3,0,1,0,0,2.5,428561,0,0,0,0,577,2483,0,0,80,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0.7,0.6,0.7,0.7,0.6,0.8,0.9,0.7,0.8,0.8,0.6,0.8,0.7,0.7,0.6,1,44.1
Diogo,Jota,MID,WOL,5900000,1,49,2.9,4.91525423728814E-07,8.30508474576271E-06,0,321551,4,14,0,0,0,2,0,8.3,944,-6,0,49,6,0,0,0.2,3,0,4,0,3,0.8,39300,0,0,0,0,1088,1410,0,0,140,Leicester,West Ham,Everton,Newcastle,Bournemouth,2.3,2.2,1.9,2.7,2.2,3.1,2.5,1.9,2.7,2.5,1.9,2.8,3.1,2.3,3.1,1.7,67.6
Christian,Kabasele,DEF,WAT,4400000,0,22,1.6,3.63636363636364E-07,5E-06,0,46205,1,18,0,0,0,0,0,5,541,-1,0,22,1,0.3,0,1.2,0,0,2,0,0,0.3,19502,0,0,0,0,1041,67,0,1,122,Burnley,Tottenham,Brighton,Everton,Cardiff City,1.1,1.2,0.9,1.7,1.6,1,1,0.9,1,1,1.2,0.9,1.5,1.3,1.5,1,40.7
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9041,0,0,0,0,0,0,0,0,196,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1669,0,0,0,0,0,2,0,0,0,Burnley,Tottenham,Brighton,Everton,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,2,10,0.454545454545455,9.46969696969697E-08,2.08333333333333E-06,0,7401,1,7,0,0,0,0,0,2.1,438,-2,0,10,2,0.3,0,1.2,0,0,1,0,0,0.1,5221,0,0,0,0,439,709,0,0,8,Man City,Everton,Chelsea,Arsenal,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,15.4
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,14135,0,0,0,0,0,0,0,0,323,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,10703,0,0,0,0,0,193,0,0,0,Liverpool,Southampton,Fulham,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,1.27272727272727,2.82828282828283E-07,6.22222222222222E-06,0,860567,2,17,0,0,0,3,0,6.2,69323,0,0,28,0,0.3,1,1.2,2,0,1,0,0,11.3,900742,0,0,0,0,688,48440,0,0,82,Tottenham,Brighton,Crystal Palace,Man Utd,West Ham,0.6,1.1,0.6,0.9,0.7,0.7,0.6,0.6,0.6,0.8,0.6,0.9,0.6,0.9,0.6,0.8,53.1
Harry,Kane,FWD,TOT,12500000,2,132,6,4.8E-07,1.056E-05,0,2704066,4,22,0,0,0,14,0,10.5,948564,0,1,132,0,0.7,0,8.2,19,0,8,0,6,16.8,1901927,0,0,0,4,1883,44765,-1,0,485,Fulham,Watford,Newcastle,Leicester,Burnley,0,0,0,0,0,0,8.1,8.4,6.1,6.7,8.4,7,7.3,7.3,7.9,7.8,206.2
N'Golo,Kante,MID,CHE,5000000,2,75,3.4,6.8E-07,1.5E-05,0,1047153,3,17,0,0,0,3,0,15,63508,0,0,75,0,0.8,0,3.8,3,0,10,0,2,18.8,917790,0,0,0,1,1966,49006,0,0,366,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,2.7,2.9,3.6,2,3.9,2.1,3.4,3.2,2.5,2.9,2.8,2.3,3.7,2.7,2.9,3.5,114.6
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8277,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,566,0,0,0,0,0,8,0,0,0,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,1,26,1.18181818181818,2.68595041322314E-07,5.90909090909091E-06,0,70053,4,11,0,0,0,1,0,5.9,3426,-1,0,26,1,0,0,0.2,0,0,3,0,1,0.5,88632,0,0,0,0,699,83,0,0,111,Man Utd,Fulham,Watford,Burnley,Chelsea,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.7,0.8,0.6,0.8,0.6,0.8,0.6,0.6,29
Michael,Keane,DEF,EVE,4900000,5,71,3.7,7.55102040816327E-07,1.44897959183673E-05,0,313533,1,26,0,0,0,1,0,14.5,15805,-1,0,71,1,0.4,0,2,11,0,5,0,2,3.3,350681,0,0,0,2,1710,10965,0,0,352,Southampton,Huddersfield,Wolverhampton,Watford,Man City,3.1,4.4,4.9,3.5,4.5,4.2,4.6,3.4,5.1,3.3,3.8,2.9,4.1,4.1,4.5,3.9,74.8
Neeskens,Kebano,MID,FUL,4300000,1,3,0.136363636363636,3.17124735729387E-08,6.97674418604651E-07,0,5808,0,1,0,0,0,0,0,0.7,95,-2,0,3,2,0,0,0.2,0,0,0,0,0,0,2105,0,0,0,0,40,76,0,0,11,Tottenham,Brighton,Crystal Palace,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
Naby,Keita,MID,LIV,7200000,1,29,1.31818181818182,1.83080808080808E-07,4.02777777777778E-06,0,277440,0,2,0,0,0,0,0,4,1032,-3,0,29,3,0.1,0,0.4,0,0,6,0,0,1.6,74215,0,0,0,0,737,129,0,0,104,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.8,45.3
Martin,Kelly,DEF,CRY,3900000,0,10,0.454545454545455,1.16550116550117E-07,2.56410256410256E-06,0,346394,0,5,0,0,0,0,0,2.6,14204,-1,0,10,1,0,0,0,1,0,1,0,0,5.2,210167,0,0,0,0,300,4771,0,0,52,Liverpool,Southampton,Fulham,West Ham,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.6
,Kenedy,MID,NEW,4800000,0,43,2.4,5E-07,8.95833333333333E-06,0,191910,1,15,0,0,0,1,0,9,4739,-2,0,43,2,0.1,1,0.6,1,0,6,0,1,0.7,104780,0,0,0,0,1206,292,0,0,137,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0,1.2,1.8,2.1,2,2,1.9,1.7,1.7,1.6,1.6,2.1,1.9,1.8,1.2,2.1,62.2
Jonjoe,Kenny,DEF,EVE,4200000,0,15,0.681818181818182,1.62337662337662E-07,3.57142857142857E-06,0,18856,0,7,0,0,0,0,0,3.6,420,-3,0,15,3,0.1,0,0.4,0,0,1,0,1,0.2,12434,0,0,0,0,450,187,0,0,78,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17
,Kepa,GLK,CHE,5600000,2,91,4.1,7.32142857142857E-07,1.625E-05,0,315660,1,17,0,44,0,0,0,16.3,46425,1,0,91,-1,0.7,0,3.8,4,0,10,0,0,5.8,420366,0,0,0,1,1980,5266,0,0,414,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,3.1,3.6,5.3,4.3,5.2,4.2,4.2,5,5.1,5.4,4.2,4.6,4.6,4.5,4.6,4.9,35.5
,Ki Sung-yueng,MID,NEW,4700000,0,25,2.3,4.8936170212766E-07,5.31914893617021E-06,0,12723,1,12,0,0,0,0,0,5.3,226,-3,0,25,3,0.1,0,0.6,1,0,2,0,1,0.1,3729,0,0,0,0,844,98,0,0,139,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0,0,0,2,1.9,1.9,1.8,1.6,1.6,1.5,1.5,2,1.8,1.7,1.2,1.9,36.1
,Kiko Femenia,DEF,WAT,4200000,1,41,2.2,5.23809523809524E-07,9.76190476190476E-06,0,123238,1,24,0,0,0,0,0,9.8,12368,-3,0,41,3,0.4,0,1.8,3,0,3,0,1,1.6,186538,0,0,0,1,1314,6393,0,0,257,Burnley,Tottenham,Brighton,Everton,Cardiff City,1.8,2,1.6,2.6,2.6,1.7,1.7,1.6,1.7,1.7,2,1.5,2.4,2.1,2.4,1.6,42.7
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,0,0,0,461,0,0,0,Leicester,West Ham,Everton,Newcastle,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,King,FWD,BOU,6300000,2,71,3.7,5.87301587301587E-07,1.12698412698413E-05,0,672006,1,30,0,0,0,5,0,11.3,10662,-2,0,71,2,0.4,0,2.4,9,0,5,0,2,2.5,394957,0,0,0,2,1585,20364,0,0,208,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,4.5,3.6,3.3,2.4,4,3.4,4.2,3.5,4.2,3.4,5,3.1,5.5,3.7,3.5,3.4,116.3
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2,0,0,0,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5591,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,5,0,0,0,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Knight,DEF,LEI,4000000,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,0,0,0,0,126,0,0,0,Wolverhampton,Liverpool,Man Utd,Tottenham,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5200000,1,47,2.6,5E-07,9.03846153846154E-06,0,151294,3,21,0,0,0,1,0,9,1755,-3,0,47,3,0.1,0,0.6,1,0,2,0,4,0.5,145588,0,0,0,0,1108,179,0,0,175,Man Utd,Fulham,Watford,Burnley,Chelsea,1.3,1.7,2.3,2.9,1.3,1.8,2.8,2,2.4,2.7,1.4,2.8,1.8,2.7,1.3,1.8,74.2
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,31,0,0,0,Watford,Man Utd,Southampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sead,Kolasinac,DEF,ARS,4900000,1,40,3.6,7.3469387755102E-07,8.16326530612245E-06,0,238531,2,16,0,0,0,0,0,8.2,44107,-1,0,40,1,0.6,0,3,8,0,1,0,4,3.6,410204,0,0,0,0,955,10201,0,0,192,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,4.9,5.3,3,4.3,3.9,4.1,3.8,3.9,3.9,3.6,3.8,3.5,4.2,3.5,4.8,2.8,49.8
Vincent,Kompany,DEF,MCI,5200000,0,21,0.954545454545455,1.83566433566434E-07,4.03846153846154E-06,0,105074,4,4,0,0,0,0,0,4,2063,-3,0,21,3,0.1,0,0.4,2,0,2,0,0,1.1,28354,0,0,0,1,553,176,0,0,128,Huddersfield,Newcastle,Arsenal,Chelsea,Everton,0,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,20.6
Terence,Kongolo,DEF,HUD,4300000,0,38,2.1,4.88372093023256E-07,8.83720930232558E-06,0,20073,2,30,0,0,0,1,0,8.8,1613,-2,0,38,2,0.2,0,1,0,0,3,0,0,0.3,19230,1,0,0,1,1491,56,0,0,225,Man City,Everton,Chelsea,Arsenal,Newcastle,1.7,2.4,2.3,1.3,1.7,1.9,1.5,1.6,1.7,2.1,1.5,2,1.7,1.6,1.5,1.5,46
Laurent,Koscielny,DEF,ARS,5400000,2,7,0.318181818181818,5.89225589225589E-08,1.2962962962963E-06,0,12557,1,7,0,0,0,0,0,1.3,649,-1,0,7,1,0.3,0,1.4,0,0,0,0,0,0.2,10927,0,0,0,0,384,481,0,0,74,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,11.4
Cheikhou,Kouyate,MID,CRY,4700000,2,44,2.3,4.8936170212766E-07,9.36170212765957E-06,0,26783,2,19,0,0,0,0,0,9.4,774,-3,0,44,3,0.4,0,2,0,0,7,0,2,0.3,11644,0,0,0,0,1291,488,0,0,162,Liverpool,Southampton,Fulham,West Ham,Leicester,1.2,2.1,2,1.4,2,1.2,1.9,2,1.6,1.8,2.5,1.2,1.5,1.6,1.7,1.8,52.7
Mateo,Kovacic,MID,CHE,5700000,2,45,2.04545454545455,3.58851674641148E-07,7.89473684210526E-06,0,105916,1,9,0,0,0,0,0,7.8,1334,-3,1,45,3,0.4,0,2.2,2,0,7,0,2,0.7,59758,0,0,0,0,1054,537,-1,0,212,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,1.2,1.3,1.6,1,1.8,1,1.5,1.4,1.1,1.3,1.2,1,1.7,1.2,1.3,1.6,72.1
Alexandre,Lacazette,FWD,ARS,9300000,2,96,4.6,4.94623655913978E-07,1.03225806451613E-05,0,1343222,1,17,0,0,0,7,0,10.2,51755,-2,1,96,2,0.4,0,4,11,0,2,0,8,5.9,1389269,0,0,0,1,1376,15666,-1,0,310,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,5,6.1,4,4.9,6.3,6.7,4.6,6.1,4.4,5.6,4.1,4.9,5.1,4.8,6.7,4.8,139.5
Adam,Lallana,MID,LIV,6900000,0,12,0.545454545454545,7.90513833992095E-08,1.73913043478261E-06,0,44029,1,0,0,0,0,0,0,1.7,463,-1,0,12,1,0.1,0,0.4,0,0,2,0,1,0.7,2620,0,0,0,0,200,32,0,0,42,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.6
Erik,Lamela,MID,TOT,6100000,1,50,2.27272727272727,3.725782414307E-07,8.19672131147541E-06,0,156216,0,7,0,0,0,4,0,8.2,5608,-4,0,50,4,0.2,0,1,4,0,3,0,2,0.7,179833,0,0,0,0,609,24618,0,0,152,Fulham,Watford,Newcastle,Leicester,Burnley,1.9,1.3,1.7,1.4,1.9,1.4,1.6,2.1,1.4,1.2,1.9,1.8,1.1,1.3,1.6,1.5,71.7
Manuel,Lanzini,MID,WHU,6400000,0,0,0,0,0,0,2298,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,38,0,0,0,Bournemouth,Wolverhampton,Liverpool,Crystal Palace,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aymeric,Laporte,DEF,MCI,5900000,6,81,3.7,6.27118644067797E-07,1.3728813559322E-05,0,770454,2,16,0,0,0,1,0,13.7,36707,4,0,81,-4,0.4,0,2.2,1,0,9,0,0,11,1262795,0,0,0,0,1886,50816,0,0,405,Huddersfield,Newcastle,Arsenal,Chelsea,Everton,4.7,3.7,3.6,5,4.2,3.9,2.7,4.3,3.6,3.2,5.3,4.4,3.9,3.1,4,3.3,70.7
Jamaal,Lascelles,DEF,NEW,4700000,1,48,2.7,5.74468085106383E-07,1.02127659574468E-05,0,327304,2,22,0,0,0,0,0,10.2,8640,-3,0,48,3,0.4,0,1.8,5,0,5,0,0,2.8,51729,0,0,0,0,1530,1885,0,0,285,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0,2.3,3,3.1,2.8,2.3,2.6,3.3,2,1.7,2.3,2.8,2.1,2.4,2.4,2.3,46.7
Maxime,Le Marchand,DEF,FUL,4200000,1,17,1.1,2.61904761904762E-07,4.04761904761905E-06,0,17820,1,33,0,0,0,0,0,4,286,-3,0,17,3,0.1,0,0.4,1,0,0,0,1,0.2,7963,0,0,0,0,1260,61,0,0,223,Tottenham,Brighton,Crystal Palace,Man Utd,West Ham,0.6,0.8,0.6,0.6,0.6,0.6,0.9,0.6,0.7,0.7,0.6,1,0.6,1.1,0.6,0.6,50.4
Florian,Lejeune,DEF,NEW,4400000,1,1,0.0454545454545455,1.03305785123967E-08,2.27272727272727E-07,0,1194,0,2,0,0,0,0,0,0.2,80,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,737,0,0,0,0,90,397,0,0,20,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
Mario,Lemina,MID,SOU,4800000,0,40,2.2,4.58333333333333E-07,8.33333333333333E-06,0,28237,5,32,0,0,0,0,0,8.3,639,-2,0,40,2,0.2,0,0.8,1,0,4,0,2,0.2,22094,0,0,0,0,1477,19,0,0,223,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,0,0,1.6,1.6,1.3,2.1,1.3,1.1,1.5,1.4,1.2,1.7,2.1,1.9,1.5,1.9,60
Aaron,Lennon,MID,BUR,4900000,0,41,2.6,5.30612244897959E-07,8.36734693877551E-06,0,136206,1,22,0,0,0,1,0,8.4,1599,-1,0,41,1,0,0,0,2,0,3,0,1,0.4,131217,0,0,0,1,1214,24,0,0,133,Watford,Man Utd,Southampton,Brighton,Tottenham,0,0,0,0,0,2.5,2.2,1.3,2.2,2.4,1.6,2.3,1.4,1.7,1.3,2.5,38
Bernd,Leno,GLK,ARS,4800000,2,41,2.6,5.41666666666667E-07,8.54166666666667E-06,0,146154,0,23,0,47,0,0,0,8.5,11343,-2,0,41,2,0.4,0,2,2,0,1,0,0,2,118903,0,0,0,0,1395,2506,0,0,257,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,3.2,3.7,1.7,2.7,2.4,2.6,2.3,2.4,2.4,2.2,2.3,2.1,2.6,2.1,3.1,1.6,35.3
Jefferson,Lerma,MID,BOU,4500000,2,38,2.2,4.88888888888889E-07,8.44444444444444E-06,0,41173,9,30,0,0,0,1,0,8.4,2268,0,0,38,0,0.3,0,1.4,3,0,5,0,1,0.3,41761,1,0,0,0,1469,1014,0,0,213,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,1.7,1.3,1.1,1.1,1.9,1.1,1.3,1.7,2,1.4,2.2,1.2,2.3,1.5,1.2,1.6,59.1
,Lewis Cook,MID,BOU,4700000,0,22,1.7,3.61702127659574E-07,4.68085106382979E-06,0,19396,2,10,0,0,0,0,0,4.7,274,-3,0,22,3,0,0,0,0,0,3,0,0,0.1,6923,0,0,0,0,719,17,0,0,91,West Ham,Chelsea,Cardiff City,Liverpool,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5
Stephan,Lichtsteiner,DEF,ARS,4500000,0,8,0.363636363636364,8.08080808080808E-08,1.77777777777778E-06,0,110521,2,13,0,0,0,0,0,1.8,1790,-5,0,8,5,0.1,0,0.6,0,0,0,0,0,0.9,23567,0,0,0,0,565,318,0,0,58,Chelsea,Cardiff City,Man City,Huddersfield,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.5
Anders,Lindegaard,GLK,BUR,4300000,0,0,0,0,0,0,4737,0,0,0,0,0,0,0,0,100,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,859,0,0,0,0,0,22,0,0,0,Watford,Man Utd,Southampton,Brighton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,4800000,6,45,2.5,5.20833333333333E-07,9.375E-06,0,119997,1,22,0,0,0,0,0,9.4,8950,-2,0,45,2,0.8,0,3.8,3,0,4,0,0,2.3,172276,1,0,0,0,1528,59656,0,0,291,Brighton,Burnley,Leicester,Fulham,Liverpool,2.6,2.2,2.4,1.9,2.3,2.7,2,1.4,2.2,2.2,2.6,2,2.5,2.7,2.9,3.3,38.1
Jesse,Lingard,MID,MUN,6800000,3,61,3.4,5E-07,8.97058823529412E-06,0,566734,1,16,0,0,0,4,0,9,55512,-2,0,61,2,0.9,0,5.8,5,0,2,0,2,5.4,571143,0,0,0,1,1071,38983,0,0,211,Brighton,Burnley,Leicester,Fulham,Liverpool,3.9,3.7,3.4,3.3,2.4,3.7,3.5,2.7,2.3,2.9,3.4,2.9,2.4,2.2,3.9,3.1,74.8
Fernando,Llorente,FWD,TOT,5600000,1,6,1,1.78571428571429E-07,1.07142857142857E-06,0,28789,0,0,0,0,0,0,0,1.1,8159,-4,0,6,4,0.1,0,0.6,0,0,0,0,0,1.2,76945,0,0,0,0,36,67861,0,0,17,Fulham,Watford,Newcastle,Leicester,Burnley,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,6.2
Hugo,Lloris,GLK,TOT,5400000,4,80,4.4,8.14814814814815E-07,1.48148148148148E-05,0,382171,0,17,0,56,0,0,0,14.8,14575,-1,0,80,1,0.7,0,4,5,0,8,0,0,5.1,212072,0,0,0,0,1620,22127,0,0,387,Fulham,Watford,Newcastle,Leicester,Burnley,4.9,4.7,3.9,4.4,4.8,6.3,3.9,5.1,4.7,5.3,5.4,5.3,5,4.3,4.3,6,46.4
Jurgen,Locadia,FWD,BHA,5300000,2,36,2.3,4.33962264150943E-07,6.79245283018868E-06,0,25714,1,8,0,0,0,2,0,6.8,7764,-2,0,36,2,0.9,0,4.8,6,0,2,0,0,0.5,47169,0,0,0,1,666,12162,0,0,109,Man Utd,Fulham,Watford,Burnley,Chelsea,1.7,1.9,2.3,2.6,1.3,1.5,2.1,1.5,2.3,2.4,1.4,2.7,1.4,2.1,1.5,2.1,46.9
Ruben,Loftus-Cheek,MID,CHE,5200000,0,30,1.36363636363636,2.62237762237762E-07,5.76923076923077E-06,0,70908,0,2,0,0,0,3,0,5.8,2861,-3,0,30,3,0.1,0,0.4,3,0,1,0,0,0.5,34222,0,0,0,1,327,35,0,0,108,Arsenal,Bournemouth,Huddersfield,Man City,Brighton,0,0,0,0,0,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.8,35
Kevin,Long,DEF,BUR,4200000,0,16,0.727272727272727,1.73160173160173E-07,3.80952380952381E-06,0,38378,0,9,0,0,0,0,0,3.8,782,-3,0,16,3,0.2,0,0.8,0,0,1,0,1,0.3,10519,0,0,0,0,513,179,0,0,101,Watford,Man Utd,Southampton,Brighton,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,16.8
Shane,Long,FWD,SOU,4700000,12,32,1.45454545454545,3.09477756286267E-07,6.80851063829787E-06,0,144128,1,13,0,0,0,1,0,6.8,20730,-3,0,32,3,0.6,0,3,3,0,1,0,2,2.3,171097,0,0,0,1,654,94652,0,0,81,Everton,Crystal Palace,Burnley,Cardiff City,Arsenal,1,0.7,0.9,1,0.9,1.4,1,0.7,0.9,0.8,0.7,0.8,1,1.2,1,0.9,38.3
Sean,Longstaff,MID,NEW,4500000,2,3,0.136363636363636,3.03030303030303E-08,6.66666666666667E-07,0,639,0,4,0,0,0,0,0,0.7,61,0,0,3,0,0.1,0,0.6,0,0,0,0,0,0,905,0,0,0,0,107,189,0,0,14,Cardiff City,Man City,Tottenham,Wolverhampton,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Ademola,Lookman,MID,EVE,5100000,6,21,0.954545454545455,1.8716577540107E-07,4.11764705882353E-06,0,13355,0,3,0,0,0,0,0,4.1,1178,-4,0,21,4,0.2,0,1.2,0,0,1,0,2,0.2,8156,0,0,0,0,398,5223,0,0,84,Southampton,Huddersfield,Wolverhampton,Watford,Man City,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,32.5
Jonas,Lossl,GLK,HUD,4400000,6,70,3.5,7.95454545454545E-07,1.59090909090909E-05,0,95168,0,28,0,54,0,0,0,15.9,8272,-1,0,70,1,1.1,0,5,5,0,4,0,0,1.9,100149,0,0,1,1,1787,11685,0,0,352,Man City,Everton,Chelsea,Arsenal,Newcastle,3.6,4.9,4.7,3,3.7,4,3.3,3.5,3.6,4.4,3.4,4.2,3.7,3.6,3.3,3.4,50.4
Dejan,Lovren,DEF,LIV,4900000,0,54,2.45454545454545,5.00927643784787E-07,1.10204081632653E-05,0,460146,1,5,0,0,0,1,0,11,37056,-1,0,54,1,1.1,0,5.2,9,0,5,0,1,2,213207,0,0,0,2,810,776,0,0,207,Crystal Palace,Leicester,West Ham,Bournemouth,Man Utd,0,2.1,1.9,2.2,1.9,2.3,2.3,2.3,1.7,2.1,1.8,2.8,2.9,2.8,2,2.6,29.2
Chris,Lowe,DEF,HUD,4400000,0,35,1.59090909090909,3.61570247933884E-07,7.95454545454546E-06,0,13457,1,28,0,0,0,0,0,8,533,-1,0,35,1,0.1,0,0.4,6,0,1,0,2,0.1,9281,0,0,0,0,1255,28,0,0,202,Man City,Everton,Chelsea,Arsenal,Newcastle,1.1,1.6,1.5,0.8,1.1,1.2,0.9,1,1,1.4,0.9,1.3,1.1,1,0.9,1,54.7
Matthew,Lowton,DEF,BUR,4600000,0,22,1.5,3.26086956521739E-07,4.78260869565217E-06,0,47154,5,32,0,0,0,0,0,4.8,351,-4,0,22,4,0,0,0.2,0,0,3,0,0,0.2,10925,0,0,0,0,1208,59,0,0,193,Watford,Man Utd,Southampton,Brighton,Tottenham,0.9,0.8,1,0.8,1,0.8,1.1,0.8,1,1.3,0.8,1.8,1.2,1.1,1,0.9,35.8
