FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Phil,Jagielka,DEF,EVE,4300000,1,21,0.6,1.3953488372093E-07,4.88372093023256E-06,0,90138,0,4,0,0,0,1,0,4.9,1063,-2,0,21,2,1,0,4.3,3,0,2,0,0,0.6,20600,0,0,0,1,328,3329,0,1,78,Crystal Palace,Burnley,Tottenham,,,0.3,0.3,0.3,14.6
Alireza,Jahanbakhsh,MID,BHA,6700000,3,30,0.857142857142857,1.27931769722815E-07,4.47761194029851E-06,0,49597,2,12,0,0,0,0,0,4.5,237,-3,0,30,3,0.2,0,1.5,0,0,5,0,0,0.6,3719,0,0,0,0,903,38,0,0,60,Newcastle,Arsenal,Man City,,,0.4,0.4,0.4,33.4
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0,0,0,0,3940,0,0,0,0,0,0,0,0,18,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,940,0,0,0,0,0,10,0,0,0,Arsenal,Man City,Chelsea,,,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,2572,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,2273,0,0,0,0,0,34,0,0,0,Arsenal,Man City,Chelsea,,,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,7,50,1.42857142857143,2.91545189504373E-07,1.02040816326531E-05,0,46394,3,22,0,0,0,0,0,10.2,1457,-1,0,50,1,0.4,0,2,6,0,3,0,2,0.4,34484,0,0,0,0,1520,568,0,0,274,Wolverhampton,Chelsea,West Ham,,,1.2,1,1,67.8
Vincent,Janssen,FWD,TOT,4500000,1,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,246,0,0,0,0,0,0,0,0.2,246,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,1394,0,0,0,0,10,1394,0,0,4,West Ham,Bournemouth,Everton,,,0,0,0,0.4
,Jazz Richards,DEF,CAR,3900000,0,1,0.0285714285714286,7.32600732600733E-09,2.56410256410256E-07,0,52256,0,4,0,0,0,0,0,0.3,380,-1,0,1,1,0,0,0,0,0,0,0,0,0.5,28766,0,0,0,0,97,578,0,0,11,Fulham,Crystal Palace,Man Utd,,,0,0,0,1.5
Carl,Jenkinson,DEF,ARS,4500000,1,4,0.114285714285714,2.53968253968254E-08,8.88888888888889E-07,0,285,0,3,0,0,0,0,0,0.9,13,0,0,4,0,0,0,0.2,0,0,0,0,0,0,449,0,0,0,0,165,19,0,0,16,Leicester,Brighton,Burnley,,,0.1,0.1,0.1,5.2
,Jesus,FWD,MCI,9900000,1,78,2.9,2.92929292929293E-07,7.87878787878788E-06,0,366603,0,11,0,0,0,7,0,7.9,4353,-6,0,78,6,0.2,0,2.4,7,0,2,0,3,1.6,287856,0,0,0,2,988,967,0,0,263,Burnley,Leicester,Brighton,,,2.7,2.7,2.6,153.2
Raul,Jimenez,FWD,WOL,6900000,4,170,4.9,7.10144927536232E-07,2.46376811594203E-05,0,1967728,4,37,0,0,0,12,0,24.6,55726,14,0,170,-14,0.5,0,3.4,30,0,11,0,10,37.3,3993596,0,0,0,3,2846,37313,0,0,561,Watford,Fulham,Liverpool,,,5.5,7.2,4.3,263.4
Stefan,Johansen,MID,FUL,5000000,0,11,0.9,1.8E-07,2.2E-06,0,7462,4,12,0,0,0,0,0,2.2,7,-5,0,11,5,0,0,0,0,0,0,0,0,0,966,0,0,0,0,409,0,0,0,48,Cardiff City,Wolverhampton,Newcastle,,,0,0,0,9
Cameron,John,DEF,WOL,4000000,0,0,0,0,0,0,1629,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,3636,0,0,0,0,0,315,0,0,0,Watford,Fulham,Liverpool,,,0,0,0,0
Ben,Johnson,DEF,WHU,4000000,0,2,0.0571428571428571,1.42857142857143E-08,5E-07,0,829,0,1,0,0,0,0,0,0.5,79,0,0,2,0,0,0,0,0,0,0,0,0,0,1807,0,0,0,0,62,112,0,0,6,Tottenham,Southampton,Watford,,,0,0,0,0.8
Tyreke,Johnson,MID,SOU,4500000,0,1,0.0285714285714286,6.34920634920635E-09,2.22222222222222E-07,0,289,0,0,0,0,0,0,0,0.2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,1,7,0,0,3,Bournemouth,West Ham,Huddersfield,,,0,0,0,0
Alfie,Jones,DEF,SOU,4000000,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,84,0,0,0,Bournemouth,West Ham,Huddersfield,,,0,0,0,0
Curtis,Jones,MID,LIV,4500000,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,9,0,0,0,Huddersfield,Newcastle,Wolverhampton,,,0,0,0,0
Phil,Jones,DEF,MUN,5100000,0,41,1.17142857142857,2.296918767507E-07,8.03921568627451E-06,0,168608,0,15,0,0,0,0,0,8,1125,-4,0,41,4,0.2,0,1,3,0,3,0,1,0.5,23674,0,0,0,1,1126,48,0,0,257,Chelsea,Huddersfield,Cardiff City,,,0,0.8,0.9,35.1
,Jonny,DEF,WOL,4300000,17,93,2.65714285714286,6.17940199335548E-07,2.16279069767442E-05,0,340160,6,36,0,0,0,1,0,21.6,2272,-2,0,93,2,0.9,0,3.8,8,0,7,0,3,3.3,489530,0,0,0,2,2509,21761,0,0,432,Watford,Fulham,Liverpool,,,2.1,2.9,2.2,121.5
,Jorginho,MID,CHE,4600000,2,89,2.6,5.65217391304348E-07,1.93478260869565E-05,0,1001250,7,36,0,0,0,2,0,19.3,5203,-4,0,89,4,0.5,0,2.2,4,0,14,0,0,5.8,755068,0,0,0,1,2886,2120,0,0,533,Man Utd,Watford,Leicester,,,1.5,2.3,1.9,130.9
,Joselu,FWD,NEW,4700000,0,30,0.857142857142857,1.82370820668693E-07,6.38297872340426E-06,0,497015,1,15,0,0,0,2,0,6.4,1569,-3,0,30,3,0,0,0,3,0,1,0,0,2.1,454522,0,0,0,0,586,800,0,0,89,Brighton,Liverpool,Fulham,,,0.4,0.4,0.4,44.6
Diogo,Jota,MID,WOL,6200000,11,124,4.1,6.61290322580645E-07,2E-05,0,603358,8,26,0,0,0,8,0,20,20976,-3,0,124,3,0.7,0,4.6,10,0,9,0,7,7.7,750198,0,0,0,2,2082,28071,0,0,362,Watford,Fulham,Liverpool,,,3.6,5.2,2.7,157
Christian,Kabasele,DEF,WAT,4400000,1,34,0.971428571428571,2.20779220779221E-07,7.72727272727273E-06,0,48894,2,25,0,0,0,0,0,7.7,384,-1,0,34,1,0.2,0,0.8,1,0,3,0,0,0.3,23109,0,0,0,0,1491,79,0,1,191,Wolverhampton,Chelsea,West Ham,,,0.6,0.5,0.5,53.6
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,9645,0,0,0,0,0,0,0,0,14,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1692,0,0,0,0,0,0,0,0,0,Wolverhampton,Chelsea,West Ham,,,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,2,28,1.5,3.125E-07,5.83333333333333E-06,0,14236,2,30,0,0,0,0,0,5.8,212,-2,0,28,2,0.3,0,1.3,0,0,1,0,0,0.1,14768,0,0,0,0,1172,345,0,0,38,Liverpool,Man Utd,Southampton,,,0.8,1,0.9,36.7
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,15767,0,0,0,0,0,0,0,0,34,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,10947,0,0,0,0,0,6,0,0,0,Everton,Cardiff City,Bournemouth,,,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,0,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,1244083,2,17,0,0,0,3,0,6.2,3802,0,0,28,0,0,1,0,2,0,1,0,0,5.3,923087,0,0,0,0,688,25,0,0,82,Cardiff City,Wolverhampton,Newcastle,,,0,0,0,53.1
Harry,Kane,FWD,TOT,12600000,0,160,5.7,4.52380952380952E-07,1.26984126984127E-05,0,3364276,5,31,0,0,0,17,0,12.7,13776,1,0,160,-1,0.1,0,0.8,24,0,9,0,6,12.6,2293237,0,0,0,4,2423,97,0,0,561,West Ham,Bournemouth,Everton,,,0,0,0,261.3
N'Golo,Kante,MID,CHE,5000000,6,113,3.3,6.6E-07,2.26E-05,0,1492714,3,37,0,0,0,4,0,22.6,39871,0,0,113,0,0.6,0,2.8,3,0,14,0,4,17,1243208,0,0,0,1,2993,2395,0,0,548,Man Utd,Watford,Leicester,,,0,3.3,2.7,180.5
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,8481,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,635,0,0,0,0,0,5,0,0,0,Huddersfield,Newcastle,Wolverhampton,,,0,0,0,0
Beram,Kayal,MID,BHA,4400000,4,32,0.914285714285714,2.07792207792208E-07,7.27272727272727E-06,0,81602,4,12,0,0,0,1,0,7.3,243,-1,0,32,1,0.2,0,0.7,0,0,4,0,1,0.3,89322,0,0,0,0,796,36,0,0,124,Newcastle,Arsenal,Man City,,,0.5,0.5,0.5,31.4
Michael,Keane,DEF,EVE,4800000,6,115,3.8,7.91666666666667E-07,2.39583333333333E-05,0,503826,2,37,0,0,0,1,0,24,3661,-2,0,115,2,0.6,0,3,14,0,11,0,2,4.1,584735,0,0,0,3,2700,16958,0,0,579,Crystal Palace,Burnley,Tottenham,,,3.8,4.2,3.8,105.8
Neeskens,Kebano,MID,FUL,4300000,0,6,0.171428571428571,3.98671096345515E-08,1.3953488372093E-06,0,6332,0,2,0,0,0,0,0,1.4,23,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,0,2575,0,0,0,0,92,15,0,0,21,Cardiff City,Wolverhampton,Newcastle,,,0.1,0.1,0.1,3.3
Naby,Keita,MID,LIV,7100000,3,59,1.68571428571429,2.37424547283702E-07,8.30985915492958E-06,0,284723,0,8,0,0,0,1,0,8.3,487,-4,0,59,4,0.6,0,4,3,0,9,0,1,1.6,80454,0,0,0,1,1295,1398,0,0,215,Huddersfield,Newcastle,Wolverhampton,,,1.4,1.1,1.2,79.4
Martin,Kelly,DEF,CRY,3900000,1,20,0.571428571428571,1.46520146520147E-07,5.12820512820513E-06,0,419462,2,16,0,0,0,0,0,5.1,2692,-1,0,20,1,0.4,0,1.6,1,0,2,0,0,4.8,257556,0,0,0,0,840,6683,0,0,127,Everton,Cardiff City,Bournemouth,,,0.3,0.3,0.3,23.9
,Kenedy,MID,NEW,4700000,0,48,2.1,4.46808510638298E-07,1.02127659574468E-05,0,204300,1,17,0,0,0,1,0,10.2,286,-3,0,48,3,0.1,1,0.3,1,0,6,0,1,0.5,107300,0,0,0,0,1271,61,0,0,155,Brighton,Liverpool,Fulham,,,1.4,1.1,1.5,67.2
Jonjoe,Kenny,DEF,EVE,4200000,0,19,0.542857142857143,1.29251700680272E-07,4.52380952380952E-06,0,22620,1,15,0,0,0,0,0,4.5,97,-3,0,19,3,0,0,0,0,0,1,0,1,0.2,16102,0,0,0,0,789,72,0,0,134,Crystal Palace,Burnley,Tottenham,,,0.3,0.3,0.3,28
,Kepa,GLK,CHE,5400000,1,132,3.9,7.22222222222222E-07,2.44444444444444E-05,0,523075,2,38,0,76,0,0,0,24.4,13599,-1,0,132,1,0.6,0,3.2,7,0,13,0,0,5,571411,0,0,1,2,3060,1364,0,0,644,Man Utd,Watford,Leicester,,,3.7,4.8,3.9,63.5
,Ki Sung-yueng,MID,NEW,4700000,2,35,1,2.12765957446809E-07,7.4468085106383E-06,0,13535,2,16,0,0,0,0,0,7.4,31,-3,0,35,3,0.4,0,2,1,0,4,0,1,0.1,4254,0,0,0,0,1191,69,0,0,185,Brighton,Liverpool,Fulham,,,0.5,0.5,0.5,44.9
,Kiko Femenia,DEF,WAT,4200000,3,64,2.5,5.95238095238095E-07,1.52380952380952E-05,0,203283,1,31,0,0,0,1,0,15.2,3971,-3,0,64,3,0.6,0,2.6,6,0,4,0,1,1.3,248948,0,0,0,1,1773,2224,0,0,373,Wolverhampton,Chelsea,West Ham,,,2.7,2.4,2.5,67.5
Max,Kilman,DEF,WOL,4000000,0,0,0,0,0,0,2186,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3926,0,0,0,0,0,144,0,0,0,Watford,Fulham,Liverpool,,,0,0,0,0
Joshua,King,FWD,BOU,6500000,2,131,4.1,6.30769230769231E-07,2.01538461538462E-05,0,1117424,3,49,0,0,0,11,0,20.2,27203,0,0,131,0,0.3,1,2,20,0,9,0,3,5.8,1039927,0,0,0,4,2693,6054,0,0,429,Southampton,Tottenham,Crystal Palace,,,4.2,4.6,4,204
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,2,0,0,0,Crystal Palace,Burnley,Tottenham,,,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5698,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,1,0,0,0,Huddersfield,Newcastle,Wolverhampton,,,0,0,0,0
Josh,Knight,DEF,LEI,4000000,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0,4,0,0,0,Arsenal,Man City,Chelsea,,,0,0,0,0
Anthony,Knockaert,MID,BHA,5200000,0,70,2.6,5E-07,1.34615384615385E-05,0,209019,4,37,0,0,0,2,0,13.5,2938,-3,0,70,3,0.1,0,0.3,2,0,3,0,6,0.6,208142,0,0,0,0,1669,118,0,1,268,Newcastle,Arsenal,Man City,,,2.7,1.4,1.6,121.4
Abd-Al-Ali Morakinyo Olaposi,Koiki,DEF,BUR,4000000,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,7,0,0,0,Man City,Everton,Arsenal,,,0,0,0,0
Sead,Kolasinac,DEF,ARS,5000000,2,79,3.6,7.2E-07,1.58E-05,0,572736,5,26,0,0,0,0,0,15.8,44762,0,0,79,0,0.3,0,1.6,10,0,5,0,7,6.8,937429,1,0,0,1,1783,2785,0,0,371,Leicester,Brighton,Burnley,,,3.2,4.8,2.4,97.1
Vincent,Kompany,DEF,MCI,5200000,5,37,1.05714285714286,2.03296703296703E-07,7.11538461538462E-06,0,121020,5,6,0,0,0,0,0,7.1,585,-3,0,37,3,0.3,0,1.4,2,0,4,0,0,1.1,44459,0,0,0,1,955,1346,0,0,215,Burnley,Leicester,Brighton,,,0.5,0.5,0.5,31.9
Terence,Kongolo,DEF,HUD,4300000,1,55,1.9,4.41860465116279E-07,1.27906976744186E-05,0,25629,4,58,0,0,0,1,0,12.8,182,-2,0,55,2,0.1,0,0.3,3,0,4,0,1,0.2,21330,1,0,0,1,2446,67,0,0,392,Liverpool,Man Utd,Southampton,,,1.3,1.4,1.3,81.1
Laurent,Koscielny,DEF,ARS,5400000,2,61,1.74285714285714,3.22751322751323E-07,1.12962962962963E-05,0,77459,1,19,0,0,0,3,0,11.3,7335,-1,0,61,1,0.4,0,2.2,8,0,3,0,0,1.1,126614,0,0,0,1,1228,1040,0,0,297,Leicester,Brighton,Burnley,,,1,1.7,0.9,55.5
Cheikhou,Kouyate,MID,CRY,4700000,2,64,2.2,4.68085106382979E-07,1.36170212765957E-05,0,32173,2,29,0,0,0,0,0,13.6,155,-3,0,64,3,0.3,0,1.6,0,0,8,0,3,0.2,15004,0,0,0,0,1793,121,0,0,234,Everton,Cardiff City,Bournemouth,,,1.4,1.6,1.7,72.2
Mateo,Kovacic,MID,CHE,5700000,0,59,1.68571428571429,2.95739348370927E-07,1.03508771929825E-05,0,112888,2,18,0,0,0,0,0,10.4,264,-3,0,59,3,0.1,0,0.6,2,0,8,0,2,0.7,63680,0,0,0,0,1546,91,0,0,305,Man Utd,Watford,Leicester,,,0.8,1.1,0.9,102.5
Alexandre,Lacazette,FWD,ARS,9400000,7,162,4.9,5.21276595744681E-07,1.72340425531915E-05,0,1980416,2,29,0,0,0,13,0,17.2,77559,-1,0,162,1,0.3,0,3.2,20,0,6,0,12,11.6,2375942,0,0,0,1,2329,27837,0,0,554,Leicester,Brighton,Burnley,,,5.3,7.2,5.2,240.2
Adam,Lallana,MID,LIV,6900000,0,23,0.657142857142857,9.52380952380952E-08,3.33333333333333E-06,0,46218,1,3,0,0,0,0,0,3.3,108,-1,0,23,1,0,0,0,0,0,3,0,1,0.6,4077,0,0,0,0,460,11,0,0,96,Huddersfield,Newcastle,Wolverhampton,,,0,0.3,0.3,33.8
Erik,Lamela,MID,TOT,5900000,0,58,3.2,5.42372881355932E-07,9.83050847457627E-06,0,194975,2,10,0,0,0,4,0,9.8,253,-6,0,58,6,0,0,0,4,0,4,0,2,0.3,196786,0,0,0,0,889,11,0,0,201,West Ham,Bournemouth,Everton,,,0,0,0,98.8
Manuel,Lanzini,MID,WHU,6400000,0,21,0.6,9.375E-08,3.28125E-06,0,23655,1,11,0,0,0,0,0,3.3,1184,-1,0,21,1,0.4,0,2.8,2,0,1,0,2,0.1,25323,0,0,0,0,537,30,0,0,96,Tottenham,Southampton,Watford,,,0,0.3,0.3,27.3
Aymeric,Laporte,DEF,MCI,6200000,15,148,4.6,7.41935483870968E-07,2.38709677419355E-05,0,1452428,3,20,0,0,0,2,0,24.3,6776,7,-1,148,-7,1.1,0,7,10,0,16,0,2,14.4,2148630,0,0,0,3,2786,101199,1,0,667,Burnley,Leicester,Brighton,,,4.1,5.3,5.1,109.3
Jamaal,Lascelles,DEF,NEW,4700000,2,88,2.9,6.17021276595745E-07,1.87234042553191E-05,0,420829,4,33,0,0,0,0,0,18.7,5407,-3,0,88,3,0.6,0,3,8,0,9,0,1,3.2,171320,0,0,0,1,2565,3919,0,0,497,Brighton,Liverpool,Fulham,,,0,3,2.6,74.5
Maxime,Le Marchand,DEF,FUL,4200000,6,31,1.3,3.0952380952381E-07,7.38095238095238E-06,0,19271,4,48,0,0,0,0,0,7.4,55,-3,0,31,3,0.7,0,2.8,1,0,2,0,1,0.1,8812,0,0,0,0,1980,340,0,0,354,Cardiff City,Wolverhampton,Newcastle,,,1.2,0.7,0.7,71.4
Florian,Lejeune,DEF,NEW,4400000,0,35,2.9,6.59090909090909E-07,7.95454545454546E-06,0,13264,0,13,0,0,0,0,0,8,681,-1,0,35,1,0.4,0,1.8,0,0,4,0,0,0.1,15616,0,0,0,0,1054,10,0,0,209,Brighton,Liverpool,Fulham,,,0,0,0,35.3
Mario,Lemina,MID,SOU,4700000,8,48,1.37142857142857,2.91793313069909E-07,1.02127659574468E-05,0,29992,5,34,0,0,0,1,0,10.2,47,-3,0,48,3,0.3,0,1.6,2,0,4,0,2,0.2,22631,0,0,0,0,1538,409,0,0,252,Bournemouth,West Ham,Huddersfield,,,0.9,0.7,1,67.1
Aaron,Lennon,MID,BUR,4900000,0,41,2.6,5.30612244897959E-07,8.36734693877551E-06,0,140363,1,22,0,0,0,1,0,8.4,104,-1,0,41,1,0,0,0,2,0,3,0,1,0.3,131397,0,0,0,1,1214,9,0,0,133,Man City,Everton,Arsenal,,,0,0,0,38
Bernd,Leno,GLK,ARS,4900000,3,96,3.3,6.73469387755102E-07,1.95918367346939E-05,0,236694,0,37,0,89,0,0,0,19.6,12253,-1,0,96,1,0.7,0,3.6,5,0,6,0,0,3.9,321067,0,0,0,1,2565,2511,0,0,508,Leicester,Brighton,Burnley,,,2.8,4.3,2.1,67.9
Jefferson,Lerma,MID,BOU,4500000,2,62,2.3,5.11111111111111E-07,1.37777777777778E-05,0,51550,11,41,0,0,0,1,0,13.8,362,0,0,62,0,0.7,0,3.3,4,0,8,0,2,0.3,48147,1,0,0,0,2235,363,0,0,353,Southampton,Tottenham,Crystal Palace,,,1.5,1.6,1.7,83.6
,Lewis Cook,MID,BOU,4600000,0,22,1.7,3.69565217391304E-07,4.78260869565217E-06,0,20211,2,10,0,0,0,0,0,4.8,17,-4,0,22,4,0,0,0,0,0,3,0,0,0.1,7037,0,0,0,0,719,9,0,0,91,Southampton,Tottenham,Crystal Palace,,,0,0,0,16.5
Stephan,Lichtsteiner,DEF,ARS,4500000,0,11,0.314285714285714,6.98412698412698E-08,2.44444444444444E-06,0,118881,2,16,0,0,0,0,0,2.4,243,-5,0,11,5,0,0,0,0,0,0,0,0,0.8,28483,0,0,0,0,769,91,0,0,68,Leicester,Brighton,Burnley,,,0.2,0.2,0.2,16.3
Anders,Lindegaard,GLK,BUR,4300000,0,0,0,0,0,0,5325,0,0,0,0,0,0,0,0,20,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1147,0,0,0,0,0,6,0,0,0,Man City,Everton,Arsenal,,,0,0,0,0
Victor,Lindelof,DEF,MUN,4900000,1,81,2.9,5.91836734693878E-07,1.6530612244898E-05,0,406181,1,38,0,0,0,1,0,16.2,35790,-1,1,81,1,0.1,0,0.4,9,0,6,0,1,5.2,627867,1,0,0,1,2428,1284,-1,0,495,Chelsea,Huddersfield,Cardiff City,,,3.7,3.2,3.6,68.3
Jesse,Lingard,MID,MUN,6700000,2,77,3,4.47761194029851E-07,1.14925373134328E-05,0,805166,2,24,0,0,0,4,0,11.5,3468,-3,0,77,3,0.2,0,1.4,5,0,3,0,3,2.7,641846,0,0,0,1,1567,692,0,0,263,Chelsea,Huddersfield,Cardiff City,,,2.3,3.2,2.7,95.5
Fernando,Llorente,FWD,TOT,5100000,3,38,2.1,4.11764705882353E-07,7.45098039215686E-06,0,237159,2,5,0,0,0,1,0,7.5,7122,-9,0,38,9,0.4,0,1.8,3,0,2,0,4,1.6,306077,1,0,0,1,581,19512,0,0,96,West Ham,Bournemouth,Everton,,,2.1,1.5,1.7,57.9
Hugo,Lloris,GLK,TOT,5400000,6,135,4.5,8.33333333333333E-07,2.5E-05,0,523409,0,29,0,82,0,0,0,25,10515,-1,0,135,1,0.7,0,3.8,10,0,12,0,0,6.2,416879,0,0,2,2,2700,10358,0,0,626,West Ham,Bournemouth,Everton,,,5.8,3.9,6.5,72.4
Jurgen,Locadia,FWD,BHA,5300000,2,51,2,3.77358490566038E-07,9.62264150943396E-06,0,63207,1,20,0,0,0,2,0,9.6,647,-2,0,51,2,0.2,0,0.8,6,0,3,0,0,0.3,68816,0,0,0,1,1202,249,0,0,153,Newcastle,Arsenal,Man City,,,1.7,1.1,1.5,69.7
Ruben,Loftus-Cheek,MID,CHE,5200000,2,66,1.88571428571429,3.62637362637363E-07,1.26923076923077E-05,0,83440,0,9,0,0,0,5,0,12.7,2292,-3,0,66,3,1.1,0,5.8,5,0,3,0,2,0.7,62267,0,0,0,2,796,5630,0,0,234,Man Utd,Watford,Leicester,,,0.9,1.4,1.1,80.5
Kevin,Long,DEF,BUR,4100000,0,16,0.457142857142857,1.11498257839721E-07,3.90243902439024E-06,0,42752,0,9,0,0,0,0,0,3.9,175,-4,0,16,4,0,0,0,0,0,1,0,1,0.3,13279,0,0,0,0,513,138,0,0,101,Man City,Everton,Arsenal,,,0.2,0.2,0.2,16.8
Shane,Long,FWD,SOU,4600000,8,58,2.5,5.43478260869565E-07,1.26086956521739E-05,0,303463,2,18,0,0,0,4,0,12.6,10059,-4,0,58,4,0.9,0,4,5,0,2,0,2,2.9,368334,0,0,0,1,1038,20053,0,0,169,Bournemouth,West Ham,Huddersfield,,,0,2.1,2.6,69.6
Sean,Longstaff,MID,NEW,4500000,0,26,2.9,6.44444444444444E-07,5.77777777777778E-06,0,16220,2,9,0,0,0,1,0,5.8,236,0,0,26,0,0,0,0,1,0,3,0,1,0.1,18693,0,0,0,0,686,10,0,0,117,Brighton,Liverpool,Fulham,,,0,0,0,30.9
Ademola,Lookman,MID,EVE,4900000,0,28,0.8,1.63265306122449E-07,5.71428571428571E-06,0,19889,0,7,0,0,0,0,0,5.7,64,-6,0,28,6,0.1,0,0.5,0,0,1,0,2,0.1,10925,0,0,0,0,552,36,0,0,99,Crystal Palace,Burnley,Tottenham,,,0.4,0.4,0.4,42.5
Jonas,Lossl,GLK,HUD,4400000,2,90,3.1,7.04545454545455E-07,2.04545454545455E-05,0,144325,0,48,0,80,0,0,0,20.5,1717,-1,0,90,1,0.1,0,0.5,6,0,5,0,0,1.6,128303,0,0,1,1,2597,348,0,0,500,Liverpool,Man Utd,Southampton,,,2.9,3,2.9,72.8
Dejan,Lovren,DEF,LIV,4900000,0,56,1.6,3.26530612244898E-07,1.14285714285714E-05,0,501288,1,5,0,0,0,1,0,11.4,692,-1,0,56,1,0.1,0,0.5,9,0,5,0,1,1.5,223270,0,0,0,2,813,41,0,0,213,Huddersfield,Newcastle,Wolverhampton,,,0,0.8,1.4,29.3
Chris,Lowe,DEF,HUD,4400000,4,47,1.7,3.86363636363636E-07,1.06818181818182E-05,0,15294,2,52,0,0,0,0,0,10.7,53,-1,0,47,1,0.3,0,1.3,6,0,1,0,4,0.1,9922,0,0,0,0,1937,66,0,0,297,Liverpool,Man Utd,Southampton,,,1.1,1.1,1.1,85.8
Matthew,Lowton,DEF,BUR,4600000,1,32,0.914285714285714,1.98757763975155E-07,6.95652173913044E-06,0,49248,5,35,0,0,0,0,0,7,98,-4,0,32,4,0.5,0,2.5,1,0,4,0,0,0.2,11763,0,0,0,0,1478,51,0,0,237,Man City,Everton,Arsenal,,,0.5,0.5,0.5,41.6
,Lucas,FWD,WHU,6200000,7,31,0.885714285714286,1.42857142857143E-07,5E-06,0,50810,0,13,0,0,0,3,0,5,82,-3,0,31,3,0.3,0,2,5,0,0,0,0,0.1,41447,0,0,0,1,448,250,0,0,120,Tottenham,Southampton,Watford,,,0.4,0.5,0.4,34.6
,Lucas Moura,MID,TOT,6800000,5,124,4.3,6.32352941176471E-07,1.82352941176471E-05,0,1927035,3,15,0,0,0,10,0,18.2,26546,-2,0,124,2,1,0,6.6,8,0,13,0,2,9.9,2286754,0,0,0,2,1870,64834,0,0,327,West Ham,Bournemouth,Everton,,,4.9,4,4.6,148.8
Romelu,Lukaku,FWD,MUN,10800000,3,113,3.6,3.33333333333333E-07,1.0462962962963E-05,0,903357,4,37,0,0,0,12,0,10.5,13354,-2,0,113,2,0.1,0,1.4,14,0,4,0,1,4.1,661284,0,0,0,3,2036,794,0,0,360,Chelsea,Huddersfield,Cardiff City,,,3.8,4.1,4.1,189.8
James,Maddison,MID,LEI,6700000,2,126,3.8,5.67164179104478E-07,1.88059701492537E-05,0,1690110,3,43,0,0,0,7,0,18.5,34387,2,1,126,-2,0.5,1,3.5,12,0,6,0,6,5.5,1913909,0,0,0,1,2579,4181,-1,1,582,Arsenal,Man City,Chelsea,,,4,2.6,3.2,288.8
