FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
David,Button,GLK,BHA,4000000,0,15,0.483870967741936,1.20967741935484E-07,3.75E-06,0,158549,0,5,0,14,0,0,0,3.8,16375,0,0,15,0,0,0,0,2,0,1,0,0,2.6,211902,0,0,0,0,360,804,0,0,76,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0.5,0.4,0.2,0.2,0.2,8.9
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,1,0,0,0,Man Utd,Leicester,Tottenham,Southampton,Watford,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,6,0.181818181818182,3.86847195357834E-08,1.27659574468085E-06,0,12477,0,0,0,0,0,0,0,1.3,245,-3,0,6,3,0,0,0,0,0,1,0,0,0.1,7172,0,0,0,0,90,19,0,0,19,Liverpool,Burnley,Man Utd,Watford,Leicester,0.1,0.1,0.1,0.1,0.1,0.4
Gary,Cahill,DEF,CHE,5000000,0,1,0.0303030303030303,6.06060606060606E-09,2E-07,0,55885,0,0,0,0,0,0,0,0.2,92,-5,0,1,5,0,0,0,0,0,0,0,0,0.5,6472,0,0,0,0,21,62,0,0,3,Liverpool,Burnley,Man Utd,Watford,Leicester,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4600000,0,53,2,4.34782608695652E-07,1.15217391304348E-05,0,158936,0,46,0,0,0,0,0,11.5,466,-4,0,53,4,0.4,0,2,0,0,3,0,1,0.4,26009,0,0,0,0,1828,42,0,0,311,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,1.4,1.1,1.6,1.1,1.8,90
Dominic,Calvert-Lewin,FWD,EVE,5400000,5,81,2.6,4.81481481481482E-07,1.5E-05,0,264125,3,24,0,0,0,6,0,15,7970,-1,0,81,1,0.7,0,4,3,0,5,0,4,2,301856,0,0,0,0,1427,14293,0,0,255,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,2.7,2.5,2,3,1.8,91.8
Rafael,Camacho,MID,LIV,5000000,0,1,0.0303030303030303,6.06060606060606E-09,2E-07,0,247,0,1,0,0,0,0,0,0.2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,1,8,0,0,3,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,0,0,0,0,0,0.2
Victor,Camarasa,MID,CAR,4500000,0,93,3.4,7.55555555555556E-07,2.06666666666667E-05,0,304883,5,49,0,0,0,5,0,20.7,23465,0,0,93,0,1.1,0,5,5,0,7,0,3,3.1,478251,0,0,0,1,2218,87997,0,0,353,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,5.6,2.8,3,3.4,2.4,152.2
Etienne,Capoue,MID,WAT,4800000,0,74,2.6,5.41666666666667E-07,1.54166666666667E-05,0,168807,9,39,0,0,0,1,0,15.4,1126,-2,0,74,2,0.4,0,2,8,0,8,0,3,0.5,175341,0,0,0,1,2494,899,0,1,429,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,2.6,4.8,2.4,1.3,2.4,89
,Carlos Sanchez,MID,WHU,4300000,0,7,1.4,3.25581395348837E-07,1.62790697674419E-06,0,19351,0,4,0,0,0,0,0,1.6,146,-2,0,7,2,0,0,0,0,0,0,0,0,0.1,6928,0,0,0,0,217,17,0,0,37,Man Utd,Leicester,Tottenham,Southampton,Watford,0,0,0,0,0,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,2,0,0,0,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,0,12,1,1.85185185185185E-07,2.22222222222222E-06,0,17677,2,7,0,0,0,0,0,2.2,293,-1,0,12,1,0,0,0,0,0,0,0,0,0.1,17384,0,0,0,0,454,23,0,0,10,Man Utd,Leicester,Tottenham,Southampton,Watford,0,0,0,0,0,25.8
Craig,Cathcart,DEF,WAT,4500000,0,86,2.9,6.44444444444444E-07,1.91111111111111E-05,0,153190,2,42,0,0,0,3,0,19.1,10257,0,0,86,0,0.2,0,1,5,0,6,0,0,2.2,262501,2,0,0,1,2609,21053,0,0,472,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,2.7,6,3.3,3,3.1,89.6
Ivan,Cavaleiro,MID,WOL,5200000,0,46,1.4375,2.76442307692308E-07,8.84615384615385E-06,0,21620,1,10,0,0,0,3,0,8.8,75,-3,0,46,3,0.2,0,1,3,0,1,0,1,0.1,17156,0,0,0,1,662,57,0,0,149,Southampton,Brighton,Arsenal,Watford,Fulham,0.7,2.1,0.7,1.1,0.7,65.6
Petr,Cech,GLK,ARS,4700000,0,24,0.75,1.59574468085106E-07,5.1063829787234E-06,0,135181,0,9,0,27,0,0,0,5.1,228,-3,0,24,3,0,0,0,3,0,1,0,0,1.1,82730,0,0,0,0,585,131,0,0,130,Watford,Crystal Palace,Wolverhampton,Leicester,Brighton,0.4,0.8,0.4,0.5,0.4,20.4
,Cedric,DEF,SOU,4200000,0,52,2.9,6.9047619047619E-07,1.23809523809524E-05,0,522578,4,31,0,0,0,1,0,12.4,1284,-3,0,52,3,0,0,0,7,0,4,0,2,2.1,225557,0,0,0,1,1493,4,0,0,273,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0,0,0,0,0,63.9
Nathaniel,Chalobah,MID,WAT,4400000,0,7,0.21875,4.97159090909091E-08,1.59090909090909E-06,0,12756,2,4,0,0,0,0,0,1.6,73,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,5145,0,0,0,0,192,12,0,0,26,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0.1,0.2,0.1,0.1,0.1,7.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,2408,0,0,0,0,0,0,0,0,19,-1,0,0,1,0,0,0,0,0,0,0,0,0,1183,0,0,0,0,0,21,0,0,0,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,0,42,1.6,3.80952380952381E-07,1E-05,0,97388,7,47,0,0,0,2,0,10,1750,-3,0,42,3,0.1,0,0.3,0,0,2,0,0,0.9,45465,0,0,0,0,2136,498,0,0,347,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,1.7,0.8,1.7,1,1.1,101.7
,Chicharito,FWD,WHU,6100000,1,84,3.5,5.73770491803279E-07,1.37704918032787E-05,0,611690,2,19,0,0,0,7,0,13.8,9741,-4,0,84,4,0.8,0,4.7,10,0,6,0,4,1.7,555354,0,0,0,2,1254,877,0,0,270,Man Utd,Leicester,Tottenham,Southampton,Watford,3.5,3.7,3,4.1,3.2,91.2
Benjamin,Chilwell,DEF,LEI,5100000,2,99,3.2,6.27450980392157E-07,1.94117647058824E-05,0,298827,3,39,0,0,0,0,0,19.4,19107,1,0,99,-1,0.8,0,4.3,8,0,8,0,4,3.4,462943,0,0,0,1,2790,7530,0,0,480,Newcastle,West Ham,Arsenal,Man City,Chelsea,2.8,3.1,2.9,2.8,4.2,138.8
Tahith,Chong,MID,MUN,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,131,0,0,0,0,0,0,0,0.2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,1,17,0,0,3,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0
Hamza,Choudhury,MID,LEI,4300000,1,12,0.363636363636364,8.45665961945032E-08,2.7906976744186E-06,0,13387,0,3,0,0,0,0,0,2.8,230,-2,0,12,2,0.1,0,0.3,0,0,2,0,0,0.1,13204,0,0,0,0,335,29,0,0,44,Newcastle,West Ham,Arsenal,Man City,Chelsea,0.2,0.2,0.2,0.2,0.2,14.4
Andreas,Christensen,DEF,CHE,5000000,0,14,0.424242424242424,8.48484848484849E-08,2.8E-06,0,53132,1,3,0,0,0,0,0,2.8,213,-5,0,14,5,0.3,0,1.5,0,0,2,0,0,0.4,5584,0,0,0,0,360,75,0,0,81,Liverpool,Burnley,Man Utd,Watford,Leicester,0.2,0.2,0.2,0.2,0.2,8.3
Cyrus,Christie,DEF,FUL,4200000,0,27,0.818181818181818,1.94805194805195E-07,6.42857142857143E-06,0,15791,6,38,0,0,0,0,0,6.4,99,-3,0,27,3,0,0,0,0,0,2,0,0,0.1,7304,0,0,0,0,1690,22,0,0,215,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0.6,0.4,0.6,0.4,0.4,72
Ibrahima,Cisse,MID,FUL,4300000,0,4,0.121212121212121,2.81888653981677E-08,9.30232558139535E-07,0,7977,0,4,0,0,0,0,0,0.9,86,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,8098,0,0,0,0,86,104,0,0,16,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0.1,0.1,0.1,0.1,0.1,1.4
Ciaran,Clark,DEF,NEW,4500000,0,42,1.27272727272727,2.82828282828283E-07,9.33333333333333E-06,0,29234,1,15,0,0,0,3,0,9.3,65,0,0,42,0,0,0,0,4,0,2,0,0,0.2,21561,0,0,0,1,857,30,0,0,194,Leicester,Southampton,Brighton,Liverpool,Fulham,0.7,0.8,0.6,0.8,0.7,42.6
Tom,Cleverley,MID,WAT,5000000,0,24,2,4E-07,4.8E-06,0,3007,2,6,0,0,0,1,0,4.8,97,0,0,24,0,0,0,0,2,0,3,0,0,0,3569,0,0,0,0,447,5,0,0,83,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0,0,0,0,16.7
Nathaniel,Clyne,DEF,BOU,4400000,-1,24,0.727272727272727,1.65289256198347E-07,5.45454545454545E-06,0,70761,2,18,0,0,0,0,0,5.5,6773,-6,0,24,6,0.1,0,0.3,0,0,2,0,0,0.8,85298,0,0,0,0,1001,593,0,0,142,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,0.4,0.4,0.4,0.4,0.4,26.5
Conor,Coady,DEF,WOL,4500000,0,75,2.3,5.11111111111111E-07,1.66666666666667E-05,0,53673,5,39,0,0,0,0,0,16.7,2463,0,0,75,0,0.1,0,0.5,5,0,7,0,0,0.8,63887,3,0,0,1,2880,4607,0,0,484,Southampton,Brighton,Arsenal,Watford,Fulham,1.7,4.4,1.6,2.4,1.7,52.3
Joel,Coleman,GLK,HUD,4000000,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,0,0,0,0,0,59,0,0,0,Tottenham,Watford,Liverpool,Man Utd,Southampton,0,0,0,0,0,0
Seamus,Coleman,DEF,EVE,5200000,6,97,3.9,7.5E-07,1.86538461538462E-05,0,231705,1,28,0,0,0,1,0,18.7,2881,-3,0,97,3,1.6,0,8.3,9,0,10,0,2,1.5,153147,1,0,0,2,2198,13045,0,0,445,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,3.9,4.3,4.1,4.3,4.1,91.2
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,148238,0,0,0,0,0,0,0,0,7871,-2,0,0,2,0,0,0,0,0,0,0,0,2.7,207864,0,0,0,0,0,5112,0,0,0,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,2,77,2.4,5.21739130434783E-07,1.67391304347826E-05,0,75205,5,55,0,0,0,1,0,16.7,1232,-4,0,77,4,0.5,0,2.3,0,0,7,0,2,0.5,44117,0,0,0,0,2862,237,0,0,392,Cardiff City,Chelsea,Man City,Everton,Arsenal,2.1,1.2,1.4,1.3,2.3,92.7
Helder,Costa,MID,WOL,4600000,0,51,2.1,4.56521739130435E-07,1.10869565217391E-05,0,79881,3,19,0,0,0,1,0,11.1,431,-4,1,51,4,0.1,0,0.5,0,0,5,0,2,0.4,54244,0,0,0,0,1330,182,-1,0,137,Southampton,Brighton,Arsenal,Watford,Fulham,1.4,3.7,1.2,2,1,70.9
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,55466,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.5,418,0,0,0,0,0,3,0,0,0,Liverpool,Burnley,Man Utd,Watford,Leicester,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,0,0,31,0,0,0,Man Utd,Leicester,Tottenham,Southampton,Watford,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,1,34,1.03030303030303,2.06060606060606E-07,6.8E-06,0,93062,1,26,0,0,0,0,0,6.8,1145,-5,0,34,5,0.4,0,2,0,0,1,0,1,0.6,19232,0,0,0,0,1588,164,0,0,257,Man Utd,Leicester,Tottenham,Southampton,Watford,0.5,0.5,0.5,0.6,0.5,72.3
Peter,Crouch,FWD,BUR,4500000,0,7,1.4,3.11111111111111E-07,1.55555555555556E-06,0,81034,1,2,0,0,0,0,0,1.6,10039,0,0,7,0,0.1,0,0.3,0,0,0,0,1,1.1,142744,0,0,0,0,73,274,0,0,21,Cardiff City,Chelsea,Man City,Everton,Arsenal,0,0,0,0,0,9.4
,Cunningham,DEF,CAR,4100000,0,9,0.28125,6.85975609756098E-08,2.19512195121951E-06,0,4799,3,17,0,0,0,0,0,2.2,29,-4,0,9,4,0,0,0,0,0,1,0,0,0,1724,0,0,0,0,630,42,0,0,72,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0.2,0.1,0.1,0.1,0.1,19.6
Pontus,Dahlberg,GLK,WAT,4300000,0,0,0,0,0,0,2427,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,754,0,0,0,0,0,14,0,0,0,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,0,23,0.71875,1.3561320754717E-07,4.33962264150943E-06,0,19437,3,11,0,0,0,0,0,4.3,1143,-2,0,23,2,0,0,0,0,0,1,0,2,0.2,25213,0,0,0,0,749,3432,0,0,132,West Ham,Everton,Man City,Chelsea,Huddersfield,0.4,0.8,0.4,0.4,0.4,41.7
Matthew,Daly,MID,HUD,4500000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,13,0,0,0,Tottenham,Watford,Liverpool,Man Utd,Southampton,0,0,0,0,0,0
Loic,Damour,MID,CAR,4300000,0,2,0.0625,1.45348837209302E-08,4.65116279069767E-07,0,5949,0,2,0,0,0,0,0,0.5,106,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5052,0,0,0,0,21,66,0,0,6,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0.9
Charlie,Daniels,DEF,BOU,4100000,0,44,2.1,5.1219512195122E-07,1.07317073170732E-05,0,803732,4,34,0,0,0,1,0,10.7,27023,-4,0,44,4,0.1,0,0.3,1,0,4,0,0,3.9,168819,0,0,0,1,1583,91,0,0,278,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,0,0,0,0,0,66.2
,Danilo,DEF,MCI,5000000,0,44,1.375,2.75E-07,8.8E-06,0,150426,1,7,0,0,0,1,0,8.8,1957,-5,0,44,5,0.8,0,4,7,0,4,0,0,0.7,126736,0,0,0,1,802,1147,0,0,196,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0.8,1.6,0.7,0.8,0.7,38.2
Scott,Dann,DEF,CRY,4400000,1,11,0.333333333333333,7.57575757575757E-08,2.5E-06,0,1492,1,3,0,0,0,0,0,2.5,91,-1,0,11,1,0.5,0,2.3,0,0,1,0,0,0,1642,0,0,0,0,301,57,0,0,58,Man City,Arsenal,Everton,Cardiff City,Bournemouth,0.2,0.2,0.2,0.2,0.2,7.7
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3406,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,811,0,0,0,0,0,12,0,0,0,Leicester,Southampton,Brighton,Liverpool,Fulham,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,13,0.40625,8.83152173913044E-08,2.82608695652174E-06,0,30300,0,6,0,0,0,0,0,2.8,51,-4,0,13,4,0,0,0,2,0,1,0,0,0.2,10715,0,0,0,0,361,17,0,0,69,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0.4,0.2,0.2,0.2,11.9
,David Luiz,DEF,CHE,6000000,6,139,4.5,7.5E-07,2.31666666666667E-05,0,926413,3,31,0,0,0,2,0,23.2,99693,5,0,139,-5,0.6,0,3.8,16,0,14,0,2,13.3,1413587,0,0,0,3,2790,5191,0,0,684,Liverpool,Burnley,Man Utd,Watford,Leicester,4.5,5.3,4.6,5.8,4.8,133.6
,David Silva,MID,MCI,8500000,0,122,4.5,5.29411764705882E-07,1.43529411764706E-05,0,1297577,1,13,0,0,0,6,0,14.4,14426,0,0,122,0,0.2,0,1.5,13,0,12,0,6,4.6,1246618,0,0,0,2,1983,8386,0,0,526,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,5.1,8.2,4.6,4.8,4.3,257.3
Ben,Davies,DEF,TOT,5600000,0,52,1.625,2.90178571428571E-07,9.28571428571429E-06,0,442110,2,21,0,0,0,0,0,9.3,709,-4,0,52,4,0.6,0,3.5,4,0,5,0,0,1.6,93420,0,0,0,0,1461,2790,0,0,283,Huddersfield,Man City,Brighton,West Ham,Bournemouth,1.4,2.3,1.2,0.8,1.6,64.1
Tom,Davies,MID,EVE,5100000,1,26,0.787878787878788,1.54486036838978E-07,5.09803921568627E-06,0,12793,3,19,0,0,0,0,0,5.1,52,-4,0,26,4,0.2,0,1,0,0,2,0,0,0.1,4936,0,0,0,0,975,37,0,0,127,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,0.4,0.4,0.4,0.4,0.4,32.1
Steven,Davis,MID,SOU,4600000,0,9,3,6.52173913043478E-07,1.95652173913043E-06,0,8324,0,4,0,0,0,0,0,2,10,-4,0,9,4,0,0,0,2,0,0,0,1,0,2107,0,0,0,0,97,0,0,0,39,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0,0,0,0,0,8.2
Kevin,De Bruyne,MID,MCI,9700000,0,46,1.4375,1.4819587628866E-07,4.74226804123711E-06,0,1555604,2,2,0,0,0,2,0,4.7,13821,-3,0,46,3,0.7,0,7,5,0,6,0,1,4,424479,0,0,0,0,829,53032,0,0,220,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0.8,1.4,0.7,0.8,0.7,96.7
David,de Gea,GLK,MUN,5700000,0,109,3.4,5.96491228070175E-07,1.91228070175439E-05,0,1132705,1,43,0,107,0,0,0,19.1,8294,-3,0,109,3,0.4,0,2.5,7,0,7,0,0,16.4,384350,0,0,0,2,2880,6856,0,0,557,West Ham,Everton,Man City,Chelsea,Huddersfield,3.7,7.5,4.6,4.1,4.6,72.9
Troy,Deeney,FWD,WAT,5900000,0,114,3.9,6.61016949152542E-07,1.93220338983051E-05,0,846847,4,36,0,0,0,9,0,19.3,37060,-1,0,114,1,0.8,0,4.5,13,0,5,0,5,5.9,1070594,0,0,0,4,2360,101107,0,0,412,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,5.2,9,4.4,3.2,5,200.7
Jermain,Defoe,FWD,BOU,5600000,0,4,1,1.78571428571429E-07,7.14285714285714E-07,0,44781,0,2,0,0,0,0,0,0.7,46,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9993,0,0,0,0,22,3,0,0,12,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,0,0,0,0,0,2.6
Steven,Defour,MID,BUR,5300000,0,10,1.7,3.20754716981132E-07,1.88679245283019E-06,0,1860,0,14,0,0,0,0,0,1.9,41,-2,0,10,2,0,0,0,0,0,0,0,0,0,1123,0,0,0,0,449,8,0,0,70,Cardiff City,Chelsea,Man City,Everton,Arsenal,0,0,0,0,0,9.9
Fabian,Delph,DEF,MCI,5300000,0,29,0.90625,1.70990566037736E-07,5.47169811320755E-06,0,90312,1,9,0,0,0,0,0,5.5,143,-2,0,29,2,0,0,0,2,0,3,0,1,0.3,78602,0,0,0,0,722,121,0,1,186,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0.5,1,0.5,0.5,0.5,27.5
Mousa,Dembele,MID,TOT,4900000,0,14,1.4,2.85714285714286E-07,2.85714285714286E-06,0,81796,1,6,0,0,0,0,0,2.9,66,-1,0,14,1,0,0,0,0,0,1,0,0,0.7,23828,0,0,0,0,512,2,0,0,74,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0,0,0,0,7.1
Leander,Dendoncker,MID,WOL,4300000,0,31,0.96875,2.25290697674419E-07,7.2093023255814E-06,0,54339,1,14,0,0,0,1,0,7.2,1988,-2,0,31,2,0.3,0,1.5,1,0,2,0,0,0.6,58543,0,0,0,0,998,794,0,0,134,Southampton,Brighton,Arsenal,Watford,Fulham,0.5,1.1,0.5,0.6,0.5,47.9
Laurent,Depoitre,FWD,HUD,5100000,0,34,1.5,2.94117647058824E-07,6.66666666666667E-06,0,83225,1,23,0,0,0,0,0,6.7,351,-4,0,34,4,0,0,0,0,0,0,0,1,0.4,34027,0,0,0,0,1058,15,0,0,40,Tottenham,Watford,Liverpool,Man Utd,Southampton,0,1.1,0.8,1,1,54.8
Gerard,Deulofeu,MID,WAT,5700000,0,106,3.3125,5.81140350877193E-07,1.85964912280702E-05,0,404101,2,21,0,0,0,7,0,18.6,67474,2,0,106,-2,0.3,0,1.5,7,0,8,0,5,5.1,686491,0,0,0,2,1662,60752,0,0,280,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,7,3.4,1.9,3.4,134.7
Fousseni,Diabate,MID,LEI,4600000,0,1,1,2.17391304347826E-07,2.17391304347826E-07,0,3569,0,1,0,0,0,0,0,0.2,7,-4,0,1,4,0,0,0,0,0,0,0,0,0,1159,0,0,0,0,54,0,0,0,4,Newcastle,West Ham,Arsenal,Man City,Chelsea,0,0,0,0,0,2.3
Adama,Diakhaby,MID,HUD,4500000,0,18,0.545454545454545,1.21212121212121E-07,4E-06,0,3697,1,16,0,0,0,0,0,4,34,-5,0,18,5,0,0,0,0,0,1,0,1,0,1650,0,0,0,0,547,7,0,0,37,Tottenham,Watford,Liverpool,Man Utd,Southampton,0,0,0,0.3,0.3,23.4
Mohamed,Diame,MID,NEW,4800000,0,51,2,4.16666666666667E-07,1.0625E-05,0,8946,3,32,0,0,0,0,0,10.6,152,-2,0,51,2,0.3,0,1.3,0,0,6,0,0,0.1,5885,0,0,0,0,2052,15,0,0,194,Leicester,Southampton,Brighton,Liverpool,Fulham,1.3,1.6,1.2,1.1,1.4,53.9
Grady,Diangana,MID,WHU,4500000,0,21,0.636363636363636,1.41414141414141E-07,4.66666666666667E-06,0,23044,0,12,0,0,0,0,0,4.7,236,0,0,21,0,0.1,0,0.3,0,0,1,0,1,0,24435,0,0,0,0,505,10,0,0,72,Man Utd,Leicester,Tottenham,Southampton,Watford,0.3,0.3,0.3,0.3,0.3,40.1
Brahim,Diaz,MID,MCI,4700000,0,0,0,0,0,0,3701,0,0,0,0,0,0,0,0,6,-3,0,0,3,0,0,0,0,0,0,0,0,0,1466,0,0,0,0,0,4,0,0,0,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,0,0,0,0,0
Eric,Dier,MID,TOT,4700000,0,43,2.7,5.74468085106383E-07,9.14893617021277E-06,0,191087,3,14,0,0,0,2,0,9.1,547,-3,0,43,3,0,0,0,1,0,5,0,0,0.9,114511,0,0,0,0,1219,21,0,0,206,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0,0,0,0,45.7
Lucas,Digne,DEF,EVE,5300000,8,123,4.1,7.73584905660377E-07,2.32075471698113E-05,0,1099376,4,34,0,0,0,3,0,23.7,26830,3,-1,123,-3,1.3,0,6.7,15,0,10,0,4,8.5,1403486,1,0,0,3,2520,50187,1,1,605,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,4.2,4.6,4.4,4.6,4.4,191.4
Issa,Diop,DEF,WHU,4300000,0,69,2.3,5.34883720930233E-07,1.6046511627907E-05,0,114011,4,42,0,0,0,1,0,16,17383,-2,0,69,2,0.2,0,0.7,2,0,5,0,0,1.4,146220,1,0,0,1,2700,458,0,0,487,Man Utd,Leicester,Tottenham,Southampton,Watford,1.7,1.9,1.8,2.2,1.6,82
Matt,Doherty,DEF,WOL,5300000,0,115,3.6,6.79245283018868E-07,2.16981132075472E-05,0,1273525,4,36,0,0,0,3,0,21.7,44851,8,0,115,-8,0.3,0,1.5,9,0,6,0,6,22.6,2508027,1,0,0,3,2650,64515,0,0,498,Southampton,Brighton,Arsenal,Watford,Fulham,3.5,8.4,3.3,4.5,3.4,168
Abdoulaye,Doucoure,MID,WAT,5900000,0,111,3.8,6.44067796610169E-07,1.88135593220339E-05,0,308360,4,44,0,0,0,5,0,18.8,21355,-1,0,111,1,1.4,0,8.5,13,0,5,0,6,2.1,308439,1,0,0,2,2521,65547,0,0,480,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,4.5,8.5,4.2,2.4,4.2,165.4
Barry,Douglas,DEF,WOL,5000000,0,0,0,0,0,0,2732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,2,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0
Kieran,Dowell,MID,EVE,4500000,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,1,0,0,0,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4600000,0,0,0,0,0,0,8655,0,0,0,0,0,0,0,0,26,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2207,0,0,0,0,0,20,0,0,0,Liverpool,Burnley,Man Utd,Watford,Leicester,0,0,0,0,0,0
Martin,Dubravka,GLK,NEW,5000000,2,110,3.3,6.6E-07,2.2E-05,0,64259,1,43,0,84,0,0,0,22,5959,0,0,110,0,0.3,0,1.3,8,0,9,0,0,0.9,88294,0,0,0,0,2970,602,0,0,552,Leicester,Southampton,Brighton,Liverpool,Fulham,3.2,3.6,3,3.6,3.1,67.7
Shane,Duffy,DEF,BHA,4800000,0,102,3.6,7.5E-07,2.125E-05,0,589957,4,41,0,0,0,5,0,21.7,12417,3,-1,102,-3,0.3,0,1.5,9,0,6,0,2,10.8,1063403,0,0,0,4,2457,272082,1,1,484,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,9.4,6.8,3.9,2,4,132.1
