FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
,Fabri,GLK,FUL,4500000,3,3,3,6.66666666666667E-07,6.66666666666667E-07,0,917,0,2,0,7,0,0,0,0.7,917,0,0,3,0,0.7,0,3,0,0,0,0,0,0.3,765,0,0,0,0,90,765,0,0,20,Tottenham,Burnley,Brighton,Man City,Watford,3.7,3.9,3.7,3.7,3.6,2.7,4.3,3.7,2.3,3.7,2,3.9,3.7,2.9,3.7,4.3,2.1,3.1,4.3,3.7,3.3,4.3,4.3,2.3,4.3,3.7,3.3,4.3,2.3,2.5,4.3,3,3.3,1.7,4.3,2.5,2.7,5
,Felipe Anderson,MID,WHU,7000000,2,2,2,2.85714285714286E-07,2.85714285714286E-07,0,21070,0,3,0,0,0,0,0,0.3,21070,0,0,2,0,0.3,0,2,0,0,0,0,0,3.5,6417,0,0,0,0,61,6417,0,0,10,Bournemouth,Arsenal,Wolverhampton,Everton,Chelsea,1.3,1.6,1.2,1,1,1.1,1.6,1.4,1.5,1.6,1.8,1.2,1.5,2,2,1.6,1.1,1.5,1.3,2,2,1,1,1,1.6,2,1,1.9,1.6,2.2,1.3,1,1,1.9,1,1.9,1,4.4
Marouane,Fellaini,MID,MUN,5000000,1,1,1,2E-07,2E-07,0,3860,0,1,0,0,0,0,0,0.2,3860,0,0,1,0,0.2,0,1,0,0,0,0,0,0.7,2092,0,0,0,0,6,2092,0,0,4,Brighton,Tottenham,Burnley,Watford,Wolverhampton,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.7,0.7,0.5,0.5,0.8,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.7,0.7
Edimilson,Fernandes,MID,WHU,4500000,0,0,0,0,0,0,3938,0,0,0,0,0,0,0,0,3938,0,0,0,0,0,0,0,0,0,0,0,0,0.2,129,0,0,0,0,0,129,0,0,0,Bournemouth,Arsenal,Wolverhampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federico,Fernandez,DEF,NEW,4500000,0,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,0,0,0,0,0.2,343,0,0,0,0,0,343,0,0,0,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fernandinho,MID,MCI,5500000,3,3,3,5.45454545454545E-07,5.45454545454545E-07,0,31662,0,0,0,0,0,0,0,0.5,31662,0,0,3,0,0.5,0,3,0,0,1,0,0,6.5,13246,0,0,0,0,90,13246,0,0,12,Huddersfield,Wolverhampton,Newcastle,Fulham,Cardiff City,3.9,1.9,3.4,3.6,3,3.6,1.5,3.1,2,3.4,2.2,2.8,2.5,1.7,1.5,2.5,3.6,2.8,2.8,1.7,2.4,3.3,2.8,3.6,1.6,1.9,3.4,2,2.2,1.7,3,3.6,3,2.6,2.5,3.4,3,1.9
Roberto,Firmino,FWD,LIV,9500000,5,5,5,5.26315789473684E-07,5.26315789473684E-07,0,83832,0,0,0,0,0,0,0,0.5,83832,0,0,5,0,0.5,0,5,0,0,1,0,1,35.8,74688,0,0,0,0,68,74688,0,0,23,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,2.6,7.1,6.2,4.5,4.6,3.5,4.1,6.2,7.1,6.2,7.1,3.4,7.1,3.7,3.7,6,6.2,7.1,7.1,3.2,6.2,3.5,7.1,6.2,4.7,5.1,4.4,6.2,4.7,6.2,5.5,3.6,4.5,6.2,7.1,6.2,7.1,6.7
Phil,Foden,MID,MCI,5000000,0,0,0,0,0,0,3337,0,0,0,0,0,0,0,0,3337,0,0,0,0,0,0,0,0,0,0,0,0,0.3,873,0,0,0,0,0,873,0,0,0,Huddersfield,Wolverhampton,Newcastle,Fulham,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fonte,MID,FUL,4500000,0,0,0,0,0,0,2932,0,0,0,0,0,0,0,0,2932,0,0,0,0,0,0,0,0,0,0,0,0,0.4,440,0,0,0,0,0,440,0,0,0,Tottenham,Burnley,Brighton,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser,Forster,GLK,SOU,4500000,0,0,0,0,0,0,7589,0,0,0,0,0,0,0,0,7589,0,0,0,0,0,0,0,0,0,0,0,0,1.2,582,0,0,0,0,0,582,0,0,0,Everton,Leicester,Crystal Palace,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Foster,GLK,WAT,4500000,6,6,6,1.33333333333333E-06,1.33333333333333E-06,0,7313,0,0,0,0,0,0,0,1.3,7313,0,0,6,0,1.3,0,6,0,0,1,0,0,5,11702,0,0,0,0,90,11702,0,0,23,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,7.4,7.8,8.5,8.5,7.4,7.4,6.6,7,8.5,6.3,7.4,7.1,6.6,8.5,7.4,8.5,7.4,8.5,7.4,5.4,6.6,8.5,7.4,7.4,8.5,7.4,5.9,7.8,7.4,8.5,7.4,8.5,8.5,7.4,8.1,7.4,8.5,1.7
Timothy,Fosu-Mensah,DEF,FUL,4500000,0,0,0,0,0,0,6385,0,0,0,0,0,0,0,0,6385,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1466,0,0,0,0,0,1466,0,0,0,Tottenham,Burnley,Brighton,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4500000,4,4,4,8.88888888888889E-07,8.88888888888889E-07,0,1876,0,0,0,0,0,0,0,0.9,1876,0,0,4,0,0.9,0,4,0,0,0,0,1,0.5,1870,0,0,0,0,23,1870,0,0,15,West Ham,Everton,Chelsea,Leicester,Burnley,5,5,5,4.4,5,4.4,4.5,5.7,5,5.7,3.4,5.7,5,5.7,4,3.9,5.7,5,5,5.3,4.2,5.7,5.7,5,3.2,4.7,5,5.7,5,4.2,3.6,5.7,5,5.7,5,5.7,3.6,3.7
Ryan,Fraser,MID,BOU,5500000,11,11,11,2E-06,2E-06,0,10687,0,0,0,0,0,1,0,2,10687,0,0,11,0,2,0,11,3,0,1,0,0,2.6,45953,0,0,0,0,90,45953,0,0,38,West Ham,Everton,Chelsea,Leicester,Burnley,13.7,12.48,10.4,12.48,13.7,12.48,13,12.48,13.7,15,13.7,12.48,13.4,12.48,12.9,13.7,12.48,13.7,13,15,13.7,12.48,12.6,13.7,10.7,12.48,13.7,12.32,13.7,12.48,13.7,12.48,13.7,12.48,13.7,12.48,13.7,11.1
,Fred,MID,MUN,6000000,2,2,2,3.33333333333333E-07,3.33333333333333E-07,0,36590,1,0,0,0,0,0,0,0.3,36590,0,0,2,0,0.3,0,2,0,0,1,0,0,4.6,14039,0,0,0,0,75,14039,0,0,8,Brighton,Tottenham,Burnley,Watford,Wolverhampton,1.6,1.4,1.3,1,1.2,1.5,1.9,1,1.3,1,1,2,1.5,2,2,1,1.6,2.2,1.3,1.5,1,2,1.6,1.5,1.6,1,1.6,1.9,1.6,1.2,1.1,1,1.9,1,1,1.8,2,1
Ryan,Fredericks,DEF,WHU,5000000,0,0,0,0,0,0,3000,0,4,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1437,0,0,0,0,90,1437,0,0,5,Bournemouth,Arsenal,Wolverhampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Christian,Fuchs,DEF,LEI,4500000,0,0,0,0,0,0,6700,0,0,0,0,0,0,0,0,6700,0,0,0,0,0,0,0,0,0,0,0,0,0.9,649,0,0,0,0,0,649,0,0,0,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolo,Gabbiadini,FWD,SOU,6000000,1,1,1,1.66666666666667E-07,1.66666666666667E-07,0,3180,0,0,0,0,0,0,0,0.2,3180,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,631,0,0,0,0,18,631,0,0,3,Everton,Leicester,Crystal Palace,Brighton,Liverpool,0.8,0.8,0.5,1,0.5,0.7,0.5,0.5,1,0.5,0.5,0.7,0.5,0.5,0.6,1,1,1.4,0.5,0.5,0.6,1,0.5,0.5,0.8,0.8,0.9,0.5,0.5,0.5,0.8,0.5,0.9,0.8,0.5,1.2,1.2,0.5
Dwight,Gayle,FWD,NEW,6000000,0,0,0,0,0,0,4176,0,0,0,0,0,0,0,0,4176,0,0,0,0,0,0,0,0,0,0,0,0,0.1,45,0,0,0,0,0,45,0,0,0,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rachid,Ghezzal,MID,LEI,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,2091,0,1,0,0,0,0,0,0.2,2091,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,803,0,0,0,0,27,803,0,0,3,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.7,0.5,0.5,0.6,0.6,0.5,0.7,0.5,0.5,0.8
Morgan,Gibbs-White,MID,WOL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2091,0,0,0,0,0,0,0,0.2,2091,0,0,1,0,0.2,0,1,0,0,0,0,0,0.4,556,0,0,0,0,5,556,0,0,2,Leicester,Man City,West Ham,Burnley,Man Utd,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.6,0.5,0.6,0.5,0.6,0.7,0.5,0.7,0.5,0.5,0.5,0.7,0.5,0.7,0.5,0
Ben,Gibson,DEF,BUR,5000000,0,0,0,0,0,0,2618,0,0,0,0,0,0,0,0,2618,0,0,0,0,0,0,0,0,0,0,0,0,0.3,306,0,0,0,0,0,306,0,0,0,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,CHE,8000000,0,0,0,0,0,0,36805,0,0,0,0,0,0,0,0,36805,0,0,0,0,0,0,0,0,0,0,0,0,3.3,2267,0,0,0,0,0,2267,0,0,0,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho,Gomes,GLK,WAT,4500000,0,0,0,0,0,0,2054,0,0,0,0,0,0,0,0,2054,0,0,0,0,0,0,0,0,0,0,0,0,0.5,200,0,0,0,0,0,200,0,0,0,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5000000,6,6,6,1.2E-06,1.2E-06,0,2299,0,0,0,0,0,0,0,1.2,2299,0,0,6,0,1.2,0,6,0,0,1,0,0,0.6,12069,0,0,0,0,90,12069,0,0,27,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,6.6,8.5,6.6,7.4,8.5,7.4,8.5,7.4,8.5,7.4,8.5,7.4,8.5,7.4,5.4,8.5,7,7.4,8.5,7.4,7.4,7.8,7.8,7.4,6.6,7.4,8.5,7.4,8.5,7.4,8.5,7.4,8.5,7.4,8.5,6.3,8.1,2.5
Dan,Gosling,MID,BOU,5000000,3,3,3,6E-07,6E-07,0,590,0,0,0,0,0,0,0,0.6,590,0,0,3,0,0.6,0,3,0,0,1,0,0,0.1,734,0,0,0,0,90,734,0,0,12,West Ham,Everton,Chelsea,Leicester,Burnley,2.8,2.5,1.5,3.4,2.5,3.6,1.7,3.4,3,2.2,2.8,3.6,1.8,3.9,1.7,1.9,3.6,2,1.7,2.2,1.9,3.4,1.6,3,1.5,2.4,3,2.3,3.3,3.4,2.8,3.1,3,3.6,2.8,2.6,3,3.5
Lee,Grant,GLK,MUN,5000000,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,67,0,0,0,Brighton,Tottenham,Burnley,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre,Gray,FWD,WAT,6000000,2,2,2,3.33333333333333E-07,3.33333333333333E-07,0,3981,0,0,0,0,0,0,0,0.3,3981,0,0,2,0,0.3,0,2,0,0,1,0,0,0.6,1763,0,0,0,0,73,1763,0,0,8,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,1,1,1.3,1.5,2,2.3,1,2,2.8,2.3,1,1,1.9,1,2.3,2.2,2.5,1,2.7,1,1,1,1,2.3,2.7,1.8,1,2.3,1,1,1.2,2.4,2.7,2.5,2.4,1,2.8,5.9
Demarai,Gray,MID,LEI,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,6288,0,2,0,0,0,0,0,0.4,6288,0,0,2,0,0.4,0,2,0,0,0,0,0,1.3,13933,0,0,0,0,90,13933,0,0,15,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,1.2,1.5,1,1,2.2,1.5,1.3,1.6,1.9,1.6,1.6,1.6,1.1,1.6,1.4,1.6,1,1.2,2,1,1.9,1,1,1.1,1,2,2,1,2,1.3,1.3,1.8,1.9,1.5,2,1,1,6.1
Pascal,Gro?,MID,BHA,6900000,1,1,1,1.44927536231884E-07,1.44927536231884E-07,0,73537,0,2,0,0,0,0,0,0.1,73537,-1,1,1,1,0.1,0,1,0,0,0,0,0,5.8,1258,0,0,0,0,59,1258,-1,0,6,Man Utd,Liverpool,Fulham,Southampton,Tottenham,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.7,0.6,0.5,0.5,0.5,0.6,0.5,0.5,3.3
Vicente,Guaita,GLK,CRY,4500000,0,0,0,0,0,0,1749,0,0,0,0,0,0,0,0,1749,0,0,0,0,0,0,0,0,0,0,0,0,0.2,61,0,0,0,0,0,61,0,0,0,Liverpool,Watford,Southampton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,6000000,3,3,3,5E-07,5E-07,0,9332,0,0,0,0,0,0,0,0.5,9332,0,0,3,0,0.5,0,3,0,0,1,0,0,1.9,3595,0,0,0,0,86,3595,0,0,6,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,2.2,3,2.2,1.9,2.5,3,3.9,1.8,1.6,2.8,2.8,3.4,3,1.7,3.6,2,3,2.5,3.4,3.3,3.6,1.7,1.7,3.4,3,2.6,2.8,3.6,1.5,3.4,2.4,2,3.6,1.5,2.3,1.9,3.6,7.9
Matteo,Guendouzi,MID,ARS,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,8149,0,2,0,0,0,0,0,0.4,8149,0,0,2,0,0.4,0,2,0,0,0,0,0,1.6,18699,0,0,0,0,90,18699,0,0,15,Chelsea,West Ham,Cardiff City,Newcastle,Everton,1,1.9,1.6,1.5,1.3,1.1,1.6,1.9,1.6,1,1.2,1,1.4,1,2.2,1.5,1.6,1.6,1,2,1.5,1,2,1,1.8,1.9,1.3,1,1.1,1,1.9,1,1,2,1.5,2,1.3,1.5
Idrissa,Gueye,MID,EVE,5000000,2,2,2,4E-07,4E-07,0,3545,0,2,0,0,0,0,0,0.4,3545,0,0,2,0,0.4,0,2,0,0,0,0,0,0.6,1170,0,0,0,0,90,1170,0,0,15,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,1.9,1,2.2,1.9,1.6,2,1.5,2,1,2,1,2,1,1.9,1.1,1,1.4,1.3,1.6,1.9,1.3,1.5,1.8,1.2,1,1.2,1.6,1,1.5,1,1.5,2,1.6,1.1,1.6,1.6,1,1.7
Ilkay,Gundogan,MID,MCI,5500000,3,3,3,5.45454545454545E-07,5.45454545454545E-07,0,9069,0,0,0,0,0,0,0,0.5,9069,0,0,3,0,0.5,0,3,0,0,1,0,0,1.8,18877,0,0,0,0,90,18877,0,0,9,Huddersfield,Wolverhampton,Newcastle,Fulham,Cardiff City,3.9,1.9,3.4,3.6,3,3.6,1.5,3.1,2,3.4,2.2,2.8,2.5,1.7,1.5,2.5,3.6,2.8,2.8,1.7,2.4,3.3,2.8,3.6,1.6,1.9,3.4,2,2.2,1.7,3,3.6,3,2.6,2.5,3.4,3,2.1
Angus,Gunn,GLK,SOU,4500000,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0.2,60,0,0,0,0,0,60,0,0,0,Everton,Leicester,Crystal Palace,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aron,Gunnarsson,MID,CAR,4500000,0,0,0,0,0,0,15220,0,0,0,0,0,0,0,0,15220,0,0,0,0,0,0,0,0,0,0,0,0,1,301,0,0,0,0,0,301,0,0,0,Newcastle,Huddersfield,Arsenal,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florent,Hadergjonaj,DEF,HUD,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,396,0,3,0,0,0,0,0,0.2,396,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,170,0,0,0,0,90,170,0,0,12,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0.7,0.9,0.5,0.5,0.5,1.4,0.6,0.5,0.5,0.8,0.9,0.5,1.1,0.5,0.7,0.5,0.8,0.7,0.6,0.8,0.7,0.9,0.6,0.9,0.9,0.5,0.5,0.9,0.5,0.7,0.5,0.5,1.2,0.7,0.5,0.9,0.6,3
Greg,Halford,DEF,CAR,4000000,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,85,0,0,0,Newcastle,Huddersfield,Arsenal,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hamer,GLK,HUD,4000000,1,1,1,2.5E-07,2.5E-07,0,7893,0,3,0,1,0,0,0,0.3,7893,0,0,1,0,0.3,0,1,0,0,0,0,0,4.2,52334,0,0,0,0,90,52334,0,0,11,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0.7,0.9,0.5,0.5,0.5,1.4,0.6,0.5,0.5,0.8,0.9,0.5,1.1,0.5,0.7,0.5,0.8,0.7,0.6,0.8,0.7,0.9,0.6,0.9,0.9,0.5,0.5,0.9,0.5,0.7,0.5,0.5,1.2,0.7,0.5,0.9,0.6,1.3
Joe,Hart,GLK,BUR,4500000,7,7,7,1.55555555555556E-06,1.55555555555556E-06,0,10122,0,0,0,3,0,0,0,1.6,10122,0,0,7,0,1.6,0,7,0,0,1,0,0,5.8,51615,0,0,0,0,90,51615,0,0,26,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,9.9,8.7,9.9,8.7,8.2,8.7,9.9,8.7,9.9,8.7,8.2,9.2,8.2,8.8,9.9,8.7,8.7,9.9,9.9,8.7,9.9,8.7,8.7,9.9,8.7,9.9,7.8,9.5,7.5,9.5,9.9,6.8,9.9,8.7,9.9,8.7,9.9,2.7
Kortney,Hause,DEF,WOL,4000000,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1993,0,0,0,0,0,1993,0,0,0,Leicester,Man City,West Ham,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Hayden,MID,NEW,4500000,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0.2,296,0,0,0,0,0,296,0,0,0,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden,Hazard,MID,CHE,10500000,4,4,4,3.80952380952381E-07,3.80952380952381E-07,0,36115,0,0,0,0,0,0,0,0.4,36115,0,0,4,0,0.4,0,4,0,0,0,0,1,11.8,62367,0,0,0,0,14,62367,0,0,21,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,5.3,4.3,4,5.3,4.3,2.7,4.3,3.5,3.9,5.3,3.9,3.3,5.3,3,3.7,4.5,5.1,2.7,4.5,5.1,5.1,4.5,3.2,5.7,2.9,5.3,4.1,4.5,3.8,3.1,4.5,5.1,2,4.7,2.7,3.5,4.3,4.8
Tom,Heaton,GLK,BUR,5000000,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0.1,329,0,0,0,0,0,329,0,0,0,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomer,Hemed,FWD,BHA,5000000,0,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0.2,437,0,0,0,0,0,437,0,0,0,Man Utd,Liverpool,Fulham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Henderson,MID,LIV,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,8752,0,0,0,0,0,0,0,0.2,8752,0,0,1,0,0.2,0,1,0,0,0,0,0,1.2,1767,0,0,0,0,21,1767,0,0,3,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.6,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.3
Jeff,Hendrick,MID,BUR,5500000,3,3,3,5.45454545454545E-07,5.45454545454545E-07,0,942,0,0,0,0,0,0,0,0.5,942,0,0,3,0,0.5,0,3,0,0,1,0,0,0.2,788,0,0,0,0,75,788,0,0,1,Watford,Fulham,Man Utd,Wolverhampton,Bournemouth,2.2,3,2.2,1.9,2.5,3,3.9,1.8,1.6,2.8,2.8,3.4,3,1.7,3.6,2,3,2.5,3.4,3.3,3.6,1.7,1.7,3.4,3,2.6,2.8,3.6,1.5,3.4,2.4,2,3.6,1.5,2.3,1.9,3.6,4.5
Wayne,Hennessey,GLK,CRY,4500000,9,9,9,2E-06,2E-06,0,6371,0,0,0,6,0,0,0,2,6371,0,0,9,0,2,0,9,1,0,1,0,0,2.2,23563,0,0,0,0,90,23563,0,0,33,Liverpool,Watford,Southampton,Huddersfield,Newcastle,12.4,11.2,12.8,11.2,12.8,9.9,12.8,11.2,12.8,11.2,12.8,11.2,12.8,11.2,11.2,12.8,11.2,12.8,12.8,11.2,12.8,10.7,11.2,12.8,12.8,11.2,12.8,11.2,12.8,11.2,12.8,11.2,12.8,11.2,12.8,11.2,11.6,4.3
Ander,Herrera,MID,MUN,5000000,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0,0,0,0,0,0.1,136,0,0,0,0,0,136,0,0,0,Brighton,Tottenham,Burnley,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wesley,Hoedt,DEF,SOU,4500000,6,6,6,1.33333333333333E-06,1.33333333333333E-06,0,1827,0,0,0,0,0,0,0,1.3,1827,0,0,6,0,1.3,0,6,0,0,1,0,0,0.5,3677,0,0,0,0,90,3677,0,0,22,Everton,Leicester,Crystal Palace,Brighton,Liverpool,7.4,7.8,6.6,8.5,5.9,7,8.5,5.4,7.4,7.4,8.5,7.4,8.5,7.4,7.4,8.5,7.4,8.5,8.5,7.4,6.6,8.5,7.8,7.4,8.5,7.4,8.5,7.4,8.5,7.4,7.4,7.1,8.1,6.3,6.6,7.4,8.5,1.1
